,Hash,W,W Pts,L,L Pts,Line
71,1065115017,1,65,115,17,-30.0
72,6045126042,6,45,126,42,-3.0
73,79021039010,79,21,39,10,18.0
74,59033090000,59,33,90,0,-25.0
75,128010029009,128,10,29,9,-6.5
76,121021056003,121,21,56,3,-13.0
77,10045064028,10,45,64,28,-9.5
78,47035021000,47,35,21,0,-15.5
79,122045014007,122,45,14,7,-3.0
80,28019124012,28,19,124,12,
81,50038018037,50,38,18,37,
82,43021060014,43,21,60,14,
83,86049068000,86,49,68,0,
84,15020102016,15,20,102,16,
85,9037079020,9,37,79,20,
86,78035088000,78,35,88,0,-21.5
87,12014053013,12,14,53,13,1.5
88,130066039000,130,66,39,0,-18.0
89,126029017017,126,29,17,17,-4.5
90,61020024013,61,20,24,13,8.5
91,77038027013,77,38,27,13,-10.0
92,19042091037,19,42,91,37,-3.5
93,99025092002,99,25,92,2,-27.5
94,44038045013,44,38,45,13,-17.5
95,84035025028,84,35,25,28,-6.0
96,98031117024,98,31,117,24,
97,97046085017,97,46,85,17,-25.5
98,3036120026,3,36,120,26,-16.5
99,112042008017,112,42,8,17,
100,63026011023,63,26,11,23,
101,95023035014,95,23,35,14,2.0
102,40042087035,40,42,87,35,4.0
103,108027002010,108,27,2,10,
104,82030111009,82,30,111,9,-3.0
105,51029105022,51,29,105,22,
106,38030125010,38,30,125,10,-15.5
107,58019066016,58,19,66,16,4.5
108,73017113007,73,17,113,7,
109,46052101017,46,52,101,17,-4.5
110,89021110014,89,21,110,14,5.5
111,116021093017,116,21,93,17,-5.5
112,118014074007,118,14,74,7,
113,5041042000,5,41,42,0,-6.0
114,114044052000,114,44,52,0,-31.5
115,6052076007,6,52,76,7,
116,129052115017,129,52,115,17,-38.5
117,33051069017,33,51,69,17,-26.5
118,78027104024,78,27,104,24,-3.0
119,86041102000,86,41,102,0,-27.5
120,122030090014,122,30,90,14,-27.0
121,121042125007,121,42,125,7,-18.0
122,3017007007,3,17,7,7,-7.0
123,77028079007,77,28,79,7,
124,80072087000,80,72,87,0,-31.0
125,15014060010,15,14,60,10,
126,11031113010,11,31,113,10,
127,35015107012,35,15,107,12,1.0
128,18038124028,18,38,124,28,
129,9035027017,9,35,27,17,-4.0
130,42038002007,42,38,2,7,
131,53030062020,53,30,62,20,6.0
132,54019010015,54,19,10,15,7.0
133,25035115016,25,35,115,16,-37.0
134,130022001019,130,22,1,19,-1.5
135,17017073014,17,17,73,14,-15.0
136,129014099000,129,14,99,0,-8.0
137,126031005017,126,31,5,17,-5.5
138,61020014014,61,20,14,14,-22.0
139,32035103029,32,35,103,29,3.0
140,75016038000,75,16,38,0,-11.5
141,19033072015,19,33,72,15,
142,91051081031,91,51,81,31,-6.0
143,97026040009,97,26,40,9,-19.0
144,92026118025,92,26,118,25,1.0
145,105055076000,105,55,76,0,
146,50038065023,50,38,65,23,
147,98052051027,98,52,51,27,
148,108024028007,108,24,28,7,
149,66038022024,66,38,22,24,7.0
150,29023095007,29,23,95,7,1.0
151,49003043000,49,3,43,0,3.5
152,111027044020,111,27,44,20,17.0
153,68031008030,68,31,8,30,
154,127055084044,127,55,84,44,-0.0
155,12042085010,12,42,85,10,-17.5
156,70019093017,70,19,93,17,-0.0
157,63035100033,63,35,100,33,8.5
158,58017110010,58,17,110,10,-3.0
159,82031117017,82,31,117,17,
160,128020088006,128,20,88,6,-6.5
161,47034089007,47,34,89,7,-20.5
162,64020120009,64,20,120,9,-1.5
163,116045034017,116,45,34,17,-8.0
164,39020013014,39,20,13,14,
165,6019071000,6,19,71,0,23.0
166,38048027020,38,48,27,20,-16.5
167,14043070038,14,43,70,38,-6.0
168,59045087000,59,45,87,0,-36.0
169,22021125010,22,21,125,10,-15.0
170,88042069021,88,42,69,21,-4.5
171,15031018027,15,31,18,27,
172,32065049000,32,65,49,0,-36.0
173,65014095010,65,14,95,10,2.0
174,77035043017,77,35,43,17,-4.0
175,71065025009,71,65,25,9,-35.5
176,62047028000,62,47,28,0,
177,45045066031,45,45,66,31,-3.0
178,86023129020,86,23,129,20,-9.5
179,1045089017,1,45,89,17,-15.5
180,17031093003,17,31,93,3,-14.5
181,80029078016,80,29,78,16,0.0
182,111031081024,111,31,81,24,9.0
183,9027076010,9,27,76,10,
184,98024053007,98,24,53,7,3.5
185,24024105010,24,24,105,10,-4.0
186,33013075000,33,13,75,0,-17.0
187,19048085042,19,48,85,42,-17.0
188,61038114009,61,38,114,9,-9.0
189,100052122021,100,52,122,21,-1.0
190,29028113007,29,28,113,7,
191,72063048042,72,63,48,42,
192,118037068006,118,37,68,6,
193,130033115021,130,33,115,21,-30.0
194,127052092016,127,52,92,16,-27.0
195,128013056000,128,13,56,0,-12.5
196,21030060023,21,30,60,23,
197,7038052021,7,38,52,21,-22.0
198,51037050031,51,37,50,31,
199,2027124007,2,27,124,7,
200,121037104013,121,37,104,13,-3.5
201,107058117020,107,58,117,20,
202,54063074007,54,63,74,7,
203,73027101007,73,27,101,7,-4.0
204,116045046042,116,45,46,42,3.0
205,34020039000,34,20,39,0,-19.5
206,6048084027,6,48,84,27,-11.0
207,103041064003,103,41,64,3,-22.0
208,17045117017,17,45,117,17,
209,128034014017,128,34,14,17,-13.0
210,70064027027,70,64,27,27,-8.0
211,69034056008,69,34,56,8,8.5
212,100042090000,100,42,90,0,-27.0
213,79007028000,79,7,28,0,
214,48032002017,48,32,2,17,
215,11028124005,11,28,124,5,
216,60046018014,60,46,18,14,
217,38013121007,38,13,121,7,7.0
218,87053102052,87,53,102,52,-0.0
219,42046043043,42,46,43,43,-5.5
220,3035049007,3,35,49,7,-22.0
221,77017061016,77,17,61,16,5.5
222,88030063027,88,30,63,27,-3.0
223,10028095024,10,28,95,24,
224,44037062030,44,37,62,30,-8.0
225,71039047003,71,39,47,3,-13.0
226,46052081024,46,52,81,24,-10.0
227,80038086007,80,38,86,7,-9.0
228,19022097015,19,22,97,15,17.5
229,72054115017,72,54,115,17,
230,76024068021,76,24,68,21,
231,114041084022,114,41,84,22,-2.0
232,130045092022,130,45,92,22,-20.5
233,105063050013,105,63,50,13,
234,75045125006,75,45,125,6,-22.0
235,126027099006,126,27,99,6,-11.0
236,110035101007,110,35,101,7,-1.0
237,108024015016,108,24,15,16,
238,35038065019,35,38,65,19,-2.0
239,40031051024,40,31,51,24,
240,104071082014,104,71,82,14,-19.0
241,107045012024,107,45,12,24,-7.0
242,33034022003,33,34,22,3,-29.5
243,32042007007,32,42,7,7,-28.0
244,58018021016,58,18,21,16,-2.0
245,66027093026,66,27,93,26,2.0
246,89038073021,89,38,73,21,6.0
247,54035120000,54,35,120,0,-19.0
248,6056013007,6,56,13,7,
249,116034118027,116,34,118,27,-17.0
250,5034127026,5,34,127,26,-8.0
251,25028039016,25,28,39,16,-13.5
252,98028029007,98,28,29,7,6.5
253,91056039008,91,56,39,8,-26.0
254,9042090021,9,42,90,21,-6.0
255,32056054013,32,56,54,13,-19.5
256,75038056007,75,38,56,7,-24.0
257,100055087007,100,55,87,7,-31.0
258,103029035017,103,29,35,17,-13.5
259,86031088014,86,31,88,14,-21.0
260,18042002000,18,42,2,0,
261,62042042014,62,42,42,14,-9.0
262,15031048024,15,31,48,24,
263,77026063024,77,26,63,24,-10.5
264,11030079027,11,30,79,27,
265,122038102000,122,38,102,0,-22.0
266,22013027006,22,13,27,6,-11.5
267,71049012000,71,49,12,0,-33.0
268,44031043010,44,31,43,10,-6.5
269,47035066010,47,35,66,10,-17.0
270,70020001017,70,20,1,17,13.0
271,107030046017,107,30,46,17,1.5
272,105024045021,105,24,45,21,-14.0
273,17063115028,17,63,115,28,-39.0
274,111020025014,111,20,25,14,1.0
275,78054126020,78,54,126,20,-10.5
276,14024021017,14,24,21,17,2.5
277,120019076007,120,19,76,7,
278,130042124028,130,42,124,28,
279,3024069019,3,24,69,19,-12.0
280,33034059016,33,34,59,16,-5.5
281,81030104027,81,30,104,27,22.0
282,80017129014,80,17,129,14,-26.0
283,51042008031,51,42,8,31,
284,97014005007,97,14,5,7,-8.5
285,6042114034,6,42,114,34,-4.5
286,72066013028,72,66,13,28,
287,127024085003,127,24,85,3,-10.5
288,99027084024,99,27,84,24,-4.0
289,60035028025,60,35,28,25,
290,10049065015,10,49,65,15,-11.0
291,7038050021,7,38,50,21,
292,95025049014,95,25,49,14,-7.0
293,53023110020,53,23,110,20,-5.0
294,101018118000,101,18,118,0,-7.5
295,40037058020,40,37,58,20,-4.0
296,117053074021,117,53,74,21,
297,24035082013,24,35,82,13,-32.0
298,34028092018,34,28,92,18,-21.0
299,14037090013,14,37,90,13,-13.0
300,128030102010,128,30,102,10,-21.0
301,95023007017,95,23,7,17,-5.0
302,32051010010,32,51,10,10,-21.5
303,11016015011,11,16,15,11,
304,18041028036,18,41,28,36,
305,22028038025,22,28,38,25,4.5
306,21031040020,21,31,40,20,-1.0
307,61027043020,61,27,43,20,-21.5
308,44021086020,44,21,86,20,11.0
309,121062069014,121,62,69,14,-18.0
310,79024048015,79,24,48,15,
311,35013120002,35,13,120,2,-15.5
312,1020078017,1,20,78,17,20.5
313,9034110010,9,34,110,10,-6.5
314,24020046007,24,20,46,7,-7.0
315,47023105020,47,23,105,20,1.0
316,71024107010,71,24,107,10,-21.0
317,25036092013,25,36,92,13,-19.0
318,112039051029,112,39,51,29,
319,116021101007,116,21,101,7,-17.5
320,56052125000,56,52,125,0,-8.0
321,17055111030,17,55,111,30,-9.0
322,130042034021,130,42,34,21,-14.0
323,82028045027,82,28,45,27,-0.0
324,53027068003,53,27,68,3,
325,76013074000,76,13,74,0,
326,89035093017,89,35,93,17,-1.5
327,98016058000,98,16,58,0,-14.5
328,80042088014,80,42,88,14,-25.0
329,126041114021,126,41,114,21,-6.5
330,62027063009,62,27,63,9,-3.0
331,2010060007,2,10,60,7,
332,52039113038,52,39,113,38,
333,85026099012,85,26,99,12,9.0
334,50061108020,50,61,108,20,
335,77034129030,77,34,129,30,4.0
336,127021019018,127,21,19,18,-3.5
337,41024072015,41,24,72,15,
338,29031059006,29,31,59,6,16.0
339,3037064000,3,37,64,0,-14.0
340,81028012024,81,28,12,24,9.5
341,54041049014,54,41,49,14,-27.0
342,91048073042,91,48,73,42,-6.5
343,117039013014,117,39,13,14,
344,6048097035,6,48,97,35,-6.0
345,39038115028,39,38,115,28,-10.0
346,122034087017,122,34,87,17,-31.0
347,100045014017,100,45,14,17,-11.0
348,103020003013,103,20,3,13,-14.0
349,9027060007,9,27,60,7,
350,11024018017,11,24,18,17,
351,38027113020,38,27,113,20,
352,77027042024,77,27,42,24,-13.5
353,70047125018,70,47,125,18,-12.0
354,90028102017,90,28,102,17,-1.0
355,62030129013,62,30,129,13,-3.0
356,56022027019,56,22,27,19,-7.5
357,79038015000,79,38,15,0,
358,1034039007,1,34,39,7,-30.0
359,12049045021,12,49,45,21,-7.5
360,71063046007,71,63,46,7,-32.5
361,66035082028,66,35,82,28,-3.5
362,86048043026,86,48,43,26,-15.0
363,95027120000,95,27,120,0,-4.0
364,107013105010,107,13,105,10,1.0
365,116045111019,116,45,111,19,-12.5
366,108010124007,108,10,124,7,
367,80038044026,80,38,44,26,-14.5
368,47042081035,47,42,81,35,-18.0
369,17045101021,17,45,101,21,-15.5
370,21010053007,21,10,53,7,7.5
371,6041099009,6,41,99,9,-14.5
372,72040076013,72,40,76,13,
373,25027091018,25,27,91,18,5.0
374,24028104024,24,28,104,24,-11.0
375,33031121024,33,31,121,24,-16.0
376,2034068017,2,34,68,17,
377,34034115023,34,34,115,23,-16.5
378,117035041028,117,35,41,28,
379,28051048010,28,51,48,10,
380,126033084014,126,33,84,14,-6.0
381,97029127024,97,29,127,24,-4.0
382,75042040014,75,42,40,14,-21.5
383,114038019029,114,38,19,29,2.5
384,64038008021,64,38,8,21,
385,49024035017,49,24,35,17,16.0
386,51013058009,51,13,58,9,
387,59010128007,59,10,128,7,2.0
388,61044063010,61,44,63,10,-14.0
389,50035112031,50,35,112,31,
390,54028065020,54,28,65,20,-19.5
391,93052073031,93,52,73,31,3.0
392,98031110028,98,31,110,28,-10.0
393,89048118021,89,48,118,21,-4.0
394,5033085007,5,33,85,7,-18.5
395,87020014013,87,20,14,13,11.0
396,75052069020,75,52,69,20,-26.0
397,25042001041,25,42,1,41,11.0
398,59057102026,59,57,102,26,-24.5
399,100030128007,100,30,128,7,-4.0
400,18052048051,18,52,48,51,
401,32047035007,32,47,35,7,-34.0
402,61045062029,61,45,62,29,-8.5
403,22035056003,22,35,56,3,-6.0
404,60027108007,60,27,108,7,
405,86034077009,86,34,77,9,-10.0
406,79038124000,79,38,124,0,
407,122047051016,122,47,51,16,
408,103031095014,103,31,95,14,-17.0
409,121027027003,121,27,27,3,-25.5
410,80045063000,80,45,63,0,-35.0
411,65059052000,65,59,52,0,-20.0
412,29034008016,29,34,8,16,
413,10028007007,10,28,7,7,-16.0
414,24041066013,24,41,66,13,-22.0
415,44031042021,44,31,42,21,-10.0
416,46034045031,46,34,45,31,-7.5
417,50040068014,50,40,68,14,
418,71073081021,71,73,81,21,-35.5
419,117021076013,117,21,76,13,
420,129033088025,129,33,88,25,-11.5
421,120031112015,120,31,112,15,
422,17040118018,17,40,118,18,-30.0
423,73034111023,73,34,111,23,1.0
424,98021021017,98,21,21,17,-11.0
425,53013058010,53,13,58,10,-10.0
426,130059093017,130,59,93,17,-14.5
427,105038082019,105,38,82,19,-13.0
428,101042115034,101,42,115,34,-20.5
429,89051116010,89,51,116,10,5.0
430,19056005055,19,56,5,55,1.0
431,104028012023,104,28,12,23,-11.0
432,72063074014,72,63,74,14,
433,126021097010,126,21,97,10,3.0
434,6029085014,6,29,85,14,-23.0
435,11039028025,11,39,28,25,
436,2021015014,2,21,15,14,
437,91049092020,91,49,92,20,-20.5
438,99021114020,99,21,114,20,13.0
439,78054070027,78,54,70,27,-17.0
440,33049038003,33,49,38,3,-19.0
441,34041013007,34,41,13,7,
442,40020110017,40,20,110,17,1.5
443,91028130024,91,28,130,24,-3.0
444,128055090014,128,55,90,14,-18.0
445,60024079008,60,24,79,8,
446,22024121016,22,24,121,16,17.0
447,69044027022,69,44,27,22,-10.0
448,122035029014,122,35,29,14,-7.5
449,33041125007,33,41,125,7,-47.0
450,11050048006,11,50,48,6,
451,88009061003,88,9,61,3,14.0
452,58021103017,58,21,103,17,26.0
453,124016015013,124,16,15,13,
454,9023001007,9,23,1,7,3.0
455,75028053010,75,28,53,10,-22.0
456,49024065021,49,24,65,21,6.0
457,113035112013,113,35,112,13,
458,32028120021,32,28,120,21,-43.0
459,62038043015,62,38,43,15,-15.0
460,47038046012,47,38,46,12,-7.5
461,7013064007,7,13,64,7,-4.0
462,71052066007,71,52,66,7,-48.0
463,10028052024,10,28,52,24,-41.0
464,72054117027,72,54,117,27,
465,80048042000,80,48,42,0,-29.0
466,17049089000,17,49,89,0,-12.5
467,104038107032,104,38,107,32,6.5
468,105024012007,105,24,12,7,-5.0
469,77040044013,77,40,44,13,6.0
470,101031111024,101,31,111,24,5.0
471,8055050038,8,55,50,38,
472,129045063028,129,45,63,28,-13.5
473,76030013027,76,30,13,27,
474,81027082017,81,27,82,17,-2.5
475,116031073024,116,31,73,24,-2.0
476,24049045042,24,49,45,42,-27.5
477,78048014021,78,48,14,21,-23.0
478,126042085003,126,42,85,3,-23.0
479,99024097020,99,24,97,20,7.0
480,28020002017,28,20,2,17,
481,84049005031,84,49,5,31,3.0
482,108023018020,108,23,18,20,
483,41034074019,41,34,74,19,
484,51045068031,51,45,68,31,
485,3026054000,3,26,54,0,3.5
486,25042034020,25,42,34,20,-4.0
487,40056098049,40,56,98,49,7.0
488,100031110007,100,31,110,7,-23.0
489,93030118000,93,30,118,0,-7.0
490,6035019007,6,35,19,7,-15.0
491,92038039017,92,38,39,17,4.0
492,114038127014,114,38,127,14,-4.0
493,56013038010,56,13,38,10,5.0
494,14021102020,14,21,102,20,-10.5
495,125017027016,125,17,27,16,1.0
496,124076048027,124,76,48,27,
497,121020075017,121,20,75,17,3.0
498,22040069017,22,40,69,17,-9.5
499,80027043017,80,27,43,17,-35.0
500,86029061017,86,29,61,17,1.5
501,32052095025,32,52,95,25,-37.0
502,11024108014,11,24,108,14,
503,100042009017,100,42,9,17,-18.5
504,78060087006,78,60,87,6,-37.0
505,70035110021,70,35,110,21,-11.5
506,49025120000,49,25,120,0,-2.0
507,21034112014,21,34,112,14,
508,35056010049,35,56,10,49,9.5
509,24012047000,24,12,47,0,-4.5
510,66049012042,66,49,12,42,10.0
511,71049045014,71,49,45,14,-40.5
512,29055079045,29,55,79,45,
513,105033081016,105,33,81,16,-14.0
514,77027088024,77,27,88,24,-10.0
515,33054098014,33,54,98,14,-28.0
516,107056051021,107,56,51,21,
517,104038046017,104,38,46,17,-6.0
518,130025025024,130,25,25,24,-1.5
519,44031129000,44,31,129,0,-2.5
520,65017003016,65,17,3,16,12.0
521,76024041017,76,24,41,17,
522,54039064007,54,39,64,7,
523,89030101017,89,30,101,17,-3.0
524,72066008014,72,66,8,14,
525,13033074032,13,33,74,32,
526,126053092010,126,53,92,10,-37.0
527,122021059007,122,21,59,7,7.0
528,99033127017,99,33,127,17,-1.0
529,1044034038,1,44,34,38,-9.5
530,103055007014,103,55,7,14,-24.5
531,113027015019,113,27,15,19,
532,84040019023,84,40,19,23,-2.0
533,85067068028,85,67,68,28,
534,115044091042,115,44,91,42,27.0
535,40038053007,40,38,53,7,1.0
536,63023042021,63,23,42,21,-3.0
537,111038118021,111,38,118,21,-7.0
538,5035114017,5,35,114,17,-1.0
539,17045039014,17,45,39,14,-30.0
540,93027101024,93,27,101,24,-7.0
541,59043014026,59,43,14,26,-21.5
542,61013080009,61,13,80,9,17.0
543,100036102015,100,36,102,15,-31.0
544,78062090000,78,62,90,0,-41.0
545,29020058010,29,20,58,10,-7.0
546,43033088016,43,33,88,16,7.5
547,86032062029,86,32,62,29,-9.0
548,64031035027,64,31,35,27,13.5
549,70036038026,70,36,38,26,4.0
550,75027027010,75,27,27,10,-31.0
551,21035052013,21,35,52,13,-20.0
552,95034022031,95,34,22,31,6.0
553,108024079023,108,24,79,23,
554,69037125022,69,37,125,22,-14.0
555,122031128014,122,31,128,14,-5.0
556,17037116017,17,37,116,17,-6.0
557,47035045020,47,35,45,20,-20.5
558,66042046025,66,42,46,25,3.5
559,107022081012,107,22,81,12,-11.5
560,129035042015,129,35,42,15,-7.0
561,7016065013,7,16,65,13,6.0
562,82037012017,82,37,12,17,3.0
563,41064013019,41,64,13,19,
564,89042111014,89,42,111,14,-10.0
565,73044118017,73,44,118,17,-20.0
566,103056049010,103,56,49,10,-27.0
567,33048056010,33,48,56,10,-34.0
568,114048097041,114,48,97,41,3.0
569,99042019021,99,42,19,21,2.5
570,84049085013,84,49,85,13,-9.0
571,92031115028,92,31,115,28,-7.0
572,126031127024,126,31,127,24,-11.0
573,44043063024,44,43,63,24,-11.0
574,3024010023,3,24,10,23,-6.0
575,54035110017,54,35,110,17,-24.0
576,91031034021,91,31,34,21,-14.0
577,6056005014,6,56,5,14,-7.0
578,91028001023,91,28,1,23,-2.0
579,104051105016,104,51,105,16,-4.0
580,71017024012,71,17,24,12,-18.0
581,54017007007,54,17,7,7,-11.0
582,122026121009,122,26,121,9,-2.0
583,33024032021,33,24,32,21,4.0
584,87024090009,87,24,90,9,-7.0
585,103014120007,103,14,120,7,-25.0
586,29050069029,29,50,69,29,-9.0
587,35019038010,35,19,38,10,-4.0
588,59038100031,59,38,100,31,8.0
589,65019064000,65,19,64,0,-2.0
590,97027078020,97,27,78,20,3.0
591,129059039010,129,59,39,10,-27.5
592,9028070024,9,28,70,24,2.0
593,104037071027,104,37,71,27,20.0
594,17028130025,17,28,130,25,-9.0
595,32045003030,32,45,3,30,-15.0
596,72018011015,72,18,11,15,-6.0
597,70042019038,70,42,19,38,1.0
598,100030040017,100,30,40,17,-15.5
599,59031121021,59,31,121,21,-3.5
600,129038116010,129,38,116,10,-7.0
601,54010022007,54,10,22,7,-6.5
602,44027107000,44,27,107,0,4.0
603,24033126021,24,33,126,21,-5.0
604,99038062000,99,38,62,0,7.0
605,10032009029,10,32,9,29,-9.0
606,71041122021,71,41,122,21,-15.5
607,3017061014,3,17,61,14,1.0
608,75020128013,75,20,128,13,-5.5
609,103048077028,103,48,77,28,-8.0
610,17019047015,17,19,47,15,3.0
611,80020006017,80,20,6,17,-2.0
612,86038104015,86,38,104,15,1.0
613,32052033020,32,52,33,20,-3.0
