,Hash,W,W Pts,L,L Pts,Line
0,86010102007,86,10,102,7,-24.5
1,111021008020,111,21,8,20,-1.0
2,29014159006,29,14,159,6,
3,3020071003,3,20,71,3,-11.5
4,98010153007,98,10,153,7,
5,139025155023,139,25,155,23,
6,76049118000,76,49,118,0,
7,65028158000,65,28,158,0,-12.0
8,1034118025,1,34,118,25,
9,156035015028,156,35,15,28,
10,17010085006,17,10,85,6,-5.0
11,71036019026,71,36,19,26,-10.0
12,69029029013,69,29,29,13,
13,79023028022,79,23,28,22,
14,148021034016,148,21,34,16,
15,33028100000,33,28,100,0,-1.5
16,95045163010,95,45,163,10,
17,27028038010,27,28,38,10,2.0
18,45023089019,45,23,89,19,-19.0
19,124027144017,124,27,144,17,
20,18041048000,18,41,48,0,
21,5031047000,5,31,47,0,-10.5
22,147010051000,147,10,51,0,
23,55017108000,55,17,108,0,
24,64014058007,64,14,58,7,-10.5
25,11038060014,11,38,60,14,
26,66003078000,66,3,78,0,17.0
27,65017076005,65,17,76,5,4.0
28,39022073016,39,22,73,16,
29,74014145009,74,14,145,9,
30,42000077000,42,0,77,0,-11.0
31,81035099029,81,35,99,29,-13.5
32,160020082010,160,20,82,10,10.5
33,24024084007,24,24,84,7,-20.5
34,6042150007,6,42,150,7,
35,128014153012,128,14,153,12,-11.0
36,86026090010,86,26,90,10,-21.0
37,139038154014,139,38,154,14,
38,98021008006,98,21,8,6,
39,93045101014,93,45,101,14,-12.0
40,97017107009,97,17,107,9,-18.0
41,56031110007,56,31,110,7,-12.0
42,111035122033,111,35,122,33,16.0
43,105037046010,105,37,46,10,-12.0
44,114010126007,114,10,126,7,-1.0
45,127034115007,127,34,115,7,
46,125014121000,125,14,121,0,-2.0
47,161010157003,161,10,157,3,
48,158018155010,158,18,155,10,
49,1018014007,1,18,14,7,18.0
50,52021008013,52,21,8,13,
51,3038066020,3,38,66,20,-12.0
52,4028055007,4,28,55,7,
53,10045047032,10,45,47,32,-9.5
54,35016012014,35,16,12,14,2.0
55,15043028006,15,43,28,6,
56,6024017017,6,24,17,17,-6.0
57,19034038022,19,34,38,22,-2.0
58,133012050007,133,12,50,7,
59,22058134003,22,58,134,3,
60,18037060018,18,37,60,18,
61,75014029010,75,14,29,10,
62,71056039010,71,56,39,10,
63,143027135014,143,27,135,14,9.0
64,58017040003,58,17,40,3,7.5
65,61031042000,61,31,42,0,-25.0
66,54024043017,54,24,43,17,-13.5
67,126031046002,126,31,46,2,-18.5
68,11027048003,11,27,48,3,
69,95014049014,95,14,49,14,5.0
70,148045158013,148,45,158,13,
71,88021062014,88,21,62,14,3.0
72,56024053017,56,24,53,17,-7.0
73,24017059007,24,17,59,7,-13.5
74,70032121000,70,32,121,0,-7.0
75,73016160014,73,16,160,14,
76,44020077003,44,20,77,3,-14.0
77,33038082020,33,38,82,20,-14.0
78,5021085007,5,21,85,7,-12.0
79,86019080000,86,19,80,0,6.0
80,129007153006,129,7,153,6,-13.0
81,97037084010,97,37,84,10,-19.0
82,45014091013,45,14,91,13,-12.0
83,154022146020,154,22,146,20,
84,99038092009,99,38,92,9,-14.5
85,21026098014,21,26,98,14,
86,93035032025,93,35,32,25,4.0
87,111010051003,111,10,51,3,
88,69027100019,69,27,100,19,-13.0
89,76028155023,76,28,155,23,
90,102036139029,102,36,139,29,
91,104034089000,104,34,89,0,-27.0
92,63038108012,63,38,108,12,
93,114013103000,114,13,103,0,-6.5
94,74035118032,74,35,118,32,
95,117021025020,117,21,25,20,
96,7048120017,7,48,120,17,-25.0
97,122028125006,122,28,125,6,-4.5
98,124044068030,124,44,68,30,
99,81052128010,81,52,128,10,-32.0
100,107041005026,107,41,5,26,3.0
101,7019082007,7,19,82,7,-18.5
102,10018122007,10,18,122,7,-1.0
103,127051006026,127,51,6,26,-0.0
104,49025012021,49,25,12,21,-7.5
105,133027055023,133,27,55,23,
106,35012022000,35,12,22,0,5.0
107,136021142019,136,21,142,19,8.0
108,17032025006,17,32,25,6,
109,8010139000,8,10,139,0,
110,29038051009,29,38,51,9,
111,117045034022,117,45,34,22,
112,33031059021,33,31,59,21,-9.0
113,120017163010,120,17,163,10,
114,143035001018,143,35,1,18,12.0
115,45031044000,45,31,44,0,-2.5
116,48034144003,48,34,144,3,
117,28027145008,28,27,145,8,
118,111024047014,111,24,47,14,-1.5
119,53028021014,53,28,21,14,
120,50028155021,50,28,155,21,
121,56021075020,56,21,75,20,2.5
122,61028078014,61,28,78,14,1.0
123,66045064014,66,45,64,14,-1.0
124,65044058014,65,44,58,14,-2.0
125,52027068010,52,27,68,10,
126,76022074021,76,22,74,21,
127,88024079000,88,24,79,0,
128,80027063010,80,27,63,10,-18.5
129,103013085013,103,13,85,13,-13.5
130,19024150006,19,24,150,6,
131,138031151021,138,31,151,21,4.0
132,137014152014,137,14,152,14,6.0
133,81066089007,81,66,89,7,-42.0
134,4024153019,4,24,153,19,
135,97024003014,97,24,3,14,10.5
136,27016095012,27,16,95,12,-0.0
137,118031091024,118,31,91,24,
138,24022092007,24,22,92,7,
139,86026093021,86,26,93,21,-15.0
140,99035042010,99,35,42,10,-8.5
141,62049100021,62,49,100,21,-7.5
142,101014084010,101,14,84,10,6.0
143,11020108000,11,20,108,0,
144,38027110017,38,27,110,17,-9.0
145,105037014002,105,37,14,2,-15.0
146,46028114024,46,28,114,24,16.5
147,73024115000,73,24,115,0,
148,40042116025,40,42,116,25,
149,121021009017,121,21,9,17,7.0
150,134014157003,134,14,157,3,
151,43014126007,43,14,126,7,9.0
152,54013125011,54,13,125,11,-29.0
153,129028077007,129,28,77,7,-6.5
154,60007124003,60,7,124,3,
155,161021156017,161,21,156,17,
156,154017158003,154,17,158,3,
157,69029128015,69,29,128,15,-14.0
158,104017130003,104,17,130,3,
159,162021131000,162,21,131,0,4.0
160,97030062009,97,30,62,9,-13.5
161,47034001021,47,34,1,21,-6.5
162,11027018000,11,27,18,0,
163,80034012028,80,34,12,28,-14.0
164,124024015020,124,24,15,20,
165,17027073023,17,27,73,23,
166,19028128021,19,28,128,21,-11.0
167,153051021028,153,51,21,28,
168,38028134000,38,28,134,0,
169,137021135012,137,21,135,12,5.5
170,116030025006,116,30,25,6,
171,143035138000,143,35,138,0,-7.0
172,45035139007,45,35,139,7,
173,61052027000,61,52,27,0,-17.0
174,29023155017,29,23,155,17,
175,28017108012,28,17,108,12,
176,39042132033,39,42,132,33,
177,163052004034,163,52,4,34,
178,95027035010,95,27,35,10,-4.0
179,40027033021,40,27,33,21,6.5
180,42028100014,42,28,100,14,6.5
181,68049144021,68,49,144,21,
182,53031145012,53,31,145,12,
183,5023044003,5,23,44,3,-6.0
184,56020049003,56,20,49,3,-4.5
185,51023146016,51,23,146,16,
186,150014147000,150,14,147,0,
187,54037089007,54,37,89,7,-24.0
188,159021055014,159,21,55,14,
189,50034148020,50,34,148,20,
190,105058058000,105,58,58,0,-21.0
191,59038046006,59,38,46,6,-1.0
192,114017063003,114,17,63,3,-16.0
193,64016098013,64,16,98,13,
194,81045066023,81,45,66,23,-16.0
195,32034065000,32,34,65,0,6.0
196,70019014008,70,19,14,8,-1.0
197,69034125010,69,34,125,10,-13.0
198,71069043017,71,69,43,17,-7.5
199,154043074039,154,43,74,39,
200,24055077007,24,55,77,7,-27.0
201,48020079014,48,20,79,14,
202,76012082007,76,12,82,7,
203,129022084019,129,22,84,19,-13.0
204,90024152000,90,24,152,0,-12.0
205,78010088006,78,10,88,6,-13.0
206,86058101000,86,58,101,0,-30.0
207,10029103010,10,29,103,10,-4.5
208,104024107007,104,24,107,7,-14.0
209,99017110014,99,17,110,14,-15.0
210,7021111013,7,21,111,13,-33.0
211,6027118000,6,27,118,0,
212,117020130013,117,20,130,13,
213,3051120028,3,51,120,28,-29.0
214,22031156000,22,31,156,0,
215,157017121009,157,17,121,9,3.0
216,126034085000,126,34,85,0,-13.5
217,9021127021,9,21,127,21,16.0
218,160038158037,160,38,158,37,
219,122022161019,122,22,161,19,
220,3020126017,3,20,126,17,-7.0
221,133072004014,133,72,4,14,
222,61021005017,61,21,5,17,-21.0
223,103031009013,103,31,9,13,-13.5
224,6056077014,6,56,77,14,-15.0
225,15045108027,15,45,108,27,
226,131044152016,131,44,152,16,1.5
227,33026021021,33,26,21,21,
228,18017079003,18,17,79,3,
229,142024135021,142,24,135,21,-6.5
230,151031136019,151,31,136,19,-7.0
231,29019157006,29,19,157,6,
232,91031034014,91,31,34,14,
233,150035132017,150,35,132,17,
234,40020012018,40,20,12,18,-2.0
235,66045042003,66,45,42,3,-15.0
236,129034043007,129,34,43,7,4.0
237,11007145000,11,7,145,0,
238,24017046007,24,17,46,7,-18.0
239,111024053007,111,24,53,7,
240,54034032021,54,34,32,21,-6.0
241,51024050006,51,24,50,6,
242,134041055000,134,41,55,0,
243,59017010015,59,17,10,15,7.0
244,60007075003,60,7,75,3,
245,35042064003,35,42,64,3,-3.5
246,98022065017,98,22,65,17,
247,70037001008,70,37,1,8,-8.0
248,56031069007,56,31,69,7,-7.0
249,78029062025,78,29,62,25,-6.5
250,71023045000,71,23,45,0,-5.5
251,146017052017,146,17,52,17,
252,147024068019,147,24,68,19,
253,73019130015,73,19,130,15,
254,76035158000,76,35,158,0,
255,81031104010,81,31,104,10,-8.0
256,47018082007,47,18,82,7,3.5
257,19021084018,19,21,84,18,-20.5
258,85017063014,85,17,63,14,7.5
259,86030049000,86,30,49,0,-7.5
260,156017153014,156,17,153,14,
261,90028162027,90,28,162,27,-3.5
262,38006095003,38,6,95,3,3.0
263,154026144000,154,26,144,0,
264,39025092011,39,25,92,11,
265,80035093035,80,35,93,35,-13.5
266,114027099026,114,27,99,26,-6.5
267,100031128015,100,31,128,15,0.0
268,155028074017,155,28,74,17,
269,7042101003,7,42,101,3,-34.0
270,161022102022,161,22,102,22,
271,105038107009,105,38,107,9,-19.0
272,110038120003,110,38,120,3,-1.5
273,116013044009,116,13,44,9,
274,25039118029,25,39,118,29,
275,117024017007,117,24,17,7,
276,27020121013,27,20,121,13,-20.5
277,22038122007,22,38,122,7,-14.0
278,88014125007,88,14,125,7,-17.0
279,139048160022,139,48,160,22,
280,124014048000,124,14,48,0,
281,8026154024,8,26,154,24,
282,10049120007,10,49,120,7,-11.0
283,50017011007,50,17,11,7,
284,110009014003,110,9,14,3,-9.0
285,17017084016,17,17,84,16,-6.5
286,19033005020,19,33,5,20,0.0
287,102016021013,102,16,21,13,
288,159038134024,159,38,134,24,
289,22030121014,22,30,121,14,-20.0
290,135020156014,135,20,156,14,
291,82024024020,82,24,24,20,10.5
292,137025142020,137,25,142,20,4.0
293,25031001013,25,31,1,13,-1.0
294,145013139000,145,13,139,0,
295,70031027008,70,31,27,8,-3.5
296,98017029016,98,17,29,16,
297,3023032012,3,23,32,12,-24.0
298,65055033027,65,55,33,27,1.5
299,35024054017,35,24,54,17,7.0
300,115030039020,115,30,39,20,
301,143031009000,143,31,9,0,3.5
302,66026045013,66,26,45,13,-7.0
303,18045144007,18,45,144,7,
304,63022044020,63,22,44,20,-5.5
305,15028048020,15,28,48,20,
306,71048047014,71,48,47,14,-27.0
307,49024064017,49,24,64,17,0.0
308,158055146016,158,55,146,16,
309,147033117017,147,33,117,17,
310,62024061015,62,24,61,15,15.0
311,56024100009,56,24,100,9,-13.5
312,38024059019,38,24,59,19,2.0
313,60029055003,60,29,55,3,
314,75034125029,75,34,125,29,-12.5
315,148031052010,148,31,52,10,
316,104026076016,104,26,76,16,
317,43038077010,43,38,77,10,-18.5
318,95024079007,95,24,79,7,
319,88027080016,88,27,80,16,7.5
320,81017046016,81,17,46,16,-26.0
321,150027034007,150,27,34,7,
322,131014151000,131,14,151,0,-6.0
323,136014152010,136,14,152,10,-3.5
324,89021101014,89,21,101,14,7.5
325,6020097007,6,20,97,7,13.5
326,130031091022,130,31,91,22,
327,93028012021,93,28,12,21,-2.5
328,155024051003,155,24,51,3,
329,124017108007,124,17,108,7,
330,107036073023,107,36,73,23,-4.0
331,74023111020,74,23,111,20,
332,40033105000,40,33,105,0,8.0
333,157023153006,157,23,153,6,
334,126034099031,126,34,99,31,-1.0
335,114045127031,114,45,127,31,-10.5
336,58026160013,58,26,160,13,
337,42020129020,42,20,129,20,6.0
338,122016128003,122,16,128,3,-5.0
339,138010162003,138,10,162,3,7.0
340,3030103017,3,30,103,17,-15.0
341,104028007021,104,28,7,21,3.5
342,32031009007,32,31,9,7,-17.5
343,11014144007,11,14,144,7,
344,12024105006,12,24,105,6,13.0
345,60018015007,60,18,15,7,
346,131021137013,131,21,137,13,-4.0
347,133013163009,133,13,163,9,
348,4042134014,4,42,134,14,
349,152013135012,152,13,135,12,1.0
350,162003136003,162,3,136,3,-11.0
351,142024138019,142,24,138,19,-1.5
352,22028027008,22,28,27,8,-11.5
353,124032028000,124,32,28,0,
354,92026034016,92,26,34,16,
355,132034147009,132,34,147,9,
356,38024010010,38,24,10,10,6.0
357,40042093028,40,42,93,28,0.0
358,62049043014,62,49,43,14,-11.0
359,80031044007,80,31,44,7,-22.0
360,82021046007,82,21,46,7,-6.0
361,54021049000,54,21,49,0,0.0
362,48020055017,48,20,55,17,
363,8006148003,8,6,148,3,
364,61042129000,61,42,129,0,-16.0
365,63038077014,63,38,77,14,-13.5
366,95018064017,95,18,64,17,-7.5
367,66056047014,66,56,47,14,-13.5
368,69034075007,69,34,75,7,1.0
369,78038001015,78,38,1,15,-29.0
370,71052024014,71,52,24,14,-9.0
371,18034068007,18,34,68,7,
372,73035074020,73,35,74,20,
373,81034045006,81,34,45,6,-16.0
374,126020084014,126,20,84,14,-23.5
375,97038085007,97,38,85,7,-25.0
376,91031150028,91,31,150,28,
377,88013042000,88,13,42,0,-9.5
378,160033154007,160,33,154,7,
379,98013058010,98,13,58,10,
380,99043127027,99,43,127,27,-2.5
381,86045100015,86,45,100,15,-23.0
382,155037146017,155,37,146,17,
383,101013110007,101,13,110,7,14.0
384,108028079014,108,28,79,14,
385,107042089028,107,42,89,28,-15.0
386,111027021026,111,27,21,26,
387,114045019000,114,45,19,0,-2.5
388,115033025006,115,33,25,6,
389,130034116021,130,34,116,21,
390,17044118000,17,44,118,0,
391,59017117016,59,17,117,16,
392,35031120010,35,31,120,10,-21.0
393,90024156009,90,24,156,9,
394,121017122007,121,17,122,7,6.5
395,56039125000,56,39,125,0,-23.0
396,70009161000,70,9,161,0,
397,158036145007,158,36,145,7,
398,102028128027,102,28,128,27,
399,114024005014,114,24,5,14,-13.5
400,8027155007,8,27,155,7,
401,40020007009,40,20,7,9,3.0
402,126041006007,126,41,6,7,-8.5
403,11021028000,11,21,28,0,
404,12028101021,12,28,101,21,-16.5
405,97042019017,97,42,19,17,-16.0
406,148028133024,148,28,133,24,
407,21038051013,21,38,51,13,
408,22033069010,22,33,69,10,-1.5
409,18038015007,18,38,15,7,
410,9028135003,9,28,135,3,-9.0
411,24028066027,24,28,66,27,13.0
412,90069136000,90,69,136,0,-15.0
413,138014137007,138,14,137,7,3.0
414,111044139020,111,44,139,20,
415,38017032013,38,17,32,13,-6.5
416,33038098016,33,38,98,16,
417,132037034008,132,37,34,8,
418,163042055012,163,42,55,12,
419,35017049016,35,17,49,16,-5.0
420,152024142024,152,24,142,24,1.5
421,131031143025,131,31,143,25,6.0
422,45013046007,45,13,46,7,-6.0
423,43031042010,43,31,42,10,-7.5
424,52014145000,52,14,145,0,
425,1026048010,1,26,48,10,
426,81056047019,81,56,47,19,-37.0
427,56027027000,56,27,27,0,-15.5
428,110041058024,110,41,58,24,-2.0
429,78020059000,78,20,59,0,-14.0
430,60028108007,60,28,108,7,
431,61042063010,61,42,63,10,-24.0
432,64035120010,64,35,120,10,-13.0
433,65034103021,65,34,103,21,-5.0
434,75024095022,75,24,95,22,5.0
435,68014154013,68,14,154,13,
436,73021118000,73,21,118,0,
437,74031160021,74,31,160,21,
438,76016050014,76,16,50,14,
439,80063077020,80,63,77,20,-39.0
440,79010124007,79,10,124,7,
441,71022082014,71,22,82,14,-26.0
442,99024085006,99,24,85,6,-18.0
443,150027039017,150,27,39,17,
444,86049128021,86,49,128,21,-23.0
445,88034044007,88,34,44,7,-10.5
446,105038089021,105,38,89,21,-26.0
447,29021153014,29,21,153,14,
448,147027091025,147,27,91,25,
449,117031092021,117,31,92,21,
450,104022093003,104,22,93,3,-10.0
451,3035122000,3,35,122,0,-27.5
452,84031127007,84,31,127,7,6.0
453,159041157012,159,41,157,12,
454,10021125007,10,21,125,7,-16.5
455,62055129002,62,55,129,2,-14.0
456,53033161021,53,33,161,21,
457,130013025003,130,13,25,3,
458,151017162017,151,17,162,17,4.0
459,9028001014,9,28,1,14,-9.5
460,8016051006,8,16,51,6,
461,126031005021,126,31,5,21,-10.5
462,32031010007,32,31,10,7,-1.0
463,11039015014,11,39,15,14,
464,107027012009,107,27,12,9,3.0
465,156028014016,156,28,14,16,
466,131031142030,131,31,142,30,-6.5
467,6035019021,6,35,19,21,-5.5
468,161012134008,161,12,134,8,
469,22051125006,22,51,125,6,-18.5
470,138037136007,138,37,136,7,-6.5
471,162042137014,162,42,137,14,-8.5
472,91034025031,91,34,25,31,
473,74021139020,74,21,139,20,
474,103034027000,103,34,27,0,-5.5
475,29033004008,29,33,4,8,
476,92030132021,92,30,132,21,
477,63032043031,63,32,43,31,1.5
478,68027048021,68,27,48,21,
479,45024047000,45,24,47,0,-12.5
480,49028122000,49,28,122,0,-5.5
481,50040146003,50,40,146,3,
482,34042147041,34,42,147,41,
483,53038160020,53,38,160,20,
484,62059042019,62,59,42,19,-18.0
485,86027056003,86,27,56,3,-6.5
486,110020059016,110,20,59,16,1.5
487,60031079016,60,31,79,16,
488,61034044000,61,34,44,0,-27.0
489,54030064008,54,30,64,8,-10.0
490,82035066020,82,35,66,20,7.0
491,3035065014,3,35,65,14,-16.0
492,78027070007,78,27,70,7,-7.5
493,153027075018,153,27,75,18,
494,71063046021,71,63,46,21,-20.0
495,21020052007,21,20,52,7,
496,73024116012,73,24,116,12,
497,88031077000,88,31,77,0,-31.0
498,80049129014,80,49,129,14,-18.0
499,81028024007,81,28,24,7,-17.5
500,114023084021,114,23,84,21,-19.0
501,85032127031,85,32,127,31,7.0
502,117040150014,117,40,150,14,
503,152021151000,152,21,151,0,-1.0
504,7037089007,7,37,89,7,-31.0
505,97013099007,97,13,99,7,-7.5
506,69022095013,69,22,95,13,-5.5
507,154028145007,154,28,145,7,
508,76025098012,76,25,98,12,
509,40063101006,40,63,101,6,-29.0
510,18027108003,18,27,108,3,
511,105020093017,105,20,93,17,-1.5
512,39035118013,39,35,118,13,
513,58035120014,58,35,120,14,-13.5
514,128020121017,128,20,121,17,-4.5
515,35041157003,35,41,157,3,-23.0
516,159031133021,159,31,133,21,
517,124024055006,124,24,55,6,
518,111044158023,111,44,158,23,
519,17048130014,17,48,130,14,
520,50024008010,50,24,8,10,
521,4031157010,4,31,157,10,
522,5024084003,5,24,84,3,-1.0
523,7027012014,7,27,12,14,-8.5
524,10006065000,10,6,65,0,4.5
525,9029014026,9,29,14,26,-1.5
526,98038015021,98,38,15,21,
527,18041028009,18,41,28,9,
528,47020024010,47,20,24,10,12.0
529,137035136014,137,35,136,14,-1.0
530,25026073015,25,26,73,15,
531,138031131021,138,31,131,21,7.5
