,Hash,W,W Pts,L,L Pts,Line
114,39031118021,39,31,118,21,-10.0
115,46016117013,46,16,117,13,
116,122026100017,122,26,100,17,6.0
117,19031127021,19,31,127,21,-5.5
118,69042125038,69,42,125,38,-4.0
119,115017129007,115,17,129,7,
120,130023001017,130,23,1,17,12.0
121,5024024021,5,24,24,21,-9.5
122,12045107014,12,45,107,14,-9.5
123,60024015007,60,24,15,7,
124,22027038003,22,27,38,3,-1.0
125,1024025007,1,24,25,7,-4.5
126,86042029017,86,42,29,17,-30.0
127,65016032010,65,16,32,10,5.0
128,61020033018,61,20,33,18,-9.0
129,115040132023,115,40,132,23,
130,35031095026,35,31,95,26,-10.0
131,43041066024,43,41,66,24,4.0
132,48020028016,48,20,28,16,
133,49037021020,49,37,21,20,-4.5
134,114041147023,114,41,147,23,
135,53034058008,53,34,58,8,-1.5
136,69028056016,69,28,56,16,17.0
137,7042074011,7,42,74,11,
138,18056079027,18,56,79,27,
139,59028081016,59,28,81,16,6.0
140,71048084014,71,48,84,14,-37.0
141,150024063020,150,24,63,20,
142,78041088009,78,41,88,9,-17.5
143,90016100010,90,16,100,10,2.0
144,91038073034,91,38,73,34,1.5
145,92035019014,92,35,19,14,
146,105016098007,105,16,98,7,-17.0
147,93031101021,93,31,101,21,-11.0
148,99017085007,99,17,85,7,-12.0
149,17027102017,17,27,102,17,-10.0
150,10034103008,10,34,103,8,-8.0
151,11027108010,11,27,108,10,
152,64035110010,64,35,110,10,-6.5
153,111024040014,111,24,40,14,4.0
154,80064116006,80,64,116,6,-19.0
155,44069118007,44,69,118,7,-32.0
156,27020121013,27,20,121,13,5.5
157,97020126010,97,20,126,10,6.5
158,6021127021,6,21,127,21,-19.0
159,125049009014,125,49,9,14,5.0
160,45036160014,45,36,160,14,
161,62045124010,62,45,124,10,
162,87048128016,87,48,128,16,-7.0
163,130021129012,130,21,129,12,7.0
164,111020132010,111,20,132,10,
165,1045116035,1,45,116,35,-7.5
166,25024017020,25,24,17,20,16.0
167,6016114009,6,16,114,9,7.0
168,93031014029,93,31,14,29,-7.0
169,126050019018,126,50,19,18,-21.0
170,48033018030,48,33,18,30,
171,120024027018,120,24,27,18,-2.0
172,108023028018,108,23,28,18,
173,92045034041,92,45,34,41,
174,75021038020,75,21,38,20,-10.0
175,12027040013,12,27,40,13,-20.0
176,80014042000,80,14,42,0,-17.0
177,43024077007,43,24,77,7,-9.0
178,44024062021,44,24,62,21,1.0
179,81056047010,81,56,47,10,-50.0
180,21024053017,21,24,53,17,-9.5
181,54028032017,54,28,32,17,2.0
182,60034079014,60,34,79,14,
183,61034129017,61,34,129,17,-21.0
184,63036088009,63,36,88,9,2.0
185,35014064010,35,14,64,10,-13.5
186,100041066009,100,41,66,9,-5.5
187,65034058017,65,34,58,17,-22.0
188,3028078010,3,28,78,10,-7.0
189,71027095024,71,27,95,24,-24.0
190,59034068000,59,34,68,0,
191,39027073010,39,27,73,10,-7.0
192,117042074009,117,42,74,9,
193,97035084021,97,35,84,21,-20.5
194,127024085014,127,24,85,14,-13.0
195,86031090006,86,31,90,6,-15.5
196,99017091010,99,17,91,10,-13.5
197,49032098000,49,32,98,0,-4.5
198,51021029010,51,21,29,10,
199,7034101017,7,34,101,17,-16.0
200,102019087013,102,19,87,13,10.5
201,104017089014,104,17,89,14,-20.0
202,105045107008,105,45,107,8,-19.5
203,103026118016,103,26,118,16,-29.0
204,121030125028,121,30,125,28,6.5
205,160021110020,160,21,110,20,
206,15017124003,15,17,124,3,
207,122013128007,122,13,128,7,-7.0
208,45021130010,45,21,130,10,3.0
209,114032005025,114,32,5,25,-1.0
210,9025103021,9,25,103,21,17.0
211,10031120009,10,31,120,9,-22.0
212,6037084017,6,37,84,17,-10.0
213,14030056025,14,30,56,25,9.0
214,86023021017,86,23,21,17,-23.0
215,22031121017,22,31,121,17,-9.5
216,18018124010,18,18,124,10,
217,24017066012,24,17,66,12,-8.0
218,102045029028,102,45,29,28,-18.0
219,15024028010,15,24,28,10,
220,54023035014,54,23,35,14,-4.0
221,45013046010,45,13,46,10,1.0
222,32052048009,32,52,48,9,
223,64033049013,64,33,49,13,-0.0
224,147030132020,147,30,132,20,
225,61027062006,61,27,62,6,-9.0
226,3037058000,3,37,58,0,-37.0
227,59058128014,59,58,128,14,-22.5
228,1040070006,1,40,70,6,-5.0
229,75040125030,75,40,125,30,-5.0
230,38059069021,38,59,69,21,-4.0
231,34017074014,34,17,74,14,
232,63044077023,63,44,77,23,-15.0
233,11030079009,11,30,79,9,
234,80024043022,80,24,43,22,-7.0
235,81047104012,81,47,104,12,-23.0
236,71030082010,71,30,82,10,-29.0
237,85014019012,85,14,19,12,9.0
238,87010078009,87,10,78,9,7.0
239,42034088027,42,34,88,27,-8.5
240,89037101031,89,37,101,31,15.0
241,127034097014,127,34,97,14,10.0
242,122027095027,122,27,95,27,-4.0
243,93027012021,93,27,12,21,8.5
244,60024108008,60,24,108,8,
245,107017007007,107,17,7,7,21.5
246,33054110021,33,54,110,21,-25.0
247,51017111013,51,17,111,13,
248,105019040007,105,19,40,7,-18.0
249,150021115015,150,21,115,15,
250,130038116014,130,38,116,14,-9.0
251,73024118022,73,24,118,22,-7.0
252,92038117028,92,38,117,28,
253,126024099014,126,24,99,14,-10.0
254,44017129006,44,17,129,6,-24.0
255,78031001003,78,31,1,3,-9.5
256,3056103028,3,56,103,28,-13.0
257,7021104014,7,21,104,14,-7.0
258,6029097020,6,29,97,20,0.0
259,105031012030,105,31,12,30,-4.5
260,126048015000,126,48,15,0,
261,17034130022,17,34,130,22,-5.0
262,111042018006,111,42,18,6,
263,22035027003,22,35,27,3,-18.0
264,32015090003,32,15,90,3,-7.0
265,10031038010,10,31,38,10,-16.5
266,25031039007,25,31,39,7,-3.0
267,93010040003,93,10,40,3,-14.0
268,24031045003,24,31,45,3,-9.0
269,63019043017,63,19,43,17,-2.0
270,61020044017,61,20,44,17,-7.0
271,47029046012,47,29,46,12,8.0
272,11026048017,11,26,48,17,
273,147038074007,147,38,74,7,
274,14041053007,14,41,53,7,-16.0
275,54025049016,54,25,49,16,-7.0
276,62029042021,62,29,42,21,-7.5
277,98014058009,98,14,58,9,-20.0
278,59045021013,59,45,21,13,-26.0
279,124027060017,124,27,60,17,
280,71048066017,71,48,66,17,-34.0
281,65034110027,65,34,110,27,-13.5
282,69035075034,69,35,75,34,11.5
283,108029068028,108,29,68,28,
284,28033079031,28,33,79,31,
285,80039088011,80,39,88,11,-16.5
286,81019082000,81,19,82,0,-33.5
287,5023085012,5,23,85,12,-24.5
288,34010150009,34,10,150,9,
289,91015118010,91,15,118,10,-6.5
290,92023115020,92,23,115,20,
291,99041084007,99,41,84,7,-5.0
292,64021051020,64,21,51,20,
293,86042100003,86,42,100,3,-18.0
294,102029122013,102,29,122,13,1.5
295,107049089021,107,49,89,21,-6.0
296,114036019010,114,36,19,10,-15.0
297,73047116043,73,47,116,43,-8.0
298,132033117000,132,33,117,0,
299,35038120016,35,38,120,16,-17.0
300,125027056021,125,27,56,21,10.5
301,33059160003,33,59,160,3,
302,129035077027,129,35,77,27,-6.0
303,1022091010,1,22,91,10,-3.0
304,7030040013,7,30,40,13,-9.5
305,90035009007,90,35,9,7,-7.0
306,10035065006,10,35,65,6,-9.5
307,12028101017,12,28,101,17,-14.0
308,14019128010,14,19,128,10,-6.0
309,15031048015,15,31,48,15,
310,5033019016,5,33,19,16,-21.0
311,21024160019,21,24,160,19,
312,69027022003,69,27,22,3,9.5
313,28034018016,28,34,18,16,
314,95038029003,95,38,29,3,-19.0
315,33054053018,33,54,53,18,-24.0
316,39026132015,39,26,132,15,
317,35031049009,35,31,49,9,-6.0
318,129015042009,129,15,42,9,-1.0
319,82024046006,82,24,46,6,-13.0
320,34025147012,34,25,147,12,
321,56027027019,56,27,27,19,-10.0
322,60020068006,60,20,68,6,
323,61038043014,61,38,43,14,-14.5
324,80033063000,80,33,63,0,-12.0
325,64028120012,64,28,120,12,-7.0
326,66017047006,66,17,47,6,-3.5
327,87056070014,87,56,70,14,-17.5
328,54030075003,54,30,75,3,-9.0
329,24020071010,24,20,71,10,16.5
330,73045074014,73,45,74,14,
331,44027077020,44,27,77,20,-32.0
332,81038045000,81,38,45,0,-33.0
333,126038084003,126,38,84,3,-24.0
334,86023003003,86,23,3,3,6.5
335,62037088003,62,37,88,3,-21.5
336,105045089010,105,45,89,10,-30.5
337,97010099000,97,10,99,0,1.5
338,92044150015,92,44,150,15,
339,110035098020,110,35,98,20,5.5
340,104027093024,104,27,93,24,6.0
341,100027102024,100,27,102,24,8.0
342,38014103013,38,14,103,13,-5.0
343,108024079021,108,24,79,21,
344,117007115006,117,7,115,6,
345,6052116007,6,52,116,7,-27.0
346,17037118013,17,37,118,13,-24.0
347,122042121010,122,42,121,10,-3.5
348,114054127016,114,54,127,16,-13.5
349,11024124010,11,24,124,10,
350,25020130015,25,20,130,15,-4.5
351,3038065003,3,38,65,3,-12.0
352,32018010017,32,18,10,17,8.0
353,28014011007,28,14,11,7,
354,14027009020,14,27,9,20,-14.0
355,22028125020,22,28,125,20,-7.5
356,60059018021,60,59,18,21,
357,24031082014,24,31,82,14,-2.0
358,38034027006,38,34,27,6,-11.5
359,59041033023,59,41,33,23,-13.5
360,34030132020,34,30,132,20,
361,39033116013,39,33,116,13,-4.5
362,45037066014,45,37,66,14,3.0
363,61069042013,61,69,42,13,-25.0
364,48017079013,48,17,79,13,
365,71038047000,71,38,47,0,-41.5
366,122017049015,122,17,49,15,-4.0
367,147014117003,147,14,117,3,
368,62052063023,62,52,63,23,-7.0
369,75032056030,75,32,56,30,-3.0
370,58022120021,58,22,120,21,8.0
371,64021054019,64,21,54,19,11.5
372,78033070014,78,33,70,14,-22.0
373,68016015008,68,16,15,8,
374,130035073025,130,35,73,25,-9.0
375,80031044010,80,31,44,10,3.5
376,81064046003,81,64,46,3,-40.0
377,84027019009,84,27,19,9,3.0
378,86019128000,86,19,128,0,-20.0
379,100024087020,100,24,87,20,8.5
380,88017077016,88,17,77,16,4.0
381,7045089014,7,45,89,14,-26.0
382,90041053000,90,41,53,0,-16.0
383,97020005013,97,20,5,13,5.0
384,69023095022,69,23,95,22,-1.0
385,91027025026,91,27,25,26,7.5
386,92045074007,92,45,74,7,
387,98023029021,98,23,29,21,-7.0
388,110042051039,110,42,51,39,
389,101030040014,101,30,40,14,4.0
390,107023104021,107,23,104,21,-1.0
391,105039093035,105,39,93,35,-4.5
392,114049085000,114,49,85,0,-20.0
393,6034126021,6,34,126,21,-0.0
394,99042127012,99,42,127,12,-8.0
395,111038160010,111,38,160,10,
396,43021129007,43,21,129,7,-6.5
397,108028124007,108,28,124,7,
398,9021001011,9,21,1,11,8.5
399,5031127006,5,31,127,6,-9.5
400,12029007014,12,29,7,14,-4.5
401,15020011017,15,20,11,17,
402,14038102029,14,38,102,29,0.0
403,17010039003,17,10,39,3,-7.0
404,6049019000,6,49,19,0,-27.5
405,10052021007,10,52,21,7,-26.5
406,116038025028,116,38,25,28,10.5
407,68021028014,68,21,28,14,
408,32031035019,32,31,35,19,1.0
409,34036115007,34,36,115,7,
410,33045095028,33,45,95,28,-6.0
411,104030040010,104,30,40,10,-9.5
412,43017062014,43,17,62,14,13.5
413,42020044016,42,20,44,16,16.0
414,24017046010,24,17,46,10,-24.5
415,53023110012,53,23,110,12,14.5
416,54014003010,54,14,3,10,9.0
417,86017056015,86,17,56,15,-18.0
418,103033058003,103,33,58,3,-17.5
419,59037087010,59,37,87,10,-19.5
420,48024060023,48,24,60,23,
421,61031088007,61,31,88,7,-31.0
422,63027129020,63,27,129,20,-2.5
423,81077066000,81,77,66,0,-44.5
424,100031070022,100,31,70,22,-12.0
425,22038075010,22,38,75,10,-7.0
426,121020069016,121,20,69,16,8.0
427,71035045014,71,35,45,14,-26.0
428,80030077009,80,30,77,9,-31.0
429,124045079017,124,45,79,17,
430,82023047003,82,23,47,3,-14.0
431,92048132024,92,48,132,24,
432,78061093029,78,61,93,29,-9.5
433,99028114023,99,28,114,23,12.0
434,98017051000,98,17,51,0,
435,108026018014,108,26,18,14,
436,107036101014,107,36,101,14,-2.5
437,111034073027,111,34,73,27,-5.0
438,130041118012,130,41,118,12,-12.5
439,117014150010,117,14,150,10,
440,49034120022,49,34,120,22,-13.0
441,126028085012,126,28,85,12,-23.0
442,27038125036,27,38,125,36,5.5
443,128024090017,128,24,90,17,8.0
444,18043011022,18,43,11,22,
445,12023089017,12,23,89,17,-24.0
446,108022015003,108,22,15,3,
447,97028019003,97,28,19,3,-25.5
448,29032021019,29,32,21,19,5.5
449,56017022017,56,17,22,17,4.0
450,69029027015,69,29,27,15,-9.5
451,60034028020,60,34,28,20,
452,49010032003,49,10,32,3,7.5
453,39024034013,39,24,34,13,
454,132039150038,132,39,150,38,
455,35020010016,35,20,10,16,10.5
456,42021043016,42,21,43,16,7.5
457,124027048007,124,27,48,7,
458,45048047019,45,48,47,19,-13.5
459,92038147014,92,38,147,14,
460,54047065000,54,47,65,0,-8.0
461,77024062021,77,24,62,21,19.0
462,110015058006,110,15,58,6,-6.0
463,63020061017,63,20,61,17,25.5
464,71070046000,71,70,46,0,-31.0
465,79034068026,79,34,68,26,
466,25032073027,25,32,73,27,-10.0
467,80030129017,80,30,129,17,-19.0
468,81028024000,81,28,24,0,-24.0
469,85010017007,85,10,17,7,16.5
470,86024078019,86,24,78,19,-5.0
471,44042088014,44,42,88,14,-24.5
472,87020090006,87,20,90,6,-7.0
473,33049098013,33,49,98,13,-24.0
474,93013107007,93,13,107,7,2.0
475,14027100009,14,27,100,9,-6.5
476,3024102014,3,24,102,14,-20.0
477,103022064010,103,22,64,10,6.5
478,104045101016,104,45,101,16,-6.5
479,59023111010,59,23,111,10,-35.0
480,7014105010,7,14,105,10,3.5
481,126017114017,126,17,114,17,-3.5
482,115058074042,115,58,74,42,
483,116027117010,116,27,117,10,3.0
484,122029120021,122,29,120,21,-13.0
485,75027121007,75,27,121,7,-9.5
486,84027127017,84,27,127,17,-2.0
487,95048125021,95,48,125,21,-7.0
488,6052160006,6,52,160,6,
489,128042053019,128,42,53,19,-11.5
490,91031130024,91,31,130,24,-1.0
491,89021001017,89,21,1,17,11.0
492,7041093000,7,41,93,0,3.0
493,5034006017,5,34,6,17,4.0
494,17035116021,17,35,116,21,-12.5
495,24049047003,24,49,47,3,-21.5
496,118021025019,118,21,25,19,10.0
497,125024038021,125,24,38,21,10.0
498,91035039005,91,35,39,5,-2.0
499,107034040007,107,34,40,7,-10.0
500,82021045014,82,21,45,14,-6.5
501,88017043015,88,17,43,15,11.0
502,44030063027,44,30,63,27,-6.5
503,66048046000,66,48,46,0,-7.0
504,103028049009,103,28,49,9,-5.0
505,98031053016,98,31,53,16,-14.0
506,61026080024,61,26,80,24,-2.0
507,64024065003,64,24,65,3,-5.5
508,75042027035,75,42,27,35,-9.0
509,54021078019,54,21,78,19,-3.0
510,73020058013,73,20,58,13,-3.0
511,77023042018,77,23,42,18,10.0
512,81020071017,81,20,71,17,-8.0
513,84049085028,84,49,85,28,0.0
514,86034087014,86,34,87,14,-12.5
515,114045097025,114,45,97,25,-4.5
516,22021095021,22,21,95,21,-6.5
517,19017099011,19,17,99,11,17.5
518,100034128023,100,34,128,23,3.0
519,105074101010,105,74,101,10,-24.0
520,102029090022,102,29,90,22,0.0
521,12018104013,12,18,104,13,-8.5
522,115031147008,115,31,147,8,
523,34014117007,34,14,117,7,
524,126044127023,126,44,127,23,-16.0
525,62023129013,62,23,129,13,-14.5
526,59036029010,59,36,29,10,-36.5
527,105016104003,105,16,104,3,-7.5
528,56042121010,56,42,121,10,-10.0
529,10021003017,10,21,3,17,3.0
530,91010017003,91,10,17,3,2.5
531,32017033013,32,17,33,13,7.0
532,35031038024,35,31,38,24,-10.0
533,78038097037,78,38,97,37,-1.0
534,147038150021,147,38,150,21,
535,89014040013,89,14,40,13,3.5
536,103035120020,103,35,120,20,-13.5
537,54037110017,54,37,110,17,-27.0
538,118055116044,118,55,116,44,-2.5
539,39035130019,39,35,130,19,-2.0
540,99029005024,99,29,5,24,3.0
541,82010066006,82,10,66,6,-12.0
542,9027070007,9,27,70,7,-4.0
543,17023001003,17,23,1,3,3.5
544,61027039010,61,27,39,10,-14.5
545,92037060007,92,37,60,7,-8.0
546,64020107017,64,20,107,17,-4.0
547,14027035024,14,27,35,24,2.5
548,3028126006,3,28,126,6,-2.0
549,5030075021,5,30,75,21,-9.0
550,22027099021,22,27,99,21,-3.5
551,103021063014,103,21,63,14,-5.5
552,114031017010,114,31,17,10,-14.5
553,44039091038,44,39,91,38,-7.5
554,12021024009,12,21,24,9,-5.5
555,33027043013,33,27,43,13,-14.0
556,122025069024,122,25,69,24,2.0
557,81042007008,81,42,7,8,-17.0
558,10016097007,10,16,97,7,-8.0
559,6022061015,6,22,61,15,2.5
560,71030054015,71,30,54,15,-4.5
561,80028105012,80,28,105,12,2.5
562,86014059010,86,14,59,10,6.5
