,Hash,W,W Pts,L,L Pts,Line
210,22021049003,22,21,49,3,-6.5
211,114027024007,114,27,24,7,-22.0
212,90031137017,90,31,137,17,-23.0
213,1028025014,1,28,25,14,
214,27024029014,27,24,29,14,
215,18063028014,18,63,28,14,
216,32024054010,32,24,54,10,-2.0
217,33036080027,33,36,80,27,7.0
218,143028138000,143,28,138,0,-1.0
219,81007045007,81,7,45,7,-17.0
220,154014144003,154,14,144,3,
221,44064077000,44,64,77,0,-20.0
222,60020048013,60,20,48,13,
223,111035047021,111,35,47,21,-8.0
224,139018147007,139,18,147,7,
225,53036055000,53,36,55,0,
226,78020062007,78,20,62,7,-19.0
227,122017058013,122,17,58,13,-7.0
228,61038043017,61,38,43,17,-18.0
229,42038063029,42,38,63,29,-1.0
230,3038064007,3,38,64,7,-15.0
231,66014065003,66,14,65,3,7.0
232,162023070019,162,23,70,19,10.0
233,75028038007,75,28,38,7,-14.0
234,52035050000,52,35,50,0,
235,11023068000,11,23,68,0,
236,108021079014,108,21,79,14,
237,82009076000,82,9,76,0,-3.0
238,127031150000,127,31,150,0,
239,136020151009,136,20,151,9,2.5
240,87042095028,87,42,95,28,-8.0
241,152020131017,152,20,131,17,9.0
242,129020088014,129,20,88,14,1.0
243,97056085022,97,56,85,22,-24.0
244,91017073015,91,17,73,15,
245,92065034033,92,65,34,33,
246,5017099013,5,17,99,13,-0.0
247,56017100017,56,17,100,17,-7.0
248,98052155009,98,52,155,9,
249,86030102000,86,30,102,0,-21.0
250,89020110016,89,20,110,16,3.0
251,105024107023,105,24,107,23,-3.0
252,130045115021,130,45,115,21,
253,59048120016,59,48,120,16,-18.0
254,69030121024,69,30,121,24,-9.0
255,160024074020,160,24,74,20,
256,124021015007,124,21,15,7,
257,157031161014,157,31,161,14,
258,158031148024,158,31,148,24,
259,128038014010,128,38,14,10,-3.0
260,70030001013,70,30,1,13,-16.0
261,163022004018,163,22,4,18,
262,5013097010,5,13,97,10,21.0
263,7026107014,7,26,107,14,-6.5
264,145031011007,145,31,11,7,
265,93037012020,93,37,12,20,-8.5
266,86038014007,86,38,14,7,-24.5
267,131026151024,131,26,151,24,-7.0
268,21019079009,21,19,79,9,
269,157014134000,157,14,134,0,
270,18015124013,18,15,124,13,
271,102031135000,102,31,135,0,
272,71059024000,71,59,24,0,-23.0
273,152021136014,152,21,136,14,-11.0
274,139024160023,139,24,160,23,
275,29017153013,29,17,153,13,
276,132013034010,132,13,34,10,
277,33019078013,33,19,78,13,6.0
278,35037064007,35,37,64,7,-9.0
279,103010038007,103,10,38,7,-4.5
280,142027137010,142,27,137,10,-2.5
281,39014130009,39,14,130,9,
282,105007040006,105,7,40,6,3.5
283,91052045031,91,52,45,31,7.0
284,88044042020,88,44,42,20,-6.0
285,44042043028,44,42,43,28,-13.5
286,66058047013,66,58,47,13,-19.0
287,146017052013,146,17,52,13,
288,53014058007,53,14,58,7,
289,10019054007,10,19,54,7,-2.5
290,133020055000,133,20,55,0,
291,32015056010,32,15,56,10,-9.0
292,15007060007,15,7,60,7,
293,61038062020,61,38,62,20,-18.0
294,65037025027,65,37,25,27,
295,48031068010,48,31,68,10,
296,76038074016,76,38,74,16,
297,63035077023,63,35,77,23,-29.0
298,129024080021,129,24,80,21,6.0
299,104034081014,104,34,81,14,3.0
300,82020046007,82,20,46,7,3.0
301,6024084000,6,24,84,0,-10.0
302,87017128000,87,17,128,0,-7.0
303,90017009000,90,17,9,0,-7.0
304,95028049014,95,28,49,14,3.0
305,154029158022,154,29,158,22,
306,3013098013,3,13,98,13,-17.0
307,8014051003,8,14,51,3,
308,155031050014,155,31,50,14,
309,89041101028,89,41,101,28,3.0
310,108042028007,108,42,28,7,
311,99026114023,99,26,114,23,6.5
312,115045017041,115,45,17,41,
313,73026118003,73,26,118,3,
314,117017150014,117,17,150,14,
315,110014120010,110,14,120,10,-8.0
316,22027121000,22,27,121,0,-18.0
317,27014122007,27,14,122,7,3.0
318,126027019026,126,27,19,26,-4.0
319,127023085000,127,23,85,0,-9.0
320,75048125010,75,48,125,10,-20.5
321,161012138007,161,12,138,7,
322,162029143028,162,29,143,28,-1.0
323,5018084014,5,18,84,14,1.0
324,10031038007,10,31,38,7,-3.0
325,15017068010,15,17,68,10,
326,17027091007,17,27,91,7,
327,6045019017,6,45,19,17,-15.5
328,133003008002,133,3,8,2,
329,22038027010,22,38,27,10,-9.5
330,108017018003,108,17,18,3,
331,137014131009,137,14,131,9,8.0
332,138024142010,138,24,142,10,7.0
333,79029028007,79,29,28,7,
334,140034159023,140,34,159,23,
335,87042033014,87,42,33,14,-7.0
336,92045132023,92,45,132,23,
337,35053120021,35,53,120,21,-21.0
338,80034042027,80,34,42,27,-13.0
339,44009061007,44,9,61,7,12.5
340,81045046007,81,45,46,7,-21.0
341,48017011007,48,17,11,7,
342,54024049010,54,24,49,10,-3.0
343,50016146007,50,16,146,7,
344,161038055007,161,38,55,7,
345,56045125033,56,45,125,33,-7.0
346,65014059010,65,14,59,10,1.0
347,43017063016,43,17,63,16,1.0
348,32049064003,32,49,64,3,-14.0
349,45034066013,45,34,66,13,3.0
350,70025014010,70,25,14,10,-5.0
351,75021069010,75,21,69,10,-13.5
352,71049047003,71,49,47,3,-26.0
353,148041052025,148,41,52,25,
354,39023073013,39,23,73,13,
355,74020144010,74,20,144,10,
356,24011082010,24,11,82,10,7.0
357,126056085017,126,56,85,17,-19.0
358,150017147010,150,17,147,10,
359,86041100016,86,41,100,16,-17.0
360,9034152000,9,34,152,0,-14.0
361,88035077000,88,35,77,0,-30.0
362,89030107023,89,30,107,23,4.0
363,21027153018,21,27,153,18,
364,154024034018,154,24,34,18,
365,98010058000,98,10,58,0,
366,93038040022,93,38,40,22,-1.0
367,97025099017,97,25,99,17,-14.0
368,29035051031,29,35,51,31,
369,102024090012,102,24,90,12,
370,3038103019,3,38,103,19,-17.0
371,7042104011,7,42,104,11,6.0
372,110031001013,110,31,1,13,-6.0
373,111020145019,111,20,145,19,
374,12019105017,12,19,105,17,-3.0
375,127017114017,127,17,114,17,7.0
376,116024025013,116,24,25,13,
377,130063118012,130,63,118,12,
378,101013117013,101,13,117,13,
379,95021121003,95,21,121,3,-12.0
380,4014157014,4,14,157,14,
381,128027122006,128,27,122,6,-6.5
382,62033129014,62,33,129,14,5.0
383,60020124019,60,20,124,19,
384,158023160017,158,23,160,17,
385,162048136017,162,48,136,17,-22.0
386,1020084010,1,20,84,10,17.0
387,148021008007,148,21,8,7,
388,122034004012,122,34,4,12,
389,6062099036,6,62,99,36,-4.5
390,124014011003,124,14,11,3,
391,14041009006,14,41,9,6,-2.0
392,143034131024,143,34,131,24,-14.0
393,130033017020,130,33,17,20,
394,114034019006,114,34,19,6,-15.5
395,159024133010,159,24,133,10,
396,135041136003,135,41,136,3,-26.0
397,45017024010,45,17,24,10,-19.0
398,138042137007,138,42,137,7,-8.0
399,118035025029,118,35,25,29,
400,56024027021,56,24,27,21,-9.0
401,34030150027,34,30,150,27,
402,33038054014,33,38,54,14,-6.5
403,147010132009,147,10,132,9,
404,110027038010,110,27,38,10,-4.0
405,39028091010,39,28,91,10,
406,40020007017,40,20,7,17,4.0
407,145034144014,145,34,144,14,
408,80029043010,80,29,43,10,-17.0
409,18024048003,18,24,48,3,
410,46017047014,46,17,47,14,-12.0
411,35021049000,35,21,49,0,-21.0
412,82019053011,82,19,53,11,
413,88027062026,88,27,62,26,-12.0
414,59031029006,59,31,29,6,
415,63012044010,63,12,44,10,12.0
416,65021010017,65,21,10,17,-3.0
417,22017069007,22,17,69,7,-15.0
418,71006066000,71,6,66,0,-7.0
419,68030028007,68,30,28,7,
420,73017074013,73,17,74,13,
421,61038077000,61,38,77,0,-42.0
422,60040079014,60,40,79,14,
423,81042085003,81,42,85,3,-35.0
424,162024151003,162,24,151,3,-29.0
425,142017152017,142,17,152,17,-9.5
426,3031090007,3,31,90,7,
427,97014078007,97,14,78,7,-4.0
428,95031075013,95,31,75,13,14.5
429,92027117024,92,27,117,24,
430,154041051000,154,41,51,0,
431,87023100010,87,23,100,10,-25.0
432,155007076006,155,7,76,6,
433,12034101021,12,34,101,21,-8.0
434,102024021013,102,24,21,13,
435,103028058009,103,28,58,9,
436,104009093007,104,9,93,7,-1.0
437,15038108000,15,38,108,0,
438,105051089026,105,51,89,26,-4.5
439,116069115028,116,69,115,28,
440,120027064023,120,27,64,23,7.0
441,157020055016,157,20,55,16,
442,126014107007,126,14,107,7,-9.0
443,127034005019,127,34,5,19,4.0
444,125024121021,125,24,121,21,2.0
445,111052160021,111,52,160,21,
446,42023129021,42,23,129,21,-0.0
447,70027161000,70,27,161,0,
448,139021158013,139,21,158,13,
449,86030128007,86,30,128,7,-17.0
450,8010155007,8,10,155,7,
451,7041089007,7,41,89,7,-13.0
452,1007009003,1,7,9,3,-5.0
453,133017140000,133,17,140,0,
454,18038079021,18,38,79,21,
455,100047135024,100,47,135,24,-9.0
456,81049024000,81,49,24,0,-26.0
457,143014136007,143,14,136,7,-26.0
458,130055025021,130,55,25,21,
459,162024138003,162,24,138,3,-15.0
460,111059139006,111,59,139,6,
461,27038038024,27,38,38,24,-3.0
462,128020029003,128,20,29,3,
463,11035028013,11,35,28,13,
464,10014032012,10,14,32,12,3.5
465,117020034000,117,20,34,0,
466,150017132016,150,17,132,16,
467,142041131007,142,41,131,7,1.5
468,40020101016,40,20,101,16,-9.0
469,47010045007,47,10,45,7,20.0
470,160038144007,160,38,144,7,
471,62026043003,62,26,43,3,-6.5
472,42024044007,42,24,44,7,5.0
473,71031046015,71,31,46,15,-26.0
474,15013048007,15,13,48,7,
475,64027054027,64,27,54,27,2.0
476,51017050017,51,17,50,17,
477,163035055003,163,35,55,3,
478,146020148020,146,20,148,20,
479,120026058000,120,26,58,0,
480,108017060010,108,17,60,10,
481,61034063013,61,34,63,13,-10.0
482,3013065010,3,13,65,10,-7.0
483,78038070000,78,38,70,0,-10.5
484,75017056010,75,17,56,10,-6.0
485,95020069012,95,20,69,12,-6.5
486,17031073007,17,31,73,7,
487,129052077000,129,52,77,0,-31.0
488,80045088033,80,45,88,33,-1.5
489,82016066012,82,16,66,12,13.0
490,19045085003,19,45,85,3,-13.5
491,59017086014,59,17,86,14,5.5
492,87029014024,87,29,14,24,-20.0
493,152038151030,152,38,151,30,-3.0
494,116017091014,116,17,91,14,
495,154017145003,154,17,145,3,
496,6031092024,6,31,92,24,
497,98022076000,98,22,76,0,
498,93027105007,93,27,105,7,-4.0
499,126042099031,126,42,99,31,-9.0
500,35049102003,35,49,102,3,
501,104026107009,104,26,107,9,-22.0
502,21017110013,21,17,110,13,
503,114028084011,114,28,84,11,-13.5
504,39057115021,39,57,115,21,
505,5048118015,5,48,118,15,
506,121013157010,121,13,157,10,
507,122029049003,122,29,49,3,-1.0
508,97041127017,97,41,127,17,-13.0
509,33056159031,33,56,159,31,
510,22082125024,22,82,125,24,-21.0
511,124023068012,124,23,68,12,
512,7041012039,7,41,12,39,-7.0
513,15014011010,15,14,11,10,
514,17063025014,17,63,25,14,
515,133028134028,133,28,134,28,
516,22010075008,22,10,75,8,-3.0
517,138021136007,138,21,136,7,-15.5
518,139022154017,139,22,154,17,
519,27031125010,27,31,125,10,-5.5
520,29066140023,29,66,140,23,
521,48013028007,48,13,28,7,
522,35026032021,35,26,32,21,-5.0
523,78035038003,78,35,38,3,-25.0
524,142023161014,142,23,161,14,
525,39035118007,39,35,118,7,
526,143028009013,143,28,9,13,3.0
527,61070042021,61,70,42,21,-15.0
528,158017145014,158,17,145,14,
529,46024045011,46,24,45,11,13.0
530,49017120010,49,17,120,10,3.5
531,8016146009,8,16,146,9,
532,148027050020,148,27,50,20,
533,55017004010,55,17,4,10,
534,62061077014,62,61,77,14,-28.0
535,110014056007,110,14,56,7,3.0
536,21038058007,21,38,58,7,
537,59027033019,59,27,33,19,3.0
538,60007018003,60,7,18,3,
539,66030024014,66,30,24,14,-14.0
540,98007065006,98,7,65,6,
541,71054082007,71,54,82,7,-14.0
542,52040053007,52,40,53,7,
543,111031074000,111,31,74,0,
544,10020076000,10,20,76,0,
545,68038079014,68,38,79,14,
546,63035080031,63,35,80,31,10.0
547,81028047021,81,28,47,21,-27.0
548,127039084007,127,39,84,7,-11.0
549,150023095021,150,23,95,21,
550,86022069015,86,22,69,15,-14.0
551,87047090003,87,47,90,3,-20.0
552,44033088007,44,33,88,7,-3.0
553,93033089012,93,33,89,12,-24.0
554,153045157014,153,45,157,14,
555,97021019003,97,21,19,3,-18.0
556,99063085009,99,63,85,9,-17.0
557,70035100023,70,35,100,23,-3.0
558,155023051007,155,23,51,7,
559,107039101039,107,39,101,39,-4.5
560,128024102019,128,24,102,19,
561,40014104014,40,14,104,14,3.0
562,108028124014,108,28,124,14,
563,34042115026,34,42,115,26,
564,73007116007,73,7,116,7,
565,117028147002,117,28,147,2,
566,114031126000,114,31,126,0,-7.0
567,103024160021,103,24,160,21,
568,129028043007,129,28,43,7,-8.0
569,130024091013,130,24,91,13,
570,162023137017,162,23,137,17,-17.0
571,50032008000,50,32,8,0,
572,3031086016,3,31,86,16,4.0
573,140021004014,140,21,4,14,
574,5040085007,5,40,85,7,-20.0
575,7010105007,7,10,105,7,-3.0
576,87048009000,87,48,9,0,-38.0
577,35024010013,35,24,10,13,-13.0
578,114034006024,114,34,6,24,-1.0
579,100027014017,100,27,14,17,-2.5
580,15028028000,15,28,28,0,
581,138038131013,138,38,131,13,-7.5
582,17013039003,17,13,39,3,
583,127019019000,127,19,19,0,-12.0
584,18028011007,18,28,11,7,
585,135032143013,135,32,143,13,0.0
586,46027024000,46,27,24,0,-9.0
587,137015136009,137,15,136,9,-11.5
588,139013144010,139,13,144,10,
589,34031147030,34,31,147,30,
590,163033157021,163,33,157,21,
591,71031045007,71,31,45,7,-19.0
592,42035043014,42,35,43,14,-12.5
593,44017129007,44,17,129,7,-1.0
594,108017048000,108,17,48,0,
595,82031047010,82,31,47,10,-9.0
596,32033049012,32,33,49,12,-16.0
597,21024053000,21,24,53,0,
598,155021148020,155,21,148,20,
599,22021056007,22,21,56,7,-14.0
600,61028088010,61,28,88,10,-10.0
601,62043063036,62,43,63,36,-5.0
602,103028064020,103,28,64,20,-6.5
603,65017054009,65,17,54,9,-8.0
604,70020038014,70,20,38,14,-7.5
605,75017121014,75,17,121,14,-18.0
606,27017069007,27,17,69,7,-0.0
607,78035001007,78,35,1,7,-25.0
608,60030068003,60,30,68,3,
609,73028025016,73,28,25,16,
610,76017052014,76,17,52,14,
611,80070077006,80,70,77,6,-40.0
612,66019081014,66,19,81,14,7.0
613,99042084003,99,42,84,3,-14.0
614,92040150025,92,40,150,25,
615,142045151007,142,45,151,7,-16.0
616,89017012014,89,17,12,14,15.0
617,128020090003,128,20,90,3,
618,126013097003,126,13,97,3,10.0
619,91038115020,91,38,115,20,
620,154023074015,154,23,74,15,
621,98058033014,98,58,33,14,
622,146014051012,146,14,51,12,
623,104031101015,104,31,101,15,-20.0
624,93030107006,93,30,107,6,-22.0
625,110024058007,110,24,58,7,-3.5
626,111024158010,111,24,158,10,
627,59021122014,59,21,122,14,-12.0
628,159038055028,159,38,55,28,
629,125034153022,125,34,153,22,
630,79037124020,79,37,124,20,
631,161031029021,161,31,29,21,
632,116030130027,116,30,130,27,
633,152035162031,152,35,162,31,16.0
634,115024001021,115,24,1,21,
635,159021004010,159,21,4,10,
636,11014144010,11,14,144,10,
637,104034012012,104,34,12,12,-12.0
638,99042019021,99,42,19,21,-13.0
639,120028133014,120,28,133,14,
640,60007021003,60,7,21,3,
641,22029095013,22,29,95,13,-8.0
642,18006015003,18,6,15,3,
643,131023136020,131,23,136,20,-12.0
644,152037137014,152,37,137,14,-8.0
645,6052025007,6,52,25,7,
646,138033151013,138,33,151,13,-16.5
647,124038028007,124,38,28,7,
648,34023005017,34,23,5,17,
649,134035163018,134,35,163,18,
650,162028142000,162,28,142,0,-10.0
651,42049077012,42,49,77,12,-36.0
652,145042055000,145,42,55,0,
653,24024047021,24,24,47,21,-1.0
654,155031146007,155,31,146,7,
655,148014051007,148,14,51,7,
656,44036062007,44,36,62,7,-7.0
657,59014069006,59,14,69,6,-7.0
658,64021065017,64,21,65,17,14.5
659,46019066011,46,19,66,11,6.0
660,75031027010,75,31,27,10,-7.0
661,86024078021,86,24,78,21,-4.0
662,71037081014,71,37,81,14,0.0
663,79020048007,79,20,48,7,
664,80014061009,80,14,61,9,8.0
665,82027045007,82,27,45,7,3.5
666,84047085017,84,47,85,17,-16.0
667,150023039017,150,23,39,17,
668,87035102000,87,35,102,0,
669,43020088017,43,20,88,17,9.5
670,161035153021,161,35,153,21,
671,14027090021,14,27,90,21,
672,92024147022,92,24,147,22,
673,53013098010,53,13,98,10,
674,93032007018,93,32,7,18,-2.0
675,49021103010,49,21,103,10,2.5
676,108031068000,108,31,68,0,
677,40015107007,40,15,107,7,-16.0
678,8031111007,8,31,111,7,
679,105037101007,105,37,101,7,-6.5
680,97022114021,97,22,114,21,-4.0
681,17056116028,17,56,116,28,
682,91059118014,91,59,118,14,
683,56048121007,56,48,121,7,-12.0
684,157006122000,157,6,122,0,
685,126023127010,126,23,127,10,-2.0
686,129026063021,129,26,63,21,1.0
687,158045074009,158,45,74,9,
688,100027128024,100,27,128,24,2.5
689,130013073012,130,13,73,12,
690,153018151012,153,18,151,12,
691,104021105013,104,21,105,13,-6.5
692,59037078015,59,37,78,15,-3.0
693,1021091016,1,21,91,16,
694,3028010017,3,28,10,17,-11.0
695,6024005013,6,24,5,13,-13.0
696,70003009003,70,3,9,3,-20.0
697,14028143024,14,28,143,24,-11.0
698,39059025006,39,59,25,6,
699,32035033003,32,35,33,3,-4.0
700,40040089003,40,40,89,3,-13.0
701,98045146014,98,45,146,14,
702,110048054007,110,48,54,7,-3.0
703,92028076016,92,28,76,16,
704,81027082003,81,27,82,3,-8.0
705,86048087014,86,48,87,14,6.5
706,115027118020,115,27,118,20,
707,103038120034,103,38,120,34,-7.0
708,122020121003,122,20,121,3,-7.0
709,35044038007,35,44,38,7,-21.0
710,39033095010,39,33,95,10,
711,105033082016,105,33,82,16,-3.5
712,103028129021,103,28,129,21,7.0
713,17038127036,17,38,127,36,-3.0
714,66019098017,66,19,98,17,3.0
715,108027092025,108,27,92,25,
716,81040040014,81,40,40,14,-2.0
717,75031007027,75,31,7,27,-4.0
718,80031070028,80,31,70,28,-11.0
719,128026032006,128,26,32,6,7.0
720,65010046000,65,10,46,0,-6.5
721,61033114014,61,33,114,14,-3.0
722,104014003012,104,14,3,12,1.5
723,22022071015,22,22,71,15,5.0
724,87024035020,87,24,35,20,-2.0
725,126028044000,126,28,44,0,3.0
726,86026097010,86,26,97,10,3.0
