,Hash,W,W Pts,L,L Pts,Line
120,55035015016,55,35,15,16,-22.0
121,38041113010,38,41,113,10,-30.0
122,29021095003,29,21,95,3,0.0
123,42041053036,42,41,53,36,12.0
124,7044052006,7,44,52,6,-36.0
125,76021107014,76,21,107,14,31.0
126,65029082011,65,29,82,11,-3.0
127,121035125007,121,35,125,7,-11.0
128,21017129012,21,17,129,12,26.0
129,66048124034,66,48,124,34,-13.5
130,58031008026,58,31,8,26,-17.5
131,61018100013,61,18,100,13,-5.0
132,40045051000,40,45,51,0,-19.5
133,32023103021,32,23,103,21,-2.5
134,116038117018,116,38,117,18,-18.0
135,105062111013,105,62,111,13,-31.0
136,74035006007,74,35,6,7,26.0
137,99050005022,99,50,5,22,14.0
138,114035034021,114,35,34,21,-21.0
139,45024115000,45,24,115,0,-2.0
140,39034013019,39,34,13,19,5.5
141,122031022011,122,31,22,11,-12.5
142,14027090007,14,27,90,7,-7.0
143,125031069007,125,31,69,7,6.5
144,100030128007,100,30,128,7,-12.5
145,86045043024,86,45,43,24,-26.0
146,9041011021,9,41,11,21,-9.5
147,35024113023,35,24,113,23,-27.5
148,62027042010,62,27,42,10,-7.0
149,60024018016,60,24,18,16,-19.0
150,130010001007,130,10,1,7,9.0
151,80034021020,80,34,21,20,-32.0
152,71040066010,71,40,66,10,-17.0
153,47035045028,47,35,45,28,-15.5
154,61021129016,61,21,129,16,-3.0
155,64024010017,64,24,10,17,3.0
156,88031077023,88,31,77,23,-27.5
157,39020093000,39,20,93,0,14.0
158,3035007028,3,35,7,28,3.0
159,126031024024,126,31,24,24,4.0
160,32038049010,32,38,49,10,-20.0
161,33042075010,33,42,75,10,-20.0
162,81042053021,81,42,53,21,1.0
163,99042114032,99,42,114,32,1.0
164,5030127024,5,30,127,24,-13.0
165,103017058016,103,17,58,16,-30.0
166,34049072024,34,49,72,24,1.5
167,19024006023,19,24,6,23,1.5
168,28038002017,28,38,2,17,-0.0
169,48041015027,48,41,15,27,16.0
170,29027059023,29,27,59,23,11.0
171,79045016006,79,45,16,6,-22.0
172,112029040010,112,29,40,10,7.0
173,65017095000,65,17,95,0,-13.0
174,91041046013,91,41,46,13,1.5
175,101024008021,101,24,8,21,-16.0
176,55034102000,55,34,102,0,-28.0
177,104062012000,104,62,12,0,-16.0
178,120031027014,120,31,27,14,3.5
179,124024068021,124,24,68,21,-8.5
180,51045067031,51,45,67,31,-2.5
181,89020070017,89,20,70,17,-7.0
182,105023098006,105,23,98,6,-11.0
183,92034111010,92,34,111,10,-4.0
184,121045017040,121,45,17,40,6.5
185,13020073009,13,20,73,9,3.0
186,118054074023,118,54,74,23,3.0
187,116052115014,116,52,115,14,-14.5
188,84033097030,84,33,97,30,-0.0
189,38049056031,38,49,56,31,-20.0
190,17034117031,17,34,117,31,-18.5
191,33051027023,33,51,27,23,-40.0
192,70031128028,70,31,128,28,10.0
193,89020111010,89,20,111,10,-4.5
194,125017090010,125,17,90,10,-17.0
195,62049044003,62,49,44,3,-21.5
196,61038088012,61,38,88,12,-7.0
197,63033077014,63,33,77,14,-6.5
198,22031075020,22,31,75,20,-5.0
199,71038082014,71,38,82,14,-27.5
200,129042080017,129,42,80,17,7.0
201,29033009014,29,33,9,14,-12.5
202,100047110017,100,47,110,17,-14.5
203,49031007020,49,31,7,20,9.5
204,2031011009,2,31,11,9,0.0
205,43034042031,43,34,42,31,-2.5
206,47035104017,47,35,104,17,5.5
207,55032060014,55,32,60,14,-3.5
208,65042120014,65,42,120,14,-5.5
209,46027093009,46,27,93,9,-8.0
210,78034081030,78,34,81,30,-6.0
211,130028041013,130,28,41,13,-10.0
212,25046074007,25,46,74,7,-15.0
213,122031121007,122,31,121,7,-5.0
214,3040032039,3,40,32,39,17.0
215,103024010000,103,24,10,0,-20.0
216,35023054022,35,23,54,22,-9.0
217,66027058017,66,27,58,17,-2.5
218,87055102024,87,55,102,24,-19.0
219,127031019007,127,31,19,7,4.0
220,97037085029,97,37,85,29,-14.0
221,72026115012,72,26,115,12,-11.0
222,92044099039,92,44,99,39,18.5
223,124038018016,124,38,18,16,-14.5
224,53045028010,53,45,28,10,-23.0
225,79031048003,79,31,48,3,-15.0
226,64036095010,64,36,95,10,-6.5
227,112047052000,112,47,52,0,-13.5
228,68045016021,68,45,16,21,-15.5
229,12023076010,12,23,76,10,-13.0
230,15034108023,15,34,108,23,2.0
231,107021105019,107,21,105,19,16.5
232,50041051031,50,41,51,31,-18.0
233,13026116020,13,26,116,20,18.0
234,1023091022,1,23,91,22,-2.0
235,34026101019,34,26,101,19,-4.0
236,6028114027,6,28,114,27,-1.0
237,126034084020,126,34,84,20,-2.5
238,39033118003,39,33,118,3,4.0
239,9059053052,9,59,53,52,14.0
240,100024087017,100,24,87,17,-9.5
241,1019070014,1,19,70,14,-10.5
242,69035022031,69,35,22,31,1.0
243,27024121017,27,24,121,17,17.0
244,33031059021,33,31,59,21,-17.0
245,62034061031,62,34,61,31,2.5
246,71049045014,71,49,45,14,-30.0
247,38031075024,38,31,75,24,-17.0
248,80025088022,80,25,88,22,-2.0
249,102024014014,102,24,14,14,14.0
250,49030095010,49,30,95,10,-8.0
251,56017125014,56,17,125,14,0.0
252,60045015031,60,45,15,31,-8.0
253,18038016019,18,38,16,19,-16.0
254,105045012013,105,45,12,13,-30.0
255,65018010016,65,18,10,16,-3.0
256,43034077017,43,34,77,17,-8.0
257,82041107021,82,41,107,21,-3.0
258,64020110013,64,20,110,13,-12.5
259,86031044007,86,31,44,7,-28.0
260,47050046009,47,50,46,9,-28.5
261,78048006017,78,48,6,17,-12.0
262,24046066039,24,46,66,39,-11.5
263,98039029022,98,39,29,22,-1.0
264,129020063017,129,20,63,17,-2.5
265,2041079028,2,41,79,28,-1.0
266,104038081028,104,38,81,28,-4.5
267,115035130032,115,35,130,32,25.0
268,68037011017,68,37,11,17,-9.0
269,101042092000,101,42,92,0,-6.0
270,40023021020,40,23,21,20,-6.5
271,114034084029,114,34,84,29,-3.5
272,103037035020,103,37,35,20,-11.0
273,127044051000,127,44,51,0,-20.5
274,32031054010,32,31,54,10,-14.0
275,117020008014,117,20,8,14,-11.5
276,122058090020,122,58,90,20,-30.0
277,124040028037,124,40,28,37,-8.5
278,126047085021,126,47,85,21,-2.5
279,17038019028,17,38,19,28,-13.5
280,108047048007,108,47,48,7,-17.5
281,58038112014,58,38,112,14,2.0
282,7058067006,7,58,67,6,-36.5
283,116042052000,116,42,52,0,-28.0
284,72023074016,72,23,74,16,4.0
285,73024091021,73,24,91,21,16.5
286,41028076010,41,28,76,10,-20.0
287,118042093028,118,42,93,28,-9.5
288,34044025013,34,44,25,13,3.5
289,5031097024,5,31,97,24,-1.0
290,89038039019,89,38,39,19,1.0
291,93024034014,93,24,34,14,14.0
292,55038108013,55,38,108,13,-22.5
293,45024066021,45,24,66,21,8.0
294,86023080010,86,23,80,10,-11.5
295,14020087016,14,20,87,16,3.5
296,89049092007,89,49,92,7,-9.0
297,121047069026,121,47,69,26,0.0
298,129059043000,129,59,43,0,-14.5
299,63037042007,63,37,42,7,-2.5
300,38038027031,38,38,27,31,-16.5
301,77023044021,77,23,44,21,-4.5
302,22042056030,22,42,56,30,0.0
303,68031018027,68,31,18,27,1.0
304,128062090016,128,62,90,16,-20.0
305,116021001015,116,21,1,15,5.0
306,2055015025,2,55,15,25,-3.5
307,40020075012,40,20,75,12,7.0
308,35027120017,35,27,120,17,-7.5
309,105034046017,105,34,46,17,-31.0
310,60017048010,60,17,48,10,-24.5
311,47040117000,47,40,117,0,-30.0
312,78025097024,78,25,97,24,-7.5
313,98024009000,98,24,9,0,-24.0
314,91017025010,91,17,25,10,6.5
315,3030064024,3,30,64,24,-3.0
316,19017114000,19,17,114,0,13.0
317,32032010014,32,32,10,14,-17.0
318,88052062028,88,52,62,28,2.0
319,110048051032,110,48,51,32,-27.0
320,112024021021,112,24,21,21,6.0
321,76017013010,76,17,13,10,7.0
322,50042067018,50,42,67,18,-29.5
323,41030008024,41,30,8,24,-8.0
324,99021085017,99,21,85,17,-8.0
325,124045016017,124,45,16,17,-33.0
326,28027079026,28,27,79,26,-1.0
327,6028126007,6,28,126,7,9.5
328,107031024010,107,31,24,10,6.0
329,49031054005,49,31,54,5,-4.0
330,7048095014,7,48,95,14,-23.0
331,33033125010,33,33,125,10,-32.5
332,101056111017,101,56,111,17,-17.0
333,53032058031,53,32,58,31,-2.5
334,122062100000,122,62,100,0,-12.0
335,130038052020,130,38,52,20,-23.5
336,17031073007,17,31,73,7,-16.5
337,5034118021,5,34,118,21,-23.0
338,2035070029,2,35,70,29,10.0
339,55059016003,55,59,16,3,-44.5
340,59031014028,59,31,14,28,-18.0
341,69031027024,69,31,27,24,1.0
342,87038090015,87,38,90,15,-15.0
343,125047112003,125,47,112,3,-6.0
344,104024071020,104,24,71,20,9.0
345,124028011000,124,28,11,0,-19.5
346,79017015014,79,17,15,14,-6.0
347,28020108013,28,20,108,13,10.5
348,35049049034,35,49,49,34,-4.0
349,56045075007,56,45,75,7,-7.0
350,9035074018,9,35,74,18,-6.5
351,128020102017,128,20,102,17,-17.0
352,68050048007,68,50,48,7,-14.0
353,24016045012,24,16,45,12,1.5
354,53039040033,53,39,40,33,-5.0
355,47044082021,47,44,82,21,-7.5
356,43038044031,43,38,44,31,-2.5
357,65017054016,65,17,54,16,-14.0
358,98028021020,98,28,21,20,-17.5
359,116038091016,116,38,91,16,-6.5
360,89042101021,89,42,101,21,1.0
361,81051105006,81,51,105,6,4.0
362,25024130013,25,24,130,13,2.0
363,42035061029,42,35,61,29,24.5
364,129040062010,129,40,62,10,-2.0
365,80020063017,80,20,63,17,2.5
366,86031088025,86,31,88,25,-3.5
367,103021003007,103,21,3,7,-3.0
368,8014076010,8,14,76,10,0.0
369,39035111021,39,35,111,21,-3.0
370,29052110007,29,52,110,7,-10.0
371,85055114007,85,55,114,7,1.5
372,41031117003,41,31,117,3,-7.0
373,99035097031,99,35,97,31,7.5
374,52031051007,52,31,51,7,3.0
375,34024118023,34,24,118,23,-11.0
376,13052072017,13,52,72,17,2.5
377,50048113035,50,48,113,35,-6.0
378,17029115000,17,29,115,0,-17.0
379,33017022014,33,17,22,14,-16.0
380,46021066000,46,21,66,0,8.0
381,107035012007,107,35,12,7,-9.0
382,120011095010,120,11,95,10,-5.0
383,6033127021,6,33,127,21,-8.0
384,84044005041,84,44,5,41,3.0
385,126031019027,126,31,19,27,-3.0
386,25031116024,25,31,116,24,-1.5
387,14024100023,14,24,100,23,19.0
388,22012125003,22,12,125,3,-4.0
389,15031018007,15,31,18,7,-5.5
390,38048069021,38,48,69,21,-18.0
391,103030095007,103,30,95,7,-33.0
392,59028128020,59,28,128,20,-17.0
393,71024046017,71,24,46,17,-31.0
394,88033063028,88,33,63,28,-2.5
395,66034107007,66,34,107,7,-1.0
396,27025056022,27,25,56,22,9.0
397,32030035014,32,30,35,14,-14.0
398,50034108017,50,34,108,17,-6.0
399,86027042007,86,27,42,7,-16.5
400,102056090028,102,56,90,28,-10.0
401,24038081024,24,38,81,24,3.5
402,124024002010,124,24,2,10,0.0
403,17027001020,17,27,1,20,-7.5
404,48041016020,48,41,16,20,-14.5
405,21052060042,21,52,60,42,4.0
406,61034043031,61,34,43,31,-17.0
407,52010067000,52,10,67,0,-6.0
408,79037011025,79,37,11,25,-7.5
409,105021082003,105,21,82,3,-11.0
410,104044045041,104,44,45,41,-10.5
411,53023112014,53,23,112,14,-12.0
412,47048012007,47,48,12,7,-37.5
413,78028070024,78,28,70,24,-27.0
414,34028111014,34,28,111,14,-15.0
415,93027089002,93,27,89,2,10.5
416,3035098014,3,35,98,14,-1.5
417,13033117027,13,33,117,27,3.0
418,5033114007,5,33,114,7,-3.5
419,29019040003,29,19,40,3,-4.5
420,80041044011,80,41,44,11,-22.0
421,19017097007,19,17,97,7,5.5
422,126035099030,126,35,99,30,-3.0
423,122030087017,122,30,87,17,-22.0
424,129035077019,129,35,77,19,-21.5
425,113031028006,113,31,28,6,-7.5
426,55041068009,55,41,68,9,-26.0
427,85027127013,85,27,127,13,-4.0
428,72041076028,72,41,76,28,-11.0
429,8031051027,8,31,51,27,-11.5
430,58049110007,58,49,110,7,1.0
431,84020006017,84,20,6,17,-7.0
432,7034010010,7,34,10,10,-7.5
433,33035121010,33,35,121,10,-13.5
434,74042041014,74,42,41,14,5.5
435,64042054023,64,42,54,23,-4.5
436,73027115006,73,27,115,6,-8.5
437,118042092026,118,42,92,26,-6.5
438,101034039014,101,34,39,14,-5.0
439,65023049022,65,23,49,22,-7.0
440,22058027007,22,58,27,7,-12.5
441,121045038038,121,45,38,38,6.5
442,69030056017,69,30,56,17,1.5
443,108032018013,108,32,18,13,-6.5
444,125019075003,125,19,75,3,-8.5
445,46045012010,46,45,12,10,-14.0
446,63024086023,63,24,86,23,14.0
447,60032002023,60,32,2,23,-9.0
448,32013120006,32,13,120,6,-29.0
449,71037105000,71,37,105,0,-13.5
450,64038007016,64,38,7,16,1.0
451,10028113010,10,28,113,10,-10.5
452,112036029017,112,36,29,17,12.0
453,107028045016,107,28,45,16,-2.5
454,55028048016,55,28,48,16,-34.0
455,98020058005,98,20,58,5,-6.5
456,104034082021,104,34,82,21,-8.0
457,42040044024,42,40,44,24,-6.5
458,47020024014,47,20,24,14,-16.0
459,1028009000,1,28,9,0,-15.0
460,53023021013,53,23,21,13,-1.0
461,81037066000,81,37,66,0,-11.5
462,130043116029,130,43,116,29,8.5
463,13063008010,13,63,8,10,-9.5
464,25036073022,25,36,73,22,-7.0
465,41042072033,41,42,72,33,-2.5
466,74014117006,74,14,117,6,3.0
467,6026097016,6,26,97,16,6.0
468,39062092041,39,62,92,41,2.0
469,3023054017,3,23,54,17,-18.0
470,59033087003,59,33,87,3,-8.0
471,70034090007,70,34,90,7,-14.5
472,61037077003,61,37,77,3,-25.0
473,62023080007,62,23,80,7,-5.5
474,100027102010,100,27,102,10,-18.0
475,40036110031,40,36,110,31,-12.5
476,122022128020,122,22,128,20,-19.0
477,129028088021,129,28,88,21,1.0
478,85017019007,85,17,19,7,-8.5
479,34047089018,34,47,89,18,-2.5
480,28031011021,28,31,11,21,-11.0
481,50058052017,50,58,52,17,-26.0
482,103038078014,103,38,78,14,-9.5
483,126033005025,126,33,5,25,4.0
484,17030091007,17,30,91,7,-6.5
485,111043118019,111,43,118,19,14.5
486,84052127010,84,52,127,10,-15.0
487,75010069006,75,10,69,6,11.0
488,38045022042,38,45,22,42,-5.0
489,42046080020,42,46,80,20,10.5
490,63044043020,63,44,43,20,-14.0
491,129041044003,129,41,44,3,-31.5
492,62034077000,62,34,77,0,-19.0
493,33049056010,33,49,56,10,-33.0
494,79040060028,79,40,60,28,5.5
495,61031086027,61,31,86,27,6.0
496,3019065007,3,19,65,7,-4.5
497,90024100021,90,24,100,21,29.0
498,70045110021,70,45,110,21,-8.5
499,14034128017,14,34,128,17,-3.0
500,105051066014,105,51,66,14,-7.0
501,29048021034,29,48,21,34,-10.0
502,71041047015,71,41,47,15,-8.5
503,27048125035,27,48,125,35,3.5
504,104058107007,104,58,107,7,-15.0
505,15035011014,15,35,11,14,-15.5
506,121050016021,121,50,16,21,-49.0
507,18029028026,18,29,28,26,3.5
508,32020095003,32,20,95,3,-27.0
509,55031124017,55,31,124,17,-12.0
510,108044068014,108,44,68,14,-5.5
511,2037048034,2,37,48,34,-16.5
512,58014009010,58,14,9,10,-12.0
513,24037012000,24,37,12,0,-21.5
514,82045046013,82,45,46,13,-7.0
515,50041112020,50,41,112,20,-5.5
516,81031045010,81,31,45,10,-7.0
517,7028103024,7,28,103,24,8.5
518,1035115016,1,35,115,16,-25.0
519,130031017017,130,31,17,17,7.0
520,52037111034,52,37,111,34,8.5
521,98048051000,98,48,51,0,-36.0
522,118030089029,118,30,89,29,8.5
523,13045074026,13,45,74,26,-8.0
524,101027076003,101,27,76,3,-22.0
525,10038035021,10,38,35,21,10.0
526,87037078027,87,37,78,27,9.0
527,84024019019,84,24,19,19,-7.0
528,114023126020,114,23,126,20,7.5
529,49019120017,49,19,120,17,-3.0
530,8044072028,8,44,72,28,3.0
531,99050006030,99,50,6,30,3.0
532,113039067014,113,39,67,14,-14.0
533,116052073007,116,52,73,7,-12.5
534,97031127028,97,31,127,28,-8.0
535,122043059010,122,43,59,10,-9.5
536,40020054007,40,20,54,7,3.0
537,85028005020,85,28,5,20,-2.5
538,39031034024,39,31,34,24,3.5
539,25041001021,25,41,1,21,-2.0
540,125026038023,125,26,38,23,10.0
541,29023069006,29,23,69,6,-8.5
542,61024080017,61,24,80,17,-12.5
543,59055090000,59,55,90,0,-33.0
544,63025044021,63,25,44,21,-20.0
545,88030043024,88,30,43,24,-12.5
546,46031045028,46,31,45,28,-3.0
547,62035086028,62,35,86,28,-1.5
548,15033113030,15,33,113,30,11.0
549,60043016000,60,43,16,0,-33.0
550,22031095021,22,31,95,21,-14.5
551,18027011021,18,27,11,21,-2.5
552,40026009014,40,26,9,14,-5.0
553,121034056030,121,34,56,30,-8.5
554,122062102007,122,62,102,7,-29.0
555,108045124021,108,45,124,21,-2.5
556,75038027000,75,38,27,0,3.0
557,42029077007,42,29,77,7,-14.0
558,103056049021,103,56,49,21,-12.5
559,35020064017,35,20,64,17,5.5
560,7014065009,7,14,65,9,-7.0
561,107038081028,107,38,81,28,13.0
562,82034012014,82,34,12,14,-20.0
563,116020017017,116,20,17,17,6.5
564,47066066000,47,66,66,0,-24.5
565,14031078029,14,31,78,29,9.5
566,93028111014,93,28,111,14,-4.0
567,68030028023,68,30,28,23,-5.0
568,101052118024,101,52,118,24,-10.5
569,117037072035,117,37,72,35,3.0
570,99031019013,99,31,19,13,-11.0
571,33030032023,33,30,32,23,-3.0
572,58021021013,58,21,21,13,-2.5
573,126024127014,126,24,127,14,-14.0
574,74022076009,74,22,76,9,-12.0
575,91037115007,91,37,115,7,-13.0
576,98030053027,98,30,53,27,-4.5
577,13045041014,13,45,41,14,2.5
578,112023110020,112,23,110,20,-2.5
579,84025085014,84,25,85,14,-6.0
580,34063092012,34,63,92,12,-16.0
581,97017114007,97,17,114,7,-7.0
582,130042073028,130,42,73,28,-17.0
583,3028010017,3,28,10,17,-4.0
584,39048070041,39,48,70,41,2.5
585,65023064020,65,23,64,20,-4.5
586,105020104016,105,20,104,16,2.5
587,55034079003,55,34,79,3,-25.5
588,54035007010,54,35,7,10,11.0
589,122038014014,122,38,14,14,-24.0
590,71033024030,71,33,24,30,-15.0
591,101021093000,101,21,93,0,-12.5
592,97045050019,97,45,50,19,-1.5
593,128052087021,128,52,87,21,-1.5
594,103038120010,103,38,120,10,-23.5
595,6042005027,6,42,5,27,1.5
596,38051035048,38,51,35,48,-5.0
597,73033001028,73,33,1,28,11.5
598,81044082007,81,44,82,7,-13.0
599,59045100013,59,45,100,13,-10.5
600,117034076007,117,34,76,7,-4.5
601,25035115017,25,35,115,17,-22.0
602,91039130007,91,39,130,7,1.5
603,99040078037,99,40,78,37,-6.0
604,127022039014,127,22,39,14,4.5
605,55034124030,55,34,124,30,-20.5
606,70019009009,70,19,9,9,-6.5
607,59055102000,59,55,102,0,-29.0
608,71022104006,71,22,104,6,-8.0
609,3034032007,3,34,32,7,7.0
610,116017034016,116,17,34,16,-7.0
611,101028029014,101,28,29,14,5.0
612,125023006003,125,23,6,3,3.5
613,39023085017,39,23,85,17,8.5
614,55021017003,55,21,17,3,-2.5
615,86024105000,86,24,105,0,-6.0
616,100020049013,100,20,49,13,2.5
617,47024126020,47,24,126,20,-11.0
618,13034053031,13,34,53,31,4.0
619,42063121021,42,63,121,21,2.5
620,65017022007,65,17,22,7,2.5
621,24062014028,24,62,14,28,-8.0
622,84024063020,84,24,63,20,2.0
623,98023025017,98,23,25,17,-6.5
624,64027081025,64,27,81,25,3.5
625,7027104006,7,27,104,6,7.0
626,35028088025,35,28,88,25,5.0
627,59028038013,59,28,38,13,-5.0
628,62037032034,62,37,32,34,1.0
629,129017099009,129,17,99,9,-11.0
630,61035003034,61,35,3,34,2.0
631,71031103021,71,31,103,21,-4.0
632,33046122029,33,46,122,29,-6.5
