,Hash,W,W Pts,L,L Pts,Line
281,82033024029,82,33,24,29,1.5
282,93020116019,93,20,116,19,7.0
283,110064053033,110,64,53,33,0.0
284,78045087021,78,45,87,21,-10.5
285,104027081024,104,27,81,24,-6.0
286,98023029013,98,23,29,13,-9.0
287,126030019003,126,30,19,3,-15.5
288,114039084031,114,39,84,31,-11.0
289,85024117016,85,24,117,16,
290,115021101019,115,21,101,19,-8.0
291,120017068007,120,17,68,7,
292,130034072030,130,34,72,30,
293,28038011032,28,38,11,32,
294,25055092020,25,55,92,20,-22.0
295,6035097007,6,35,97,7,-2.0
296,55052002017,55,52,2,17,
297,58038008009,58,38,8,9,
298,54028032021,54,28,32,21,14.0
299,60062048026,60,62,48,26,
300,71049012021,71,49,12,21,-36.0
301,65024052010,65,24,52,10,-19.0
302,88059063043,88,59,63,43,-4.0
303,21033112029,21,33,112,29,
304,13052074010,13,52,74,10,
305,107017046007,107,17,46,7,-9.0
306,73036091021,73,36,91,21,3.0
307,5028099022,5,28,99,22,3.5
308,39028034016,39,28,34,16,6.0
309,61028044024,61,28,44,24,-7.5
310,59045014044,59,45,14,44,-4.5
311,75020069007,75,20,69,7,-11.5
312,9037090035,9,37,90,35,-15.5
313,100060102007,100,60,102,7,-28.0
314,121013027010,121,13,27,10,-16.0
315,88045129020,88,45,129,20,-2.5
316,124050048027,124,50,48,27,
317,125035056017,125,35,56,17,-8.5
318,86016063015,86,16,63,15,-34.0
319,80031043000,80,31,43,0,-33.0
320,24042046006,24,42,46,6,-14.5
321,71029107000,71,29,107,0,-37.0
322,79024015000,79,24,15,0,
323,11037018034,11,37,18,34,
324,35034120013,35,34,120,13,-10.0
325,17017039003,17,17,39,3,-26.0
326,60045055021,60,45,55,21,
327,108041068014,108,41,68,14,
328,66037104029,66,37,104,29,4.0
329,34020001017,34,20,1,17,12.0
330,47036105017,47,36,105,17,1.5
331,81024012023,81,24,12,23,-15.0
332,25014130007,25,14,130,7,3.0
333,6031099014,6,31,99,14,1.5
334,32024010010,32,24,10,10,-11.0
335,33038038000,33,38,38,0,-23.0
336,77019062017,77,19,62,17,13.0
337,114034085010,114,34,85,10,-22.0
338,97020078017,97,20,78,17,6.5
339,126058005028,126,58,5,28,-12.0
340,127063019037,127,63,19,37,-17.0
341,84031116013,84,31,116,13,-7.5
342,50042008014,50,42,8,14,
343,72042041023,72,42,41,23,
344,28045002000,28,45,2,0,
345,49049052014,49,49,52,14,-25.0
346,95039007013,95,39,7,13,-1.5
347,103038003021,103,38,3,21,-8.5
348,13017076014,13,17,76,14,
349,40041021038,40,41,21,38,7.0
350,110033029016,110,33,29,16,-8.0
351,64036054021,64,36,54,21,16.0
352,111033101022,111,33,101,22,7.5
353,117038074007,117,38,74,7,
354,89035073023,89,35,73,23,1.5
355,92010118007,92,10,118,7,1.5
356,91020115017,91,20,115,17,-7.0
357,87055090048,87,55,90,48,-15.0
358,125038027024,125,38,27,24,-3.0
359,61023062007,61,23,62,7,-2.5
360,22020056009,22,20,56,9,-13.0
361,108035015020,108,35,15,20,
362,35023049013,35,23,49,13,-8.5
363,3029064020,3,29,64,20,-1.5
364,45024012017,45,24,12,17,6.0
365,21034060031,21,34,60,31,
366,71035046000,71,35,46,0,-33.0
367,88048042003,88,48,42,3,-12.5
368,17031101010,17,31,101,10,-18.0
369,44062043000,44,62,43,0,-28.0
370,107016105013,107,16,105,13,6.0
371,78052014020,78,52,14,20,-14.5
372,65035113028,65,35,113,28,
373,47026081007,47,26,81,7,-6.0
374,40036053022,40,36,53,22,2.0
375,66051082050,66,51,82,50,10.0
376,116015073010,116,15,73,10,-1.0
377,93022130017,93,22,130,17,7.0
378,50031013027,50,31,13,27,
379,114035019017,114,35,19,17,-23.5
380,24047104030,24,47,104,30,-3.5
381,29032058010,29,32,58,10,-2.5
382,80049077006,80,49,77,6,-21.0
383,79021002017,79,21,2,17,
384,128030122017,128,30,122,17,-2.0
385,59047102015,59,47,102,15,-19.0
386,126045085017,126,45,85,17,-21.5
387,11021068014,11,21,68,14,
388,72065076010,72,65,76,10,
389,52028051021,52,28,51,21,
390,98034110013,98,34,110,13,-8.0
391,92025001022,92,25,1,22,13.5
392,127035005034,127,35,5,34,-15.5
393,10026007021,10,26,7,21,-17.0
394,48060018037,48,60,18,37,
395,55048028025,55,48,28,25,
396,33047121021,33,47,121,21,-20.0
397,95035120003,95,35,120,3,-11.0
398,129022063021,129,22,63,21,-4.5
399,117063041017,117,63,41,17,
400,74034008020,74,34,8,20,
401,34046115028,34,46,115,28,-11.5
402,97024084022,97,24,84,22,-7.5
403,91010039003,91,10,39,3,-6.5
404,25044111008,25,44,111,8,-25.5
405,75016038013,75,16,38,13,-9.0
406,22033125016,22,33,125,16,-3.0
407,14022087021,14,22,87,21,-3.0
408,102049090007,102,49,90,7,-9.5
409,61024063003,61,24,63,3,-24.5
410,11031002014,11,31,2,14,
411,35037032017,35,37,32,17,18.5
412,43023042006,43,23,42,6,-5.0
413,55045018017,55,45,18,17,
414,108035060028,108,35,60,28,
415,80037062013,80,37,62,13,-6.0
416,103022095007,103,22,95,7,-19.0
417,98024021017,98,24,21,17,-5.5
418,122037112000,122,37,112,0,
419,121045056000,121,45,56,0,-9.0
420,124041028038,124,41,28,38,
421,54063049028,54,63,49,28,-4.0
422,66041024031,66,41,24,31,14.0
423,78021070017,78,21,70,17,-16.0
424,71069081007,71,69,81,7,-35.5
425,58024040003,58,24,40,3,-1.5
426,46034045024,46,34,45,24,-7.5
427,47013107002,47,13,107,2,-5.5
428,50026003020,50,26,3,20,
429,65020010000,65,20,10,0,17.0
430,79035068030,79,35,68,30,
431,105028082025,105,28,82,25,-7.0
432,86030077027,86,30,77,27,-16.0
433,12023104021,12,23,104,21,8.0
434,44035088017,44,35,88,17,-11.0
435,29045053031,29,45,53,31,-3.0
436,93024089006,93,24,89,6,5.5
437,130041091017,130,41,91,17,-11.5
438,111021116013,111,21,116,13,9.5
439,117024013020,117,24,13,20,
440,73040101010,73,40,101,10,-9.0
441,48029015020,48,29,15,20,
442,33048069035,33,48,69,35,-30.0
443,72045074024,72,45,74,24,
444,19033085014,19,33,85,14,-4.0
445,126027097000,126,27,97,0,-18.0
446,114027099007,114,27,99,7,-6.0
447,59042008010,59,42,8,10,
448,25045115019,25,45,115,19,-20.5
449,34053092012,34,53,92,12,-7.0
450,100040128010,100,40,128,10,-7.5
451,52045113041,52,45,113,41,
452,110056051000,110,56,51,0,
453,118014017003,118,14,17,3,18.5
454,6044127031,6,44,127,31,-1.0
455,1034039027,1,34,39,27,-10.5
456,64019007009,64,19,7,9,-9.0
457,100020014013,100,20,14,13,-29.0
458,69045056028,69,45,56,28,-17.0
459,122027059025,122,27,59,25,-7.0
460,60045079021,60,45,79,21,
461,70049102017,70,49,102,17,-13.5
462,125028090014,125,28,90,14,-22.0
463,121035038031,121,35,38,31,-4.0
464,124038018024,124,38,18,24,
465,22029027020,22,29,27,20,-16.0
466,21028053009,21,28,53,9,-12.5
467,88022062021,88,22,62,21,-3.0
468,61034086008,61,34,86,8,0.0
469,11035108003,11,35,108,3,
470,32020120007,32,20,120,7,-35.5
471,105038012010,105,38,12,10,-18.5
472,24043045038,24,43,45,38,-21.0
473,28038068010,28,38,68,10,
474,25041034003,25,41,34,3,-16.5
475,129013044010,129,13,44,10,8.5
476,50032112029,50,32,112,29,
477,71045066038,71,45,66,38,-27.0
478,77034042021,77,34,42,21,-13.0
479,82030081007,82,30,81,7,-4.5
480,107024104010,107,24,104,10,-1.0
481,17049111039,17,49,111,39,-17.0
482,1024009000,1,24,9,0,-14.5
483,47048046016,47,48,46,16,-21.5
484,89038101019,89,38,101,19,-21.5
485,130035115023,130,35,115,23,-19.0
486,93028118014,93,28,118,14,-18.0
487,72056013042,72,56,13,42,
488,6028019021,6,28,19,21,-12.5
489,55028015000,55,28,15,0,
490,29028040027,29,28,40,27,-2.5
491,2045048035,2,45,48,35,
492,54027003000,54,27,3,0,-6.0
493,76026074015,76,26,74,15,
494,84031126028,84,31,126,28,21.0
495,97045099021,97,45,99,21,-2.5
496,80031063003,80,31,63,3,-24.0
497,103044098020,103,44,98,20,-17.5
498,127077051007,127,77,51,7,
499,33020075003,33,20,75,3,-6.5
500,110026058014,110,26,58,14,-13.0
501,91048092021,91,48,92,21,-14.0
502,5027085007,5,27,85,7,-15.5
503,29014021007,29,14,21,7,-0.0
504,86042088017,86,42,88,17,-6.0
505,38041027038,38,41,27,38,-7.5
506,80041042006,80,41,42,6,-38.0
507,128041102021,128,41,102,21,-25.0
508,69031121024,69,31,121,24,1.5
509,33058125007,33,58,125,7,-31.0
510,108042002010,108,42,2,10,
511,10045035034,10,45,35,34,6.0
512,75017022010,75,17,22,10,-7.0
513,60042068000,60,42,68,0,
514,9025076014,9,25,76,14,
515,32048095021,32,48,95,21,-16.0
516,71077045014,71,77,45,14,-42.0
517,66042012024,66,42,12,24,-17.0
518,77015044014,77,15,44,14,8.0
519,104045046031,104,45,46,31,-8.5
520,49021120010,49,21,120,10,-5.5
521,58021053020,58,21,53,20,-10.5
522,65032003020,65,32,3,20,4.5
523,103030007022,103,30,7,22,-24.0
524,105051081007,105,51,81,7,-13.0
525,61026129016,61,26,129,16,-15.5
526,1014130003,1,14,130,3,-0.0
527,47037024020,47,37,24,20,-9.0
528,116031089014,116,31,89,14,3.5
529,93042111041,93,42,111,41,-9.0
530,107027082003,107,27,82,3,6.0
531,124032052019,124,32,52,19,
532,73038017028,73,38,17,28,-3.0
533,117038072019,117,38,72,19,
534,92038039014,92,38,39,14,-0.0
535,41035074018,41,35,74,18,
536,78024054006,78,24,54,6,11.0
537,55027079000,55,27,79,0,
538,100032087027,100,32,87,27,-19.0
539,114052126028,114,52,126,28,-0.0
540,113027028010,113,27,28,10,
541,59051090023,59,51,90,23,-31.5
542,97023085000,97,23,85,0,-11.5
543,91020034019,91,20,34,19,3.0
544,127038099028,127,38,99,28,-16.5
545,98033040000,98,33,40,0,-19.5
546,63024043012,63,24,43,12,-7.0
547,50063051024,50,63,51,24,
548,64041110024,64,41,110,24,1.5
549,118024101017,118,24,101,17,-2.0
550,6052084031,6,52,84,31,-11.0
551,5041019038,5,41,19,38,-11.0
552,101021093018,101,21,93,18,10.5
553,14024009020,14,24,9,20,-14.0
554,75050027014,75,50,27,14,-22.0
555,61020080014,61,20,80,14,-4.0
556,113034108017,113,34,108,17,
557,69037029024,69,37,29,24,-11.5
558,38037056018,38,37,56,18,-19.5
559,22047095021,22,47,95,21,-1.5
560,70062048029,70,62,48,29,
561,62027042017,62,27,42,17,-24.0
562,88056043007,88,56,43,7,-12.5
563,86035129010,86,35,129,10,-14.5
564,103059049031,103,59,49,31,-14.5
565,78021128014,78,21,128,14,-6.5
566,76051117048,76,51,117,48,
567,10018003017,10,18,3,17,-14.0
568,35021064014,35,21,64,14,-5.0
569,47028045003,47,28,45,3,-26.0
570,7017065007,7,17,65,7,4.0
571,81032107021,81,32,107,21,19.5
572,82024012014,82,24,12,14,-12.5
573,98042058018,98,42,58,18,-13.0
574,116020017014,116,20,17,14,6.0
575,44031063000,44,31,63,0,-20.0
576,73051111013,73,51,111,13,-16.0
577,89031118013,89,31,118,13,-19.5
578,99021019020,99,21,19,20,-4.5
579,32032033029,32,32,33,29,5.5
580,114031097024,114,31,97,24,-11.5
581,87030122023,87,30,122,23,10.5
582,127041126035,127,41,126,35,5.5
583,84048085030,84,48,85,30,-16.5
584,92055115048,92,55,115,48,9.0
585,34024130007,34,24,130,7,4.5
586,13030041023,13,30,41,23,
587,112013008007,112,13,8,7,
588,110044040010,110,44,40,10,-7.0
589,25038091017,25,38,91,17,-12.5
590,52023039020,52,23,39,20,5.0
591,105027104016,105,27,104,16,-14.0
592,54031007021,54,31,7,21,-17.5
593,87041128038,87,41,128,38,13.5
594,71027024024,71,27,24,24,-21.0
595,5028006016,5,28,6,16,11.0
596,62049086014,62,49,86,14,6.5
597,35027038024,35,27,38,24,-3.5
598,103017120010,103,17,120,10,-30.0
599,64015065014,64,15,65,14,1.0
600,121034122020,121,34,122,20,-3.0
601,100033059013,100,33,59,13,-6.5
602,78023039022,78,23,39,22,-25.5
603,55034108014,55,34,108,14,
604,70039009007,70,39,9,7,-14.0
605,25041073013,25,41,73,13,-10.5
606,71054105015,71,54,105,15,-15.0
607,103030010029,103,30,10,29,-7.5
608,84041001013,84,41,1,13,-3.5
609,126051062023,126,51,62,23,-5.0
610,64034055031,64,34,55,31,-3.0
611,5020073014,5,20,73,14,-9.5
612,54027078009,54,27,78,9,-7.0
613,21035117019,21,35,117,19,-6.0
614,38035128030,38,35,128,30,-1.0
615,25035066024,25,35,66,24,-6.0
616,88033082020,88,33,82,20,-3.0
617,6017044007,6,17,44,7,2.0
618,98041087007,98,41,87,7,-8.5
619,47035100018,47,35,100,18,-3.5
620,35033129006,35,33,129,6,-8.5
621,75042122003,75,42,122,3,-12.5
622,32021086006,32,21,86,6,-10.0
623,114029105023,114,29,105,23,-10.0
624,61021127016,61,21,127,16,-8.0
625,33031080014,33,31,80,14,-7.0
626,10021022017,10,21,22,17,-7.0
627,71042103017,71,42,103,17,-7.5
