,Hash,W,W Pts,L,L Pts,Line
179,15039046016,15,39,46,16,-10.0
180,12037111025,12,37,111,25,-11.5
181,108038115021,108,38,115,21,-8.0
182,122013105003,122,13,105,3,-1.5
183,101016076010,101,16,76,10,-12.5
184,95042102021,95,42,102,21,-17.5
185,82052093016,82,52,93,16,-17.0
186,104041040011,104,41,40,11,-35.5
187,59038014006,59,38,14,6,-26.5
188,74024073013,74,24,73,13,6.0
189,58038110010,58,38,110,10,-6.0
190,51034112000,51,34,112,0,6.5
191,39031118006,39,31,118,6,-19.0
192,126038130007,126,38,130,7,-30.5
193,53026033020,53,26,33,20,14.5
194,107049073000,107,49,73,0,-8.0
195,21035102022,21,35,102,22,-4.0
196,14043018000,14,43,18,0,-20.0
197,27043070017,27,43,70,17,2.0
198,87037108019,87,37,108,19,-6.5
199,128037029017,128,37,29,17,-7.5
200,80045043017,80,45,43,17,-28.0
201,62039077024,62,39,77,24,-25.0
202,44042086035,44,42,86,35,7.5
203,61045042028,61,45,42,28,-7.5
204,11024026021,11,24,26,21,5.5
205,98027009006,98,27,9,6,-29.0
206,122030124000,122,30,124,0,-21.0
207,35041074010,35,41,74,10,-27.0
208,68013048006,68,13,48,6,-6.0
209,1030116026,1,30,116,26,8.5
210,126041041027,126,41,41,27,-32.5
211,32041049034,32,41,49,34,-20.0
212,54031065013,54,31,65,13,-10.5
213,38021075013,38,21,75,13,-1.5
214,45036071014,45,36,71,14,2.0
215,104049110000,104,49,110,0,-31.0
216,10037100034,10,37,100,34,-16.0
217,6065099024,6,65,99,24,-1.0
218,25032072028,25,32,72,28,-14.0
219,127048019038,127,48,19,38,-2.0
220,60048002031,60,48,2,31,-9.0
221,88028063015,88,28,63,15,-4.0
222,97022085000,97,22,85,0,-3.5
223,121038125034,121,38,125,34,1.5
224,95020120014,95,20,120,14,-9.0
225,66044109007,66,44,109,7,-12.5
226,79034016032,79,34,16,32,-8.0
227,103035090014,103,35,90,14,-41.0
228,112031058017,112,31,58,17,8.5
229,46043111033,46,43,111,33,-3.0
230,3030007012,3,30,7,12,6.5
231,105031050003,105,31,50,3,-13.0
232,34031089028,34,31,89,28,-6.5
233,81031096014,81,31,96,14,-30.0
234,13063117038,13,63,117,38,-22.0
235,92058118024,92,58,118,24,-17.5
236,114043091007,114,43,91,7,-15.5
237,5014076009,5,14,76,9,-14.5
238,39042093010,39,42,93,10,-23.5
239,33048022031,33,48,22,31,-14.0
240,63031042010,63,31,42,10,-3.5
241,34032025030,34,32,25,30,5.5
242,17035117034,17,35,117,34,-17.5
243,103041007038,103,41,7,38,-9.5
244,125024038021,125,24,38,21,13.0
245,56048128017,56,48,128,17,6.0
246,87048100024,87,48,100,24,3.0
247,121027027022,121,27,27,22,-10.0
248,64017032014,64,17,32,14,14.0
249,44031088028,44,31,88,28,-8.5
250,124031016017,124,31,16,17,-12.0
251,60031021026,60,31,21,26,5.0
252,107048105047,107,48,105,47,6.0
253,29059009024,29,59,9,24,-19.5
254,12035046032,12,35,46,32,-5.5
255,55042048021,55,42,48,21,-13.5
256,68041011029,68,41,11,29,-3.0
257,78031099007,78,31,99,7,-8.5
258,1048070007,1,48,70,7,-22.0
259,101034040017,101,34,40,17,-11.0
260,92034093023,92,34,93,23,-5.0
261,24035047031,24,35,47,31,3.5
262,19034126027,19,34,126,27,10.5
263,86034129031,86,34,129,31,1.5
264,84031005014,84,31,5,14,-9.5
265,35027003025,35,27,3,25,3.5
266,95034065010,95,34,65,10,-5.0
267,114043085035,114,43,85,35,6.0
268,15072079014,15,72,79,14,-24.0
269,8013067007,8,13,67,7,14.0
270,28042002034,28,42,2,34,11.5
271,127030097027,127,30,97,27,3.0
272,81031066024,81,31,66,24,-12.0
273,104017082015,104,17,82,15,-24.0
274,80027077016,80,27,77,16,-27.5
275,110052052009,110,52,52,9,-13.5
276,59048026014,59,48,26,14,-43.0
277,89037050020,89,37,50,20,6.5
278,54048051000,54,48,51,0,-27.5
279,74049118014,74,49,118,14,-17.0
280,13058039031,13,58,39,31,-5.5
281,96024076017,96,24,76,17,-3.0
282,115021072017,115,21,72,17,-3.0
283,75038006035,75,38,6,35,9.0
284,53038058032,53,38,58,32,-10.5
285,63045077042,63,45,77,42,-16.0
286,122028014023,122,28,14,23,-9.5
287,59028033027,59,28,33,27,-13.0
288,89017070010,89,17,70,10,-6.5
289,125036027010,125,36,27,10,-10.0
290,128040090000,128,40,90,0,-13.0
291,102017100016,102,17,100,16,4.5
292,121022022017,121,22,22,17,6.0
293,61027086024,61,27,86,24,-3.5
294,42038088031,42,38,88,31,3.0
295,43032129029,43,32,129,29,12.0
296,44044062016,44,44,62,16,-4.5
297,80050092007,80,50,92,7,-30.0
298,95016049012,95,16,49,12,3.0
299,101046009027,101,46,9,27,-18.5
300,15045018035,15,45,18,35,-16.5
301,113031124027,113,31,124,27,-1.0
302,45031107017,45,31,107,17,-6.5
303,105041012000,105,41,12,0,-22.0
304,24053046029,24,53,46,29,-20.0
305,64052008017,64,52,8,17,-27.0
306,79055028027,79,55,28,27,-9.0
307,68048060041,68,48,60,41,8.0
308,78014087006,78,14,87,6,-5.0
309,65011109008,65,11,109,8,-10.5
310,112051040034,112,51,40,34,-6.5
311,1052017009,1,52,17,9,-4.0
312,25044130036,25,44,130,36,-24.5
313,84031114030,84,31,114,30,2.5
314,35018103013,35,18,103,13,-5.5
315,110035021017,110,35,21,17,5.5
316,126032005028,126,32,5,28,-13.5
317,81035104024,81,35,104,24,3.0
318,7038010017,7,38,10,17,5.5
319,69034075017,69,34,75,17,-7.0
320,97030019028,97,30,19,28,-12.0
321,47044082009,47,44,82,9,-15.5
322,55066016021,55,66,16,21,-31.0
323,127036099011,127,36,99,11,-8.5
324,71024066013,71,24,66,13,-10.5
325,13052111024,13,52,111,24,-23.5
326,73025115016,73,25,115,16,8.5
327,52034041014,52,34,41,14,10.5
328,96016098013,96,16,98,13,2.5
329,108037011017,108,37,11,17,-18.5
330,67021120020,67,21,120,20,6.5
331,54036032007,54,36,32,7,8.0
332,74031051028,74,31,51,28,-13.0
333,91036116017,91,36,116,17,10.5
334,6013085009,6,13,85,9,1.5
335,34030093007,34,30,93,7,-22.5
336,39059072034,39,59,72,34,-11.0
337,56034038010,56,34,38,10,-2.0
338,13067034021,13,67,34,21,-7.0
339,22031125023,22,31,125,23,-8.0
340,128034100007,128,34,100,7,-7.0
341,14046070021,14,46,70,21,-30.0
342,69024027022,69,24,27,22,-23.5
343,102038026024,102,38,26,24,-3.0
344,67048051035,67,48,51,35,-11.5
345,63028062007,63,28,62,7,6.0
346,86049077000,86,49,77,0,-25.0
347,44024043008,44,24,43,8,-14.0
348,80019129014,80,19,129,14,-6.5
349,35048120017,35,48,120,17,-25.5
350,122035090014,122,35,90,14,-43.0
351,60049016000,60,49,16,0,-16.5
352,81049045003,81,49,45,3,-8.0
353,101045053031,101,45,53,31,14.0
354,105047046022,105,47,46,22,-23.0
355,96046029030,96,46,29,30,-2.0
356,11042028017,11,42,28,17,-13.0
357,79050048000,79,50,48,0,11.5
358,68049018000,68,49,18,0,-9.0
359,93037050034,93,37,50,34,13.0
360,115024017003,115,24,17,3,8.5
361,98023021014,98,23,21,14,-11.0
362,25028116020,25,28,116,20,2.5
363,91024130020,91,24,130,20,-4.0
364,97041126021,97,41,126,21,-7.0
365,99016005006,99,16,5,6,-2.5
366,19017114012,19,17,114,12,3.5
367,110035112014,110,35,112,14,-6.5
368,104017047014,104,17,47,14,3.5
369,82024071021,82,24,71,21,9.5
370,6045084042,6,45,84,42,10.0
371,61023088021,61,23,88,21,-3.5
372,3042064007,3,42,64,7,-9.5
373,121037075027,121,37,75,27,-4.0
374,24034012000,24,34,12,0,-29.0
375,74034052021,74,34,52,21,-19.0
376,72052092024,72,52,92,24,-6.0
377,55024109007,55,24,109,7,-21.0
378,117045073044,117,45,73,44,3.5
379,15048124045,15,48,124,45,-17.5
380,108027113024,108,27,113,24,4.0
381,49029007017,49,29,7,17,11.0
382,107052066038,107,52,66,38,-6.5
383,76013008010,76,13,8,10,-7.5
384,32030010023,32,30,10,23,-8.0
385,54038095014,54,38,95,14,-7.5
386,40056009042,40,56,9,42,-18.0
387,65029058017,65,29,58,17,4.0
388,78021001014,78,21,1,14,2.5
389,118038089035,118,38,89,35,12.0
390,39037111014,39,37,111,14,-33.0
391,69038022006,69,38,22,6,-1.5
392,25037017010,25,37,17,10,-12.0
393,39031034021,39,31,34,21,2.0
394,78034033024,78,34,33,24,11.5
395,59040128023,59,40,128,23,-20.0
396,56045027012,56,45,27,12,-14.0
397,87019014016,87,19,14,16,-5.5
398,100045090014,100,45,90,14,-17.0
399,44034061009,44,34,61,9,3.0
400,88042077013,88,42,77,13,-14.0
401,35052049024,35,52,49,24,-4.5
402,7048064028,7,48,64,28,-8.5
403,125031075000,125,31,75,0,-7.0
404,42045043014,42,45,43,14,-10.0
405,122020102010,122,20,102,10,-28.0
406,112029009026,112,29,9,26,-7.0
407,68024124020,68,24,124,20,-2.5
408,55023018018,55,23,18,18,-20.5
409,48016016012,48,16,16,12,-4.0
410,53044029020,53,44,29,20,-14.5
411,21048058010,21,48,58,10,-8.0
412,66036046012,66,36,46,12,-21.5
413,120028026024,120,28,26,24,-8.0
414,111020118000,111,20,118,0,-2.5
415,89027093015,89,27,93,15,-9.5
416,47044012010,47,44,12,10,-32.5
417,50050072047,50,50,72,47,-5.0
418,73042116035,73,42,116,35,6.5
419,114028099018,114,28,99,18,-10.5
420,71038105031,71,38,105,31,6.0
421,3034103014,3,34,103,14,2.0
422,129042062024,129,42,62,24,-4.0
423,38023121015,38,23,121,15,-5.0
424,110051070030,110,51,70,30,-15.0
425,10031054007,10,31,54,7,5.0
426,97044084033,97,44,84,33,-1.0
427,80013086007,80,13,86,7,-4.0
428,130034001026,130,34,1,26,17.5
429,85024019013,85,24,19,13,-6.5
430,113028002017,113,28,2,17,-19.0
431,15038011020,15,38,11,20,-21.0
432,13045092008,13,45,92,8,-16.5
433,76027051000,76,27,51,0,-4.0
434,41021067018,41,21,67,18,3.5
435,24037107013,24,37,107,13,-4.5
436,91031115021,91,31,115,21,-3.0
437,104021045010,104,21,45,10,-12.0
438,74026008021,74,26,8,21,-6.5
439,52051117048,52,51,117,48,6.0
440,60027108013,60,27,108,13,3.0
441,6027126016,6,27,126,16,-3.5
442,127021005013,127,21,5,13,-12.5
443,101037098007,101,37,98,7,-3.0
444,25031001012,25,31,1,12,-1.0
445,128046102020,128,46,102,20,-8.0
446,87028122021,87,28,122,21,11.0
447,59042090017,59,42,90,17,-41.5
448,22034027031,22,34,27,31,-10.0
449,33034125021,33,34,125,21,-10.5
450,38024069017,38,24,69,17,12.5
451,56059075007,56,59,75,7,-16.0
452,61049062003,61,49,62,3,-14.5
453,77041043037,77,41,43,37,3.0
454,86018042007,86,18,42,7,-17.0
455,44020129003,44,20,129,3,-9.5
456,80034063003,80,34,63,3,-13.5
457,10031064024,10,31,64,24,-4.0
458,3030120008,3,30,120,8,-22.5
459,11017124007,11,17,124,7,7.0
460,18047028021,18,47,28,21,-9.5
461,60038079020,60,38,79,20,-16.0
462,49045065024,49,45,65,24,-4.0
463,40026058021,40,26,58,21,5.5
464,45042066035,45,42,66,35,-10.0
465,107062012011,107,62,12,11,-31.5
466,47064046000,47,64,46,0,-35.0
467,15045048014,15,45,48,14,-21.0
468,82028105023,82,28,105,23,3.5
469,7023109000,7,23,109,0,-24.0
470,14014078007,14,14,78,7,10.0
471,89033111018,89,33,111,18,-7.0
472,17034091010,17,34,91,10,-1.5
473,115049130048,115,49,130,48,-10.0
474,72024093006,72,24,93,6,-6.0
475,103018095010,103,18,95,10,-2.0
476,104027071024,104,27,71,24,-3.0
477,81027024011,81,27,24,11,-13.0
478,84041099014,84,41,99,14,-16.0
479,114034126024,114,34,126,24,3.0
480,76041052002,76,41,52,2,-18.0
481,127044006022,127,44,6,22,-7.0
482,51031041028,51,31,41,28,-3.5
483,100038113035,100,38,113,35,3.5
484,2034055020,2,34,55,20,17.5
485,74024067021,74,24,67,21,-7.5
486,85038005003,85,38,5,3,-17.5
487,32020035013,32,20,35,13,1.0
488,13058118003,13,58,118,3,-33.0
489,39040092031,39,40,92,31,-24.5
490,21024053014,21,24,53,14,9.0
491,78030070023,78,30,70,23,-27.0
492,128024014014,128,24,14,14,-3.5
493,87029102022,87,29,102,22,-16.0
494,22042075012,22,42,75,12,-10.5
495,86035121014,86,35,121,14,-16.5
496,56024069021,56,24,69,21,-6.0
497,26063048021,26,63,48,21,-7.0
498,100050122042,100,50,122,42,10.5
499,44062077010,44,62,77,10,-29.5
500,42037129020,42,37,129,20,6.0
501,80010088006,80,10,88,6,-5.5
502,62056043021,62,56,43,21,0.0
503,35031064017,35,31,64,17,-14.5
504,7023095000,7,23,95,0,-4.5
505,113045016021,113,45,16,21,-19.0
506,124033028031,124,33,28,31,-26.5
507,54033049030,54,33,49,30,-5.0
508,71045046007,71,45,46,7,-36.5
509,24042066035,24,42,66,35,-6.0
510,107049082024,107,49,82,24,-9.5
511,104041012000,104,41,12,0,-40.0
512,32021120017,32,21,120,17,-22.0
513,79027002010,79,27,2,10,-2.5
514,10052052014,10,52,52,14,-35.0
515,68026015017,68,26,15,17,3.0
516,47058045007,47,58,45,7,-13.0
517,101017110010,101,17,110,10,-14.0
518,98020112013,98,20,112,13,-7.5
519,29054040048,29,54,40,48,-1.0
520,1049009030,1,49,9,30,-17.5
521,73015091008,73,15,91,8,-6.5
522,116028115017,116,28,115,17,-11.0
523,17035130031,17,35,130,31,-12.0
524,13049089007,13,49,89,7,-27.5
525,72023118017,72,23,118,17,-27.0
526,117032074030,117,32,74,30,1.5
527,3028065014,3,28,65,14,-21.5
528,33021038013,33,21,38,13,-8.5
529,105030081026,105,30,81,26,9.5
530,114037005007,114,37,5,7,-11.0
531,59026103003,59,26,103,3,-8.5
532,126041085029,126,41,85,29,4.0
533,92042050030,92,42,50,30,3.5
534,127032084021,127,32,84,21,-4.0
535,51013008010,51,13,8,10,-3.5
536,19055006038,19,55,6,38,5.0
537,97049099017,97,49,99,17,-19.0
538,34031111012,34,31,111,12,-26.0
539,108044018017,108,44,18,17,-14.0
540,96031058028,96,31,58,28,-17.0
541,76010041000,76,10,41,0,-16.0
542,61041063024,61,41,63,24,-6.5
543,55036060034,55,36,60,34,2.0
544,53020098017,53,20,98,17,-1.5
545,14041100020,14,41,100,20,-7.0
546,56030022012,56,30,22,12,-7.0
547,38017027002,38,17,27,2,-16.5
548,121014069009,121,14,69,9,7.0
549,26038070000,26,38,70,0,-6.5
550,88045062042,88,45,62,42,-4.5
551,80023042016,80,23,42,16,-8.5
552,86058043025,86,58,43,25,-26.0
553,44045063021,44,45,63,21,-12.5
554,21047040014,21,47,40,14,-16.0
555,2021016010,2,21,16,10,-16.0
556,11038018021,11,38,18,21,2.0
557,68049028021,68,49,28,21,-22.5
558,108042124021,108,42,124,21,-5.5
559,49041120021,49,41,120,21,-15.0
560,66033105027,66,33,105,27,9.5
561,81049012009,81,49,12,9,-39.0
562,82055046020,82,55,46,20,-23.5
563,107042104038,107,42,104,38,7.0
564,7024051017,7,24,51,17,-33.5
565,39033089028,39,33,89,28,-7.0
566,112036029029,112,36,29,29,4.0
567,92049111038,92,49,111,38,-8.0
568,25049091021,25,49,91,21,-13.5
569,116023130018,116,23,130,18,-11.5
570,1039115032,1,39,115,32,-5.0
571,73020017016,73,20,17,16,4.0
572,13036050010,13,36,50,10,-29.0
573,117019109016,117,19,109,16,7.5
574,102020090017,102,20,90,17,-7.5
575,103035065017,103,35,65,17,-7.0
576,9014110010,9,14,110,10,21.0
577,33040075014,33,40,75,14,-30.5
578,3031054000,3,31,54,0,-1.5
579,47049071013,47,49,71,13,-12.5
580,61021129014,61,21,129,14,-10.5
581,5052019041,5,52,19,41,17.0
582,35024010021,35,24,10,21,-1.5
583,126042084014,126,42,84,14,6.5
584,97034006013,97,34,6,13,-15.0
585,32028095007,32,28,95,7,-14.0
586,67044052028,67,44,52,28,-18.0
587,76038074027,76,38,74,27,-7.0
588,85031099021,85,31,99,21,-12.5
589,8038041029,8,38,41,29,5.5
590,93042118035,93,42,118,35,-5.5
591,113032048006,113,32,48,6,-25.0
592,24041045027,24,41,45,27,-10.0
593,34038072030,34,38,72,30,-8.0
594,96029015007,96,29,15,7,-3.5
595,128021122018,128,21,122,18,7.5
596,59028087021,59,28,87,21,-18.0
597,125030070027,125,30,70,27,-26.5
598,14036102014,14,36,102,14,-7.5
599,75023027021,75,23,27,21,1.0
600,121048056013,121,48,56,13,10.0
601,80014061009,80,14,61,9,-3.5
602,42031077023,42,31,77,23,-14.0
603,88034043010,88,34,43,10,-22.0
604,86061062007,86,61,62,7,-21.5
605,129039063021,129,39,63,21,-7.0
606,54014064013,54,14,64,13,-9.5
607,53041112021,53,41,112,21,-20.0
608,78042090000,78,42,90,0,-28.0
609,11041016021,11,41,16,21,-16.0
610,113048060031,113,48,60,31,4.5
611,124035018010,124,35,18,10,-1.5
612,29031101028,29,31,101,28,10.0
613,58031009010,58,31,9,10,-14.5
614,47038066000,47,38,66,0,-17.0
615,82063012028,82,63,12,28,-27.5
616,103024120000,103,24,120,0,-17.5
617,2048048010,2,48,48,10,-8.0
618,26037045020,26,37,45,20,18.5
619,108033068030,108,33,68,30,1.0
620,93024111021,93,24,111,21,-7.5
621,50038118024,50,38,118,24,-25.0
622,91038001034,91,38,1,34,16.0
623,25022073014,25,22,73,14,-16.5
624,96032040014,96,32,40,14,-13.0
625,13044072007,13,44,72,7,-18.5
626,97052114021,97,52,114,21,-5.5
627,19030099007,19,30,99,7,-9.5
628,10017003007,10,17,3,7,11.0
629,69017033007,69,17,33,7,6.0
630,110031098010,110,31,98,10,6.0
631,7026065019,7,26,65,19,-12.0
632,81060107015,81,60,107,15,-13.5
633,55024079021,55,24,79,21,-11.5
634,116013017006,116,13,17,6,-8.0
635,22027095020,22,27,95,20,-3.5
636,76030067020,76,30,67,20,-1.0
637,85045084024,85,45,84,24,-5.5
638,34019092016,34,19,92,16,-6.5
639,126029127026,126,29,127,26,8.5
640,74035041031,74,35,41,31,-5.5
641,15063028021,15,63,28,21,-34.5
642,52034051010,52,34,51,10,5.0
643,39020021019,39,20,21,19,-3.5
644,64024065012,64,24,65,12,-8.0
645,104050105020,104,50,105,20,-11.0
646,7021054020,7,21,54,20,-5.5
647,6034005020,6,34,5,20,-6.5
648,24028071013,24,28,71,13,1.5
649,128024087017,128,24,87,17,3.0
650,122021121009,122,21,121,9,-7.0
651,14044090014,14,44,90,14,-27.5
652,56032125014,56,32,125,14,-13.0
653,59049100007,59,49,100,7,-20.5
654,21031112023,21,31,112,23,-17.0
655,113042079032,113,42,79,32,-17.0
656,82038081028,82,38,81,28,15.0
657,101027058020,101,27,58,20,-14.0
658,115036025033,115,36,25,33,16.5
659,40027053010,40,27,53,10,15.5
660,98024029007,98,24,29,7,-9.0
661,73049130020,73,49,130,20,-7.5
662,67045117028,67,45,117,28,-7.0
663,35051038007,35,51,38,7,-7.5
664,103024049000,103,24,49,0,-7.0
665,55038011014,55,38,11,14,-14.5
666,108042015024,108,42,15,24,-1.5
667,3021039016,3,21,39,16,-11.5
668,33031032014,33,31,32,14,-2.5
669,97044078013,97,44,78,13,-11.0
670,34045050013,34,45,50,13,-1.0
671,21042029026,21,42,29,26,-8.0
672,70058009012,70,58,9,12,-3.5
673,59056122045,59,56,122,45,-16.5
674,55049108045,55,49,108,45,-2.5
675,127048114027,127,48,114,27,1.0
676,35030007003,35,30,7,3,-9.0
677,81029024007,81,29,24,7,-7.5
678,39041091040,39,41,91,40,-14.0
679,76024021019,76,24,21,19,7.5
680,55038053015,55,38,53,15,-3.0
681,107055022015,107,55,22,15,-4.5
682,114027073013,114,27,73,13,-9.5
683,110036039028,110,36,39,28,13.5
684,14051108025,14,51,108,25,-4.0
685,87038085013,87,38,85,13,2.0
686,82033098023,82,33,98,23,-9.5
687,64027071023,64,27,71,23,6.5
688,47034006027,47,34,6,27,-17.0
689,121048128022,121,48,128,22,5.5
690,129031024028,129,31,24,28,7.0
691,63029007014,63,29,7,14,8.5
692,125038084017,125,38,84,17,8.0
693,13034045016,13,34,45,16,-12.0
694,88034126024,88,34,126,24,2.0
695,101017025003,101,17,25,3,3.0
696,34030038021,34,30,38,21,6.5
697,56030103003,56,30,103,3,-0.0
698,122020001013,122,20,1,13,-11.0
699,104035054020,104,35,54,20,-10.5
700,61038032030,61,38,32,30,0.0
701,69028078006,69,28,78,6,-0.0
702,10013086009,10,13,86,9,7.5
703,81034127014,81,34,127,14,-5.0
704,35026033013,35,26,33,13,-7.0
705,97038044017,97,38,44,17,-4.5
