,Hash,W,W Pts,L,L Pts,Line
100,71035117014,71,35,117,14,-24.0
101,43044120013,43,44,120,13,-13.0
102,69031121027,69,31,121,27,-13.0
103,159024055000,159,24,55,0,
104,125022035021,125,22,35,21,17.0
105,82016160006,82,16,160,6,-19.5
106,95024124007,95,24,124,7,
107,148021158000,148,21,158,0,
108,77027130022,77,27,130,22,10.0
109,4035159027,4,35,159,27,
110,9017099013,9,17,99,13,15.5
111,11035048010,11,35,48,10,
112,3045012000,3,45,12,0,-12.5
113,162013131012,162,13,131,12,-0.0
114,133045163014,133,45,163,14,
115,53022021019,53,22,21,19,
116,134027120014,134,27,120,14,
117,18024015000,18,24,15,0,
118,70021026010,70,21,26,10,
119,137052151013,137,52,151,13,1.0
120,117024025000,117,24,25,0,
121,139013024009,139,13,24,9,
122,95035027000,95,35,27,0,-9.0
123,125023029020,125,23,29,20,
124,144024028015,144,24,28,15,
125,22012035007,22,12,35,7,1.5
126,32007038007,32,7,38,7,-10.0
127,142026136007,142,26,136,7,-3.5
128,104017045009,104,17,45,9,-18.0
129,42027001019,42,27,1,19,-7.0
130,145040074023,145,40,74,23,
131,61028046007,61,28,46,7,-24.0
132,43018049010,43,18,49,10,-2.5
133,146019050007,146,19,50,7,
134,79035055000,79,35,55,0,
135,58016160010,58,16,160,10,
136,33040059023,33,40,59,23,-11.0
137,62024060021,62,24,60,21,-15.5
138,97048063014,97,48,63,14,-23.0
139,66033064007,66,33,64,7,-6.0
140,56035065014,56,35,65,14,-4.5
141,69038128014,69,38,128,14,-11.5
142,88028078022,88,28,78,22,-0.0
143,71024044021,71,24,44,21,-18.0
144,148012052010,148,12,52,10,
145,124045068017,124,45,68,17,
146,39020073003,39,20,73,3,
147,93020076009,93,20,76,9,-8.5
148,7027082007,7,27,82,7,-11.0
149,47022085016,47,22,85,16,-10.0
150,75017087007,75,17,87,7,2.0
151,152016138000,152,16,138,0,8.5
152,54047089003,54,47,89,3,-23.5
153,130009153007,130,9,153,7,
154,91032034023,91,32,34,23,
155,8024154016,8,24,154,16,
156,19013092010,19,13,92,10,-13.5
157,10031098009,10,31,98,9,
158,100054077021,100,54,77,21,-14.0
159,6049108000,6,49,108,0,-22.5
160,5014107014,5,14,107,14,-1.5
161,110033101019,110,33,101,19,-8.0
162,81049111013,81,49,111,13,-24.0
163,105027086014,105,27,86,14,7.5
164,114037129012,114,37,129,12,-6.5
165,118017115015,118,17,115,15,
166,103051116018,103,51,116,18,
167,14034156007,14,34,156,7,
168,121019157000,121,19,157,0,
169,126021084017,126,21,84,17,-8.5
170,80045127029,80,45,127,29,-20.5
171,122035161014,122,35,161,14,
172,51019158010,51,19,158,10,
173,3066120003,3,66,120,3,-34.0
174,134024004023,134,24,4,23,
175,103035010017,103,35,10,17,-4.0
176,6045085000,6,45,85,0,-6.5
177,99033014014,99,33,14,14,-7.0
178,15015124003,15,15,124,3,
179,137036135021,137,36,135,21,-4.5
180,24017043016,24,17,43,16,11.0
181,162024026017,162,24,26,17,
182,25020130016,25,20,130,16,
183,121030027012,121,30,27,12,-3.5
184,140028163024,140,28,163,24,
185,65024032010,65,24,32,10,2.5
186,126049034014,126,49,34,14,
187,33017122010,33,17,122,10,-10.5
188,132017150007,132,17,150,7,
189,44030045014,44,30,45,14,5.5
190,79043048013,79,43,48,13,
191,47019001006,47,19,1,6,-12.5
192,147009068003,147,9,68,3,
193,53031139021,53,31,139,21,
194,59006050000,59,6,50,0,
195,133027055000,133,27,55,0,
196,78027062003,78,27,62,3,-3.5
197,49014056007,49,14,56,7,6.5
198,18019060018,18,19,60,18,
199,61014019010,61,14,19,10,-9.5
200,98038064008,98,38,64,8,
201,70013042012,70,13,42,12,-6.0
202,75041009003,75,41,9,3,-13.5
203,73030074016,73,30,74,16,
204,46037076018,46,37,76,18,3.0
205,63038077008,63,38,77,8,-24.0
206,80017114013,80,17,114,13,3.0
207,81063089021,81,63,89,21,-31.0
208,88013084007,88,13,84,7,-14.5
209,71042086017,71,42,86,17,-4.5
210,87010102009,87,10,102,9,-9.5
211,90038152014,90,38,152,14,-12.0
212,97017054012,97,17,54,12,-10.5
213,95027035020,95,27,35,20,1.5
214,5038092018,5,38,92,18,-15.0
215,110024093017,110,24,93,17,3.0
216,51013008009,51,13,8,9,
217,155021101014,155,21,101,14,
218,104021066000,104,21,66,0,-1.5
219,108037028007,108,37,28,7,
220,12027107017,12,27,107,17,1.0
221,7033111008,7,33,111,8,-21.0
222,105017058007,105,17,58,7,-10.0
223,115048039031,115,48,39,31,
224,17031118007,17,31,118,7,
225,117047116021,117,47,116,21,
226,21027156013,21,27,156,13,
227,29045157010,29,45,157,10,
228,100052127025,100,52,127,25,-7.5
229,69017125014,69,17,125,14,-14.0
230,91024129017,91,24,129,17,-6.5
231,38033161007,38,33,161,7,
232,40049158010,40,49,158,10,
233,128020153018,128,20,153,18,
234,17038039015,17,38,39,15,
235,70013001009,70,13,1,9,-24.0
236,8024153003,8,24,153,3,
237,7016101013,7,16,101,13,-19.5
238,145018011013,145,18,11,13,
239,40013012010,40,13,12,10,-10.0
240,87028014007,87,28,14,7,-17.0
241,84019019014,84,19,19,14,-1.5
242,133024004021,133,24,4,21,
243,75035021014,75,35,21,14,-15.0
244,162027135000,162,27,135,0,-6.5
245,81049024024,81,49,24,24,-24.0
246,9017027017,9,17,27,17,6.0
247,157024140014,157,24,140,14,
248,54020032003,54,20,32,3,-8.0
249,33027053000,33,27,53,0,-12.0
250,92023132000,92,23,132,0,
251,35024064021,35,24,64,21,3.0
252,78021038013,78,21,38,13,-17.0
253,143013138007,143,13,138,7,-2.5
254,154007144000,154,7,144,0,
255,43003129000,43,3,129,0,-2.0
256,44013042007,44,13,42,7,-1.5
257,48018124013,48,18,124,13,
258,128010049006,128,10,49,6,7.0
259,117051147028,117,51,147,28,
260,148014155013,148,14,155,13,
261,60028055000,60,28,55,0,
262,61021062007,61,21,62,7,-2.5
263,65028103009,65,28,103,9,7.5
264,10044069031,10,44,69,31,-3.0
265,28000068000,28,0,68,0,
266,71057074000,71,57,74,0,
267,98030076010,98,30,76,10,
268,80016077007,80,16,77,7,-40.0
269,18026079000,18,26,79,0,
270,95023082016,95,23,82,16,-8.0
271,126041085000,126,41,85,0,-25.0
272,150024045007,150,24,45,7,
273,86027056007,86,27,56,7,-3.0
274,136012151007,136,12,151,7,-3.0
275,131031152012,131,31,152,12,-7.5
276,63031088014,63,31,88,14,8.5
277,104026089009,104,26,89,9,-35.0
278,91035073007,91,35,73,7,
279,50017051000,50,17,51,0,
280,100045046027,100,45,46,27,-6.0
281,102041090020,102,41,90,20,-4.5
282,108023015017,108,23,15,17,
283,111009047006,111,9,47,6,9.0
284,107021105020,107,21,105,20,2.5
285,99027114024,99,27,114,24,3.5
286,116021025016,116,21,25,16,
287,130023118003,130,23,118,3,
288,110042120014,110,42,120,14,-21.5
289,22017121007,22,17,121,7,-6.5
290,97050127021,97,50,127,21,-35.0
291,134021159019,134,21,159,19,
292,125019122014,125,19,122,14,3.5
293,3038160000,3,38,160,0,-46.0
294,146012158012,146,12,158,12,
295,8014050007,8,14,50,7,
296,3040032000,3,40,32,0,-18.0
297,7020107006,7,20,107,6,-3.5
298,86024009003,86,24,9,3,-24.0
299,12024093021,12,24,93,21,-1.0
300,15028048017,15,28,48,17,
301,131024151018,131,24,151,18,-17.0
302,17048117024,17,48,117,24,
303,140035133000,140,35,133,0,
304,87035021000,87,35,21,0,-17.0
305,29049134007,29,49,134,7,
306,22021122000,22,21,122,0,-3.5
307,135017143016,135,17,143,16,8.0
308,152035136007,152,35,136,7,-9.0
309,25017118003,25,17,118,3,
310,162003138000,162,3,138,0,-8.0
311,27034153007,27,34,153,7,-6.5
312,103031038000,103,31,38,0,-8.0
313,137041142014,137,41,142,14,-6.0
314,40017105014,40,17,105,14,0.0
315,45007047003,45,7,47,3,1.0
316,88028042014,88,28,42,14,-18.0
317,11042144014,11,42,144,14,
318,80047043006,80,47,43,6,-14.0
319,158033145017,158,33,145,17,
320,44058077006,44,58,77,6,-15.0
321,71042046000,71,42,46,0,-29.0
322,147017139014,147,17,139,14,
323,35021054014,35,21,54,14,5.5
324,163034055024,163,34,55,24,
325,148034146025,148,34,146,25,
326,129038062029,129,38,62,29,9.5
327,69007056000,69,7,56,0,-3.5
328,91031059020,91,31,59,20,-1.0
329,61031063021,61,31,63,21,-16.0
330,49014064003,49,14,64,3,-1.5
331,33017065006,33,17,65,6,-11.0
332,70024161007,70,24,161,7,-17.5
333,78038001013,78,38,1,13,-26.0
334,52021058020,52,21,58,20,
335,18031068011,18,31,68,11,
336,115028073020,115,28,73,20,
337,76021074007,76,21,74,7,
338,79009060007,79,9,60,7,21.0
339,104016081007,104,16,81,7,-1.5
340,82014066013,82,14,66,13,13.5
341,5024084013,5,24,84,13,-5.0
342,19045085000,19,45,85,0,-17.5
343,150010051007,150,10,51,7,
344,90026026014,90,26,26,14,-15.5
345,92035034022,92,35,34,22,
346,97021099021,97,21,99,21,-21.5
347,102049100017,102,49,100,17,-3.5
348,101017089007,101,17,89,7,4.0
349,110020098019,110,20,98,19,
350,53024111007,53,24,111,7,-4.5
351,127017114014,127,17,114,14,17.0
352,10052120035,10,52,120,35,-34.0
353,157027004022,157,27,4,22,
354,6012126007,6,12,126,7,5.5
355,125024075019,125,24,75,19,11.5
356,154031160007,154,31,160,7,
357,108017124000,108,17,124,0,
358,128020014018,128,20,14,18,7.0
359,116024130014,116,24,130,14,
360,84017001009,84,17,1,9,-20.5
361,148010008007,148,10,8,7,
362,163031004017,163,31,4,17,
363,10038038014,10,38,38,14,-2.5
364,12055009000,12,55,9,0,-13.0
365,59019014008,59,19,14,8,-10.5
366,17054130014,17,54,130,14,-12.0
367,114028019027,114,28,19,27,-4.5
368,102035021014,102,35,21,14,
369,134037157006,134,37,157,6,
370,22028027010,22,28,27,10,-10.0
371,18031011030,18,31,11,30,
372,135017152006,135,17,152,6,4.5
373,131028137007,131,28,137,7,-6.0
374,138010142007,138,10,142,7,1.0
375,160024139017,160,24,139,17,
376,147024034014,147,24,34,14,
377,52028132017,52,28,132,17,
378,35031120010,35,31,120,10,-19.0
379,156029143014,156,29,143,14,
380,46024045007,46,24,45,7,9.0
381,28014048010,28,14,48,10,
382,54023049019,54,23,49,19,-16.0
383,53034145010,53,34,145,10,
384,65048055000,65,48,55,0,
385,125025056017,125,25,56,17,-1.5
386,98022058000,98,22,58,0,
387,60021015003,60,21,15,3,
388,61027042007,61,27,42,7,-16.0
389,63024044007,63,24,44,7,2.5
390,95021064014,95,21,64,14,-12.0
391,66013024007,66,13,24,7,-7.5
392,75035069021,75,35,69,21,-1.0
393,71036082000,71,36,82,0,-14.5
394,68033144007,68,33,144,7,
395,43030077000,43,30,77,0,-22.5
396,108021079013,108,21,79,13,
397,81038047006,81,38,47,6,-21.0
398,86035100007,86,35,100,7,-8.5
399,87026126014,87,26,126,14,5.5
400,88014062007,88,14,62,7,-2.5
401,107030089007,107,30,89,7,-21.0
402,122034153000,122,34,153,0,-17.0
403,90024161000,90,24,161,0,-6.5
404,97042078023,97,42,78,23,-6.0
405,25037091003,25,37,91,3,8.5
406,92024085014,92,24,85,14,-3.5
407,40037093010,40,37,93,10,-11.5
408,99030005010,99,30,5,10,5.5
409,146021051017,146,21,51,17,
410,155042074014,155,42,74,14,
411,101024111017,101,24,111,17,5.5
412,3027103017,3,27,103,17,-19.5
413,7017104014,7,17,104,14,4.5
414,128027110017,128,27,110,17,7.0
415,115043116041,115,43,116,41,
416,73020118000,73,20,118,0,
417,117015150014,117,15,150,14,
418,70017121010,70,17,121,10,-2.5
419,6028127017,6,28,127,17,-19.0
420,80059129000,80,59,129,0,-20.0
421,76028158014,76,28,158,14,
422,162037136007,162,37,136,7,-13.5
423,25020001006,25,20,1,6,-8.0
424,4024140010,4,24,140,10,
425,125042010038,125,42,10,38,3.0
426,14029009016,14,29,9,16,-2.5
427,11038015023,11,38,15,23,
428,143014131007,143,14,131,7,2.5
429,18044048021,18,44,48,21,
430,135024136014,135,24,136,14,-13.5
431,71038024010,71,38,24,10,-25.0
432,137021138010,137,21,138,10,-2.0
433,75024029024,75,24,29,24,
434,34033150010,34,33,150,10,
435,33024054019,33,24,54,19,1.5
436,157021163020,157,21,163,20,
437,110012038007,110,12,38,7,-4.5
438,39027118012,39,27,118,12,
439,40013007010,40,13,7,10,3.0
440,81038045009,81,38,45,9,-24.5
441,63017042017,63,17,42,17,-14.0
442,145023144021,145,23,144,21,
443,61027043021,61,27,43,21,-21.0
444,44024129013,44,24,129,13,-2.0
445,47019066003,47,19,66,3,20.5
446,35020049006,35,20,49,6,-7.5
447,146020008010,146,20,8,10,
448,92053147042,92,53,147,42,
449,148024133017,148,24,133,17,
450,80042062000,80,42,62,0,-13.5
451,56027027000,56,27,27,0,-6.0
452,100025059015,100,25,59,15,-4.0
453,87024070007,87,24,70,7,-13.0
454,69016022013,69,16,22,13,6.0
455,17059073007,17,59,73,7,-17.5
456,58022076000,58,22,76,0,-6.5
457,88020077016,88,20,77,16,-34.0
458,82030046017,82,30,46,17,-1.5
459,84037127026,84,37,127,26,-7.0
460,162024151006,162,24,151,6,-20.5
461,152009142007,152,9,142,7,1.5
462,21017153014,21,17,153,14,
463,97024019014,97,24,19,14,-14.5
464,78018095017,78,18,95,17,-11.5
465,91017116013,91,17,116,13,
466,154021068011,154,21,68,11,
467,98021065007,98,21,65,7,
468,85033099031,85,33,99,31,20.5
469,155030050016,155,30,50,16,
470,12016101003,12,16,101,3,-18.0
471,104030093006,104,30,93,6,-17.0
472,108024060021,108,24,60,21,13.0
473,111020032010,111,20,32,10,12.5
474,105041089015,105,41,89,15,-20.0
475,115028130024,115,28,130,24,
476,6028117014,6,28,117,14,-12.5
477,64063120028,64,63,120,28,-20.0
478,156024055014,156,24,55,14,
479,3031122007,3,31,122,7,-32.0
480,126034114014,126,34,114,14,-1.0
481,124020079006,124,20,79,6,
482,158058160000,158,58,160,0,
483,86031128006,86,31,128,6,-22.0
484,29038004021,29,38,4,21,
485,97034005007,97,34,5,7,-21.0
486,7034089007,7,34,89,7,-20.5
487,1028009007,1,28,9,7,-1.0
488,99028006021,99,28,6,21,-3.5
489,49020015014,49,20,15,14,
490,17030025007,17,30,25,7,-12.0
491,133042159035,133,42,159,35,
492,134017055016,134,17,55,16,
493,108007018007,108,7,18,7,
494,45024024010,45,24,24,10,-1.0
495,157013026013,157,13,26,13,
496,138017136000,138,17,136,0,-9.5
497,38024027014,38,24,27,14,-13.0
498,11028028010,11,28,28,10,
499,10019032013,10,19,32,13,-13.5
500,33026021021,33,26,21,21,-17.5
501,117035132007,117,35,132,7,
502,131023142014,131,23,142,14,-14.0
503,40021101010,40,21,101,10,-16.0
504,154041145038,154,41,145,38,
505,68025048000,68,25,48,0,
506,46036047028,46,36,47,28,1.0
507,146021052007,146,21,52,7,
508,54028064024,54,28,64,24,-7.0
509,62042077007,62,42,77,7,-19.5
510,120013058003,120,13,58,3,14.5
511,59026086010,59,26,86,10,19.5
512,124024060003,124,24,60,3,
513,43042063024,43,42,63,24,-1.0
514,3024065007,3,24,65,7,-23.0
515,78014070000,78,14,70,0,-17.0
516,56017075014,56,17,75,14,5.5
517,95030069028,95,30,69,28,-5.0
518,71023066020,71,23,66,20,-14.5
519,76019050017,76,19,50,17,
520,80044042007,80,44,42,7,-20.0
521,81038082007,81,38,82,7,-19.5
522,147017150015,147,17,150,15,
523,152038151010,152,38,151,10,-8.0
524,88020044014,88,20,44,14,-6.0
525,90013103007,90,13,103,7,19.5
526,53010098010,53,10,98,10,
527,105047093014,105,47,93,14,-14.0
528,87028100021,87,28,100,21,-13.5
529,155056008018,155,56,8,18,
530,102034039031,102,34,39,31,
531,104014107006,104,14,107,6,-14.0
532,110041014008,110,41,14,8,-5.0
533,115031034028,115,31,34,28,
534,116026073007,116,26,73,7,
535,156009153003,156,9,153,3,
536,121031035000,121,31,35,0,8.5
537,128034122023,128,34,122,23,-3.0
538,126028019024,126,28,19,24,-3.5
539,127045085042,127,45,85,42,-5.0
540,22031125000,22,31,125,0,-6.0
541,111028160026,111,28,160,26,-13.0
542,61054129000,61,54,129,0,-22.5
543,158054074021,158,54,74,21,
544,91031130021,91,31,130,21,
545,162023137020,162,23,137,20,-1.0
546,17031147017,17,31,147,17,-24.0
547,38021001000,38,21,1,0,-13.0
548,130017008014,130,17,8,14,
549,3003054000,3,3,54,0,-13.0
550,91042005010,91,42,5,10,3.5
551,90020009000,90,20,9,0,-13.5
552,114031006028,114,31,6,28,-2.0
553,124020011010,124,20,11,10,
554,7029012020,7,29,12,20,-7.5
555,138024131010,138,24,131,10,6.0
556,19045127013,19,45,127,13,-7.0
557,133028134007,133,28,134,7,
558,22019075010,22,19,75,10,2.5
559,137024136007,137,24,136,7,-21.0
560,125017027014,125,17,27,14,-14.0
561,18037028014,18,37,28,14,
562,35033032010,35,33,32,10,-6.0
563,34028132024,34,28,132,24,
564,43045042014,43,45,42,14,-5.0
565,80034044007,80,34,44,7,-20.5
566,81038046000,81,38,46,0,-28.0
567,49029120010,49,29,120,10,-13.5
568,58010053006,58,10,53,6,-0.0
569,148041050007,148,41,50,7,
570,60035048008,60,35,48,8,
571,88024061021,88,24,61,21,6.0
572,62031063017,62,31,63,17,-5.0
573,110049064015,110,49,64,15,-6.5
574,66018045009,66,18,45,9,-6.0
575,10014065003,10,14,65,3,-6.0
576,103040078018,103,40,78,18,3.5
577,71021047012,71,21,47,12,-24.5
578,145038052021,145,38,52,21,
579,73024025009,73,24,25,9,7.5
580,111038074016,111,38,74,16,
581,129028077003,129,28,77,3,-18.0
582,79027021007,79,27,21,7,
583,82021024020,82,21,24,20,-1.0
584,84016099007,84,16,99,7,6.5
585,92032150031,92,32,150,31,
586,86009069007,86,9,69,7,-1.5
587,142041151026,142,41,151,26,-13.0
588,87024128017,87,24,128,17,-11.0
589,29052153010,29,52,153,10,
590,97024126017,97,24,126,17,-11.0
591,33027095007,33,27,95,7,-7.0
592,154022139021,154,22,139,21,
593,15031098027,15,31,98,27,
594,93034160000,93,34,160,0,
595,100030070014,100,30,70,14,-2.0
596,155024051010,155,24,51,10,
597,107003101003,107,3,101,3,-11.0
598,104021040013,104,21,40,13,2.0
599,68028108010,68,28,108,10,
600,116035118000,116,35,118,0,
601,157013055003,157,13,55,3,
602,121020122018,121,20,122,18,-8.0
603,163023159014,163,23,159,14,
604,161009004000,161,9,4,0,
605,162035152010,162,35,152,10,-6.0
606,98014008006,98,14,8,6,
607,7022105010,7,22,105,10,0.0
608,10033035013,10,33,35,13,2.0
609,14027100010,14,27,100,10,14.5
610,79048015021,79,48,15,21,
611,19021099014,19,21,99,14,-2.5
612,133042144031,133,42,144,31,
613,60027021014,60,27,21,14,-6.5
614,22016078010,22,16,78,10,5.5
615,24031046017,24,31,46,17,2.5
616,131031136014,131,31,136,14,-20.5
617,152026137014,152,26,137,14,4.0
618,115021025021,115,21,25,21,
619,138020151006,138,20,151,6,-11.5
620,158028139018,158,28,139,18,
621,159013140009,159,13,140,9,
622,163045134044,163,45,134,44,
623,142022162007,142,22,162,7,13.5
624,71034045003,71,34,45,3,-27.0
625,42029077013,42,29,77,13,-15.0
626,108029048003,108,29,48,3,
627,82042047015,82,42,47,15,-6.5
628,49031032003,49,31,32,3,-2.0
629,155047146037,155,47,146,37,
630,147016160010,147,16,160,10,
631,56028053007,56,28,53,7,-7.5
632,4045055007,4,45,55,7,
633,148010051006,148,10,51,6,
634,44033062023,44,33,62,23,1.0
635,33066058017,33,66,58,17,-22.5
636,3030059000,3,30,59,0,-23.5
637,54021065003,54,21,65,3,-7.0
638,38024070014,38,24,70,14,-7.0
639,75013121007,75,13,121,7,-3.0
640,69028027007,69,28,27,7,-12.0
641,50013052010,50,13,52,10,
642,11042068000,11,42,68,0,
643,154045074028,154,45,74,28,
644,29049076016,29,49,76,16,
645,80018061015,80,18,61,15,-4.5
646,81024066022,81,24,66,22,-12.5
647,5042085018,5,42,85,18,-19.5
648,87040009000,87,40,9,0,-24.0
649,88037043021,88,37,43,21,-3.0
650,12045089014,12,45,89,14,-24.0
651,161024153010,161,24,153,10,
652,104035101010,104,35,101,10,-22.0
653,86022102007,86,22,102,7,-4.5
654,64044103020,64,44,103,20,7.0
655,93035107010,93,35,107,10,1.0
656,114035084000,114,35,84,0,3.5
657,17027116000,17,27,116,0,-7.0
658,91042118020,91,42,118,20,
659,1030120029,1,30,120,29,-8.0
660,156032090017,156,32,90,17,9.5
661,122027157020,122,27,157,20,-19.0
662,126017127007,126,17,127,7,-20.5
663,95035125014,95,35,125,14,-7.0
664,129042063037,129,42,63,37,10.0
665,124017028007,124,17,28,7,
666,6042128007,6,42,128,7,-10.5
667,130021039013,130,21,39,13,
668,5027006024,5,27,6,24,5.0
669,104013012000,104,13,12,0,-11.0
670,17063091014,17,63,91,14,-4.5
671,58023021017,58,23,21,17,-5.5
672,95013022009,95,13,22,9,1.0
673,18034092032,18,34,92,32,
674,39024025010,39,24,25,10,
675,29038161014,29,38,161,14,
676,33027032016,33,27,32,16,-20.0
677,147016132013,147,16,132,13,
678,35016038003,35,16,38,3,3.0
679,24021047006,24,21,47,6,-6.5
680,115024146024,115,24,146,24,
681,110024054013,110,24,54,13,-0.0
682,78040059015,78,40,59,15,-10.0
683,64014065009,64,14,65,9,3.5
684,66055046007,66,55,46,7,-10.0
685,75037027016,75,37,27,16,-13.5
686,81017071014,81,17,71,14,-0.0
687,68028079027,68,28,79,27,
688,82013045010,82,13,45,10,-3.0
689,87029086014,87,29,86,14,-0.0
690,7031093007,7,31,93,7,-14.0
691,102042156010,102,42,156,10,
692,103020049017,103,20,49,17,2.0
693,40014107010,40,14,107,10,-17.0
694,105030101007,105,30,101,7,-9.0
695,97049114014,97,49,114,14,-15.0
696,117041034031,117,41,34,31,
697,56017121007,56,17,121,7,-5.5
698,73017130003,73,17,130,3,
699,90031053007,90,31,53,7,3.5
700,143028026012,143,28,26,12,
701,84024085003,84,24,85,3,-15.0
702,3025010018,3,25,10,18,-14.5
703,70031009007,70,31,9,7,-17.5
704,39029006017,39,29,6,17,
705,14013143010,14,13,143,10,-11.5
706,59030032024,59,30,32,24,-7.5
707,40063089000,40,63,89,0,-27.0
708,105013104007,105,13,104,7,6.5
709,103031120010,103,31,120,10,-27.0
710,102028019017,102,28,19,17,-2.0
711,100031148007,100,31,148,7,-2.0
712,43038017037,43,38,17,37,8.0
713,54034125010,54,34,125,10,-6.5
714,86009110006,86,9,110,6,-2.0
715,126014104007,126,14,104,7,6.5
716,87016005010,87,16,5,10,-9.5
717,75017061015,75,17,61,15,6.5
718,66024095014,66,24,95,14,-2.0
719,12024022018,12,24,22,18,4.0
720,88027103022,88,27,103,22,-6.5
721,3024007009,3,24,7,9,-6.5
722,81024033007,81,24,33,7,-8.0
723,40017071014,40,17,71,14,3.5
724,97017080016,97,17,80,16,-7.5
