,Hash,W,W Pts,L,L Pts,Line
67,14037069017,14,37,69,17,-14.0
68,11038028016,11,38,28,16,-3.5
69,84039061007,84,39,61,7,7.5
70,126024013010,126,24,13,10,3.0
71,105047034045,105,47,34,45,-17.5
72,33034112024,33,34,112,24,-37.0
73,95016035012,95,16,35,12,3.5
74,86031078010,86,31,78,10,-18.0
75,1020116012,1,20,116,12,7.5
76,29034075031,29,34,75,31,-5.5
77,114027017017,114,27,17,17,-8.5
78,103039098019,103,39,98,19,-11.5
79,104034101013,104,34,101,13,-7.5
80,65038110017,65,38,110,17,-6.0
81,49056048020,49,56,48,20,-14.0
82,107045118031,107,45,118,31,-24.5
83,127045091017,127,45,91,17,-13.5
84,39045050044,39,45,50,44,-28.0
85,44035100000,44,35,100,0,-24.0
86,43037124027,43,37,124,27,1.5
87,96026010023,96,26,10,23,6.5
88,54048122007,54,48,122,7,-11.5
89,73044074034,73,44,74,34,-7.0
90,129020115013,129,20,115,13,-25.0
91,6033024014,6,33,24,14,-16.0
92,22049052026,22,49,52,26,-25.0
93,32059109031,32,59,109,31,-26.0
94,82042030006,82,42,30,6,-24.0
95,79031051023,79,31,51,23,-1.0
96,56026031010,56,26,31,10,-23.5
97,93045076031,93,45,76,31,-18.5
98,128031056014,128,31,56,14,-16.0
99,1020101017,1,20,101,17,8.5
100,109041082023,109,41,82,23,10.0
101,42041100020,42,41,100,20,-11.0
102,26022102017,26,22,102,17,-31.5
103,121022075020,121,22,75,20,3.0
104,86045016024,86,45,16,24,-33.0
105,120031064017,120,31,64,17,-7.0
106,65019010014,65,19,10,14,12.5
107,88045018022,88,45,18,22,-21.5
108,21047060010,21,47,60,10,-7.0
109,122028079007,122,28,79,7,-22.5
110,45015044013,45,15,44,13,17.5
111,46045108013,46,45,108,13,-27.0
112,28021068019,28,21,68,19,12.5
113,125021009010,125,21,9,10,-19.5
114,32059103020,32,59,103,20,-7.0
115,61038078000,61,38,78,0,-9.5
116,81054117003,81,54,117,3,-47.0
117,84052034021,84,52,34,21,-16.5
118,62017087013,62,17,87,13,-11.5
119,80033126014,80,33,126,14,-3.0
120,104035113032,104,35,113,32,-16.5
121,19042050012,19,42,50,12,-33.5
122,116044114006,116,44,114,6,15.5
123,11034070031,11,34,70,31,7.0
124,43041002024,43,41,2,24,-13.5
125,98028029021,98,28,29,21,-2.0
126,66052124024,66,52,124,24,-20.0
127,127045041028,127,45,41,28,-24.5
128,40034110010,40,34,110,10,-14.5
129,49040053034,49,40,53,34,5.0
130,3041007038,3,41,7,38,-3.0
131,14024038010,14,24,38,10,7.0
132,27020077014,27,20,77,14,16.5
133,107059089024,107,59,89,24,-28.0
134,97049071031,97,49,71,31,-9.5
135,74029118024,74,29,118,24,-5.0
136,13024130014,13,24,130,14,-12.0
137,111055017047,111,55,17,47,7.0
138,39049115014,39,49,115,14,-17.0
139,33016024006,33,16,24,6,-4.5
140,6034091013,6,34,91,13,-29.0
141,73029005027,73,29,5,27,9.5
142,99037092000,99,37,92,0,-7.0
143,59023031009,59,23,31,9,-32.5
144,105054052014,105,54,52,14,-22.0
145,8045093028,8,45,93,28,-3.5
146,30042063039,30,42,63,39,6.5
147,54044067000,54,44,67,0,-41.0
148,59034105017,59,34,105,17,-1.5
149,123020067017,123,20,67,17,
150,81062111021,81,62,111,21,-23.5
151,100038053035,100,38,53,35,37.5
152,42027043014,42,27,43,14,-1.5
153,70046027043,70,46,27,43,-14.0
154,12034016021,12,34,16,21,-2.5
155,2027048020,2,27,48,20,2.5
156,14037009017,14,37,9,17,-27.0
157,24042060000,24,42,60,0,-13.0
158,71041011040,71,41,11,40,-24.0
159,17031001006,17,31,1,6,-14.5
160,114044126031,114,44,126,31,-6.0
161,35026003023,35,26,3,23,3.5
162,32030064024,32,30,64,24,-24.5
163,80058077007,80,58,77,7,-23.5
164,61014086009,61,14,86,9,3.0
165,82049107045,82,49,107,45,5.5
166,62031078014,62,31,78,14,-10.5
167,113056058020,113,56,58,20,-7.0
168,121028038023,121,28,38,23,3.5
169,40038025027,40,38,25,27,-7.0
170,19045005027,19,45,5,27,-14.0
171,68042041035,68,42,41,35,2.5
172,15048102035,15,48,102,35,-21.5
173,128048029007,128,48,29,7,-24.0
174,108036045035,108,36,45,35,3.0
175,96037075010,96,37,75,10,-13.0
176,125031056024,125,31,56,24,-4.0
177,22042069020,22,42,69,20,-7.0
178,21040055014,21,40,55,14,-24.0
179,49042007029,49,42,7,29,7.5
180,10055074020,10,55,74,20,-16.0
181,26034087014,26,34,87,14,8.5
182,130034079033,130,34,79,33,-4.0
183,104058089014,104,58,89,14,-38.5
184,97047127014,97,47,127,14,-25.0
185,54028095016,54,28,95,16,-17.5
186,129017044013,129,17,44,13,-7.5
187,92023117020,92,23,117,20,2.5
188,101021093007,101,21,93,7,-23.5
189,88045063031,88,45,63,31,-14.0
190,115027116000,115,27,116,0,8.0
191,84055099031,84,55,99,31,-18.5
192,6044085032,6,44,85,32,-11.0
193,46055031003,46,55,31,3,-36.0
194,109048051031,109,48,51,31,-9.0
195,30030076020,30,30,76,20,-7.0
196,103048008027,103,48,8,27,-19.5
197,13038098016,13,38,98,16,-10.5
198,8035058031,8,35,58,31,-6.0
199,96021128013,96,21,128,13,7.0
200,59024027014,59,24,27,14,-24.0
201,122017075010,122,17,75,10,-19.5
202,26044002010,26,44,2,10,-15.5
203,43038044020,43,38,44,20,10.0
204,95038065021,95,38,65,21,-14.0
205,9037102021,9,37,102,21,-6.5
206,70031001020,70,31,1,20,-2.5
207,11049016014,11,49,16,14,-13.5
208,18035068010,18,35,68,10,-3.5
209,61028077016,61,28,77,16,-16.5
210,60017100014,60,17,100,14,2.0
211,116034117018,116,34,117,18,-21.5
212,19031084024,19,31,84,24,7.0
213,33021003014,33,21,3,14,-2.5
214,35045064017,35,45,64,17,-14.5
215,10020032017,10,20,32,17,18.0
216,114040085014,114,40,85,14,3.0
217,42027086020,42,27,86,20,3.0
218,129037062034,129,37,62,34,-7.0
219,71035045017,71,35,45,17,-21.5
220,47041104021,47,41,104,21,15.0
221,72027115020,72,27,115,20,-4.0
222,118048093045,118,48,93,45,1.5
223,39048041020,39,48,41,20,-24.5
224,54034110009,54,34,110,9,-41.5
225,101024025012,101,24,25,12,-9.5
226,120030028007,120,30,28,7,-22.0
227,124042108028,124,42,108,28,1.0
228,48033079025,48,33,79,25,-2.0
229,24027081024,24,27,81,24,23.5
230,105034012010,105,34,12,10,-16.5
231,121044087014,121,44,87,14,-7.0
232,29037040035,29,37,40,35,13.5
233,111038112030,111,38,112,30,-24.5
234,53029069010,53,29,69,10,-9.0
235,38013022003,38,13,22,3,3.0
236,56034090024,56,34,90,24,17.5
237,80030063007,80,30,63,7,-24.5
238,97027126024,97,27,126,24,-19.0
239,88033078019,88,33,78,19,-21.5
240,17031073024,17,31,73,24,-3.5
241,5048127020,5,48,127,20,-3.0
242,6041099003,6,41,99,3,-14.0
243,34017050006,34,17,50,6,-12.0
244,21052091023,21,52,91,23,-14.0
245,113037051019,113,37,51,19,-22.5
246,67047031006,67,47,31,6,-9.5
247,49045030017,49,45,30,17,-24.5
248,7066076007,7,66,76,7,-35.0
249,109024052007,109,24,52,7,-11.5
250,15041123021,15,41,123,21,
251,58024055021,58,24,55,21,-3.0
252,89031098029,89,31,98,29,20.5
253,95038049023,95,38,49,23,-3.5
254,116044053035,116,44,53,35,14.5
255,102016068015,102,16,68,15,3.5
256,128055100014,128,55,100,14,-27.0
257,21028090023,21,28,90,23,3.0
258,42031129026,42,31,129,26,-3.0
259,43040063020,43,40,63,20,-13.5
260,77048062041,77,48,62,41,15.5
261,75033059027,75,33,59,27,7.5
262,125041027036,125,41,27,36,-7.5
263,18058011038,18,58,11,38,13.0
264,10035120007,10,35,120,7,-7.0
265,14055015024,14,55,15,24,-19.0
266,16031079010,16,31,79,10,4.0
267,9020110017,9,20,110,17,-5.5
268,61033028022,61,33,28,22,-29.0
269,130024101021,130,24,101,21,-3.0
270,105024082023,105,24,82,23,-7.0
271,65030112013,65,30,112,13,-17.5
272,60020048013,60,20,48,13,8.0
273,46030047024,46,30,47,24,4.0
274,64024050000,64,24,50,0,-13.0
275,24043012023,24,43,12,23,-8.5
276,122041022023,122,41,22,23,6.0
277,81028104021,81,28,104,21,-12.5
278,66041071006,66,41,71,6,-6.5
279,86027044007,86,27,44,7,-9.5
280,33027069010,33,27,69,10,-18.0
281,103035035014,103,35,35,14,1.5
282,34049072041,34,49,72,41,3.0
283,3030040024,3,30,40,24,-11.0
284,92028041020,92,28,41,20,-7.0
285,91024025020,91,24,25,20,13.0
286,85031005016,85,31,5,16,-3.0
287,99024097023,99,24,97,23,39.0
288,2039124038,2,39,124,38,9.5
289,56028038026,56,28,38,26,3.0
290,107042045017,107,42,45,17,-24.5
291,29052113038,29,52,113,38,3.5
292,54028032024,54,28,32,24,-8.0
293,80023088007,80,23,88,7,-7.0
294,78020114006,78,20,114,6,21.0
295,1031115014,1,31,115,14,-5.5
296,118048111047,118,48,111,47,3.0
297,6023127020,6,23,127,20,-9.5
298,39052117037,39,52,117,37,-40.5
299,96035030023,96,35,30,23,-17.5
300,52030008013,52,30,8,13,2.5
301,51038076029,51,38,76,29,-9.5
302,109034031016,109,34,31,16,-19.0
303,121023067021,121,23,67,21,-10.0
304,13058074000,13,58,74,0,-24.5
305,70048087045,70,48,87,45,3.5
306,125024033021,125,24,33,21,5.0
307,39042092035,39,42,92,35,-17.0
308,61048088021,61,48,88,21,-5.0
309,90038100014,90,38,100,14,-17.0
310,79048028042,79,48,28,42,-4.0
311,77049063048,77,49,63,48,-6.5
312,80048048003,80,48,48,3,-30.5
313,95021075015,95,21,75,15,-7.5
314,38017059014,38,17,59,14,3.0
315,122043027014,122,43,27,14,-14.5
316,53028021024,53,28,21,24,8.0
317,3027064024,3,27,64,24,-6.5
318,35020120017,35,20,120,17,-7.0
319,16043108033,16,43,108,33,-3.5
320,46048012010,46,48,12,10,-26.0
321,73020130003,73,20,130,3,3.5
322,103033065021,103,33,65,21,-7.0
323,60047015014,60,47,15,14,1.0
324,116023091007,116,23,91,7,-14.0
325,18047009023,18,47,9,23,-14.0
326,40056089048,40,56,89,48,-22.5
327,84053127007,84,53,127,7,-20.0
328,86038129007,86,38,129,7,-7.0
329,82045071014,82,45,71,14,4.0
330,104056045003,104,56,45,3,-17.0
331,44010042006,44,10,42,6,4.0
332,14027078014,14,27,78,14,-14.0
333,124017068013,124,17,68,13,-4.5
334,101038099036,101,38,99,36,-6.0
335,85031019028,85,31,19,28,14.0
336,34037041024,34,37,41,24,-9.5
337,1045025021,1,45,25,21,3.5
338,102024002020,102,24,2,20,12.0
339,49043054037,49,43,54,37,9.5
340,10009007007,10,9,7,7,3.5
341,112026110021,112,26,110,21,-2.5
342,121017026016,121,17,26,16,-3.5
343,50022074021,50,22,74,21,-7.5
344,111038055031,111,38,55,31,-14.0
345,62052043027,62,52,43,27,-3.5
346,107035105007,107,35,105,7,-10.0
347,81041066031,81,41,66,31,-13.5
348,47047024020,47,47,24,20,-4.0
349,98028093007,98,28,93,7,-9.0
350,96064113012,96,64,113,12,-10.0
351,29045118042,29,45,118,42,3.0
352,17024115014,17,24,115,14,-12.0
353,6044126020,6,44,126,20,-11.0
354,97020005013,97,20,5,13,-21.0
355,8052051021,8,52,51,21,-10.5
356,76031052021,76,31,52,21,7.5
357,67021058007,67,21,58,7,3.0
358,11035123012,11,35,123,12,
359,13069072067,13,69,72,67,-25.0
360,90030096027,90,30,96,27,2.5
361,116027101020,116,27,101,20,3.5
362,77026028014,77,26,28,14,-10.0
363,26021053017,26,21,53,17,3.0
364,100020016012,100,20,16,12,-4.0
365,102024060017,102,24,60,17,6.0
366,128038065013,128,38,65,13,-25.5
367,86036043031,86,36,43,31,-7.0
368,22070018014,22,70,18,14,-17.0
369,129044068003,129,44,68,3,-23.0
370,7044064008,7,44,64,8,-4.5
371,120017095016,120,17,95,16,13.0
372,125044070024,125,44,70,24,-3.0
373,38034009010,38,34,9,10,-24.0
374,1020130012,1,20,130,12,-2.5
375,11027124023,11,27,124,23,1.0
376,46019024014,46,19,24,14,-3.0
377,58038089035,58,38,89,35,0.0
378,110041093034,110,41,93,34,5.5
379,72031117028,72,31,117,28,-7.0
380,3041103017,3,41,103,17,1.5
381,105036071014,105,36,71,14,1.0
382,81017045007,81,17,45,7,-30.5
383,66041107010,66,41,107,10,-3.5
384,114030019021,114,30,19,21,3.0
385,97038078000,97,38,78,0,-17.0
386,59037033029,59,37,33,29,6.0
387,84055126034,84,55,126,34,-12.5
388,80024062017,80,24,62,17,-17.0
389,121018056017,121,18,56,17,4.5
390,15031048020,15,31,48,20,5.5
391,113044111023,113,44,111,23,-3.0
392,69034029020,69,34,29,20,5.5
393,99021005020,99,21,5,20,13.5
394,34030092000,34,30,92,0,-12.5
395,40049112010,40,49,112,10,-13.0
396,32045049037,32,45,49,37,-7.0
397,13045050031,13,45,50,31,-16.5
398,88031044006,88,31,44,6,-7.0
399,108043079040,108,43,79,40,-1.0
400,104031012010,104,31,12,10,-26.5
401,82041047039,82,41,47,39,-3.0
402,87024021017,87,24,21,17,10.0
403,61027042017,61,27,42,17,-2.0
404,74045041031,74,45,41,31,-8.0
405,54030010024,54,30,10,24,-11.0
406,73020091017,73,20,91,17,-9.0
407,25048115023,25,48,115,23,2.5
408,109045076007,109,45,76,7,-23.5
409,67024008007,67,24,8,7,-2.5
410,30039051032,30,39,51,32,-5.5
411,52023031014,52,23,31,14,-13.0
412,98033055024,98,33,55,24,-4.0
413,14014122010,14,14,122,10,3.0
414,73034001031,73,34,1,31,-6.5
415,13034034021,13,34,34,21,-2.5
416,26022096015,26,22,96,15,4.5
417,129033043003,129,33,43,3,-9.0
418,88035077017,88,35,77,17,-13.5
419,125037075010,125,37,75,10,-6.0
420,53024087017,53,24,87,17,-10.5
421,42028011017,42,28,11,17,-13.5
422,33025027006,33,25,27,6,-17.5
423,61034063010,61,34,63,10,-21.5
424,66017045003,66,17,45,3,-17.5
425,10042064028,10,42,64,28,-28.0
426,120024060013,120,24,60,13,-13.5
427,16026002010,16,26,2,10,-0.0
428,18041048032,18,41,48,32,-3.5
429,47051012013,47,51,12,13,-26.5
430,46019105011,46,19,105,11,-2.5
431,24031107026,24,31,107,26,13.0
432,130029115024,130,29,115,24,-10.0
433,111029093023,111,29,93,23,-14.5
434,58028110027,58,28,110,27,1.5
435,84024097017,84,24,97,17,-3.0
436,50031117021,50,31,117,21,-2.5
437,5048126041,5,48,126,41,4.0
438,28019124002,28,19,124,2,5.5
439,29041112006,29,41,112,6,-14.0
440,35042032030,35,42,32,30,7.5
441,44034062027,44,34,62,27,3.0
442,22030056017,22,30,56,17,-3.5
443,69029121024,69,29,121,24,3.5
444,104028071025,104,28,71,25,-20.5
445,72037041021,72,37,41,21,-18.0
446,55034089021,55,34,89,21,-9.0
447,116027025003,116,27,25,3,-5.0
448,79038015027,79,38,15,27,7.5
449,85023099006,85,23,99,6,-14.0
450,127027114007,127,27,114,7,6.0
451,103027095024,103,27,95,24,-3.0
452,108070068021,108,70,68,21,-3.5
453,65031049014,65,31,49,14,13.5
454,128031090003,128,31,90,3,-6.0
455,80037086017,80,37,86,17,-3.5
456,40034118031,40,34,118,31,-6.0
457,6031019020,6,31,19,20,-3.0
458,39050074013,39,50,74,13,-30.5
459,7058031010,7,58,31,10,-41.0
460,52033030030,52,33,30,30,6.5
461,109027008000,109,27,8,0,-5.0
462,67048076028,67,48,76,28,-13.0
463,113034098017,113,34,98,17,3.0
464,122027038003,122,27,38,3,2.5
465,79023102007,79,23,102,7,-9.5
466,15044002020,15,44,2,20,-7.0
467,72040074038,72,40,74,38,-7.0
468,43038011020,43,38,11,20,-7.0
469,26038090019,26,38,90,19,-0.0
470,21038096033,21,38,96,33,5.0
471,44028077017,44,28,77,17,2.0
472,75016056013,75,16,56,13,-2.0
473,69019059016,69,19,59,16,10.0
474,22047027010,22,47,27,10,-17.5
475,32049120022,32,49,120,22,-14.5
476,7048095036,7,48,95,36,-5.5
477,17035025016,17,35,25,16,-21.0
478,45031047020,45,31,47,20,14.5
479,46076071039,46,76,71,39,-18.5
480,29056058040,29,56,58,40,-5.0
481,86026088019,86,26,88,19,-8.0
482,70046078044,70,46,78,44,3.5
483,13042092007,13,42,92,7,-25.5
484,89056118048,89,56,118,48,7.5
485,54041003034,54,41,3,34,-6.5
486,5034114027,5,34,114,27,-0.0
487,84035006023,84,35,6,23,-9.0
488,60031016028,60,31,16,28,-6.0
489,1030009010,1,30,9,10,-17.0
490,113047055013,113,47,55,13,-13.5
491,61028062024,61,28,62,24,-4.0
492,81042105014,81,42,105,14,-21.0
493,80038129017,80,38,129,17,-16.0
494,34038117027,34,38,117,27,-20.5
495,50028041016,50,28,41,16,-3.5
496,101037073000,101,37,73,0,-3.5
497,126027099009,126,27,99,9,-3.0
498,108052028028,108,52,28,28,-8.0
499,107038012007,107,38,12,7,-21.0
500,104038082035,104,38,82,35,-1.5
501,66055024010,66,55,24,10,-3.5
502,121017125016,121,17,125,16,-1.5
503,98037112007,98,37,112,7,-11.0
504,87020100017,87,20,100,17,-13.0
505,33027014017,33,27,14,17,6.5
506,111049110025,111,49,110,25,-7.0
507,97024085003,97,24,85,3,-17.0
508,42044063017,42,44,63,17,-11.5
509,91027130024,91,27,130,24,4.0
510,19020127017,19,20,127,17,-15.5
511,8027031024,8,27,31,24,-17.0
512,35044109034,35,44,109,34,-14.0
513,103059051007,103,59,51,7,-27.5
514,67043052040,67,43,52,40,-3.0
515,40038093028,40,38,93,28,-20.5
516,18034124031,18,34,124,31,-3.5
517,2048079037,2,48,79,37,3.0
518,128038053031,128,38,53,31,-17.0
519,17027101022,17,27,101,22,-7.0
520,15039028032,15,39,28,32,-3.5
521,90041009006,90,41,9,6,-20.0
522,77031043028,77,31,43,28,2.0
523,62048088031,62,48,88,31,4.0
524,121048059000,121,48,59,0,3.5
525,22044125010,22,44,125,10,-9.0
526,86031102000,86,31,102,0,-25.5
527,38041027024,38,41,27,24,-14.0
528,96041100010,96,41,100,10,-19.0
529,49027120020,49,27,120,20,-4.0
530,21027026003,21,27,26,3,-7.0
531,45031024028,45,31,24,28,4.0
532,1041078024,1,41,78,24,-3.0
533,73026025023,73,26,25,23,-9.0
534,111056040007,111,56,40,7,-0.0
535,89043093042,89,43,93,42,6.0
536,13052117000,13,52,117,0,-24.0
537,116050130000,116,50,130,0,-13.5
538,6024114020,6,24,114,20,-7.0
539,65017003012,65,17,3,12,3.5
540,103034007013,103,34,7,13,1.5
541,35045010020,35,45,10,20,-2.5
542,127033099017,127,33,99,17,-12.0
543,71073047031,71,73,47,31,7.5
544,44021063016,44,21,63,16,-14.5
545,66040105026,66,40,105,26,-18.5
546,129037061021,129,37,61,21,2.5
547,42028080021,42,28,80,21,15.0
548,122040033021,122,40,33,21,-7.0
549,92051074017,92,51,74,17,-5.0
550,68027048020,68,27,48,20,3.5
551,55026029007,55,26,29,7,7.0
552,58029098026,58,29,98,26,16.5
553,56042014035,56,42,14,35,7.0
554,104059107043,104,59,107,43,-6.5
555,81052012021,81,52,12,21,-39.0
556,69031075027,69,31,75,27,-3.5
557,46043082028,46,43,82,28,-5.0
558,110034118019,110,34,118,19,3.5
559,32051095031,32,51,95,31,-6.5
560,113045112031,113,45,112,31,-20.0
561,54058050010,54,58,50,10,-36.5
562,97024019017,97,24,19,17,-4.5
563,85029126023,85,29,126,23,-3.5
564,91038115030,91,38,115,30,3.0
565,39037034030,39,37,34,30,-19.5
566,51034067024,51,34,67,24,13.5
567,70074076062,70,74,76,62,-16.0
568,30034008031,30,34,8,31,-6.5
569,109021123017,109,21,123,17,
570,11041108020,11,41,108,20,-7.0
571,60007002000,60,7,2,0,-7.5
572,5034084024,5,34,84,24,11.0
573,8031076027,8,31,76,27,-15.5
574,28048018045,28,48,18,45,14.0
575,39028072026,39,28,72,26,-5.5
576,124028044019,124,28,44,19,14.0
577,102024048014,102,24,48,14,1.0
578,38027075025,38,27,75,25,-11.0
579,62035086031,62,35,86,31,2.5
580,128028021023,128,28,21,23,-5.5
581,26030100007,26,30,100,7,-20.0
582,43027088024,43,27,88,24,2.0
583,103025120024,103,25,120,24,-11.5
584,15031016017,15,31,16,17,1.5
585,111049009039,111,49,9,39,-15.5
586,17035130010,17,35,130,10,-10.5
587,1055091023,1,55,91,23,-12.5
588,7045065031,7,45,65,31,-12.5
589,117035074017,117,35,74,17,6.5
590,82045012014,82,45,12,14,-14.0
591,107034081027,107,34,81,27,7.5
592,46045045007,46,45,45,7,-27.5
593,13058041014,13,58,41,14,-33.5
594,78028027007,78,28,27,7,-7.0
595,113049093020,113,49,93,20,-10.5
596,110045089031,110,45,89,31,2.0
597,40035055028,40,35,55,28,-11.5
598,70035068024,70,35,68,24,-17.0
599,58025112009,58,25,112,9,-9.5
600,126037019023,126,37,19,23,7.0
601,54041064024,54,41,64,24,-20.0
602,35024049013,35,24,49,13,-7.5
603,66049047032,66,49,47,32,-7.0
604,80014061003,80,14,61,3,-4.0
605,122044059014,122,44,59,14,-17.5
606,14020022017,14,20,22,17,9.0
607,33024056016,33,24,56,16,-7.5
608,116028073010,116,28,73,10,-14.5
609,85052127017,85,52,127,17,3.0
610,50027092023,50,27,92,23,-6.0
611,125038069018,125,38,69,18,-6.5
612,96055053017,96,55,53,17,-8.5
613,129041063034,129,41,63,34,-14.0
614,101034115010,101,34,115,10,-20.0
615,98056118030,98,56,118,30,-3.0
616,90020087016,90,20,87,16,-12.0
617,42041077022,42,41,77,22,-13.5
618,52021003014,52,21,3,14,24.0
619,51038031028,51,38,31,28,-2.5
620,32059030020,32,59,30,20,-34.0
621,109045067007,109,45,67,7,-13.5
622,97044006021,97,44,6,21,-3.5
623,18035002032,18,35,2,32,-3.5
624,24065071051,24,65,71,51,-3.0
625,65017064014,65,17,64,14,-5.0
626,25036130028,25,36,130,28,-3.5
627,15037108010,15,37,108,10,-7.0
628,7050054048,7,50,54,48,13.0
629,105038104030,105,38,104,30,7.0
630,39039013027,39,39,13,27,-3.0
631,96048087037,96,48,87,37,-9.0
632,128066026021,128,66,26,21,-21.0
633,113036118020,113,36,118,20,-21.0
634,66036046028,66,36,46,28,1.0
635,75020027014,75,20,27,14,-14.0
636,125031120017,125,31,120,17,1.0
637,56037069000,56,37,69,0,1.0
638,21052100031,21,52,100,31,-21.0
639,22023095021,22,23,95,21,-3.0
640,16030048023,16,30,48,23,1.5
641,29035110012,29,35,110,12,-12.0
642,103052049050,103,52,49,50,2.5
643,79038060029,79,38,60,29,-0.0
644,17017116010,17,17,116,10,-4.0
645,58055093052,58,55,93,52,-7.5
646,111048089043,111,48,89,43,-14.0
647,114016084000,114,16,84,0,3.0
648,10017003010,10,17,3,10,-6.0
649,35031038017,35,31,38,17,-4.0
650,117024041019,117,24,41,19,2.5
651,32045033012,32,45,33,12,-14.5
652,81049082017,81,49,82,17,-13.0
653,92027072024,92,27,72,24,3.5
654,11027068021,11,27,68,21,-9.0
655,55046112039,55,46,112,39,-14.5
656,34045047029,34,45,47,29,1.0
657,73027115006,73,27,115,6,-12.0
658,127042126035,127,42,126,35,6.5
659,124016102003,124,16,102,3,-14.0
660,14028059014,14,28,59,14,-14.5
661,122033121021,122,33,121,21,-3.5
662,78021099014,78,21,99,14,5.0
663,101045091033,101,45,91,33,-13.5
664,98016008010,98,16,8,10,-14.0
665,52017051011,52,17,51,11,-4.0
666,30055031023,30,55,31,23,-10.0
667,76027123026,76,27,123,26,
668,53041090038,53,41,90,38,-2.5
669,34030074023,34,30,74,23,-13.5
670,70038009003,70,38,9,3,-14.0
671,72049050010,72,49,50,10,-7.0
672,97024114007,97,24,114,7,-19.5
673,85038084031,85,38,84,31,1.5
674,99020019013,99,20,19,13,13.0
675,87013128009,87,13,128,9,28.5
676,6020005017,6,20,5,17,-6.5
677,39035126028,39,35,126,28,-13.5
678,30038109032,30,38,109,32,15.5
679,31038076019,31,38,76,19,2.5
680,18035060010,18,35,60,10,-3.5
681,113044111025,113,44,111,25,-7.5
682,122030014016,122,30,14,16,-4.5
683,54021103014,54,21,103,14,-7.0
684,81038066017,81,38,66,17,-3.0
685,17048091027,17,48,91,27,-16.5
686,116035070032,116,35,70,32,-9.0
687,30044058027,30,44,58,27,-3.5
688,21031098021,21,31,98,21,-11.0
689,73023072000,73,23,72,0,-2.5
690,17017114016,17,17,114,16,-6.5
691,29041013038,29,41,13,38,11.5
692,88051018048,88,51,18,48,-8.5
693,104052006034,104,52,6,34,-2.0
694,14024062021,14,24,62,21,-5.0
695,101020040013,101,20,40,13,-6.5
696,85021056014,85,21,56,14,-5.0
697,125024026010,125,24,26,10,-2.5
698,65010113003,65,10,113,3,3.0
699,86024105017,86,24,105,17,-5.5
700,3030024024,3,30,24,24,-4.5
701,19042001036,19,42,1,36,-4.0
702,84056096021,84,56,96,21,6.0
703,34040038028,34,40,38,28,5.0
704,49035033028,49,35,33,28,-7.0
705,82049043033,82,49,43,33,-6.5
706,10023022020,10,23,22,20,2.0
707,103021129017,103,21,129,17,-2.5
