,Hash,W,W Pts,L,L Pts,Line
85,128044087006,128,44,87,6,6.0
86,107049130032,107,49,130,32,-13.5
87,90021087016,90,21,87,16,-3.5
88,1042130028,1,42,130,28,-1.5
89,124024002020,124,24,2,20,-3.0
90,3038007011,3,38,7,11,-9.0
91,85014005014,85,14,5,14,9.0
92,75022009009,75,22,9,9,-21.5
93,11010048006,11,10,48,6,-12.0
94,129039015018,129,39,15,18,-7.0
95,60017021014,60,17,21,14,-2.0
96,24021063020,24,21,63,20,-20.0
97,34052025021,34,52,25,21,-8.0
98,29020095018,29,20,95,18,-3.0
99,86052028007,86,52,28,7,-36.0
100,103031032014,103,31,32,14,5.5
101,33034069013,33,34,69,13,-10.5
102,35056132000,35,56,132,0,-39.5
103,121055038024,121,55,38,24,-5.5
104,40031042013,40,31,42,13,-3.5
105,49037043025,49,37,43,25,5.0
106,46040111007,46,40,111,7,-3.0
107,6019053000,6,19,53,0,-6.0
108,10030054028,10,30,54,28,-3.0
109,98016050013,98,16,50,13,2.5
110,128034056033,128,34,56,33,-9.0
111,120031064009,120,31,64,9,5.5
112,65020058016,65,20,58,16,-5.0
113,14028070000,14,28,70,0,-34.0
114,78052062031,78,52,62,31,-14.5
115,126029071014,126,29,71,14,-7.0
116,68031008000,68,31,8,0,
117,74030118024,74,30,118,24,8.0
118,99035077024,99,35,77,24,-35.5
119,18024079000,18,24,79,0,-14.5
120,80035100012,80,35,100,12,10.0
121,61035082003,61,35,82,3,-28.5
122,27017089012,27,17,89,12,1.0
123,97020081010,97,20,81,10,11.0
124,93020073013,93,20,73,13,4.0
125,92028051013,92,28,51,13,-10.0
126,108033088029,108,33,88,29,13.0
127,84016107013,84,16,107,13,1.0
128,45038110014,45,38,110,14,-9.5
129,105026066013,105,26,66,13,-17.0
130,114017017010,114,17,17,10,2.0
131,12045117010,12,45,117,10,-23.5
132,122026102007,122,26,102,7,-10.0
133,19027046023,19,27,46,23,6.5
134,59008005007,59,8,5,7,-28.0
135,58022007006,58,22,7,6,
136,71045006024,71,45,6,24,-18.5
137,107036012017,107,36,12,17,-2.5
138,39036017032,39,36,17,32,-0.0
139,103040021000,103,40,21,0,-22.0
140,38020022016,38,20,22,16,5.5
141,25017054014,25,17,54,14,19.5
142,15044029034,15,44,29,34,2.0
143,61061040007,61,61,40,7,-18.5
144,24028044012,24,28,44,12,-6.5
145,48017028014,48,17,28,14,10.0
146,3013050000,3,13,50,0,-19.0
147,14014062000,14,14,62,0,-13.5
148,86049056013,86,49,56,13,-17.0
149,11019060009,11,19,60,9,1.0
150,87041063033,87,41,63,33,-7.5
151,35037064011,35,37,64,11,-12.0
152,43020066010,43,20,66,10,-10.0
153,69027075020,69,27,75,20,2.0
154,110034072017,110,34,72,17,
155,129018068017,129,18,68,17,-14.5
156,1033073032,1,33,73,32,-17.0
157,116042085009,116,42,85,9,-10.0
158,78048088000,78,48,88,0,-23.5
159,90040070000,90,40,70,0,-17.5
160,49013095009,49,13,95,9,-10.5
161,114035091007,114,35,91,7,-7.0
162,99037092013,99,37,92,13,-16.5
163,10016098008,10,16,98,8,-13.5
164,93021101009,93,21,101,9,6.0
165,47035102014,47,35,102,14,-13.0
166,18028108009,18,28,108,9,-4.0
167,82024111019,82,24,111,19,3.5
168,84059115006,84,59,115,6,
169,121055027028,121,55,27,28,-16.5
170,127039034037,127,39,34,37,-2.5
171,33035125007,33,35,125,7,-34.5
172,124019079003,124,19,79,3,-3.0
173,128016122007,128,16,122,7,0.0
174,130026053024,130,26,53,24,9.0
175,65030032006,65,30,32,6,4.0
176,17030117009,17,30,117,9,-22.0
177,1028118022,1,28,118,22,-5.0
178,2013079000,2,13,79,0,-8.0
179,84030006020,84,30,6,20,-1.5
180,124021011014,124,21,11,14,-4.0
181,128024014024,128,24,14,24,-0.0
182,15017018014,15,17,18,14,7.0
183,59019033016,59,19,33,16,-2.0
184,35027007003,35,27,7,3,-13.0
185,81017045003,81,17,45,3,-25.5
186,63018042017,63,18,42,17,6.5
187,62042043031,62,42,43,31,3.0
188,61052044028,61,52,44,28,-20.5
189,21031048000,21,31,48,0,-18.0
190,64024049014,64,24,49,14,-6.0
191,34048050014,34,48,50,14,-5.5
192,60024028007,60,24,28,7,-6.0
193,75028070014,75,28,70,14,-31.0
194,38016069013,38,16,69,13,-1.5
195,47019074000,47,19,74,0,-21.5
196,77028088014,77,28,88,14,14.0
197,129020080016,129,20,80,16,8.0
198,101013082011,101,13,82,11,-2.5
199,19042085000,19,42,85,0,-22.5
200,86038090024,86,38,90,24,-13.5
201,56047087034,56,47,87,34,-3.0
202,126017097010,126,17,97,10,-13.5
203,3048095007,3,48,95,7,-26.0
204,91049073021,91,49,73,21,-15.0
205,92026130024,92,26,130,24,0.0
206,12049093007,12,49,93,7,
207,99033078016,99,33,78,16,13.0
208,40063051007,40,63,51,7,-24.0
209,100015053009,100,15,53,9,-13.0
210,127051102010,127,51,102,10,-23.0
211,103020054000,103,20,54,0,-7.0
212,104023089021,104,23,89,21,-5.0
213,105019107017,105,19,107,17,-15.5
214,98033111024,98,33,111,24,-0.0
215,5023114003,5,23,114,3,6.0
216,116033025029,116,33,25,29,-4.5
217,10031120007,10,31,120,7,-7.0
218,121031125017,121,31,125,17,-23.5
219,24006066000,24,6,66,0,-14.0
220,48020002016,48,20,2,16,11.0
221,3037110000,3,37,110,0,-27.0
222,7025103024,7,25,103,24,22.5
223,65014010007,65,14,10,7,-4.0
224,12041101020,12,41,101,20,-7.0
225,126035019016,126,35,19,16,-13.0
226,58034021014,58,34,21,14,-13.5
227,22029121028,22,29,121,28,7.0
228,60016018013,60,16,18,13,2.0
229,27045029014,27,45,29,14,-0.0
230,11031028007,11,31,28,7,-11.5
231,17036034024,17,36,34,24,-6.0
232,38028056026,38,28,56,26,-1.0
233,116038039017,116,38,39,17,-4.0
234,42018080016,42,18,80,16,10.5
235,43028077003,43,28,77,3,-12.0
236,46031047007,46,31,47,7,-13.0
237,32028054021,32,28,54,21,-15.5
238,61035062010,61,35,62,10,-28.0
239,59017086014,59,17,86,14,2.0
240,88024063020,88,24,63,20,-2.5
241,1018070016,1,18,70,16,-22.0
242,33036075013,33,36,75,13,-20.0
243,78052087021,78,52,87,21,-18.5
244,130035073021,130,35,73,21,-11.5
245,15031079014,15,31,79,14,-18.0
246,104034081024,104,34,81,24,10.5
247,71055082000,71,55,82,0,-33.0
248,97032084010,97,32,84,10,-13.0
249,6039150005,6,39,150,5,-22.5
250,100050090028,100,50,90,28,-12.0
251,68023098010,68,23,98,10,6.5
252,89028093013,89,28,93,13,
253,99019114007,99,19,114,7,-3.0
254,50021051007,50,21,51,7,-16.5
255,69048107013,69,48,107,13,-6.0
256,25042118024,25,42,118,24,-7.5
257,53021122017,53,21,122,17,-0.0
258,127035085010,127,35,85,10,-17.5
259,125040120006,125,40,120,6,10.5
260,44023129022,44,23,129,22,-9.0
261,108021124012,108,21,124,12,-1.0
262,98017110007,98,17,110,7,-7.0
263,2022011014,2,22,11,14,5.5
264,58037008007,58,37,8,7,-35.0
265,3017103010,3,17,103,10,0.0
266,5021099006,5,21,99,6,12.5
267,90045009010,90,45,9,10,-15.0
268,32024010009,32,24,10,9,-7.0
269,14035086032,14,35,86,32,10.0
270,15010108009,15,10,108,9,1.0
271,17031130028,17,31,130,28,-8.0
272,97027019024,97,27,19,24,-7.0
273,29042021021,29,42,21,21,-5.0
274,25032001028,25,32,1,28,3.0
275,22021027006,22,21,27,6,-19.5
276,124020028019,124,20,28,19,-16.0
277,39047034045,39,47,34,45,-2.0
278,33029038024,33,29,38,24,-12.5
279,132014051010,132,14,51,10,
280,12029040023,12,29,40,23,2.0
281,44024042014,44,24,42,14,1.0
282,46050045047,46,50,45,47,-14.5
283,18035048000,18,35,48,0,-19.0
284,117028047016,117,28,47,16,11.5
285,49027054025,49,27,54,25,7.0
286,62020063015,62,20,63,15,-1.0
287,60023079021,60,23,79,21,-10.0
288,61031043003,61,31,43,3,-18.0
289,64017007003,64,17,7,3,-1.5
290,82028066026,82,28,66,26,7.0
291,95021065006,95,21,65,6,13.5
292,122013069013,122,13,69,13,7.0
293,80031077007,80,31,77,7,-24.0
294,24024081024,24,24,81,24,-6.5
295,6040085013,6,40,85,13,-20.5
296,87027102020,87,27,102,20,-10.5
297,129019088016,129,19,88,16,-9.0
298,105035089009,105,35,89,9,-20.0
299,100020128017,100,20,128,17,-3.0
300,59045101010,59,45,101,10,-39.0
301,53032111027,53,32,111,27,-6.5
302,127030114017,127,30,114,17,-6.0
303,73024116007,73,24,116,7,14.0
304,91049118027,91,49,118,27,
305,35030120020,35,30,120,20,-23.0
306,75027121007,75,27,121,7,6.0
307,126024084003,126,24,84,3,-16.5
308,125030056023,125,30,56,23,6.5
309,1020091017,1,20,91,17,13.5
310,65056008006,65,56,8,6,-36.0
311,5024019017,5,24,19,17,4.5
312,125023009007,125,23,9,7,-14.5
313,6020114000,6,20,114,0,2.5
314,105019012013,105,19,12,13,-13.0
315,14017110013,14,17,110,13,-22.5
316,15024002003,15,24,2,3,-5.5
317,78042017016,78,42,17,16,-21.0
318,98031021017,98,31,21,17,-8.0
319,69020022006,69,20,22,6,-2.5
320,11024018023,11,24,18,23,2.5
321,29037087031,29,37,87,31,5.5
322,35040049007,35,40,49,7,-12.5
323,75026038014,75,26,38,14,-3.5
324,104045040038,104,45,40,38,-7.0
325,82027045021,82,27,45,21,3.5
326,24054047007,24,54,47,7,-22.0
327,32031053017,32,31,53,17,-14.0
328,56027027025,56,27,27,25,1.5
329,58030111025,58,30,111,25,-5.5
330,59043122023,59,43,122,23,-21.0
331,61063063013,61,63,63,13,-31.0
332,3031064010,3,31,64,10,-16.5
333,71034066024,71,34,66,24,-24.0
334,34031073028,34,31,73,28,-15.0
335,77027042026,77,27,42,26,15.0
336,28007079006,28,7,79,6,-4.0
337,80027062017,80,27,62,17,-3.0
338,46027081010,46,27,81,10,-0.0
339,126031150007,126,31,150,7,-43.0
340,86040128026,86,40,128,26,-8.0
341,88027044016,88,27,44,16,12.5
342,89029101012,89,29,101,12,-5.0
343,95021120017,95,21,120,17,7.0
344,107039093025,107,39,93,25,-20.0
345,99027085021,99,27,85,21,-21.0
346,10025051024,10,25,51,24,
347,100038102007,100,38,102,7,-26.5
348,108020060017,108,20,60,17,4.5
349,39055115025,39,55,115,25,
350,118020116013,118,20,116,13,14.0
351,97031127021,97,31,127,21,-8.0
352,43010129003,43,10,129,3,-5.0
353,124026048013,124,26,48,13,-10.0
354,130031025014,130,31,25,14,3.0
355,98038029021,98,38,29,21,2.5
356,50023008000,50,23,8,0,-32.0
357,10024007024,10,24,7,24,-9.0
358,11024079021,11,24,79,21,-8.5
359,125018022015,125,18,22,15,8.0
360,2031018028,2,31,18,28,5.5
361,71052024007,71,52,24,7,-6.5
362,38020027017,38,20,27,17,-10.0
363,9057028017,9,57,28,17,-7.5
364,32026035024,32,26,35,24,6.0
365,33013121003,33,13,121,3,-8.0
366,39041118021,39,41,118,21,-6.5
367,42013129012,42,13,129,12,5.5
368,43024063017,43,24,63,17,-4.5
369,108032048017,108,32,48,17,-19.5
370,81016047014,81,16,47,14,-21.5
371,53027021017,53,27,21,17,-6.5
372,64032054000,64,32,54,0,-4.5
373,62027077026,62,27,77,26,-7.0
374,58062110020,58,62,110,20,-10.5
375,15044060024,15,44,60,24,-7.5
376,61024088017,61,24,88,17,-28.0
377,66028045014,66,28,45,14,-2.5
378,65037049036,65,37,49,36,-7.0
379,78038070007,78,38,70,7,-39.0
380,75031056024,75,31,56,24,-5.0
381,124013068007,124,13,68,7,-2.0
382,5030074000,5,30,74,0,-28.0
383,80038044015,80,38,44,15,-3.0
384,46026082018,46,26,82,18,-21.0
385,84034127017,84,34,127,17,7.0
386,17030086017,17,30,86,17,8.0
387,100041087010,100,41,87,10,-19.0
388,97023006013,97,23,6,13,-5.0
389,91020025013,91,20,25,13,-6.5
390,126041099007,126,41,99,7,-12.0
391,111027051009,111,27,51,9,-14.5
392,40049101046,40,49,101,46,-25.0
393,14045102006,14,45,102,6,-28.0
394,95024103023,95,24,103,23,13.5
395,104044107033,104,44,107,33,-2.0
396,105041093007,105,41,93,7,-27.0
397,19048114012,19,48,114,12,-13.5
398,116020001013,116,20,1,13,3.0
399,90050122049,90,50,122,49,-6.5
400,59035128023,59,35,128,23,-22.0
401,34042130031,34,42,130,31,-7.0
402,47022045013,47,22,45,13,-0.0
403,1007009003,1,7,9,3,-6.5
404,3031054011,3,31,54,11,-17.0
405,65010007003,65,10,7,3,-10.5
406,127020006018,127,20,6,18,-2.5
407,78054014007,78,54,14,7,-9.5
408,15028048022,15,28,48,22,-18.0
409,84037019017,84,37,19,17,4.0
410,39024025013,39,24,25,13,-10.5
411,128041029028,128,41,29,28,-13.5
412,18030028013,18,30,28,13,-18.5
413,12031038027,12,31,38,27,-6.5
414,93041040016,93,41,40,16,17.0
415,44014043000,44,14,43,0,6.0
416,71049046007,71,49,46,7,-14.0
417,105040053018,105,40,53,18,-15.5
418,95014050013,95,14,50,13,-4.0
419,33069056021,33,69,56,21,-26.5
420,64017058012,64,17,58,12,-2.0
421,61040077007,61,40,77,7,-33.5
422,80017063000,80,17,63,0,-22.5
423,81051066017,81,51,66,17,-12.5
424,22040075007,22,40,75,7,-3.0
425,69031121007,69,31,121,7,3.0
426,68023051015,68,23,51,15,-2.5
427,17035073000,17,35,73,0,-17.5
428,24028082000,24,28,82,0,-20.5
429,114026085014,114,26,85,14,-12.0
430,42020088017,42,20,88,17,-2.5
431,21026090024,21,26,90,24,7.0
432,99023097009,99,23,97,9,3.0
433,130017091006,130,17,91,6,3.0
434,32024098020,32,24,98,20,-13.0
435,2029102015,2,29,102,15,-7.0
436,101023104014,101,23,104,14,15.5
437,108010011009,108,10,11,9,2.0
438,89034107003,89,34,107,3,-2.0
439,70020110017,70,20,110,17,-1.5
440,34041116015,34,41,116,15,-4.5
441,111049118039,111,49,118,39,-10.0
442,120020049007,120,20,49,7,4.0
443,100028122009,100,28,122,9,-18.5
444,5016126003,5,16,126,3,7.0
445,125028027014,125,28,27,14,2.5
446,62026129010,62,26,129,10,-1.5
447,60020124007,60,20,124,7,-4.0
448,105038040030,105,38,40,30,-11.5
449,3030065021,3,30,65,21,-10.0
450,97014005007,97,14,5,7,-2.0
451,15038011006,15,38,11,6,-9.0
452,89034012031,89,34,12,31,1.5
453,17028001007,17,28,1,7,-10.0
454,6028019012,6,28,19,12,-2.0
455,56053022023,56,53,22,23,13.0
456,124019018014,124,19,18,14,2.0
457,24025046018,24,25,46,18,-2.5
458,69045027027,69,45,27,27,-16.0
459,29035008018,29,35,8,18,-26.0
460,108041028000,108,41,28,0,-16.0
461,35014010010,35,14,10,10,-9.5
462,91052039028,91,52,39,28,-3.5
463,61022042022,61,22,42,22,-29.0
464,60031048014,60,31,48,14,-15.0
465,66027047014,66,27,47,14,-4.0
466,21017049013,21,17,49,13,2.0
467,53031087016,53,31,87,16,-3.5
468,64013050006,64,13,50,6,-6.5
469,129034063006,129,34,63,6,-7.5
470,45019071010,45,19,71,10,30.0
471,9021068014,9,21,68,14,2.5
472,44056077014,44,56,77,14,-14.0
473,25035079024,25,35,79,24,-18.0
474,80027043010,80,27,43,10,-7.0
475,82015081015,82,15,81,15,15.0
476,126045085016,126,45,85,16,-34.5
477,78017086016,78,17,86,16,-10.0
478,62035088013,62,35,88,13,-3.5
479,32014095009,32,14,95,9,-17.0
480,98013122012,98,13,122,12,-1.0
481,104035093014,104,35,93,14,-19.0
482,100027014010,100,27,14,10,-3.5
483,59048102000,59,48,102,0,-42.0
484,103026058021,103,26,58,21,-3.5
485,107031101028,107,31,101,28,-6.0
486,33070110007,33,70,110,7,-42.5
487,114009084006,114,9,84,6,10.5
488,73035118014,73,35,118,14,-4.0
489,120027070007,120,27,70,7,-13.0
490,99040127003,99,40,127,3,-8.0
491,125023038010,125,23,38,10,5.5
492,90013128009,90,13,128,9,4.5
493,116038130007,116,38,130,7,-3.5
494,2024021022,2,24,21,22,7.0
495,8020051007,8,20,51,7,13.5
496,6007005006,6,7,5,6,6.5
497,14041009024,14,41,9,24,-16.5
498,17031116022,17,31,116,22,-6.0
499,25014073010,25,14,73,10,0.0
500,58042029007,58,42,29,7,-13.0
501,32041120021,32,41,120,21,-6.0
502,34045091041,34,45,91,41,6.0
503,107044040035,107,44,40,35,-1.0
504,24031045010,24,31,45,10,-17.0
505,88013043010,88,13,43,10,-3.0
506,63028044013,63,28,44,13,10.0
507,66022046017,66,22,46,17,8.0
508,103034049013,103,34,49,13,-18.5
509,128023050003,128,23,50,3,-7.5
510,42014062010,42,14,62,10,-1.0
511,59016100010,59,16,100,10,-6.0
512,80013061013,80,13,61,13,7.5
513,89027070022,89,27,70,22,-24.0
514,75031027028,75,31,27,28,-9.0
515,47010082000,47,10,82,0,-3.5
516,84007085000,84,7,85,0,-13.0
517,86057087013,86,57,87,13,-22.5
518,90035102010,90,35,102,10,-17.0
519,114038097037,114,38,97,37,7.0
520,95024022013,95,24,22,13,12.5
521,93024007019,93,24,7,19,12.0
522,99041019021,99,41,19,21,-2.5
523,105037101010,105,37,101,10,-25.5
524,12021104020,12,21,104,20,-2.5
525,108025068008,108,25,68,8,1.0
526,54024110012,54,24,110,12,-14.5
527,121041122038,121,41,122,38,-7.0
528,127042126023,127,42,126,23,14.0
529,69042125014,69,42,125,14,-9.5
530,77027129025,77,27,129,25,9.5
531,39042130018,39,42,130,18,-7.5
532,3017010000,3,17,10,0,-13.5
533,105034104013,105,34,104,13,-6.0
534,7030054006,7,30,54,6,-3.5
535,71033081009,71,33,81,9,-9.5
536,33045032024,33,45,32,24,-17.0
537,34043118018,34,43,118,18,-12.5
538,35031038017,35,31,38,17,-11.5
539,59063091017,59,63,91,17,-18.0
540,65017064010,65,17,64,10,2.5
541,78031097023,78,31,97,23,-6.0
542,40061089034,40,61,89,34,-2.5
543,103029120025,103,29,120,25,-8.5
544,39038111009,39,38,111,9,-9.5
545,3028032021,3,28,32,21,-10.0
546,9025070024,9,25,70,24,-3.5
547,71038047024,71,38,47,24,-28.5
548,39036087023,39,36,87,23,-16.5
549,46023017020,46,23,17,20,2.0
550,34024097007,34,24,97,7,8.0
551,127031116028,127,31,116,28,-9.0
552,39027042017,39,27,42,17,1.0
553,64013001000,64,13,1,0,-9.0
554,12020005015,12,20,5,15,6.5
555,32027069010,32,27,69,10,1.5
556,125039084035,125,39,84,35,3.5
557,3034059013,3,34,59,13,-13.0
558,103038014023,103,38,14,23,-3.5
559,100026024022,100,26,24,22,-2.5
560,33027071014,33,27,71,14,-10.5
561,35021080014,35,21,80,14,-2.5
562,61038126031,61,38,126,31,0.0
563,78028105003,78,28,105,3,-6.0
564,99024086003,99,24,86,3,-1.5
565,75021065017,75,21,65,17,2.5
