,Hash,W,W Pts,L,L Pts,Line
157,75051161020,75,51,161,20,
158,128027014017,128,27,14,17,-3.5
159,47027130025,47,27,130,25,
160,19033005033,19,33,5,33,11.5
161,7038101021,7,38,101,21,-9.0
162,12042040021,12,42,40,21,5.5
163,14018102015,14,18,102,15,-11.0
164,15026028021,15,26,28,21,
165,17037114035,17,37,114,35,4.5
166,160043139000,160,43,139,0,
167,29013066006,29,13,66,6,
168,32031054017,32,31,54,17,1.5
169,117020034012,117,20,34,12,
170,10027033024,10,27,33,24,-4.5
171,132031150014,132,31,150,14,
172,61043043018,61,43,43,18,-21.0
173,144037145020,144,37,145,20,
174,42033044000,42,33,44,0,5.0
175,18013048007,18,13,48,7,
176,122031053000,122,31,53,0,
177,88029062029,88,29,62,29,-5.0
178,3044058013,3,44,58,13,-25.0
179,59056027017,59,56,27,17,-12.5
180,80069063018,80,69,63,18,-32.5
181,35020065007,35,20,65,7,-10.5
182,126027070010,126,27,70,10,-18.5
183,75038038021,75,38,38,21,-18.0
184,69038125015,69,38,125,15,0.0
185,78027024003,78,27,24,3,-9.5
186,68027011014,68,27,11,14,
187,74024045017,74,24,45,17,
188,108031079000,108,31,79,0,
189,81029047010,81,29,47,10,-15.0
190,92044084034,92,44,84,34,
191,86036090025,86,36,90,25,-12.5
192,128024087021,128,24,87,21,-5.5
193,104042089006,104,42,89,6,-34.5
194,95038097014,95,38,97,14,8.5
195,39027091027,39,27,91,27,
196,98027064007,98,27,64,7,-2.0
197,6029099011,6,29,99,11,-15.5
198,71063100007,71,63,100,7,
199,82009111000,82,9,111,0,
200,107003105000,107,3,105,0,-1.0
201,115035085021,115,35,85,21,
202,25031116028,25,31,116,28,
203,130049118017,130,49,118,17,
204,120030110017,120,30,110,17,1.0
205,56023121003,56,23,121,3,-11.0
206,129049077000,129,49,77,0,-13.0
207,124020060018,124,20,60,18,
208,1044070017,1,44,70,17,-7.5
209,86034003028,86,34,3,28,8.0
210,10049049021,10,49,49,21,-10.5
211,145035011014,145,35,11,14,
212,93042012026,93,42,12,26,-7.5
213,17041130010,17,41,130,10,
214,84024019017,84,24,19,17,6.5
215,5052025021,5,52,25,21,
216,154028139009,154,28,139,9,
217,122027027014,122,27,27,14,-7.0
218,29021051018,29,21,51,18,
219,18024028003,18,24,28,3,
220,87017033016,87,17,33,16,-1.0
221,35036064011,35,36,64,11,-14.5
222,38020069010,38,20,69,10,5.0
223,105030040007,105,30,40,7,1.0
224,42027129015,42,27,129,15,-3.0
225,158024144024,158,24,144,24,
226,45038046035,45,38,46,35,6.0
227,60027048007,60,27,48,7,
228,59042053014,59,42,53,14,
229,103020054006,103,20,54,6,3.0
230,61042062000,61,42,62,0,-13.5
231,43038063031,43,38,63,31,-9.0
232,66059024020,66,59,24,20,-6.5
233,98031065006,98,31,65,6,-2.0
234,78030095006,78,30,95,6,-7.5
235,71014082010,71,14,82,10,-26.0
236,73030107010,73,30,107,10,
237,111024074010,111,24,74,10,
238,44061077021,44,61,77,21,-34.0
239,104028081016,104,28,81,16,-4.0
240,126034085007,126,34,85,7,-32.0
241,80033088022,80,33,88,22,-27.0
242,9020090012,9,20,90,12,10.0
243,147020091013,147,20,91,13,
244,92041034023,92,41,34,23,
245,56034100013,56,34,100,13,-21.5
246,101034089003,101,34,89,3,-6.5
247,21031102016,21,31,102,16,
248,108006015003,108,6,15,3,
249,58028110025,58,28,110,25,-1.5
250,114039099021,114,39,99,21,-7.5
251,116035118011,116,35,118,11,
252,117027150010,117,27,150,10,
253,32029120010,32,29,120,10,-16.5
254,22042121021,22,42,121,21,-16.0
255,97038127017,97,38,127,17,-10.0
256,75030125010,75,30,125,10,-26.0
257,68027124003,68,27,124,3,
258,10031038013,10,31,38,13,-14.5
259,6034097014,6,34,97,14,-1.5
260,11017048013,11,17,48,13,
261,15023124020,15,23,124,20,
262,33043021017,33,43,21,17,
263,22038027031,22,38,27,31,-17.0
264,18014079009,18,14,79,9,
265,45022024010,45,22,24,10,-2.5
266,74042139023,74,42,139,23,
267,132020092011,132,20,92,11,
268,35020120013,35,20,120,13,-12.5
269,39023115000,39,23,115,0,
270,111039144025,111,39,144,25,
271,46031047003,46,31,47,3,-4.5
272,49021054013,49,21,54,13,14.0
273,147028150016,147,28,150,16,
274,43024062012,43,24,62,12,1.5
275,56036125033,56,36,125,33,-17.5
276,59031065007,59,31,65,7,-13.0
277,108010060009,108,10,60,9,
278,64020101007,64,20,101,7,4.5
279,75042069014,75,42,69,14,-16.5
280,78042009000,78,42,9,0,-29.0
281,71034066013,71,34,66,13,-18.5
282,68034028015,68,34,28,15,
283,17066073021,17,66,73,21,
284,61035077000,61,35,77,0,
285,42017080013,42,17,80,13,3.5
286,81021082020,81,21,82,20,-7.5
287,84019005010,84,19,5,10,23.0
288,19045085019,19,45,85,19,-20.5
289,86017100006,86,17,100,6,-12.0
290,87055053010,87,55,53,10,
291,44031088014,44,31,88,14,-17.5
292,107014089003,107,14,89,3,-18.0
293,25017091015,25,17,91,15,
294,98027058020,98,27,58,20,-7.0
295,126032099015,126,32,99,15,-16.5
296,110017051015,110,17,51,15,
297,29024102010,29,24,102,10,
298,103041003034,103,41,3,34,13.0
299,104031007003,104,31,7,3,-9.0
300,12013105013,12,13,105,13,-3.5
301,114024127014,114,24,127,14,-7.5
302,1037118025,1,37,118,25,
303,128013122000,128,13,122,0,-14.5
304,145024160022,145,24,160,22,
305,129056063017,129,56,63,17,-15.0
306,116069130014,116,69,130,14,
307,33051053007,33,51,53,7,-30.0
308,99031005022,99,31,5,22,13.0
309,11024124020,11,24,124,20,
310,68024015023,68,24,15,23,
311,17047091012,17,47,91,12,
312,114020019016,114,20,19,16,-10.0
313,71069024019,71,69,24,19,
314,25031118015,25,31,118,15,
315,56038027003,56,38,27,3,-18.0
316,32024029017,32,24,29,17,
317,132018034017,132,18,34,17,
318,103037038003,103,37,38,3,-11.0
319,7024040003,7,24,40,3,-10.0
320,81049045011,81,49,45,11,-22.5
321,42035088021,42,35,88,21,-10.0
322,129045043014,129,45,43,14,-13.0
323,61016044013,61,16,44,13,-7.0
324,66038047000,66,38,47,0,-18.0
325,35047049021,35,47,49,21,-16.0
326,80021062011,80,21,62,11,-22.0
327,59017021007,59,17,21,7,
328,60012018007,60,12,18,7,
329,77019063008,77,19,63,8,-0.0
330,10028065013,10,28,65,13,-18.5
331,22027069017,22,27,69,17,-16.0
332,39025073016,39,25,73,16,
333,79021048020,79,21,48,20,
334,82027046010,82,27,46,10,-2.5
335,87021070014,87,21,70,14,-21.5
336,122038153000,122,38,153,0,
337,90035161028,90,35,161,28,
338,78027097006,78,27,97,6,-10.0
339,54020095006,54,20,95,6,-7.5
340,154034145021,154,34,145,21,
341,92018147009,92,18,147,9,
342,12056101021,12,56,101,21,-7.5
343,104015093012,104,15,93,12,-8.0
344,108037028009,108,37,28,9,
345,110014098007,110,14,98,7,14.0
346,111059107020,111,59,107,20,
347,105029089010,105,29,89,10,-16.0
348,1033116031,1,33,116,31,
349,115028117010,115,28,117,10,
350,64021120014,64,21,120,14,3.5
351,125038121034,125,38,121,34,-1.5
352,126032084003,126,32,84,3,-10.0
353,127031006021,127,31,6,21,21.0
354,160031158030,160,31,158,30,
355,86041128023,86,41,128,23,4.0
356,1041009020,1,41,9,20,-21.5
357,49013021013,49,13,21,13,
358,15015018014,15,15,18,14,
359,11033028020,11,33,28,20,
360,10028032021,10,28,32,21,-2.5
361,33029006026,33,29,6,26,1.5
362,27032038026,27,32,38,26,-0.0
363,40028101021,40,28,101,21,-2.5
364,44049043003,44,49,43,3,-23.0
365,81045046014,81,45,46,14,-25.0
366,108037048034,108,37,48,34,
367,64027054024,64,27,54,24,8.0
368,58024120007,58,24,120,7,7.0
369,42016061006,42,16,61,6,1.5
370,62034063010,62,34,63,10,-15.5
371,66041045018,66,41,45,18,-15.0
372,3035065018,3,35,65,18,-19.5
373,78028070012,78,28,70,12,-26.0
374,56028075026,56,28,75,26,3.0
375,95031069017,95,31,69,17,-5.5
376,71051047025,71,51,47,25,
377,68017060000,68,17,60,0,
378,25025073024,25,25,73,24,
379,154041074003,154,41,74,3,
380,88048077017,88,48,77,17,-19.5
381,82040024014,82,40,24,14,-14.5
382,127024084007,127,24,84,7,-7.0
383,14027086017,14,27,86,17,2.0
384,7035089000,7,35,89,0,-26.0
385,97019019009,97,19,19,9,-1.0
386,115028091010,115,28,91,10,
387,93010105007,93,10,105,7,-8.0
388,85031099018,85,31,99,18,14.0
389,98031051003,98,31,51,3,
390,87013100010,87,13,100,10,-19.0
391,35031102014,35,31,102,14,-24.0
392,103007090000,103,7,90,0,-16.5
393,104020107003,104,20,107,3,-29.5
394,12024110018,12,24,110,18,-8.0
395,39025118024,39,25,118,24,
396,17038117034,17,38,117,34,
397,114027126024,114,27,126,24,3.0
398,22024125017,22,24,125,17,-18.0
399,111030160019,111,30,160,19,
400,80045129027,80,45,129,27,-11.5
401,124016079014,124,16,79,14,
402,122059161021,122,59,161,21,
403,139036158026,139,36,158,26,
404,59020128003,59,20,128,3,-8.0
405,38031121027,38,31,121,27,1.5
406,3032054026,3,32,54,26,-7.0
407,19026006024,19,26,6,24,8.5
408,15045011030,15,45,11,30,
409,12024007021,12,24,7,21,7.0
410,14034009014,14,34,9,14,-22.0
411,17031118009,17,31,118,9,
412,22016075003,22,16,75,3,6.5
413,24034046023,24,34,46,23,12.0
414,27031125021,27,31,125,21,4.5
415,59012029007,59,12,29,7,
416,48037028013,48,37,28,13,
417,35010032009,35,10,32,9,-0.0
418,116047132020,116,47,132,20,
419,1045039010,1,45,39,10,
420,71072045029,71,72,45,29,
421,42050063023,42,50,63,23,-29.5
422,154028144026,154,28,144,26,
423,145031158020,145,31,158,20,
424,44034129014,44,34,129,14,-6.5
425,47021082020,47,21,82,20,21.0
426,49017120008,49,17,120,8,3.0
427,62009077003,62,9,77,3,-13.5
428,10035056023,10,35,56,23,-7.0
429,58030065013,58,30,65,13,3.0
430,18030068014,18,30,68,14,
431,79017060014,79,17,60,14,
432,80056043017,80,56,43,17,-23.0
433,66010081000,66,10,81,0,3.5
434,87021078016,87,21,78,16,6.5
435,61042088010,61,42,88,10,-19.0
436,93020089006,93,20,89,6,-35.0
437,21018090007,21,18,90,7,
438,33045095030,33,45,95,30,-14.0
439,117022092015,117,22,92,15,
440,98027053003,98,27,53,3,
441,97030099007,97,30,99,7,-12.0
442,100014070007,100,14,70,7,1.0
443,107010101010,107,10,101,10,-7.0
444,128027102009,128,27,102,9,-18.0
445,104009040003,104,9,40,3,-19.5
446,108020124016,108,20,124,16,
447,111022139013,111,22,139,13,
448,114024084013,114,24,84,13,-11.5
449,115020034007,115,20,34,7,
450,122026110010,122,26,110,10,-1.5
451,126023005022,126,23,5,22,1.0
452,127027085009,127,27,85,9,-14.0
453,74062160028,74,62,160,28,
454,73017130010,73,17,130,10,
455,27027069026,27,27,69,26,-1.5
456,105036007023,105,36,7,23,-0.0
457,87038009007,87,38,9,7,-31.0
458,10013035007,10,13,35,7,-1.0
459,100021014010,100,21,14,10,10.0
460,15024079020,15,24,79,20,
461,127016019006,127,16,19,6,-3.5
462,18038011010,18,38,11,10,
463,81041024028,81,41,24,28,-28.0
464,17024025006,17,24,25,6,
465,34007147003,34,7,147,3,
466,45049047027,45,49,47,27,4.0
467,42049043021,42,49,43,21,-31.5
468,145038139000,145,38,139,0,
469,44012062006,44,12,62,6,-17.0
470,71067046013,71,67,46,13,
471,32024049007,32,24,49,7,-18.0
472,102024053007,102,24,53,7,
473,22052056027,22,52,56,27,-1.5
474,58043021010,58,43,21,10,
475,59017033016,59,17,33,16,-3.0
476,60024028012,60,24,28,12,
477,61058063010,61,58,63,10,
478,64013103010,64,13,103,10,13.5
479,65045054026,65,45,54,26,10.0
480,95031070007,95,31,70,7,-10.0
481,121017075014,121,17,75,14,17.0
482,86034078030,86,34,78,30,1.5
483,80055077007,80,55,77,7,
484,66016082010,66,16,82,10,-6.5
485,84016099007,84,16,99,7,3.0
486,6038085003,6,38,85,3,-29.5
487,150030092026,150,30,92,26,
488,12048089014,12,48,89,14,-21.5
489,128035090007,128,35,90,7,-22.0
490,126024097000,126,24,97,0,-6.0
491,160028154006,160,28,154,6,
492,3028098016,3,28,98,16,-11.5
493,104020101014,104,20,101,14,-28.0
494,68026108010,68,26,108,10,
495,93033107007,93,33,107,7,-16.5
496,5027114024,5,27,114,24,1.5
497,115013132000,115,13,132,0,
498,117021116017,117,21,116,17,
499,73035118000,73,35,118,0,
500,122021120010,122,21,120,10,-10.5
501,129042088038,129,42,88,38,-4.5
502,124021048013,124,21,48,13,
503,29040161006,29,40,161,6,
504,111031158016,111,31,158,16,
505,130033091021,130,33,91,21,
506,1023078022,1,23,78,22,12.0
507,104024012021,104,24,12,21,-13.0
508,60014021010,60,14,21,10,
509,22022095013,22,22,95,13,-8.0
510,18034108008,18,34,108,8,
511,130042025017,130,42,25,17,
512,75034027027,75,34,27,27,-15.0
513,29010098006,29,10,98,6,
514,124014028010,124,14,28,10,
515,42056077024,42,56,77,24,-30.0
516,15038048003,15,38,48,3,
517,24038047021,24,38,47,21,-2.0
518,147024115021,147,24,115,21,
519,54020110007,54,20,110,7,-3.0
520,129032062000,129,32,62,0,-9.0
521,56029069006,56,29,69,6,-10.0
522,44061063010,44,61,63,10,-34.0
523,64024065023,64,24,65,23,-1.5
524,46037066027,46,37,66,27,16.0
525,68041079017,68,41,79,17,
526,61024080021,61,24,80,21,-2.5
527,82030045007,82,30,45,7,-11.5
528,84000085000,84,0,85,0,-13.5
529,39031150021,39,31,150,21,
530,87024086024,87,24,86,24,-5.0
531,88031043030,88,31,43,30,-6.5
532,161024153015,161,24,153,15,
533,73034091014,73,34,91,14,
534,6024092017,6,24,92,17,
535,93017007000,93,17,7,0,-6.5
536,102024090023,102,24,90,23,-1.0
537,103010049000,103,10,49,0,-5.0
538,40043107041,40,43,107,41,-8.0
539,105020101010,105,20,101,10,-8.0
540,114027097017,114,27,97,17,-3.0
541,17055116007,17,55,116,7,
542,122048121000,122,48,121,0,-4.5
543,127017126006,127,17,126,6,10.5
544,38049125033,38,49,125,33,-2.5
545,74026158024,74,26,158,24,
546,100027128016,100,27,128,16,8.5
547,58045053007,58,45,53,7,
548,14020003013,14,20,3,13,3.0
549,70042009013,70,42,9,13,-10.0
550,147006117003,147,6,117,3,
551,1038091007,1,38,91,7,
552,5017006015,5,17,6,15,1.5
553,7016107013,7,16,107,13,-4.5
554,35027038024,35,27,38,24,-14.5
555,93034040012,93,34,40,12,-12.0
556,71028081021,71,28,81,21,-14.0
557,51025092021,51,25,92,21,
558,104045105013,104,45,105,13,-8.5
559,103034120024,103,34,120,24,-11.0
560,130031039013,130,31,39,13,
561,19027099018,19,27,99,18,-2.5
562,10023003020,10,23,3,20,-5.0
563,32053033014,32,53,33,14,-4.5
564,154023145007,154,23,145,7,
565,81021039017,81,21,39,17,-21.0
566,1009064003,1,9,64,3,-3.5
567,103030056023,103,30,56,23,3.5
568,68020132013,68,20,132,13,
569,128020049016,128,20,49,16,-10.5
570,17021066017,17,21,66,17,-2.5
571,3028093007,3,28,93,7,4.0
572,86013126010,86,13,126,10,-1.5
573,78019014018,78,19,14,18,2.0
574,32014044006,32,14,44,6,-3.5
575,33028075003,33,28,75,3,-3.0
576,82024012014,82,24,12,14,-1.0
577,10009061007,10,9,61,7,-4.0
578,35010104009,35,10,104,9,7.5
579,114045042009,114,45,42,9,4.0
580,59031071030,59,31,71,30,10.5
581,80028087023,80,28,87,23,-2.5
