,Hash,W,W Pts,L,L Pts,Line
61,93035112033,93,35,112,33,11.0
62,87054016027,87,54,16,27,-12.0
63,101030121014,101,30,121,14,-13.0
64,14034048007,14,34,48,7,-21.0
65,107055089010,107,55,89,10,-28.0
66,63020001013,63,20,1,13,-3.0
67,39038127020,39,38,127,20,-2.5
68,43023124019,43,23,124,19,-1.0
69,66027015020,66,27,15,20,-20.0
70,46034118007,46,34,118,7,-13.0
71,98026113019,98,26,113,19,-15.5
72,40045082035,40,45,82,35,16.5
73,13048060000,13,48,60,0,-37.5
74,54023120009,54,23,120,9,-14.0
75,111044073010,111,44,73,10,-17.0
76,97018080015,97,18,80,15,-7.0
77,116024092014,116,24,92,14,-14.0
78,85023115021,85,23,115,21,-6.5
79,71038008009,71,38,8,9,-22.0
80,3040031014,3,40,31,14,-33.5
81,96035123013,96,35,123,13,-24.5
82,32056109006,32,56,109,6,-37.0
83,79031076030,79,31,76,30,-2.5
84,67031058014,67,31,58,14,-1.0
85,51017047015,51,17,47,15,6.5
86,59033038017,59,33,38,17,-4.0
87,13051034034,13,51,34,34,-8.0
88,9024011017,9,24,11,17,-9.0
89,68028088021,68,28,88,21,11.5
90,61045028017,61,45,28,17,-24.0
91,87027070014,87,27,70,14,-8.0
92,100037077034,100,37,77,34,1.5
93,22025014007,22,25,14,7,-8.0
94,86031102006,86,31,102,6,-29.5
95,75031029017,75,31,29,17,-8.0
96,124048060026,124,48,60,26,-16.0
97,65015120003,65,15,120,3,8.5
98,24024130000,24,24,130,0,-7.0
99,44027005017,44,27,5,17,-4.0
100,43038002021,43,38,2,21,3.0
101,46044027016,46,44,27,16,-24.0
102,98037121034,98,37,121,34,-13.5
103,84031116024,84,31,116,24,-3.5
104,126016097013,126,16,97,13,20.0
105,114023047009,114,23,47,9,-12.0
106,122016071015,122,16,71,15,-6.6
107,78033062030,78,33,62,30,-11.0
108,80038108000,80,38,108,0,-22.0
109,10041128030,10,41,128,30,-7.0
110,32023103013,32,23,103,13,-30.0
111,127030093027,127,30,93,27,4.5
112,41034091020,41,34,91,20,3.0
113,25035072020,25,35,72,20,5.0
114,55017015010,55,17,15,10,3.0
115,19035063021,19,35,63,21,-13.5
116,113023016017,113,23,16,17,-6.0
117,82041089024,82,41,89,24,-33.0
118,81045111000,81,45,111,0,-18.5
119,26030012022,26,30,12,22,10.5
120,105038117030,105,38,117,30,-20.5
121,49031053027,49,31,53,27,-12.5
122,45034048014,45,34,48,14,-3.0
123,33054017028,33,54,17,28,9.0
124,35052007041,35,52,7,41,2.0
125,1037073013,1,37,73,13,-17.0
126,118038074012,118,38,74,12,-14.5
127,104034107024,104,34,107,24,-20.0
128,115034039033,115,34,39,33,-7.5
129,99042092017,99,42,92,17,-19.0
130,21028085018,21,28,85,18,-1.5
131,90023031015,90,23,31,15,-16.5
132,3053076007,3,53,76,7,-38.5
133,67032056031,67,32,56,31,7.5
134,95038030016,95,38,30,16,-20.5
135,109027112014,109,27,112,14,-6.5
136,54031051003,54,31,51,3,-27.0
137,6038052014,6,38,52,14,-21.5
138,95016064010,95,16,64,10,4.0
139,66031072021,66,31,72,21,-7.5
140,14027125024,14,27,125,24,-1.0
141,80030042000,80,30,42,0,-14.0
142,63035077024,63,35,77,24,-1.0
143,61036043033,61,36,43,33,-18.0
144,102037016013,102,37,16,13,-3.5
145,129038062030,129,38,62,30,-1.5
146,101014022010,101,14,22,10,2.5
147,90034056013,90,34,56,13,1.0
148,13049015014,13,49,15,14,-17.0
149,103034079023,103,34,79,23,-22.0
150,29019113014,29,19,113,14,-8.5
151,21028034020,21,28,34,20,-17.0
152,18048002021,18,48,2,21,-15.0
153,54030065026,54,30,65,26,-12.0
154,45031009010,45,31,9,10,-10.0
155,55027058016,55,27,58,16,3.0
156,105056112019,105,56,112,19,-14.5
157,46035098028,46,35,98,28,-11.5
158,1026091014,1,26,91,14,-17.5
159,120036089017,120,36,89,17,-7.5
160,10054011030,10,54,11,30,-30.5
161,130030115027,130,30,115,27,3.5
162,3035007007,3,35,7,7,-17.5
163,32041049007,32,41,49,7,-20.0
164,35020006017,35,20,6,17,-13.5
165,84042019003,84,42,19,3,5.5
166,96017033007,96,17,33,7,14.0
167,38024075007,38,24,75,7,-3.0
168,41034068031,41,34,68,31,14.5
169,17042025023,17,42,25,23,-19.5
170,69038087031,69,38,87,31,2.0
171,99034126014,99,34,126,14,-9.0
172,48029060019,48,29,60,19,-7.0
173,116030053014,116,30,53,14,-14.0
174,122031059007,122,31,59,7,2.5
175,78024088021,78,24,88,21,-6.5
176,104064118007,104,64,118,7,-37.0
177,44021086010,44,21,86,10,9.5
178,40029107028,40,29,107,28,2.5
179,74020073017,74,20,73,17,11.5
180,97027127006,97,27,127,6,-45.0
181,5037085032,5,37,85,32,3.0
182,52027030025,52,27,30,25,3.5
183,71055051000,71,55,51,0,-30.0
184,70038123022,70,38,123,22,-30.5
185,109030008027,109,30,8,27,3.0
186,67037076021,67,37,76,21,-6.0
187,108041031031,108,41,31,31,1.0
188,50027039006,50,27,39,6,-6.0
189,128035024024,128,35,24,24,-16.5
190,112030098017,112,30,98,17,10.5
191,87035053010,87,35,53,10,-7.0
192,17035117017,17,35,117,17,-24.0
193,96034100020,96,34,100,20,-7.5
194,29021055017,29,21,55,17,-2.0
195,77027088021,77,27,88,21,7.0
196,129031063028,129,31,63,28,2.5
197,125030069024,125,30,69,24,-3.0
198,56024022021,56,24,22,21,12.5
199,121016075003,121,16,75,3,12.5
200,14028033021,14,28,33,21,4.0
201,18020016013,18,20,16,13,-10.0
202,108037011030,108,37,11,30,-5.5
203,3038049020,3,38,49,20,-16.5
204,64023120007,64,23,120,7,-10.0
205,21037060013,21,37,60,13,-29.5
206,102024028012,102,24,28,12,-6.5
207,110017009016,110,17,9,16,6.0
208,122034027026,122,34,27,26,-17.0
209,78037126030,78,37,126,30,-11.0
210,54020035013,54,20,35,13,3.5
211,70016001013,70,16,1,13,-3.0
212,38042065031,38,42,65,31,-5.5
213,59021081020,59,21,81,20,7.5
214,86035042017,86,35,42,17,-7.5
215,62026061020,62,26,61,20,-4.0
216,68038124003,68,38,124,3,-6.5
217,79044015037,79,44,15,37,2.5
218,72063115028,72,63,115,28,-7.0
219,41031025029,41,31,25,29,4.5
220,47024045023,47,24,45,23,2.5
221,85028006017,85,28,6,17,5.5
222,84052127006,84,52,127,6,-35.0
223,12031048015,12,31,48,15,-23.0
224,113032058014,113,32,58,14,-7.0
225,99024114016,99,24,114,16,-4.5
226,107048073028,107,48,73,28,-35.0
227,80033043014,80,33,43,14,-18.0
228,111027089010,111,27,89,10,-17.5
229,7047105019,7,47,105,19,-2.0
230,10026103022,10,26,103,22,2.5
231,97030019003,97,30,19,3,-4.5
232,101039093014,101,39,93,14,-28.0
233,91034074017,91,34,74,17,-17.5
234,118058040041,118,58,40,41,14.5
235,44024008021,44,24,8,21,-21.0
236,130030030028,130,30,30,28,5.0
237,52048031035,52,48,31,35,-6.5
238,109031067007,109,31,67,7,-6.5
239,71027066012,71,27,66,12,-3.5
240,72037050014,72,37,50,14,-11.0
241,128034100013,128,34,100,13,-10.5
242,62024042014,62,24,42,14,-4.0
243,122048014014,122,48,14,14,-13.5
244,18056028008,18,56,28,8,-24.0
245,27049069028,27,49,69,28,15.0
246,125042056032,125,42,56,32,-13.5
247,121047043007,121,47,43,7,-7.0
248,63035088020,63,35,88,20,-3.5
249,87024026021,87,24,26,21,-6.5
250,77016060006,77,16,60,6,-17.0
251,46041045036,46,41,45,36,-20.0
252,3022064003,3,22,64,3,-4.0
253,102024011019,102,24,11,19,-14.5
254,9016120013,9,16,120,13,10.0
255,130037073013,130,37,73,13,-10.0
256,40031065024,40,31,65,24,2.5
257,126036005033,126,36,5,33,4.0
258,15036048035,15,36,48,35,-1.5
259,85038099028,85,38,99,28,2.0
260,103045035019,103,45,35,19,1.5
261,55031110010,55,31,110,10,-3.5
262,107066047014,107,66,47,14,-16.5
263,104038024014,104,38,24,14,-33.5
264,38049033044,38,49,33,44,3.0
265,80031129013,80,31,129,13,-14.0
266,82036105031,82,36,105,31,-5.5
267,6027127014,6,27,127,14,-20.5
268,79019002007,79,19,2,7,-3.5
269,116024025017,116,24,25,17,-9.0
270,84024114010,84,24,114,10,-3.0
271,124058108026,124,58,108,26,7.5
272,53025098023,53,25,98,23,2.5
273,95028049026,95,28,49,26,-9.5
274,7044010023,7,44,10,23,2.0
275,81033012007,81,33,12,7,-27.5
276,70063089014,70,63,89,14,-10.0
277,101020001017,101,20,1,17,-10.0
278,93028029021,93,28,29,21,4.5
279,32013054003,32,13,54,3,-10.0
280,44030061028,44,30,61,28,-8.0
281,74020117017,74,20,117,17,10.5
282,58035118020,58,35,118,20,1.5
283,41029092025,41,29,92,25,6.0
284,17059115021,17,59,115,21,-17.0
285,34042039017,34,42,39,17,-11.0
286,31037123020,31,37,123,20,-6.0
287,51038076034,51,38,76,34,-5.0
288,52016008010,52,16,8,10,-2.5
289,13028111021,13,28,111,21,-9.0
290,21034096017,21,34,96,17,-1.5
291,87024090017,87,24,90,17,-6.5
292,104016081013,104,16,81,13,-3.0
293,14052069020,14,52,69,20,-2.5
294,88026080018,88,26,80,18,13.5
295,15031011017,15,31,11,17,-3.0
296,62024077014,62,24,77,14,-14.0
297,44020129010,44,20,129,10,2.0
298,121020056009,121,20,56,9,-3.5
299,22038125003,22,38,125,3,-7.5
300,45024012010,45,24,12,10,-1.5
301,64048112013,64,48,112,13,-22.0
302,35034120010,35,34,120,10,-7.5
303,49021010014,49,21,10,14,13.5
304,102027009013,102,27,9,13,-10.5
305,18034124023,18,34,124,23,-7.0
306,1010130000,1,10,130,0,-11.0
307,79028060007,79,28,60,7,-14.0
308,72035117032,72,35,117,32,-7.5
309,86020063000,86,20,63,0,-17.0
310,128024055007,128,24,55,7,-20.5
311,3020095006,3,20,95,6,-18.0
312,97034078027,97,34,78,27,-10.0
313,19045114026,19,45,114,26,-3.5
314,40044110016,40,44,110,16,-17.0
315,107031071010,107,31,71,10,10.5
316,47062105014,47,62,105,14,6.0
317,38028122023,38,28,122,23,3.5
318,82033066017,82,33,66,17,-7.0
319,29049089013,29,49,89,13,-18.5
320,16021002017,16,21,2,17,-8.0
321,101044025006,101,44,25,6,-22.5
322,50045074007,50,45,74,7,-20.5
323,48028028006,48,28,28,6,-6.5
324,41035039023,41,35,39,23,-8.0
325,17038091028,17,38,91,28,-17.0
326,5043099038,5,43,99,38,-4.0
327,43027042014,43,27,42,14,3.0
328,98036058016,98,36,58,16,-16.0
329,108020068019,108,20,68,19,7.0
330,26038053025,26,38,53,25,-13.0
331,24034046030,24,34,46,30,9.5
332,59027113007,59,27,113,7,-13.5
333,32023007020,32,23,7,20,-24.5
334,70038093035,70,38,93,35,-6.5
335,6024126017,6,24,126,17,-6.5
336,116035115015,116,35,115,15,-16.5
337,34041092021,34,41,92,21,-20.0
338,51030123022,51,30,123,22,-7.5
339,109042031033,109,42,31,33,-8.5
340,30044076040,30,44,76,40,-1.0
341,65027067006,65,27,67,6,-5.0
342,118028111024,118,28,111,24,8.5
343,33030075027,33,30,75,27,1.5
344,90027009010,90,27,9,10,-10.5
345,55027112007,55,27,112,7,-7.0
346,100028002014,100,28,2,14,-10.5
347,27017056013,27,17,56,13,-4.0
348,38034121009,38,34,121,9,-5.5
349,22040059037,22,40,59,37,4.5
350,88024042014,88,24,42,14,-11.0
351,18024015010,18,24,15,10,-9.0
352,77029043028,77,29,43,28,-5.0
353,80038063007,80,38,63,7,-16.0
354,87041096014,87,41,96,14,-6.5
355,128028026024,128,28,26,24,-7.5
356,95014120010,95,14,120,10,-13.5
357,45009071007,45,9,71,7,20.5
358,11029028027,11,29,28,27,-2.5
359,68027060022,68,27,60,22,-11.0
360,82034012007,82,34,12,7,-9.5
361,48020079011,48,20,79,11,9.5
362,124034016031,124,34,16,31,-5.0
363,117023050021,117,23,50,21,-1.5
364,78020014016,78,20,14,16,-7.5
365,3012103010,3,12,103,10,-14.0
366,84043126019,84,43,126,19,-10.0
367,105052107030,105,52,107,30,22.0
368,86035061010,86,35,61,10,-4.5
369,81035046013,81,35,46,13,-8.0
370,104041066007,104,41,66,7,-13.0
371,70013125010,70,13,125,10,2.0
372,91042025028,91,42,25,28,7.0
373,116023001016,116,23,1,16,-9.5
374,72070041045,72,70,41,45,-15.5
375,5027114013,5,27,114,13,-7.5
376,19049127017,19,49,127,17,-35.5
377,102040108024,102,40,108,24,2.5
378,64030007017,64,30,7,17,-6.5
379,21041053010,21,41,53,10,-17.5
380,98043110006,98,43,110,6,-21.0
381,113049089007,113,49,89,7,-10.0
382,47020024006,47,20,24,6,-4.5
383,44015062013,44,15,62,13,1.5
384,101038017007,101,38,17,7,-2.5
385,32029065019,32,29,65,19,-22.5
386,40038093015,40,38,93,15,-16.0
387,34034074003,34,34,74,3,-24.0
388,54031010010,54,31,10,10,-7.5
389,115034073017,115,34,73,17,-1.0
390,97042085036,97,42,85,36,-20.5
391,99033006014,99,33,6,14,-6.5
392,13054039009,13,54,39,9,-25.5
393,30051051029,30,51,51,29,3.0
394,8027031010,8,27,31,10,-10.5
395,109050076026,109,50,76,26,-20.5
396,49036052013,49,36,52,13,-14.0
397,67062123024,67,62,123,24,-18.0
398,29038058019,29,38,58,19,-6.0
399,75020122017,75,20,122,17,14.5
400,96030128019,96,30,128,19,3.0
401,90028026024,90,28,26,24,7.5
402,21028100007,21,28,100,7,-16.5
403,14031018010,14,31,18,10,-6.0
404,79020011017,79,20,11,17,-5.5
405,27028121017,27,28,121,17,7.0
406,44042043024,44,42,43,24,-17.5
407,129037088000,129,37,88,0,-7.5
408,59028125027,59,28,125,27,-7.0
409,33045069042,33,45,69,42,-10.5
410,68027002010,68,27,2,10,-12.0
411,80045074000,80,45,74,0,-44.0
412,38056120031,38,56,120,31,-11.5
413,105035045010,105,35,45,10,-6.0
414,10033064020,10,33,64,20,6.5
415,7063028027,7,63,28,27,-36.0
416,48026124014,48,26,124,14,-2.5
417,71020012010,71,20,12,10,-14.0
418,93027111013,93,27,111,13,14.5
419,112038118033,112,38,118,33,8.0
420,13045092007,13,45,92,7,-36.5
421,32041035017,32,41,35,17,-14.5
422,60031108024,60,31,108,24,5.5
423,85026114019,85,26,114,19,-10.0
424,102027070024,102,27,70,24,6.5
425,19023006021,19,23,6,21,-6.5
426,42038061013,42,38,61,13,7.0
427,66036024017,66,36,24,17,-3.0
428,81042047030,81,42,47,30,-28.0
429,104041082014,104,41,82,14,-9.5
430,72031039021,72,31,39,21,-29.0
431,101041115000,101,41,115,0,-35.0
432,1034025016,1,34,25,16,-7.0
433,86034077013,86,34,77,13,-17.0
434,41035050034,41,35,50,34,-3.0
435,34031117027,34,31,117,27,-17.0
436,65031049024,65,31,49,24,4.0
437,107042046021,107,42,46,21,-6.5
438,91023073020,91,23,73,20,-16.0
439,78040127014,78,40,127,14,-27.5
440,103031095013,103,31,95,13,-6.0
441,84047097020,84,47,97,20,3.0
442,40050098043,40,50,98,43,-7.0
443,116022130010,116,22,130,10,-17.5
444,54042110000,54,42,110,0,-36.0
445,63042062034,63,42,62,34,3.5
446,53021008013,53,21,8,13,-3.0
447,31020051017,31,20,51,17,-4.5
448,76068123049,76,68,123,49,-13.5
449,67027030020,67,27,30,20,2.5
450,109042052021,109,42,52,21,-14.0
451,113021055020,113,21,55,20,-7.0
452,15030016029,15,30,16,29,3.0
453,68050028006,68,50,28,6,-21.0
454,102034060032,102,34,60,32,-17.5
455,122016029003,122,16,29,3,-13.0
456,13045050035,13,45,50,35,-20.5
457,62049124014,62,49,124,14,-20.5
458,21047026045,21,47,26,45,-16.0
459,87037100010,87,37,100,10,-21.5
460,77017044010,77,17,44,10,14.0
461,42035063032,42,35,63,32,6.5
462,128017053009,128,17,53,9,-17.5
463,69038056031,69,38,56,31,-6.5
464,38030125027,38,30,125,27,-14.0
465,75019027006,75,19,27,6,-10.0
466,129031043028,129,31,43,28,-13.5
467,7033095016,7,33,95,16,-7.5
468,82034045008,82,34,45,8,-8.0
469,12040066032,12,40,66,32,15.0
470,32027120003,32,27,120,3,-34.5
471,17052130000,17,52,130,0,-14.0
472,70023078021,70,23,78,21,13.0
473,93031089028,93,31,89,28,-19.0
474,110045118038,110,45,118,38,7.0
475,3024054015,3,24,54,15,-7.0
476,104035113003,104,35,113,3,-35.5
477,2028048020,2,28,48,20,4.0
478,1035009007,1,35,9,7,-17.0
479,47017046010,47,17,46,10,1.0
480,71010081003,71,10,81,3,4.5
481,80024086007,80,24,86,7,5.5
482,101055091012,101,55,91,12,-24.5
483,34031041021,34,31,41,21,-8.0
484,116045073014,116,45,73,14,-27.5
485,5048127007,5,48,127,7,-32.5
486,85031019014,85,31,19,14,6.5
487,114024126023,114,24,126,23,-5.0
488,99051084042,99,51,84,42,7.0
489,24035105034,24,35,105,34,3.0
490,59052121017,59,52,121,17,-14.5
491,103056058028,103,56,58,28,-25.5
492,22040033024,22,40,33,24,-8.5
493,40046111045,40,46,111,45,-2.0
494,97014006009,97,14,6,9,-10.5
495,88038061036,88,38,61,36,7.0
496,115035025016,115,35,25,16,-1.0
497,39049117036,39,49,117,36,2.0
498,112056030029,112,56,30,29,-7.0
499,52033076006,52,33,76,6,-3.0
500,109040123020,109,40,123,20,-24.0
501,51021008018,51,21,8,18,13.5
502,67048031021,67,48,31,21,-12.5
503,72062092007,72,62,92,7,-13.5
504,79027016024,79,27,16,24,1.0
505,18056108028,18,56,108,28,-17.5
506,15035060014,15,35,60,14,-4.5
507,68026011020,68,26,11,20,-16.0
508,90031096000,90,31,96,0,-1.5
509,102056002017,102,56,2,17,-6.0
510,21024128021,21,24,128,21,-10.0
511,14014121010,14,14,121,10,-4.5
512,77021042016,77,21,42,16,6.5
513,53010100009,53,10,100,9,-7.0
514,80027044024,80,27,44,24,-16.5
515,129045061024,129,45,61,24,-8.5
516,86031043020,86,31,43,20,-24.0
517,62040088037,62,40,88,37,-3.0
518,33041125028,33,41,125,28,4.5
519,22043069023,22,43,69,23,-8.0
520,38049027010,38,49,27,10,-14.0
521,49024120013,49,24,120,13,-3.5
522,104047012014,104,47,12,14,-23.0
523,122036056009,122,36,56,9,-20.0
524,124035028014,124,35,28,14,-13.5
525,64042103017,64,42,103,17,-5.5
526,17024073019,17,24,73,19,-27.5
527,71031046017,71,31,46,17,-3.5
528,112031058021,112,31,58,21,-1.5
529,45017024010,45,17,24,10,-4.5
530,114043127007,114,43,127,7,-17.5
531,13063041025,13,63,41,25,-32.0
532,93035118031,93,35,118,31,-6.5
533,87027078022,87,27,78,22,-5.5
534,99055097021,99,55,97,21,11.5
535,19024005016,19,24,5,16,-3.0
536,84044006021,84,44,6,21,-21.0
537,66038047012,66,38,47,12,-1.5
538,81065105010,81,65,105,10,-19.5
539,117024092009,117,24,92,9,-12.5
540,72052034014,72,52,34,14,-7.0
541,89028110020,89,28,110,20,-3.0
542,1045115017,1,45,115,17,-17.0
543,85048126021,85,48,126,21,-13.5
544,32024095014,32,24,95,14,-16.5
545,3031065003,3,31,65,3,-11.0
546,98027055020,98,27,55,20,-3.0
547,75033059024,75,33,59,24,3.0
548,82024107017,82,24,107,17,-4.5
549,101055116028,101,55,116,28,-20.0
550,35031010024,35,31,10,24,-4.0
551,113037040032,113,37,40,32,4.0
552,54024050016,54,24,50,16,-22.5
553,130030091027,130,30,91,27,7.0
554,39024074006,39,24,74,6,-19.0
555,30035008018,30,35,8,18,3.0
556,52021123018,52,21,123,18,-22.0
557,7056109020,7,56,109,20,-14.0
558,31035076028,31,35,76,28,-3.5
559,67034051017,67,34,51,17,-14.0
560,29044111017,29,44,111,17,4.0
561,18035011003,18,35,11,3,-15.0
562,16042060017,16,42,60,17,-4.5
563,82031024028,82,31,24,28,-17.0
564,15036002020,15,36,2,20,-12.0
565,108047028021,108,47,28,21,-16.0
566,13052117021,13,52,117,21,-23.0
567,80021061010,80,21,61,10,-10.0
568,79038068031,79,38,68,31,-1.5
569,22034121021,22,34,121,21,-21.0
570,77033129031,77,33,129,31,7.0
571,44012063000,44,12,63,0,-12.5
572,96034053022,96,34,53,22,-13.0
573,100031090013,100,31,90,13,10.0
574,88038043021,88,38,43,21,-2.5
575,33029056026,33,29,56,26,-17.0
576,75031014013,75,31,14,13,2.5
577,122038069010,122,38,69,10,-21.0
578,66034045024,66,34,45,24,-15.0
579,103031120016,103,31,120,16,-17.0
580,49034035027,49,34,35,27,9.5
581,102047048013,102,47,48,13,-10.5
582,101045130010,101,45,130,10,-30.5
583,7042065021,7,42,65,21,-12.0
584,26033078030,26,33,78,30,6.5
585,85042127010,85,42,127,10,-31.0
586,86042062014,86,42,62,14,-3.0
587,114023006013,114,23,6,13,-4.5
588,19034099028,19,34,99,28,7.0
589,64025054023,64,25,54,23,-4.5
590,17038001021,17,38,1,21,-9.5
591,29037112021,29,37,112,21,-14.0
592,71017047003,71,17,47,3,-16.5
593,107041081013,107,41,81,13,6.0
594,105038012003,105,38,12,3,-5.5
595,89030118029,89,30,118,29,6.5
596,116038091007,116,38,91,7,-20.0
597,34030050028,34,30,50,28,-9.0
598,73029025027,73,29,25,27,4.0
599,84044005041,84,44,5,41,-5.5
600,55034093031,55,34,93,31,-3.5
601,98044111034,98,44,111,34,-8.5
602,104051046020,104,51,46,20,-27.5
603,59034027016,59,34,27,16,-19.5
604,40055058014,40,55,58,14,-22.0
605,113049110000,113,49,110,0,-22.0
606,72063074020,72,63,74,20,-30.0
607,39017092010,39,17,92,10,-2.5
608,32062031003,32,62,31,3,-47.5
609,9017076013,9,17,76,13,1.0
610,109047030021,109,47,30,21,-16.5
611,51021052017,51,21,52,17,3.5
612,67038008014,67,38,8,14,-10.0
613,11022124017,11,22,124,17,10.0
614,104049105039,104,49,105,39,-20.5
615,128019087016,128,19,87,16,1.0
616,90034053014,90,34,53,14,-3.5
617,2028028021,2,28,28,21,-15.5
618,16009048006,16,9,48,6,-3.0
619,130017025016,130,17,25,16,3.0
620,79035102017,79,35,102,17,2.0
621,3026010021,3,26,10,21,-10.0
622,111033058030,111,33,58,30,-16.5
623,21049042036,21,49,42,36,-18.5
624,71028024020,71,28,24,20,-10.0
625,15038108024,15,38,108,24,-7.5
626,18045068031,18,45,68,31,-13.5
627,13044072033,13,44,72,33,-13.5
628,122042121013,122,42,121,13,-14.0
629,26056100031,26,56,100,31,-13.5
630,125045027034,125,45,27,34,-3.5
631,95034022017,95,34,22,17,3.0
632,69028075027,69,28,75,27,6.0
633,66041046039,66,41,46,39,-3.0
634,103030049024,103,30,49,24,-3.0
635,65041064027,65,41,64,27,7.5
636,101051073010,101,51,73,10,-44.5
637,29025098020,29,25,98,20,-6.5
638,113034112027,113,34,112,27,-3.0
639,118052055021,118,52,55,21,-2.0
640,93026110021,93,26,110,21,-20.0
641,107020012013,107,20,12,13,-20.5
642,81027082000,81,27,82,0,-7.5
643,32037033010,32,37,33,10,-25.0
644,35030038024,35,30,38,24,9.0
645,17026116023,17,26,116,23,-7.5
646,40073089014,40,73,89,14,-30.0
647,117052041049,117,52,41,49,3.0
648,126030127000,126,30,127,0,-24.5
649,5020006017,5,20,6,17,-3.5
650,14019056017,14,19,56,17,-5.0
651,59031096010,59,31,96,10,-3.5
652,54033007030,54,33,7,30,-3.5
653,92013074010,92,13,74,10,-11.0
654,99045078038,99,45,78,38,-10.0
655,115028091024,115,28,91,24,-6.0
656,97028114007,97,28,114,7,-13.0
657,39024070017,39,24,70,17,9.5
658,30029123023,30,29,123,23,-12.0
659,67038052019,67,38,52,19,-3.5
660,8030076026,8,30,76,26,-7.5
661,109048051031,109,48,51,31,-11.0
662,84037085033,84,37,85,33,-9.5
663,8024123020,8,24,123,20,-6.5
664,18020079010,18,20,79,10,-13.5
665,26029096027,26,29,96,27,-7.0
666,128024090021,128,24,90,21,1.5
667,34053042052,34,53,42,52,2.0
668,50055092020,50,55,92,20,-24.0
669,13042074007,13,42,74,7,-46.0
670,5021097017,5,21,97,17,7.0
671,126042019010,126,42,19,10,6.5
672,21045087044,21,45,87,44,1.5
673,129051039010,129,51,39,10,-12.0
674,30028031021,30,28,31,21,2.5
675,29038040032,29,38,40,32,1.0
676,3032032013,3,32,32,13,4.5
677,38039022034,38,39,22,34,-1.0
678,104013071012,104,13,71,12,-14.0
679,70017009003,70,17,9,3,-15.0
680,130035034028,130,35,34,28,10.0
681,90045113024,90,45,113,24,-3.0
682,67042098032,67,42,98,32,3.5
683,17044085020,17,44,85,20,3.0
684,116037019027,116,37,19,27,3.0
685,93045072010,93,45,72,10,11.0
686,55021079017,55,21,79,17,3.0
687,87019075017,87,19,75,17,-1.0
688,97024014013,97,24,14,13,-7.0
689,22021049013,22,21,49,13,-6.5
690,35044105020,35,44,105,20,-6.5
691,114030102021,114,30,102,21,-4.5
692,129020059014,129,20,59,14,3.5
693,41043015042,41,43,15,42,-1.0
694,71033005000,71,33,5,0,-2.5
695,70035066013,70,35,66,13,7.0
696,1047040020,1,47,40,20,4.5
697,81031099027,81,31,99,27,-10.5
698,45014063013,45,14,63,13,1.5
699,122037103014,122,37,103,14,-4.5
700,10038077035,10,38,77,35,-9.0
701,33033128021,33,33,128,21,3.0
702,86019054017,86,19,54,17,1.5
703,80026084017,80,26,84,17,5.0
704,32051021024,32,51,21,24,-12.5
705,96027068003,96,27,68,3,-6.5
