,Hash,W,W Pts,L,L Pts,Line
112,60027048010,60,27,48,10,-6.0
113,19035042020,19,35,42,20,-19.5
114,90017016003,90,17,16,3,-21.0
115,43038049014,43,38,49,14,-4.0
116,96031113014,96,31,113,14,-10.0
117,129014075005,129,14,75,5,-4.0
118,38028026013,38,28,26,13,-15.5
119,104051089010,104,51,89,10,-40.0
120,84037034034,84,37,34,34,-3.0
121,46034050014,46,34,50,14,-14.0
122,130029001028,130,29,1,28,1.5
123,59036022030,59,36,22,30,-7.0
124,32016103007,32,16,103,7,-3.5
125,65021110014,65,21,110,14,-3.0
126,73038074021,73,38,74,21,-22.0
127,88031005024,88,31,5,24,-9.5
128,6052077021,6,52,77,21,-14.5
129,72022115014,72,22,115,14,1.5
130,97070007017,97,70,7,17,-30.5
131,35044052007,35,44,52,7,-38.0
132,66052109021,66,52,109,21,-18.5
133,2017067007,2,17,67,7,7.0
134,82020008010,82,20,8,10,-26.0
135,63046030007,63,46,30,7,-33.0
136,111054076002,111,54,76,2,6.5
137,13048015020,13,48,15,20,-9.0
138,116038001035,116,38,1,35,-8.0
139,52028030021,52,28,30,21,7.0
140,45028009021,45,28,9,21,-18.5
141,19041074013,19,41,74,13,-28.0
142,80031044006,80,31,44,6,-7.5
143,122051038007,122,51,38,7,-11.0
144,63042088035,63,42,88,35,-3.0
145,86034077029,86,34,77,29,-6.5
146,62061042014,62,61,42,14,-11.0
147,14016022013,14,16,22,13,3.0
148,96045053014,96,45,53,14,23.0
149,56022125012,56,22,125,12,2.5
150,35023065010,35,23,65,10,-16.0
151,124019102016,124,19,102,16,-3.5
152,28023018020,28,23,18,20,4.0
153,121038027007,121,38,27,7,-24.5
154,79035048032,79,35,48,32,-4.0
155,101051017050,101,51,17,50,3.5
156,128020029015,128,20,29,15,-20.5
157,3024007013,3,24,7,13,-16.5
158,32049049028,32,49,49,28,-23.5
159,75031069024,75,31,69,24,10.0
160,78036126017,78,36,126,17,-13.0
161,59023024003,59,23,24,3,-14.0
162,113023055013,113,23,55,13,3.0
163,97045084013,97,45,84,13,-20.0
164,130024064014,130,24,64,14,2.5
165,2048068042,2,48,68,42,6.0
166,111037058031,111,37,58,31,-0.0
167,129023061020,129,23,61,20,3.0
168,91052092021,91,52,92,21,-14.5
169,110031093010,110,31,93,10,-4.0
170,117031115024,117,31,115,24,4.0
171,118021073013,118,21,73,13,-2.5
172,25042072021,25,42,72,21,-16.0
173,6042085024,6,42,85,24,-4.5
174,39024041000,39,24,41,0,3.0
175,95045109020,95,45,109,20,-18.5
176,47054076007,47,54,76,7,-23.0
177,8066031024,8,66,31,24,-9.5
178,103030054027,103,30,54,27,6.0
179,34044108014,34,44,108,14,-9.5
180,60044021016,60,44,21,16,-14.0
181,25041001023,25,41,1,23,-4.0
182,90037087029,90,37,87,29,-1.5
183,44035042007,44,35,42,7,-18.0
184,129041043024,129,41,43,24,-19.0
185,33038100014,33,38,100,14,-20.5
186,61034062031,61,34,62,31,4.0
187,24034082000,24,34,82,0,-3.0
188,56045121033,56,45,121,33,3.5
189,125031022027,125,31,22,27,6.0
190,122034128017,122,34,128,17,-11.0
191,103027064010,103,27,64,10,-21.0
192,71027045020,71,27,45,20,-4.5
193,105016012013,105,16,12,13,-24.5
194,14038011000,14,38,11,0,-36.0
195,70028027021,70,28,27,21,-6.0
196,28027048020,28,27,48,20,-2.5
197,3031032003,3,31,32,3,4.0
198,54037065007,54,37,65,7,-15.0
199,130042115017,130,42,115,17,-16.5
200,26047009013,26,47,9,13,-9.5
201,86044063014,86,44,63,14,3.0
202,104051066020,104,51,66,20,-14.5
203,75031116017,75,31,116,17,-3.5
204,97038006028,97,38,6,28,-17.0
205,114021126017,114,21,126,17,-22.0
206,19028005000,19,28,5,0,-15.5
207,15070102007,15,70,102,7,-29.0
208,85044127033,85,44,127,33,-2.5
209,55016093013,55,16,93,13,-11.5
210,41027117013,41,27,117,13,2.5
211,84044099020,84,44,99,20,-7.0
212,98033029007,98,33,29,7,-7.0
213,18031002017,18,31,2,17,11.0
214,72030092023,72,30,92,23,-4.0
215,59027096007,59,27,96,7,-22.0
216,78049088028,78,49,88,28,3.5
217,112045089026,112,45,89,26,-19.5
218,124031016021,124,31,16,21,-10.0
219,40030111023,40,30,111,23,3.0
220,107030046017,107,30,46,17,-15.5
221,81043047021,81,43,47,21,-6.5
222,50034074014,50,34,74,14,-10.5
223,101049073028,101,49,73,28,-3.0
224,10048095007,10,48,95,7,-12.5
225,58027118020,58,27,118,20,3.0
226,91031017010,91,31,17,10,2.5
227,13044039041,13,44,39,41,-11.0
228,53061030010,53,61,30,10,-38.0
229,52031008027,52,31,8,27,2.0
230,67017120015,67,17,120,15,17.0
231,113024051021,113,24,51,21,-3.5
232,109013076010,109,13,76,10,3.0
233,68038060027,68,38,60,27,-3.0
234,69017038014,69,17,38,14,5.5
235,30028051010,30,28,51,10,6.0
236,26026100007,26,26,100,7,-4.5
237,43036042013,43,36,42,13,-4.5
238,128027090014,128,27,90,14,-3.0
239,77051129048,77,51,129,48,7.0
240,14028121017,14,28,121,17,-6.5
241,33041125024,33,41,125,24,-20.0
242,59052027007,59,52,27,7,-35.0
243,87038021020,87,38,21,20,-13.0
244,66038082031,66,38,82,31,-5.5
245,47012046003,47,12,46,3,-7.0
246,95044049016,95,44,49,16,-12.5
247,54034120006,54,34,120,6,-14.0
248,18014009010,18,14,9,10,0.0
249,104045081012,104,45,81,12,-13.5
250,56038102007,56,38,102,7,-27.0
251,63023061020,63,23,61,20,7.5
252,2013016007,2,13,16,7,-13.0
253,70027001024,70,27,1,24,-1.5
254,12023045013,12,23,45,13,10.0
255,101028130014,101,28,130,14,5.0
256,115013091010,115,13,91,10,9.0
257,97042005021,97,42,5,21,-36.0
258,35027103014,35,27,103,14,3.5
259,15038079014,15,38,79,14,-22.5
260,24041105020,24,41,105,20,-3.0
261,72062041014,72,62,41,14,-10.0
262,44034088017,44,34,88,17,4.0
263,113038058017,113,38,58,17,4.0
264,29041089028,29,41,89,28,-6.0
265,99024127021,99,24,127,21,12.5
266,107034071031,107,34,71,31,-3.5
267,122041055014,122,41,55,14,-35.0
268,93028112027,93,28,112,27,21.0
269,25021116017,25,21,116,17,-4.0
270,50046039014,50,46,39,14,-4.5
271,11060124057,11,60,124,57,10.0
272,108030028003,108,30,28,3,-20.5
273,32035065009,32,35,65,9,-27.5
274,40035110014,40,35,110,14,-1.5
275,53069075014,53,69,75,14,-12.0
276,86017080010,86,17,80,10,3.0
277,17027073024,17,27,73,24,7.5
278,111034098017,111,34,98,17,12.0
279,117024092017,117,24,92,17,-6.5
280,34037074007,34,37,74,7,-26.0
281,84031006017,84,31,6,17,8.5
282,114047019040,114,47,19,40,-2.5
283,7044052015,7,44,52,15,-23.0
284,22031069010,22,31,69,10,4.5
285,8039051036,8,39,51,36,-10.0
286,118045110021,118,45,110,21,-7.0
287,87031096017,87,31,96,17,-3.0
288,3013064010,3,13,64,10,-12.5
289,38035027010,38,35,27,10,-19.0
290,14035125030,14,35,125,30,-15.0
291,104042024017,104,42,24,17,-19.0
292,128046053044,128,46,53,44,7.0
293,129038063034,129,38,63,34,5.5
294,90031100009,90,31,100,9,3.0
295,44038043021,44,38,43,21,-16.0
296,80035062024,80,35,62,24,-7.0
297,35034120017,35,34,120,17,-16.0
298,18037079010,18,37,79,10,-6.0
299,77034088029,77,34,88,29,7.5
300,59034102003,59,34,102,3,-41.0
301,70034048031,70,34,48,31,-13.0
302,15027016007,15,27,16,7,-24.0
303,60051002023,60,51,2,23,-14.5
304,108034011014,108,34,11,14,-19.5
305,17024025014,17,24,25,14,1.0
306,1042115007,1,42,115,7,-14.5
307,29024093017,29,24,93,17,1.0
308,73027130024,73,27,130,24,7.0
309,61027086025,61,27,86,25,-3.5
310,105062082023,105,62,82,23,-17.5
311,81019046003,81,19,46,3,-4.5
312,66027045024,66,27,45,24,-6.0
313,107059047020,107,59,47,20,-11.5
314,84045126021,84,45,126,21,-16.0
315,54021032017,54,21,32,17,-6.0
316,97034078031,97,34,78,31,-12.0
317,68024028008,68,24,28,8,-19.0
318,21028026017,21,28,26,17,8.5
319,71023012014,71,23,12,14,-2.5
320,55020112019,55,20,112,19,5.5
321,114044127041,114,44,127,41,-6.5
322,85023019020,85,23,19,20,16.0
323,98052113031,98,52,113,31,-10.0
324,101038009017,101,38,9,17,-23.0
325,99020005016,99,20,5,16,6.0
326,10034007017,10,34,7,17,-7.5
327,91028116019,91,28,116,19,9.5
328,58035040020,58,35,40,20,9.0
329,121026033021,121,26,33,21,7.0
330,13038092021,13,38,92,21,-32.0
331,111041089021,111,41,89,21,-7.0
332,34053117021,34,53,117,21,-33.0
333,72037050027,72,37,50,27,-0.0
334,39049074028,39,49,74,28,-20.0
335,52027109003,52,27,109,3,1.5
336,67035030014,67,35,30,14,-6.0
337,76013031010,76,13,31,10,-1.5
338,122028056009,122,28,56,9,-11.0
339,109018031013,109,18,31,13,-9.0
340,98037112028,98,37,112,28,1.0
341,113034110024,113,34,110,24,-4.5
342,87034100017,87,34,100,17,-13.0
343,77049062014,77,49,62,14,11.5
344,61023044020,61,23,44,20,2.5
345,80041043010,80,41,43,10,-15.5
346,33055027024,33,55,27,24,-30.0
347,125027069019,125,27,69,19,1.5
348,75007121005,75,7,121,5,-0.0
349,95035120028,95,35,120,28,-7.5
350,81038012030,81,38,12,30,-15.0
351,35023007020,35,23,7,20,-18.5
352,66041071024,66,41,71,24,-3.0
353,68034048003,68,34,48,3,-11.0
354,22037102007,22,37,102,7,-35.5
355,79038011021,79,38,11,21,-8.5
356,58027029024,58,27,29,24,-7.5
357,40028065016,40,28,65,16,1.0
358,78049017023,78,49,17,23,-19.5
359,111020093013,111,20,93,13,-14.5
360,101048001010,101,48,1,10,-1.0
361,3006103003,3,6,103,3,-3.5
362,19042127038,19,42,127,38,-12.5
363,90026026024,90,26,26,24,1.5
364,129031088020,129,31,88,20,-7.0
365,105030047028,105,30,47,28,-3.0
366,45037082010,45,37,82,10,-15.5
367,24044046013,24,44,46,13,-14.5
368,124045015014,124,45,15,14,26.5
369,114051085028,114,51,85,28,-11.0
370,34040041010,34,40,41,10,-28.0
371,60024028023,60,24,28,23,-11.0
372,39045092038,39,45,92,38,-7.0
373,9020002000,9,20,2,0,10.0
374,104052107017,104,52,107,17,-15.5
375,64013049007,64,13,49,7,-10.0
376,53046021022,53,46,21,22,-23.0
377,86063042010,86,63,42,10,-17.0
378,116042115032,116,42,115,32,-13.0
379,25039130031,25,39,130,31,-3.0
380,108038016015,108,38,16,15,-31.0
381,84028005021,84,28,5,21,-8.5
382,54020010017,54,20,10,17,-6.5
383,118031055003,118,31,55,3,-12.5
384,73047091024,73,47,91,24,-1.0
385,99045006035,99,45,6,35,10.0
386,97051126024,97,51,126,24,-31.0
387,13045117021,13,45,117,21,-19.5
388,50040076014,50,40,76,14,-16.5
389,51013067010,51,13,67,10,14.0
390,8003030000,8,3,30,0,-9.0
391,70041089009,70,41,89,9,-9.5
392,122030014010,122,30,14,10,-14.0
393,25035073025,25,35,73,25,4.5
394,86033088015,86,33,88,15,-15.0
395,62046043015,62,46,43,15,-18.0
396,129041042024,129,41,42,24,-19.0
397,21022100016,21,22,100,16,5.5
398,38010022009,38,10,22,9,-3.0
399,33035056027,33,35,56,27,-17.5
400,81031071024,81,31,71,24,1.0
401,125044027006,125,44,27,6,-14.5
402,69021098017,69,21,98,17,-5.0
403,10027064003,10,27,64,3,-20.0
404,3035117003,3,35,117,3,-34.5
405,24023047020,24,23,47,20,-7.5
406,45042105014,45,42,105,14,9.5
407,60041102014,60,41,102,14,-24.0
408,18021108017,18,21,108,17,10.0
409,79034016020,79,34,16,20,-3.5
410,124044048014,124,44,48,14,-5.5
411,113030029020,113,30,29,20,2.5
412,17062001041,17,62,1,41,-5.5
413,118038089031,118,38,89,31,-19.0
414,80045063031,80,45,63,31,-5.5
415,90031070021,90,31,70,21,-5.5
416,32014035010,32,14,35,10,-5.5
417,97055127013,97,55,127,13,-30.0
418,59034075016,59,34,75,16,-20.0
419,104047082028,104,47,82,28,-35.5
420,11031068017,11,31,68,17,26.0
421,2024015014,2,24,15,14,16.5
422,114030099027,114,30,99,27,-8.0
423,101023091020,101,23,91,20,-6.5
424,6044126020,6,44,126,20,-16.0
425,46013066003,46,13,66,3,6.0
426,49013065007,49,13,65,7,1.0
427,34027039013,34,27,39,13,-12.5
428,50031092014,50,31,92,14,-18.5
429,61033077017,61,33,77,17,-3.5
430,107028012000,107,28,12,0,-10.0
431,95016103015,95,16,103,15,14.0
432,55027110026,55,27,110,26,-1.0
433,41038074037,41,38,74,37,4.0
434,5029085027,5,29,85,27,7.5
435,13049072014,13,49,72,14,-20.0
436,51031109028,51,31,109,28,-3.5
437,54056076003,54,56,76,3,-44.0
438,112037058020,112,37,58,20,3.0
439,128045026013,128,45,26,13,-14.5
440,53042087020,53,42,87,20,-18.0
441,108030079021,108,30,79,21,-12.5
442,88028062021,88,28,62,21,5.0
443,96045090031,96,45,90,31,3.5
444,75016014014,75,16,14,14,4.5
445,121051102003,121,51,102,3,-35.0
446,63042043021,63,42,43,21,-12.5
447,77028044027,77,28,44,27,1.5
448,38030125017,38,30,125,17,-9.5
449,32049120042,32,49,120,42,-19.5
450,22049027020,22,49,27,20,-31.0
451,124044028036,124,44,28,36,-3.5
452,68031018028,68,31,18,28,-4.0
453,15024048014,15,24,48,14,-11.5
454,70049110021,70,49,110,21,-11.5
455,95014007010,95,14,7,10,5.0
456,11023002017,11,23,2,17,2.5
457,107056105017,107,56,105,17,-14.5
458,60054016013,60,54,16,13,-27.0
459,78041103021,78,41,103,21,-8.0
460,17055115014,17,55,115,14,-12.0
461,13056074006,13,56,74,6,-35.0
462,116043130013,116,43,130,13,-3.0
463,50027117017,50,27,117,17,-8.0
464,93027089007,93,27,89,7,-7.5
465,104062012000,104,62,12,0,-28.0
466,85018126010,85,18,126,10,-4.0
467,80040042002,80,40,42,2,-34.5
468,45045047017,45,45,47,17,-7.5
469,24041066012,24,41,66,12,-11.5
470,46040071015,46,40,71,15,1.0
471,9027001024,9,27,1,24,13.0
472,59027122007,59,27,122,7,6.0
473,84027019020,84,27,19,20,1.0
474,86035129014,86,35,129,14,-10.0
475,10049049027,10,49,49,27,-22.5
476,72038039028,72,38,39,28,-6.5
477,113031040029,113,31,40,29,2.5
478,5052114014,5,52,114,14,8.5
479,97051099021,97,51,99,21,-32.5
480,3017065000,3,17,65,0,-17.0
481,101033025006,101,33,25,6,-6.5
482,6027127024,6,27,127,24,-2.5
483,69020033015,69,20,33,15,14.0
484,118041111038,118,41,111,38,-9.0
485,34045092007,34,45,92,7,-33.0
486,109028030014,109,28,30,14,-3.0
487,31031052029,31,31,52,29,10.5
488,67045008007,67,45,8,7,-6.0
489,51031076028,51,31,76,28,-3.5
490,98027055024,98,27,55,24,-7.0
491,128038021000,128,38,21,0,-14.0
492,34027013007,34,27,13,7,-7.0
493,53056090005,53,56,90,5,-21.0
494,96027100000,96,27,100,0,-8.0
495,81036105030,81,36,105,30,-12.5
496,14030069010,14,30,69,10,-4.5
497,56033075030,56,33,75,30,3.0
498,87024026000,87,24,26,0,-11.0
499,121027038017,121,27,38,17,-4.5
500,80048077007,80,48,77,7,-16.0
501,88037042003,88,37,42,3,-22.0
502,61041043014,61,41,43,14,-24.0
503,103020058016,103,20,58,16,-19.0
504,78042070021,78,42,70,21,-24.0
505,66031012016,66,31,12,16,-9.0
506,16010048006,16,10,48,6,8.5
507,49048120043,49,48,120,43,13.0
508,124031018024,124,31,18,24,-1.5
509,71027047025,71,27,47,25,-5.0
510,63041062018,63,41,62,18,-5.5
511,44020129010,44,20,129,10,2.5
512,91030025010,91,30,25,10,7.0
513,111045029013,111,45,29,13,-11.0
514,17035130021,17,35,130,21,-4.0
515,89042110034,89,42,110,34,-1.0
516,73031116027,73,31,116,27,4.0
517,10031035030,10,31,35,30,3.5
518,22035033014,22,35,33,14,2.0
519,72048074024,72,48,74,24,-10.5
520,113027112021,113,27,112,21,7.0
521,104066046014,104,66,46,14,-34.5
522,50041041038,50,41,41,38,-13.0
523,11026028025,11,26,28,25,6.5
524,126038005014,126,38,5,14,12.5
525,97035019010,97,35,19,10,-18.5
526,45030024016,45,30,24,16,2.5
527,114045006035,114,45,6,35,-4.5
528,99020085017,99,20,85,17,3.5
529,82024107017,82,24,107,17,24.0
530,7028064017,7,28,64,17,-1.0
531,101051115003,101,51,115,3,-29.0
532,54016003013,54,16,3,13,-2.5
533,95030032022,95,30,32,22,5.5
534,84034127031,84,34,127,31,-4.5
535,39050117023,39,50,117,23,-15.5
536,30026076023,30,26,76,23,-7.0
537,52034067031,52,34,67,31,10.0
538,51028031007,51,28,31,7,-8.5
539,8009109003,8,9,109,3,-3.0
540,59047125017,59,47,125,17,-16.0
541,40027098024,40,27,98,24,-0.0
542,15042060014,15,42,60,14,8.5
543,2027079003,2,27,79,3,-3.5
544,68035108017,68,35,108,17,7.5
545,14031056016,14,31,56,16,-2.0
546,88041043014,88,41,43,14,-11.5
547,47036066028,47,36,66,28,-0.0
548,77038042021,77,38,42,21,-15.0
549,44052063028,44,52,63,28,-4.0
550,18031011024,18,31,11,24,-5.0
551,75024027021,75,24,27,21,-26.0
552,96031021016,96,31,21,16,-17.0
553,35045049013,35,45,49,13,-27.0
554,54040064007,54,40,64,7,-17.0
555,120028103024,120,28,103,24,11.5
556,80025061021,80,25,61,21,-2.5
557,70038102017,70,38,102,17,-27.0
558,28038016014,28,38,16,14,-5.0
559,7044065010,7,44,65,10,-14.0
560,107023081021,107,23,81,21,-7.5
561,78034100010,78,34,100,10,-35.0
562,12044082034,12,44,82,34,-4.0
563,113031089028,113,31,89,28,-10.0
564,13070041035,13,70,41,35,-29.5
565,72030117024,72,30,117,24,-9.5
566,127026126022,127,26,126,22,-3.0
567,10028003018,10,28,3,18,-7.0
568,86031062022,86,31,62,22,-7.0
569,116041017034,116,41,17,34,11.5
570,29034055029,29,34,55,29,6.5
571,112035118023,112,35,118,23,7.5
572,92027074010,92,27,74,10,-6.0
573,84056085014,84,56,85,14,-13.0
574,111038110014,111,38,110,14,-14.0
575,22013095009,22,13,95,9,1.0
576,19027099003,19,27,99,3,-4.5
577,25031115027,25,31,115,27,-15.5
578,122052121014,122,52,121,14,-8.5
579,1042073024,1,42,73,24,13.0
580,58024098022,58,24,98,22,7.5
581,91034130021,91,34,130,21,-6.5
582,97050034042,97,50,34,42,-25.0
583,69024067003,69,24,67,3,-18.0
584,9038008010,9,38,8,10,-7.0
585,38014059010,38,14,59,10,18.5
586,93029040024,93,29,40,24,12.5
587,52024076019,52,24,76,19,-4.5
588,60038079007,60,38,79,7,-8.0
589,108044015041,108,44,15,41,6.0
590,68042124007,68,42,124,7,-9.5
591,2035048003,2,35,48,3,-12.0
592,128045087013,128,45,87,13,-13.0
593,104040105029,104,40,105,29,-26.0
594,54019007017,54,19,7,17,-16.5
595,6023005020,6,23,5,20,-9.0
596,71030024003,71,30,24,3,14.0
597,129041039024,129,41,39,24,-6.5
598,122030075003,122,30,75,3,-22.5
599,29031112023,29,31,112,23,6.0
600,69020056014,69,20,56,14,-2.5
601,65035064014,65,35,64,14,3.0
602,46024045021,46,24,45,21,3.0
603,90044021009,90,44,21,9,-14.5
604,58026055003,58,26,55,3,-11.5
605,93040118027,93,40,118,27,7.0
606,32034033007,32,34,33,7,-6.0
607,53041100017,53,41,100,17,-35.5
608,35014038007,35,14,38,7,-3.0
609,26015096010,26,15,96,10,8.5
610,40035089018,40,35,89,18,-16.5
611,117024074021,117,24,74,21,-2.0
612,98026110007,98,26,110,7,-21.5
613,92026041018,92,26,41,18,-5.0
614,13030050013,13,30,50,13,-6.5
615,103027049008,103,27,49,8,-10.0
616,59025121017,59,25,121,17,-18.5
617,78038099031,78,38,99,31,-17.5
618,72038034035,72,38,34,35,15.5
619,8031076024,8,31,76,24,-2.5
620,31052030006,31,52,30,6,-0.0
621,67017109007,67,17,109,7,-6.0
622,81042082014,81,42,82,14,-19.5
623,51054052021,51,54,52,21,4.0
624,2031068030,2,31,68,30,13.0
625,50040034028,50,40,34,28,22.0
626,53030026020,53,30,26,20,-19.5
627,70042009023,70,42,9,23,-7.0
628,97066114019,97,66,114,19,-22.0
629,39049091038,39,49,91,38,-2.5
630,104070024003,104,70,24,3,-27.5
631,35034054014,35,34,54,14,2.0
632,111044113027,111,44,113,27,2.0
633,33027122022,33,27,122,22,14.0
634,31035067031,31,35,67,31,8.0
635,128028096013,128,28,96,13,-8.0
636,98031008019,98,31,8,19,-16.5
637,108045118013,108,45,118,13,-3.0
638,19035017028,19,35,17,28,-7.5
639,70051025030,70,51,25,30,-2.5
640,46042040013,46,42,40,13,-3.0
641,72049113048,72,49,113,48,-2.0
642,58038002031,58,38,2,31,-5.0
643,22019024010,22,19,24,10,-10.0
644,6045090040,6,45,90,40,-10.0
645,14027013021,14,27,13,21,-1.5
646,71032061028,71,32,61,28,11.0
647,116038038010,116,38,38,10,8.5
648,81017084014,81,17,84,14,3.0
649,121034063031,121,34,63,31,4.0
650,114050077038,114,50,77,38,-3.0
651,66038095031,66,38,95,31,4.0
652,54040059003,54,40,59,3,7.0
653,69014096000,69,14,96,0,-4.0
654,111031034024,111,31,34,24,7.0
655,101027045024,101,27,45,24,-3.5
656,3013107010,3,13,107,10,3.5
657,32031044024,32,31,44,24,-1.5
658,122035053024,122,35,53,24,-7.5
659,129024010010,129,24,10,10,11.0
660,80034078020,80,34,78,20,-4.5
661,128038035035,128,38,35,35,7.0
662,86026033023,86,26,33,23,-10.0
663,104041097038,104,41,97,38,7.5
