,Hash,W,W Pts,L,L Pts,Line
258,118034025014,118,34,25,14,-10.5
259,22049027017,22,49,27,17,-63.0
260,33045029021,33,45,29,21,-29.5
261,28016011012,28,16,11,12,
262,120024032009,120,24,32,9,7.5
263,147024132022,147,24,132,22,
264,39032091030,39,32,91,30,-5.0
265,45021066003,45,21,66,3,12.0
266,42034129006,42,34,129,6,-11.0
267,48045124028,48,45,124,28,
268,81070047024,81,70,47,24,-44.0
269,54015049012,54,15,49,12,-13.0
270,78031059030,78,31,59,30,3.5
271,79038060021,79,38,60,21,
272,44017061017,44,17,61,17,6.5
273,43033063013,43,33,63,13,-20.0
274,98038065021,98,38,65,21,1.0
275,69048075003,69,48,75,3,-5.0
276,51045068000,51,45,68,0,
277,130055073007,130,55,73,7,-44.0
278,115028074020,115,28,74,20,
279,62036077003,62,36,77,3,-23.5
280,71063082042,71,63,82,42,-8.5
281,88031080026,88,31,80,26,14.0
282,90017014006,90,17,14,6,6.0
283,38034095000,38,34,95,0,14.0
284,92035150017,92,35,150,17,
285,100024086010,100,24,86,10,3.5
286,17031101018,17,31,101,18,-11.0
287,87042102007,87,42,102,7,-20.5
288,107038089036,107,38,89,36,-8.5
289,40082111028,40,82,111,28,-13.5
290,114038019021,114,38,19,21,-20.5
291,34051117010,34,51,117,10,
292,53030121028,53,30,121,28,3.5
293,122041021014,122,41,21,14,-4.0
294,97028126027,97,28,126,27,-14.0
295,5045127028,5,45,127,28,-2.0
296,125027056024,125,27,56,24,-2.0
297,78041001013,78,41,1,13,-20.0
298,7026040021,7,26,40,21,1.0
299,9034090024,9,34,90,24,10.0
300,6031127028,6,31,127,28,13.0
301,11027018020,11,27,18,20,
302,101024012014,101,24,12,14,-2.0
303,128059014019,128,59,14,19,-17.0
304,17024039023,17,24,39,23,-7.0
305,59057021003,59,57,21,3,-46.0
306,69010022003,69,10,22,3,7.5
307,132024074003,132,24,74,3,
308,49016035010,49,16,35,10,9.5
309,75020038017,75,20,38,17,6.0
310,61031043006,61,31,43,6,-6.5
311,44031088007,44,31,88,7,-10.0
312,45042046014,45,42,46,14,-20.0
313,2040147000,2,40,147,0,
314,53038110035,53,38,110,35,0.0
315,33066050003,33,66,50,3,
316,62028042021,62,28,42,21,-1.5
317,56034027024,56,34,27,24,7.5
318,64036120028,64,36,120,28,3.0
319,82049066021,82,49,66,21,-20.0
320,10033065000,10,33,65,0,-26.5
321,87052070006,87,52,70,6,-24.0
322,71048047003,71,48,47,3,-45.0
323,79021048014,79,21,48,14,
324,80013063006,80,13,63,6,-6.5
325,81017024014,81,17,24,14,-13.0
326,99020085020,99,20,85,20,-8.0
327,3008086003,3,8,86,3,-4.0
328,105024089010,105,24,89,10,-24.0
329,25013091007,25,13,91,7,-4.0
330,98027051014,98,27,51,14,2.0
331,100038029014,100,38,29,14,-13.5
332,19031102014,19,31,102,14,-14.0
333,103038058025,103,38,58,25,2.5
334,108020060007,108,20,60,7,
335,114024005003,114,24,5,3,-10.0
336,130061116018,130,61,116,18,-24.0
337,118037073000,118,37,73,0,-28.0
338,92036117031,92,36,117,31,
339,121034125014,121,34,125,14,5.5
340,84017126014,84,17,126,14,-2.5
341,77035129014,77,35,129,14,-1.5
342,124031028024,124,31,28,24,
343,3053065034,3,53,65,34,-11.5
344,10016032000,10,16,32,0,-7.0
345,6021084020,6,21,84,20,11.0
346,11018068017,11,18,68,17,
347,19010005007,19,10,5,7,10.0
348,22038125021,22,38,125,21,-11.0
349,124042018024,124,42,18,24,
350,27031038021,27,31,38,21,3.0
351,79017028017,79,17,28,17,
352,34017092015,34,17,92,15,
353,2015132014,2,15,132,14,
354,24024045012,24,24,45,12,-13.0
355,63027042027,63,27,42,27,7.0
356,43045044034,43,45,44,34,-2.0
357,81063046014,81,63,46,14,-52.0
358,108035048028,108,35,48,28,
359,39034147031,39,34,147,31,
360,53021021006,53,21,21,6,-10.0
361,56041075038,56,41,75,38,-5.0
362,98034058027,98,34,58,27,-7.0
363,59031029007,59,31,29,7,-31.0
364,15021060021,15,21,60,21,
365,61052077007,61,52,77,7,-28.5
366,54031064020,54,31,64,20,-12.0
367,71026066018,71,26,66,18,-34.0
368,78022070007,78,22,70,7,-34.0
369,17065073000,17,65,73,0,-42.5
370,62020080010,62,20,80,10,-8.0
371,82045047027,82,45,47,27,-38.0
372,117023150020,117,23,150,20,
373,128051086030,128,51,86,30,-13.5
374,88009129006,88,9,129,6,-7.0
375,7021089014,7,21,89,14,-23.0
376,97041085020,97,41,85,20,-15.0
377,95023069007,95,23,69,7,-3.0
378,116041091020,116,41,91,20,-1.0
379,126028099025,126,28,99,25,-7.0
380,51051110034,51,51,110,34,-2.5
381,40040101012,40,40,101,12,-10.5
382,102035090030,102,35,90,30,15.0
383,107033104032,107,33,104,32,3.0
384,111033115007,111,33,115,7,
385,118042074009,118,42,74,9,
386,121016122010,121,16,122,10,-3.0
387,127034114030,127,34,114,30,19.0
388,130048025014,130,48,25,14,-17.0
389,9028001015,9,28,1,15,1.0
390,5016126013,5,16,126,13,7.0
391,7033012003,7,33,12,3,-7.0
392,103010014007,103,10,14,7,-3.5
393,48031015019,48,31,15,19,
394,91027017015,91,27,17,15,18.0
395,97035019003,97,35,19,3,-23.0
396,24045066008,24,45,66,8,-5.5
397,116046025007,116,46,25,7,-3.5
398,29034102017,29,34,102,17,2.0
399,35026032003,35,26,32,3,-3.0
400,33059095000,33,59,95,0,-5.0
401,40066104015,40,66,104,15,-5.0
402,42021043020,42,21,43,20,5.5
403,46030047012,46,30,47,12,2.5
404,147034092013,147,34,92,13,
405,54019003018,54,19,3,18,1.5
406,105056050017,105,56,50,17,
407,62048088003,62,48,88,3,-13.5
408,86017056010,86,17,56,10,-7.0
409,61022063007,61,22,63,7,-30.0
410,100049070021,100,49,70,21,-27.0
411,22037075014,22,37,75,14,-23.0
412,121019069014,121,19,69,14,1.5
413,71051045016,71,51,45,16,-27.5
414,39045073003,39,45,73,3,-33.0
415,2052074007,2,52,74,7,
416,44035077010,44,35,77,10,-29.0
417,18042079010,18,42,79,10,
418,81031082028,81,31,82,28,-3.5
419,6030085024,6,30,85,24,-4.0
420,34034150000,34,34,150,0,
421,78054089011,78,54,89,11,-32.0
422,87020090010,87,20,90,10,-16.5
423,10038098008,10,38,98,8,-20.5
424,58020051003,58,20,51,3,-0.0
425,28020108019,28,20,108,19,
426,107023101010,107,23,101,10,4.0
427,110014064009,110,14,64,9,14.0
428,59034111003,59,34,111,3,-37.0
429,114016084006,114,16,84,6,-14.0
430,117017115010,117,17,115,10,
431,130051118006,130,51,118,6,-14.5
432,49014120013,49,14,120,13,-7.0
433,53013122003,53,13,122,3,-4.5
434,127024099021,127,24,99,21,1.5
435,125035027016,125,35,27,16,4.0
436,80034129012,80,34,129,12,-20.5
437,124016011013,124,16,11,13,
438,128051021013,128,51,21,13,-38.0
439,79027011025,79,27,11,25,
440,12020089010,12,20,89,10,-3.5
441,17049001031,17,49,1,31,-5.0
442,126028019027,126,28,19,27,-10.5
443,22049056025,22,49,56,25,-11.0
444,108020018013,108,20,18,13,
445,71007024000,71,7,24,0,-18.5
446,73024025023,73,24,25,23,17.0
447,69043027043,69,43,27,43,-6.5
448,28028015003,28,28,15,3,
449,32024049019,32,24,49,19,1.0
450,34031115014,34,31,115,14,
451,10020035010,10,20,35,10,3.5
452,125028038024,125,28,38,24,-6.5
453,45016047007,45,16,47,7,-15.5
454,61038042009,61,38,42,9,-16.0
455,82063046024,82,63,46,24,-39.0
456,48017060011,48,17,60,11,
457,147021074016,147,21,74,16,
458,54020065003,54,20,65,3,-15.0
459,62038043012,62,38,43,12,1.5
460,129014063007,129,14,63,7,7.5
461,95019070008,95,19,70,8,-22.5
462,44024080024,44,24,80,24,-10.5
463,81016066007,81,16,66,7,-20.0
464,5041084027,5,41,84,27,-3.5
465,127036085027,127,36,85,27,-9.5
466,87014086007,87,14,86,7,-3.5
467,77028088007,77,28,88,7,3.5
468,97050006000,97,50,6,0,-16.0
469,118058091007,118,58,91,7,-13.0
470,132058092013,132,58,92,13,
471,98026050019,98,26,50,19,
472,114027099017,114,27,99,17,-17.0
473,3017051000,3,17,51,0,-15.5
474,100045014020,100,45,14,20,-7.5
475,102037002017,102,37,2,17,
476,103020064012,103,20,64,12,3.0
477,104030101021,104,30,101,21,-1.0
478,58026111020,58,26,111,20,-8.0
479,7025105020,7,25,105,20,-2.0
480,116042117021,116,42,117,21,
481,9024120019,9,24,120,19,-2.5
482,121027075024,121,27,75,24,-6.5
483,33041122014,33,41,122,14,-33.0
484,68015124007,68,15,124,7,
485,128035090025,128,35,90,25,-19.0
486,40034130010,40,34,130,10,1.5
487,118031001024,118,31,1,24,-6.5
488,14038009024,14,38,9,24,2.5
489,116057017028,116,57,17,28,11.0
490,18034060017,18,34,60,17,
491,29049021014,29,49,21,14,-11.0
492,40030107029,40,30,107,29,-13.0
493,43052088007,43,52,88,7,-16.5
494,44031063022,44,31,63,22,-13.0
495,24056047014,24,56,47,14,-33.5
496,103028049024,103,28,49,24,-3.0
497,34031147003,34,31,147,3,
498,121024056023,121,24,56,23,-5.5
499,59044054003,59,44,54,3,-7.0
500,61034080031,61,34,80,31,-11.0
501,66055046017,66,55,46,17,-14.0
502,110027065022,110,27,65,22,-2.5
503,27035075029,27,35,75,29,-8.5
504,71007081003,71,7,81,3,0.0
505,150021074020,150,21,74,20,
506,42014077009,42,14,77,9,-17.5
507,124023079016,124,23,79,16,
508,82049045028,82,49,45,28,-17.0
509,85021084010,85,21,84,10,-0.0
510,78021086003,78,21,86,3,-17.0
511,69014087003,69,14,87,3,6.5
512,97031114022,97,31,114,22,-1.0
513,22029095010,22,29,95,10,-10.0
514,91018073010,91,18,73,10,-14.0
515,92042115000,92,42,115,0,
516,19019099019,19,19,99,19,3.0
517,128031100009,128,31,100,9,-8.0
518,105018101000,105,18,101,0,-19.0
519,111015102010,111,15,102,10,-6.0
520,12017104014,12,17,104,14,-0.0
521,132023117013,132,23,117,13,
522,58028120009,58,28,120,9,-1.0
523,127032126031,127,32,126,31,-3.0
524,62036129000,62,36,129,0,-31.5
525,130028039022,130,28,39,22,-11.5
526,105028104024,105,28,104,24,-7.5
527,10015003010,10,15,3,10,-7.5
528,39019001014,39,19,1,14,-3.0
529,59018007016,59,18,7,16,-17.0
530,5028006018,5,28,6,18,-7.5
531,102045014028,102,45,14,28,9.0
532,111032025028,111,32,25,28,-12.5
533,33052032017,33,52,32,17,-16.5
534,35024038003,35,24,38,3,-14.5
535,64033065006,64,33,65,6,-5.0
536,78027097010,78,27,97,10,4.0
537,40045089014,40,45,89,14,-26.5
538,103014120007,103,14,120,7,-3.0
539,54044110014,54,44,110,14,-20.0
540,115042147041,115,42,147,41,
541,3030105010,3,30,105,10,4.0
542,9020070015,9,20,70,15,-10.0
543,59041017017,59,41,17,17,-24.0
544,82045107042,82,45,107,42,-13.5
545,39041084017,39,41,84,17,2.5
546,100024087007,100,24,87,7,-3.5
547,34035124030,34,35,124,30,
548,98038118018,98,38,118,18,1.0
549,3029009028,3,29,9,28,-14.0
550,127024040022,127,24,40,22,4.5
551,43034095010,43,34,95,10,-3.0
552,17020024017,17,20,24,17,3.0
553,32014042010,32,14,42,10,-5.5
554,82062130014,82,62,130,14,-2.5
555,69028044023,69,28,44,23,-1.0
556,35034062027,35,34,62,27,8.5
557,114017007003,114,17,7,3,-6.0
558,33013010007,33,13,10,7,-5.5
559,22013081006,22,13,81,6,-1.0
560,100023054010,100,23,54,10,-2.0
561,61022097014,61,22,97,14,6.5
562,78034128021,78,34,128,21,-5.0
563,59023071003,59,23,71,3,-6.5
