,Hash,W,W Pts,L,L Pts,Line
204,12063107035,12,63,107,35,11.0
205,13055039000,13,55,39,0,27.5
206,15028016022,15,28,16,22,-1.5
207,19034127028,19,34,127,28,-11.0
208,18029068019,18,29,68,19,
209,22024078022,22,24,78,22,-1.0
210,27009014007,27,9,14,7,-2.5
211,29049093023,29,49,93,23,20.5
212,32038064010,32,38,64,10,-35.0
213,33024125016,33,24,125,16,-11.0
214,36051052031,36,51,52,31,14.0
215,40038111024,40,38,111,24,5.0
216,42014071013,42,14,71,13,-4.5
217,44010129006,44,10,129,6,-9.0
218,45038046013,45,38,46,13,5.0
219,48020060014,48,20,60,14,-4.5
220,54044028022,54,44,28,22,-23.0
221,50043051014,50,43,51,14,
222,53020069013,53,20,69,13,-10.0
223,55027083007,55,27,83,7,3.0
224,57024031014,57,24,31,14,7.5
225,61028056000,61,28,56,0,14.0
226,62024088021,62,24,88,21,-20.0
227,66024095010,66,24,95,10,11.5
228,70033001011,70,33,1,11,17.5
229,115023072017,115,23,72,17,-12.0
230,73038074029,73,38,74,29,-2.0
231,75038038031,75,38,38,31,-13.5
232,77027063000,77,27,63,0,22.5
233,79014002012,79,14,2,12,-0.5
234,80034043027,80,34,43,27,-14.5
235,81044128024,81,44,128,24,13.5
236,82036047034,82,36,47,34,-5.0
237,84041024024,84,41,24,24,10.0
238,86020009014,86,20,9,14,-19.5
239,87017122013,87,17,122,13,-7.5
240,91021034007,91,21,34,7,6.5
241,94024109018,94,24,109,18,-12.0
242,98049076014,98,49,76,14,19.5
243,99055005017,99,55,5,17,26.0
244,105030065017,105,30,65,17,9.0
245,101050104007,101,50,104,7,29.0
246,119025118006,119,25,118,6,15.5
247,108024011010,108,24,11,10,8.0
248,110045113031,110,45,113,31,-16.0
249,117033025018,117,33,25,18,9.5
250,120017067013,120,17,67,13,-6.0
251,123049089010,123,49,89,10,32.0
252,40049093028,40,49,93,28,-4.0
253,126017097012,126,17,97,12,-22.0
254,55031098010,55,31,98,10,17.5
255,122028069013,122,28,69,13,12.5
256,1031130017,1,31,130,17,-7.0
257,2047028021,2,47,28,21,17.5
258,3027007014,3,27,7,14,-2.5
259,4037037003,4,37,37,3,19.5
260,5044085007,5,44,85,7,28.5
261,6048024023,6,48,24,23,8.5
262,12066046007,12,66,46,7,13.0
263,13041025010,13,41,25,10,15.5
264,15062057038,15,62,57,38,12.0
265,17045029038,17,45,29,38,-3.0
266,22043038024,22,43,38,24,11.5
267,26040113013,26,40,113,13,26.0
268,27044009003,27,44,9,3,27.5
269,32021066003,32,21,66,3,11.5
270,31052118012,31,52,118,12,26.0
271,33029059024,33,29,59,24,-1.5
272,44029042020,44,29,42,20,-1.5
273,51049106027,51,49,106,27,18.0
274,54045095024,54,45,95,24,0.5
275,50034119031,50,34,119,31,-10.0
276,61038077000,61,38,77,0,28.0
277,62031090024,62,31,90,24,-6.0
278,63041088013,63,41,88,13,24.5
279,64052074003,64,52,74,3,3.5
280,65045109017,65,45,109,17,-3.5
281,72035073017,72,35,73,17,14.0
282,68059011041,68,59,11,41,7.5
283,78041070024,78,41,70,24,3.0
284,79034060003,79,34,60,3,15.5
285,80049056028,80,49,56,28,-11.0
286,82033128026,82,33,128,26,-12.0
287,86029043007,86,29,43,7,17.5
288,87026121019,87,26,121,19,-1.0
289,89027030026,89,27,30,26,-4.5
290,91028039014,91,28,39,14,14.0
291,92033115027,92,33,115,27,2.5
292,96045100024,96,45,100,24,19.5
293,102049110010,102,49,110,10,24.5
294,103038035031,103,38,35,31,-9.5
295,104024081017,104,24,81,17,-23.0
296,101052047045,101,52,47,45,-2.0
297,107066045031,107,66,45,31,22.0
298,108038048007,108,38,48,7,14.5
299,111034052024,111,34,52,24,0.0
300,116030019024,116,30,19,24,-1.5
301,117056034014,117,56,34,14,29.0
302,125003014000,125,3,14,0,-12.5
303,127045084038,127,45,84,38,-23.0
304,123058067028,123,58,67,28,23.0
305,124041018039,124,41,18,39,-3.0
306,129023071021,129,23,71,21,-0.5
307,8049094031,8,49,94,31,14.5
308,10030049027,10,30,49,27,1.0
309,99056114035,99,56,114,35,14.5
310,123055076028,123,55,76,28,-7.5
311,17038021024,17,38,21,24,9.5
312,34031115028,34,31,115,28,-8.5
313,40042110007,40,42,110,7,14.0
314,117052013026,117,52,13,26,-33.5
315,3041105023,3,41,105,23,13.0
316,4059052014,4,59,52,14,31.0
317,5038024031,5,38,24,31,1.0
318,12062128038,12,62,128,38,3.5
319,15059002010,15,59,2,10,36.5
320,18051016014,18,51,16,14,30.5
321,22034014017,22,34,14,17,-1.0
322,25038001023,25,38,1,23,-18.5
323,29030111017,29,30,111,17,-1.0
324,33041053021,33,41,53,21,13.5
325,35009066006,35,9,66,6,-12.5
326,36056074026,36,56,74,26,-1.0
327,37031011019,37,31,11,19,-26.0
328,41019109016,41,19,109,16,-12.5
329,44040077010,44,40,77,10,28.5
330,48015057010,48,15,57,10,-12.0
331,54035032028,54,35,32,28,0.5
332,55033030017,55,33,30,17,12.5
333,58037064024,58,37,64,24,-23.5
334,59030122020,59,30,122,20,7.0
335,62027061023,62,27,61,23,-11.0
336,67042031034,67,42,31,34,-2.5
337,65045050020,65,45,50,20,14.0
338,71048063025,71,48,63,25,-24.0
339,73028039027,73,28,39,27,-3.0
340,75050125014,75,50,125,14,19.0
341,68045060012,68,45,60,12,15.0
342,78041097031,78,41,97,31,4.0
343,80038086010,80,38,86,10,9.5
344,81055047000,81,55,47,0,51.0
345,83037020034,83,37,20,34,
346,84026126020,84,26,126,20,-9.0
347,87031038028,87,31,38,28,-6.0
348,90055043052,90,55,43,52,-9.5
349,91030092007,91,30,92,7,-25.5
350,95019120010,95,19,120,10,7.5
351,96028026020,96,28,26,20,-9.0
352,98032119010,98,32,119,10,14.0
353,102030113016,102,30,113,16,-6.0
354,101045045021,101,45,45,21,
355,107030046020,107,30,46,20,-23.0
356,108063028020,108,63,28,20,14.5
357,116034006018,116,34,6,18,11.5
358,121044100038,121,44,100,38,-1.0
359,127052085031,127,52,85,31,13.0
360,124049079014,124,49,79,14,-38.5
361,129024088007,129,24,88,7,-6.0
362,130028072021,130,28,72,21,-13.0
363,8037051027,8,37,51,27,3.5
364,4031036013,4,31,36,13,11.5
365,102024029014,102,24,29,14,-13.0
366,114040019024,114,40,19,24,12.5
367,58066111042,58,66,111,42,14.5
368,91048117014,91,48,117,14,-38.0
369,1042034014,1,42,34,14,11.0
370,3019103014,3,19,103,14,-9.5
371,7054010046,7,54,10,46,1.0
372,12045045027,12,45,45,27,-18.0
373,13034130014,13,34,130,14,-14.5
374,15048048000,15,48,48,0,35.0
375,16041079017,16,41,79,17,21.0
376,18023011021,18,23,11,21,-5.5
377,21037026013,21,37,26,13,13.0
378,22058059000,22,58,59,0,50.5
379,24017085013,24,17,85,13,-5.0
380,27045122043,27,45,122,43,-5.5
381,31041083012,31,41,83,12,15.0
382,38022033016,38,22,33,16,-12.0
383,40059113010,40,59,113,10,28.0
384,41027052013,41,27,52,13,13.0
385,54048123020,54,48,123,20,12.5
386,50045067016,50,45,67,16,
387,53017014014,53,17,14,14,-4.5
388,55030076013,55,30,76,13,-10.5
389,62052043026,62,52,43,26,11.5
390,64023105003,64,23,105,3,14.0
391,65042049016,65,42,49,16,13.0
392,70031110014,70,31,110,14,-8.0
393,72030039020,72,30,39,20,2.5
394,75026121013,75,26,121,13,-3.5
395,69035125017,69,35,125,17,10.0
396,68049028021,68,49,28,21,0.0
397,77030071028,77,30,71,28,-9.0
398,80049090007,80,49,90,7,19.0
399,81063107027,81,63,107,27,21.5
400,82058046010,82,58,46,10,14.5
401,86031056030,86,31,56,30,-5.0
402,87023100020,87,23,100,20,-5.0
403,89038009031,89,38,9,31,0.0
404,92031073021,92,31,73,21,2.5
405,96038093014,96,38,93,14,12.0
406,97042116024,97,42,116,24,12.5
407,98044020010,98,44,20,10,
408,99031126014,99,31,126,14,2.5
409,104023047009,104,23,47,9,7.0
410,106036094018,106,36,94,18,-20.0
411,118027030017,118,27,30,17,-15.0
412,108051057035,108,51,57,35,1.5
413,109052074007,109,52,74,7,42.0
414,120010066003,120,10,66,3,-8.5
415,127045005042,127,45,5,42,-9.0
416,124035060013,124,35,60,13,-2.5
417,129024042013,129,24,42,13,6.5
418,16029060024,16,29,60,24,-2.0
419,36037106013,36,37,106,13,3.5
420,75026087019,75,26,87,19,6.0
421,84061006055,84,61,6,55,-8.5
422,101040128010,101,40,128,10,18.0
423,124058028028,124,58,28,28,11.5
424,26031029013,26,31,29,13,-23.5
425,50042089017,50,42,89,17,14.0
426,53020125019,53,20,125,19,-10.5
427,117058130027,117,58,130,27,5.5
428,1058039007,1,58,39,7,44.0
429,4044109041,4,44,109,41,-21.0
430,8048037034,8,48,37,34,-3.0
431,11020057010,11,20,57,10,10.0
432,13055115027,13,55,115,27,7.0
433,18014002006,18,14,2,6,5.0
434,21052113007,21,52,113,7,19.0
435,22056069041,22,56,69,41,2.0
436,32027035003,32,27,35,3,24.0
437,30031031017,30,31,31,17,-16.5
438,33045100021,33,45,100,21,8.0
439,40034120000,40,34,120,0,23.0
440,44031056015,44,31,56,15,-2.0
441,45024104000,45,24,104,0,-27.5
442,51030052024,51,30,52,24,-4.0
443,55034020010,55,34,20,10,
444,58041110013,58,41,110,13,-2.5
445,59030027027,59,30,27,27,-13.0
446,61029063026,61,29,63,26,-8.5
447,64027010019,64,27,10,19,-0.5
448,70029096017,70,29,96,17,5.5
449,74055041048,74,55,41,48,-14.0
450,76030119023,76,30,119,23,-14.0
451,78024102020,78,24,102,20,-7.0
452,81062046007,81,62,46,7,15.5
453,82070107053,82,70,107,53,14.5
454,86039042000,86,39,42,0,35.0
455,88055071045,88,55,71,45,-18.0
456,91041025017,91,41,25,17,21.0
457,97027019021,97,27,19,21,1.5
458,98034118013,98,34,118,13,-3.0
459,99030127028,99,30,127,28,-8.0
460,103052049021,103,52,49,21,20.5
461,105035095028,105,35,95,28,-7.5
462,111040093031,111,40,93,31,8.0
463,114035024031,114,35,24,31,-19.5
464,116027085012,116,27,85,12,-11.5
465,121027038021,121,27,38,21,-10.5
466,122026014010,122,26,14,10,12.5
467,126049005003,126,49,5,3,40.0
468,123055083030,123,55,83,30,0.0
469,129048090010,129,48,90,10,19.0
470,68032108027,68,32,108,27,-12.0
471,15062079024,15,62,79,24,17.0
472,8040004027,8,40,4,27,-25.5
473,12031047024,12,31,47,24,-10.0
474,16018048017,16,18,48,17,-2.0
475,65031066013,65,31,66,13,10.5
476,72030034016,72,30,34,16,10.0
477,124054011007,124,54,11,7,32.0
478,17017092016,17,17,92,16,-10.5
479,102060093040,102,60,93,40,6.5
480,118024089021,118,24,89,21,-8.5
481,1020009003,1,20,9,3,0.5
482,2017057013,2,17,57,13,-5.5
483,3030054016,3,30,54,16,6.5
484,7053064052,7,53,64,52,-8.5
485,10026105010,10,26,105,10,-23.0
486,22023033013,22,23,33,13,-2.5
487,25026130007,25,26,130,7,9.5
488,26007110003,26,7,110,3,-1.5
489,32009120007,32,9,120,7,-19.0
490,31048020031,31,48,20,31,
491,35027049003,35,27,49,3,7.0
492,40033021030,40,33,21,30,-5.5
493,42048088014,42,48,88,14,30.0
494,44035043027,44,35,43,27,1.0
495,51023037021,51,23,37,21,0.0
496,50056076013,50,56,76,13,13.5
497,53041100017,53,41,100,17,7.0
498,59027121021,59,27,121,21,-0.5
499,60028028013,60,28,28,13,10.5
500,61049090016,61,49,90,16,8.5
501,67027055024,67,27,55,24,1.0
502,70045058020,70,45,58,20,-35.5
503,71039062038,71,39,62,38,-5.0
504,115041039021,115,41,39,21,12.0
505,73014117013,73,14,117,13,-21.0
506,74031106021,74,31,106,21,
507,75066027031,75,66,27,31,28.0
508,69024014008,69,24,14,8,12.0
509,77023086021,77,23,86,21,-4.5
510,78042087030,78,42,87,30,3.0
511,80028063014,80,28,63,14,-9.5
512,81052045016,81,52,45,16,11.0
513,82049101029,82,49,101,29,-26.5
514,83036119031,83,36,119,31,-13.0
515,84044019028,84,44,19,28,12.5
516,94052041045,94,52,41,45,-1.0
517,96022029017,96,22,29,17,-10.0
518,97038005030,97,38,5,30,-11.5
519,99042024010,99,42,24,10,17.0
520,103027095024,103,27,95,24,-14.0
521,104059046020,104,59,46,20,10.5
522,109051052014,109,51,52,14,28.0
523,111045113030,111,45,113,30,-2.0
524,114041085000,114,41,85,0,24.5
525,116034126023,116,34,126,23,-14.0
526,127038006024,127,38,6,24,11.5
527,128031107026,128,31,107,26,-4.0
528,123035030019,123,35,30,19,-9.5
529,129031056024,129,31,56,24,-3.0
530,79027048000,79,27,48,0,20.5
531,108028018023,108,28,18,23,2.0
532,15041124027,15,41,124,27,10.5
533,68041016030,68,41,16,30,4.0
534,94032051025,94,32,51,25,7.0
535,122023038021,122,23,38,21,-3.5
536,97027024024,97,27,24,24,-14.0
537,1035117028,1,35,117,28,-9.0
538,2037060028,2,37,60,28,2.5
539,3031065006,3,31,65,6,17.5
540,4047041020,4,47,41,20,7.0
541,5037116030,5,37,116,30,
542,6027126017,6,27,126,17,7.5
543,7031054014,7,31,54,14,-23.5
544,8059052021,8,59,52,21,24.0
545,19054085024,19,54,85,24,8.5
546,21049111038,21,49,111,38,-11.5
547,22037100027,22,37,100,27,-20.0
548,25049115035,25,49,115,35,6.5
549,32024095014,32,24,95,14,2.5
550,33034069017,33,34,69,17,10.0
551,34042039014,34,42,39,14,-35.5
552,35020010013,35,20,10,13,6.0
553,36045109010,36,45,109,10,30.5
554,37041106019,37,41,106,19,-23.5
555,40035058034,40,35,58,34,-4.0
556,44040063035,44,40,63,35,-4.0
557,53038121031,53,38,121,31,-6.5
558,55052031000,55,52,31,0,42.5
559,57028028017,57,28,28,17,5.5
560,61048043041,61,48,43,41,-6.0
561,62024056007,62,24,56,7,-0.5
562,67024030017,67,24,30,17,1.5
563,66020017016,66,20,17,16,-8.5
564,70055093014,70,55,93,14,21.0
565,71031090014,71,31,90,14,9.5
566,72037092034,72,37,92,34,1.0
567,73031013024,73,31,13,24,-37.5
568,75059059021,75,59,59,21,25.5
569,77021088014,77,21,88,14,-7.0
570,78028125007,78,28,125,7,-4.5
571,80028042003,80,28,42,3,7.5
572,81044012034,81,44,12,34,-12.0
573,82035045031,82,35,45,31,-8.0
574,83031118021,83,31,118,21,2.5
575,84038099036,84,38,99,36,-12.0
576,87031027013,87,31,27,13,15.5
577,91038130003,91,38,130,3,11.5
578,96044102023,96,44,102,23,-24.0
579,98065089010,98,65,89,10,47.5
580,103024076000,103,24,76,0,-17.0
581,101023046017,101,23,46,17,-41.0
582,107059047044,107,59,47,44,10.0
583,119030020027,119,30,20,27,
584,110034009031,110,34,9,31,-6.0
585,120021049017,120,21,49,17,1.0
586,127031114027,127,31,114,27,-15.5
587,128038104020,128,38,104,20,9.0
588,79048011031,79,48,11,31,7.5
589,108044015028,108,44,15,28,-24.0
590,18027048014,18,27,48,14,4.5
591,68027124019,68,27,124,19,5.0
592,29044113007,29,44,113,7,21.5
593,106016052003,106,16,52,3,7.0
594,1037013030,1,37,13,30,-17.5
595,96065021027,96,65,21,27,-39.0
596,2042016021,2,42,16,21,16.5
597,6052005037,6,52,5,37,9.0
598,10056041034,10,56,41,34,-11.0
599,12045082035,12,45,82,35,7.5
600,17052034010,17,52,34,10,15.0
601,22033125013,22,33,125,13,-9.0
602,25028073021,25,28,73,21,4.0
603,26020040017,26,20,40,17,-11.0
604,32020030014,32,20,30,14,-22.5
605,35023036017,35,23,36,17,-7.0
606,37024094010,37,24,94,10,11.0
607,43047056028,43,47,56,28,17.5
608,44040088020,44,40,88,20,-3.5
609,47038045035,47,38,45,35,-0.5
610,49058020010,49,58,20,10,
611,50017118015,50,17,118,15,-23.0
612,59038038021,59,38,38,21,-19.5
613,60020057013,60,20,57,13,-14.5
614,61028086016,61,28,86,16,8.5
615,62017080014,62,17,80,14,-17.5
616,67041076007,67,41,76,7,11.5
617,63032042023,63,32,42,23,4.5
618,64038054017,64,38,54,17,14.0
619,65051007050,65,51,7,50,-7.0
620,70044111021,70,44,111,21,10.0
621,74037051034,74,37,51,34,-17.5
622,75030122027,75,30,122,27,-1.0
623,69042100029,69,42,100,29,-6.0
624,77013129007,77,13,129,7,-18.0
625,78019014016,78,19,14,16,-12.5
626,81030101029,81,30,101,29,-18.0
627,84048097028,84,48,97,28,16.5
628,87045053034,87,45,53,34,-12.0
629,90031009021,90,31,9,21,6.5
630,91052115014,91,52,115,14,22.5
631,92042039023,92,42,39,23,
632,93049110021,93,49,110,21,25.0
633,98056083031,98,56,83,31,3.5
634,99035019022,99,35,19,22,3.0
635,102031058012,102,31,58,12,-22.5
636,103019066008,103,19,66,8,5.0
637,105025120000,105,25,120,0,19.5
638,119034089024,119,34,89,24,7.0
639,114017116009,114,17,116,9,8.0
640,117031072027,117,31,72,27,-10.0
641,121042027034,121,42,27,34,-10.5
642,126052085007,126,52,85,7,30.5
643,127027024003,127,27,24,3,9.5
644,128049046000,128,49,46,0,19.5
645,123063031007,123,63,31,7,36.0
646,15048011010,15,48,11,10,14.5
647,79026068021,79,26,68,21,-17.0
648,96044113003,96,44,113,3,16.5
649,107048104045,107,48,104,45,3.0
650,2020048000,2,20,48,0,9.5
651,7028066003,7,28,66,3,9.5
652,13040092023,13,40,92,23,9.0
653,18035028028,18,35,28,28,-17.0
654,37031109021,37,31,109,21,-11.0
655,40052070031,40,52,70,31,-22.5
656,44028071020,44,28,71,20,5.5
657,57031016026,57,31,16,26,-11.5
658,59029087024,59,29,87,24,-12.0
659,84052085042,84,52,85,42,-24.5
660,101028012021,101,28,12,21,-9.0
661,111045110034,111,45,110,34,2.0
662,126045127010,126,45,127,10,27.5
663,123049055028,123,49,55,28,8.5
664,124035108030,124,35,108,30,-12.5
665,3029010013,3,29,10,13,1.0
666,4028051007,4,28,51,7,-2.0
667,8052074028,8,52,74,28,6.5
668,17051117028,17,51,117,28,20.0
669,19048006046,19,48,6,46,
670,21019029016,21,19,29,16,1.0
671,22037095032,22,37,95,32,-15.5
672,25034034031,25,34,34,31,-7.5
673,27027125021,27,27,125,21,2.0
674,30033083031,30,33,83,31,-2.0
675,33027032002,33,27,32,2,22.0
676,35013038007,35,13,38,7,2.0
677,36055094017,36,55,94,17,16.5
678,39028052026,39,28,52,26,-4.5
679,41038106031,41,38,106,31,2.5
680,43054088036,43,54,88,36,8.5
681,47045046014,47,45,46,14,10.0
682,54019105007,54,19,105,7,5.5
683,53038049024,53,38,49,24,7.5
684,56046090041,56,46,90,41,-6.0
685,58063093000,58,63,93,0,43.0
686,62055086016,62,55,86,16,31.5
687,67042119007,67,42,119,7,23.0
688,64038065027,64,38,65,27,9.0
689,73047001035,73,47,1,35,-22.5
690,75045069034,75,45,69,34,7.5
691,77024042014,77,24,42,14,8.0
692,80042061013,80,42,61,13,28.0
693,81058082023,81,58,82,23,27.5
694,89027020007,89,27,20,7,
695,91031072014,91,31,72,14,0.0
696,97040114021,97,40,114,21,16.0
697,98058050024,98,58,50,24,-39.0
698,99038078036,99,38,78,36,-2.0
699,100020014017,100,20,14,17,-5.5
700,102027026003,102,27,26,3,11.0
701,103053120028,103,53,120,28,7.0
702,118020076017,118,20,76,17,-5.5
703,116020024014,116,20,24,14,-10.5
704,122023121020,122,23,121,20,-0.5
705,128030045006,128,30,45,6,10.5
706,129031063021,129,31,63,21,8.0
707,130035115028,130,35,115,28,-9.0
708,15034068014,15,34,68,14,
709,3029032015,3,29,32,15,-3.0
710,4034094027,4,34,94,27,-12.0
711,8055106017,8,55,106,17,13.5
712,22045075037,22,45,75,37,1.5
713,37034036007,37,34,36,7,-47.5
714,40024102013,40,24,102,13,5.5
715,47024128023,47,24,128,23,-7.5
716,52042074035,52,42,74,35,-8.0
717,62016044013,62,16,44,13,-0.5
718,91027001024,91,27,1,24,-1.0
719,99041097022,99,41,97,22,14.5
720,104023012017,104,23,12,17,-27.0
721,109041051017,109,41,51,17,-26.0
722,123045098028,123,45,98,28,9.5
