,Hash,W,W Pts,L,L Pts,Line
59,121006070003,121,6,70,3,-7.0
60,75009107003,75,9,107,3,1.0
61,45042052007,45,42,52,7,
62,66047073016,66,47,73,16,-24.0
63,93028076009,93,28,76,9,-15.0
64,61017077010,61,17,77,10,-28.0
65,63038079014,63,38,79,14,
66,130030085010,130,30,85,10,-3.0
67,88012129006,88,12,129,6,-10.0
68,22019089003,22,19,89,3,-17.0
69,153021156007,153,21,156,7,
70,90021102003,90,21,102,3,6.0
71,97020103017,97,20,103,17,-7.0
72,17035091011,17,35,91,11,-14.0
73,92031127026,92,31,127,26,3.5
74,51027029021,51,27,29,21,
75,80031100021,80,31,100,21,-25.0
76,99019110014,99,19,110,14,-11.0
77,35042105000,35,42,105,0,-2.0
78,71055116009,71,55,116,9,-23.0
79,74006118003,74,6,118,3,
80,56031120006,56,31,120,6,-14.0
81,157013161010,157,13,161,10,
82,95073160000,95,73,160,0,
83,124031144017,124,31,144,17,
84,158020082019,158,20,82,19,
85,128052025024,128,52,25,24,-3.0
86,3059064035,3,59,64,35,-14.0
87,133014004007,133,14,4,7,
88,17028129003,17,28,129,3,-3.0
89,9026019019,9,26,19,19,14.0
90,90024021007,90,24,21,7,
91,125024134007,125,24,134,7,
92,35020022016,35,20,22,16,-9.0
93,54023024020,54,23,24,20,-21.0
94,142026136006,142,26,136,6,-15.0
95,25015005013,25,15,5,13,
96,139038146007,139,38,146,7,
97,10035027028,10,35,27,28,-21.0
98,33063029007,33,63,29,7,
99,79034028006,79,34,28,6,
100,32045038012,32,45,38,12,1.0
101,163028159014,163,28,159,14,
102,66052042007,66,52,42,7,-17.0
103,18016144000,18,16,144,0,
104,43036049030,43,36,49,30,2.0
105,71057044000,71,57,44,0,-13.0
106,70031048003,70,31,48,3,
107,147023015021,147,23,15,21,
108,98038050011,98,38,50,11,
109,157017055003,157,17,55,3,
110,84035062007,84,35,62,7,-6.0
111,56014128011,56,14,128,11,-2.0
112,59014040007,59,14,40,7,7.0
113,100036060024,100,36,60,24,-8.5
114,78029061027,78,29,61,27,-3.0
115,80047063000,80,47,63,0,-24.0
116,65024120014,65,24,120,14,-17.0
117,69027121013,69,27,121,13,2.0
118,52035008012,52,35,8,12,
119,107028073017,107,28,73,17,
120,76035118015,76,35,118,15,
121,126045077007,126,45,77,7,-27.0
122,7033082020,7,33,82,20,-14.0
123,6042085014,6,42,85,14,-21.0
124,39025150014,39,25,150,14,
125,86025105009,86,25,105,9,-2.0
126,138040151007,138,40,151,7,-14.0
127,87018046003,87,18,46,3,-16.0
128,137017152007,137,17,152,7,-6.0
129,110035089014,110,35,89,14,-15.0
130,130035153014,130,35,153,14,
131,97023095013,97,23,95,13,-13.0
132,91013001010,91,13,1,10,-11.0
133,74018154017,74,18,154,17,
134,45027092006,45,27,92,6,-8.5
135,14030099013,14,30,99,13,6.0
136,34016051014,34,16,51,14,
137,93017101014,93,17,101,14,-15.0
138,11027108007,11,27,108,7,
139,160023111010,160,23,111,10,
140,114023088014,114,23,88,14,5.0
141,116045115029,116,45,115,29,
142,104035117017,104,35,117,17,-29.0
143,103035127023,103,35,127,23,-18.0
144,124035068006,124,35,68,6,
145,122007161003,122,7,161,3,
146,12043158015,12,43,158,15,
147,162045131017,162,45,131,17,2.0
148,42020001020,42,20,1,20,-18.0
149,47031008007,47,31,8,7,
150,5031019024,5,31,19,24,6.0
151,127031009018,127,31,9,18,-8.0
152,80038006021,80,38,6,21,-17.0
153,12011107003,12,11,107,3,-3.0
154,156020014009,156,20,14,9,6.0
155,49021015020,49,21,15,20,
156,134029133013,134,29,133,13,
157,135038137020,135,38,137,20,-4.0
158,108049028007,108,49,28,7,
159,4042140015,4,42,140,15,
160,116027034012,116,27,34,12,
161,59010033009,59,10,33,9,6.0
162,130045039020,130,45,39,20,
163,142014143013,142,14,143,13,-4.0
164,45010044007,45,10,44,7,4.0
165,43049024007,43,49,24,7,-6.0
166,18021048006,18,21,48,6,
167,17041147025,17,41,147,25,
168,53017046009,53,17,46,9,13.0
169,89017054007,89,17,54,7,11.0
170,75017056003,75,17,56,3,-4.0
171,38017058008,38,17,58,8,-12.0
172,60042011009,60,42,11,9,
173,66031091007,66,31,91,7,-14.0
174,32021065015,32,21,65,15,-3.0
175,71021086007,71,21,86,7,-4.0
176,52024051000,52,24,51,0,
177,68022079021,68,22,79,21,
178,73052074019,73,52,74,19,
179,40024076017,40,24,76,17,-19.5
180,100042077021,100,42,77,21,-10.0
181,84034126010,84,34,126,10,7.0
182,104035085000,104,35,85,0,-25.0
183,90044152013,90,44,152,13,-21.0
184,128031153028,128,31,153,28,-18.0
185,97024063007,97,24,63,7,-17.0
186,95017061014,95,17,61,14,7.0
187,154034139028,154,34,139,28,
188,98035029007,98,35,29,7,
189,99031081014,99,31,81,14,15.0
190,93052155016,93,52,155,16,
191,35034101003,35,34,101,3,-14.0
192,87036102002,87,36,102,2,-17.0
193,103042010000,103,42,10,0,2.0
194,110026064024,110,26,64,24,3.0
195,7013111010,7,13,111,10,-23.0
196,115056025015,115,56,25,15,
197,150028118014,150,28,118,14,
198,3041120000,3,41,120,0,-34.0
199,121020027017,121,20,27,17,-7.0
200,163021157016,163,21,157,16,
201,22017159010,22,17,159,10,
202,125027069007,125,27,69,7,8.0
203,160013021008,160,13,21,8,
204,114035129000,114,35,129,0,-17.0
205,62033124007,62,33,124,7,
206,70045161006,70,45,161,6,-24.0
207,3045049000,3,45,49,0,-22.0
208,162017001016,162,17,1,16,-2.0
209,58024008003,58,24,8,3,
210,4023055006,4,23,55,6,
211,5005044003,5,5,44,3,6.0
212,97023006021,97,23,6,21,-14.0
213,148024011007,148,24,11,7,
214,70021014000,70,21,14,0,-4.0
215,15017124014,15,17,124,14,
216,131028152011,131,28,152,11,2.0
217,61038019013,61,38,19,13,-14.0
218,156023021006,156,23,21,6,
219,151024136013,151,24,136,13,-1.0
220,45069025000,45,69,25,0,
221,143017138006,143,17,138,6,1.0
222,139030155020,139,30,155,20,
223,43031027021,43,31,27,21,-17.0
224,33018071014,33,18,71,14,14.0
225,115036132017,115,36,132,17,
226,163042133028,163,42,133,28,
227,75033038000,75,33,38,0,-15.0
228,142015009010,142,15,9,10,12.0
229,12024040012,12,24,40,12,-7.0
230,160046145020,160,46,145,20,
231,46023100008,46,23,100,8,7.0
232,111003047000,111,3,47,0,-1.0
233,54024032007,54,24,32,7,7.0
234,50007140003,50,7,140,3,
235,87038056009,87,38,56,9,-11.0
236,88028060003,88,28,60,3,-15.5
237,63049077021,63,49,77,21,-11.0
238,98028064022,98,28,64,22,
239,65028042021,65,28,42,21,-6.0
240,95030069010,95,30,69,10,-11.0
241,78026062021,78,26,62,21,-12.0
242,68020154017,68,20,154,17,
243,73024130021,73,24,130,21,
244,158017074015,158,17,74,15,
245,48015079014,48,15,79,14,
246,81082024042,81,82,24,42,-22.0
247,150024127022,150,24,127,22,
248,86029066021,86,29,66,21,7.0
249,10055153016,10,55,153,16,
250,90044137003,90,44,137,3,-17.0
251,129035091012,129,35,91,12,-5.0
252,99035092021,99,35,92,21,-18.5
253,93031110021,93,31,110,21,1.0
254,76022051020,76,22,51,20,
255,7044101007,7,44,101,7,-15.0
256,104041089028,104,41,89,28,-20.0
257,18014108010,18,14,108,10,
258,105041107021,105,41,107,21,-5.0
259,114017080000,114,17,80,0,10.0
260,116023117019,116,23,117,19,
261,118034039014,118,34,39,14,
262,128045121021,128,45,121,21,-4.0
263,134028157000,134,28,157,0,
264,22013122010,22,13,122,10,-9.0
265,126024082018,126,24,82,18,-1.0
266,125027161007,125,27,161,7,
267,51003008000,51,3,8,0,
268,3017090013,3,17,90,13,-19.0
269,69017004014,69,17,4,14,
270,54021010017,54,21,10,17,-1.0
271,15017108006,15,17,108,6,
272,133055157010,133,55,157,10,
273,134028159021,134,28,159,21,
274,22027121024,22,27,121,24,-5.0
275,79024018009,79,24,18,9,
276,142020137012,142,20,137,12,-3.0
277,25031073026,25,31,73,26,
278,161017138014,161,17,138,14,-1.0
279,139041024022,139,41,24,22,
280,95020027007,95,20,27,7,-21.0
281,29024153022,29,24,153,22,
282,92026034014,92,26,34,14,
283,163033140021,163,33,140,21,
284,135038143007,135,38,143,7,-6.0
285,42020044014,42,20,44,14,8.0
286,144028068018,144,28,68,18,
287,45031047007,45,31,47,7,-9.0
288,50016146007,50,16,146,7,
289,147017150012,147,17,150,12,
290,60034055006,60,34,55,6,
291,148048052028,148,48,52,28,
292,61027062023,61,27,62,23,-17.0
293,53038058014,53,38,58,14,
294,78032059014,78,32,59,14,-6.0
295,88021063007,88,21,63,7,-12.0
296,35028064021,35,28,64,21,-14.0
297,66030082007,66,30,82,7,-7.0
298,1021070020,1,21,70,20,13.0
299,75027125009,75,27,125,9,-8.0
300,71054046000,71,54,46,0,-19.0
301,111028076027,111,28,76,27,
302,80063077000,80,63,77,0,-33.0
303,104020081013,104,20,81,13,-2.0
304,19031084006,19,31,84,6,2.0
305,86024056010,86,24,56,10,-6.0
306,131042151022,131,42,151,22,-16.0
307,33036087022,33,36,87,22,1.0
308,152031136019,152,31,136,19,-9.0
309,89028101024,89,28,101,24,3.0
310,97027005010,97,27,5,10,-11.0
311,145019154006,145,19,154,6,
312,98042065014,98,42,65,14,
313,12032093028,12,32,93,28,-3.0
314,114035099021,114,35,99,21,-7.0
315,100031102007,100,31,102,7,-7.0
316,103023038010,103,23,38,10,-12.0
317,110043120021,110,43,120,21,-11.0
318,40017105007,40,17,105,7,-2.0
319,115028091017,115,28,91,17,
320,116031118007,116,31,118,7,
321,117028132017,117,28,132,17,
322,126041085006,126,41,85,6,-18.0
323,6027127021,6,27,127,21,-14.0
324,7027160007,7,27,160,7,
325,43024129000,43,24,129,0,-8.0
326,124028048021,124,28,48,21,
327,158038155026,158,38,155,26,
328,39016128013,39,16,128,13,
329,17052130017,17,52,130,17,
330,14027162009,14,27,162,9,-13.0
331,110028001007,110,28,1,7,-15.0
332,98035008000,98,35,8,0,
333,3027103000,3,27,103,0,-8.0
334,78030009003,78,30,9,3,-26.0
335,11026028000,11,26,28,0,
336,12046105007,12,46,105,7,-4.0
337,33041014007,33,41,14,7,-17.0
338,131032137025,131,32,137,25,-4.0
339,17070117046,17,70,117,46,
340,133021055011,133,21,55,11,
341,95049021007,95,49,21,7,
342,68021018000,68,21,18,0,
343,152014135010,152,14,135,10,-6.5
344,66045024007,66,45,24,7,-26.0
345,162030136010,162,30,136,10,-24.0
346,25026091007,25,26,91,7,
347,27034022017,27,34,22,17,15.0
348,29024159014,29,24,159,14,
349,32015064003,32,15,64,3,4.0
350,10017038014,10,17,38,14,-10.0
351,138030142012,138,30,142,12,-1.0
352,39031073014,39,31,73,14,
353,40013093011,40,13,93,11,6.0
354,46028045017,46,28,45,17,10.0
355,80027043017,80,27,43,17,-15.0
356,53027145017,53,27,145,17,
357,15024048003,15,24,48,3,
358,81035047021,81,35,47,21,-22.0
359,147023092021,147,23,92,21,
360,54017049010,54,17,49,10,3.0
361,79017060007,79,17,60,7,
362,61037063014,61,37,63,14,-11.0
363,65034059031,65,34,59,31,6.0
364,75028069008,75,28,69,8,-13.0
365,52028146006,52,28,146,6,
366,74030155010,74,30,155,10,
367,76029058010,76,29,58,10,-5.5
368,44025077003,44,25,77,3,-27.0
369,71048082007,71,48,82,7,-26.0
370,19027085006,19,27,85,6,-20.0
371,34027150003,34,27,150,3,
372,88045042020,88,45,42,20,-8.0
373,84007097007,84,7,97,7,7.0
374,154042144000,154,42,144,0,
375,86024100007,86,24,100,7,-14.0
376,124017108007,124,17,108,7,
377,107010089003,107,10,89,3,-4.0
378,111023101017,111,23,101,17,1.0
379,130024116021,130,24,116,21,
380,115053118014,115,53,118,14,
381,35041120000,35,41,120,0,-29.0
382,70024156015,70,24,156,15,-11.5
383,122030121000,122,30,121,0,-5.0
384,157022153017,157,22,153,17,
385,126027099024,126,27,99,24,-1.0
386,127038005014,127,38,5,14,7.0
387,56011125010,56,11,125,10,-6.0
388,129017062007,129,17,62,7,7.0
389,161021090018,161,21,90,18,26.0
390,139027158021,139,27,158,21,
391,87042128014,87,42,128,14,-14.0
392,40024007017,40,24,7,17,4.0
393,14030009014,14,30,9,14,-13.0
394,65024010021,65,24,10,21,-4.0
395,12021101006,12,21,101,6,-16.0
396,60007015003,60,7,15,3,
397,17034039007,17,34,39,7,
398,102023021007,102,23,21,7,
399,69024022020,69,24,22,20,2.0
400,135035136022,135,35,136,22,-21.0
401,116021025021,116,21,25,21,
402,137007138003,137,7,138,3,5.0
403,139028074022,139,28,74,22,
404,75031029003,75,31,29,3,
405,48035028012,48,35,28,12,
406,133026140014,133,26,140,14,
407,33024058003,33,24,58,3,-24.0
408,163021004020,163,21,4,20,
409,35027049000,35,27,49,0,-9.0
410,152007142003,152,7,142,3,-2.0
411,131021143003,131,21,143,3,-6.0
412,61045042014,61,45,42,14,-19.0
413,43035077020,43,35,77,20,-28.0
414,144009145000,144,9,145,0,
415,63024044006,63,24,44,6,2.0
416,82014046014,82,14,46,14,-3.0
417,51038146010,51,38,146,10,
418,147031085021,147,31,85,21,
419,32013053000,32,13,53,0,-19.0
420,155021050020,155,21,50,20,
421,159013055013,159,13,55,13,
422,148036008028,148,36,8,28,
423,88036062025,88,36,62,25,-14.0
424,56017027014,56,17,27,14,-4.0
425,64027120014,64,27,120,14,-14.0
426,66013047003,66,13,47,3,-15.0
427,70024126010,70,24,126,10,11.0
428,78020005003,78,20,5,3,-12.0
429,71045024007,71,45,24,7,-29.0
430,68017160014,68,17,160,14,
431,73022118021,73,22,118,21,
432,80021129000,80,21,129,0,-22.0
433,81042045007,81,42,45,7,-9.0
434,6037150009,6,37,150,9,
435,86020128015,86,20,128,15,-12.0
436,87030103006,87,30,103,6,-4.0
437,89010105006,89,10,105,6,10.0
438,100017090009,100,17,90,9,-3.0
439,130034091009,130,34,91,9,
440,3042098007,3,42,98,7,-21.5
441,93020104006,93,20,104,6,13.0
442,99048127034,99,48,127,34,-7.0
443,79024108009,79,24,108,9,
444,110031038014,110,31,38,14,-5.0
445,114032019009,114,32,19,9,-10.0
446,84032115009,84,32,115,9,
447,117014034000,117,14,34,0,
448,156017157006,156,17,157,6,
449,121024125021,121,24,125,21,7.0
450,153018122007,153,18,122,7,
451,124017011015,124,17,11,15,
452,111044158024,111,44,158,24,
453,162008151000,162,8,151,0,-17.0
454,65006003003,65,6,3,3,17.0
455,32021010010,32,21,10,10,-4.0
456,126025006000,126,25,6,0,-5.0
457,15024011021,15,24,11,21,
458,14023001000,14,23,1,0,-7.0
459,142017131016,142,17,131,16,3.0
460,97060019007,97,60,19,7,-18.0
461,153024021010,153,24,21,10,
462,22035125033,22,35,125,33,-1.0
463,18051028015,18,51,28,15,
464,39031132021,39,31,132,21,
465,163035055000,163,35,55,0,
466,27017038012,27,17,38,12,-4.0
467,143026136000,143,26,136,0,-12.0
468,24017045009,24,17,45,9,9.0
469,46020047018,46,20,47,18,-1.0
470,110024049022,110,24,49,22,-8.0
471,98036146010,98,36,146,10,
472,147034034009,147,34,34,9,
473,50028008000,50,28,8,0,
474,86027059012,86,27,59,12,-11.0
475,108017060014,108,17,60,14,
476,61035043000,61,35,43,0,-7.0
477,63021042018,63,21,42,18,1.0
478,54038064016,54,38,64,16,-6.0
479,71038066016,71,38,66,16,-12.0
480,78033070000,78,33,70,0,-10.0
481,81041075007,81,41,75,7,-6.0
482,56024069000,56,24,69,0,-6.0
483,68035048014,68,35,48,14,
484,76038074028,76,38,74,28,
485,124013079007,124,13,79,7,
486,80048062016,80,48,62,16,-16.0
487,99054085013,99,54,85,13,-26.0
488,117021150007,117,21,150,7,
489,152028151021,152,28,151,21,-14.0
490,87043100006,87,43,100,6,-12.0
491,88052077031,88,52,77,31,-27.0
492,89017007016,89,17,7,16,14.0
493,90037009021,90,37,9,21,-12.0
494,35013095010,35,13,95,10,-4.0
495,82015091006,82,15,91,6,-7.0
496,51021154003,51,21,154,3,
497,92030012022,92,30,12,22,20.5
498,148031155017,148,31,155,17,
499,40037101005,40,37,101,5,-16.0
500,102017053012,102,17,53,12,
501,107024104020,107,24,104,20,10.0
502,33045111002,33,45,111,2,-19.0
503,93020105000,93,20,105,0,-8.0
504,5023114017,5,23,114,17,15.0
505,115072073007,115,72,73,7,
506,17083118007,17,83,118,7,
507,120014058010,120,14,58,10,5.0
508,121016103013,121,16,103,13,12.0
509,84020127010,84,20,127,10,-11.0
510,4027159024,4,27,159,24,
511,139038160015,139,38,160,15,
512,44022129013,44,22,129,13,-4.0
513,29031161023,29,31,161,23,
514,145037158018,145,37,158,18,
515,122034128011,122,34,128,11,-4.0
516,25028130025,25,28,130,25,
517,162035138007,162,35,138,7,-3.0
518,9047001024,9,47,1,24,-3.0
519,146023008022,146,23,8,22,
520,157016004016,157,16,4,16,
521,126045005022,126,45,5,22,-13.0
522,12042007015,12,42,7,15,-7.0
523,18032015010,18,32,15,10,
524,6034019006,6,34,19,6,-14.0
525,95045134024,95,45,134,24,
526,82042024007,82,42,24,7,-9.0
527,138048136000,138,48,136,0,-7.0
528,137024162006,137,24,162,6,13.0
529,59023029010,59,23,29,10,
530,35026032021,35,26,32,21,-7.0
531,34031154014,34,31,154,14,
532,104015040013,104,15,40,13,-1.0
533,66014045010,66,14,45,10,-14.0
534,80049042042,80,49,42,42,-26.0
535,144015028007,144,15,28,7,
536,63031043007,63,31,43,7,4.0
537,111030145007,111,30,145,7,
538,88058044013,88,58,44,13,-16.0
539,11034048007,11,34,48,7,
540,71055047008,71,55,47,8,-29.0
541,147020132010,147,20,132,10,
542,87041053023,87,41,53,23,-28.5
543,3028054007,3,28,54,7,-20.0
544,79028055020,79,28,55,20,
545,148045050008,148,45,50,8,
546,21014058010,21,14,58,10,
547,61024129000,61,24,129,0,-19.0
548,70006100003,70,6,100,3,3.0
549,75024022019,75,24,22,19,-7.0
550,86021069013,86,21,69,13,-18.0
551,38003078003,38,3,78,3,20.0
552,108013068006,108,13,68,6,
553,116049073021,116,49,73,21,
554,160014074014,160,14,74,14,
555,17041076023,17,41,76,23,-16.0
556,62042077010,62,42,77,10,-20.0
557,81021046019,81,21,46,19,-20.0
558,84020114014,84,20,114,14,13.0
559,127028085007,127,28,85,7,-15.0
560,90019121017,90,19,121,17,2.0
561,97034099009,97,34,99,9,-7.0
562,39031091006,39,31,91,6,
563,92028150023,92,28,150,23,
564,10031098000,10,31,98,0,
565,93034089014,93,34,89,14,-7.0
566,51030155013,51,30,155,13,
567,101024107017,101,24,107,17,8.0
568,25037118007,25,37,118,7,
569,49031120010,49,31,120,10,-16.0
570,156034151003,156,34,151,3,-25.0
571,33031122007,33,31,122,7,-16.0
572,133039159014,133,39,159,14,
573,125027027024,125,27,27,24,-1.0
574,60034124024,60,34,124,24,
575,142024161013,142,24,161,13,-3.0
576,128041102028,128,41,102,28,-6.0
577,115033130026,115,33,130,26,
578,155036008014,155,36,8,14,
579,12016089006,12,16,89,6,-14.0
580,53020021000,53,20,21,0,
581,56034022007,56,34,22,7,-8.0
582,18022124010,18,22,124,10,
583,137024136000,137,24,136,0,-14.0
584,17045025014,17,45,25,14,-22.0
585,138028131024,138,28,131,24,6.0
586,69038027021,69,38,27,21,-6.0
587,32017049015,32,17,49,15,-1.0
588,92033132021,92,33,132,21,
589,35031010021,35,31,10,21,-7.0
590,142028151017,142,28,151,17,-13.0
591,39024115019,39,24,115,19,
592,43026042024,43,26,42,24,-7.0
593,133027144019,133,27,144,19,
594,46042024003,46,42,24,3,-7.0
595,60049048014,60,49,48,14,
596,148035146003,148,35,146,3,
597,65055054031,65,55,54,31,-4.0
598,51027050009,51,27,50,9,
599,62030063012,62,30,63,12,5.0
600,110021058016,110,21,58,16,-23.0
601,59024120017,59,24,120,17,-16.0
602,64020103009,64,20,103,9,6.0
603,81017066007,81,17,66,7,-8.0
604,70019038008,70,19,38,8,-5.0
605,78007003000,78,7,3,0,7.0
606,71035045000,71,35,45,0,-22.0
607,76026052018,76,26,52,18,
608,145033074028,145,33,74,28,
609,11037079018,11,37,79,18,
610,80041044007,80,41,44,7,-22.0
611,82010047000,82,10,47,0,-6.0
612,84040085021,84,40,85,21,-21.0
613,5063150035,5,63,150,35,
614,86050102007,86,50,102,7,-19.0
615,87045009007,87,45,9,7,-26.0
616,162025152013,162,25,152,13,-9.0
617,61026088000,61,26,88,0,-5.0
618,98033153012,98,33,153,12,
619,91028118007,91,28,118,7,
620,107014093000,107,14,93,0,8.0
621,14027100016,14,27,100,16,-6.0
622,104051101026,104,51,101,26,-14.0
623,108038055010,108,38,55,10,
624,111041154007,111,41,154,7,
625,7027105024,7,27,105,24,-7.0
626,114023006014,114,23,6,14,-2.0
627,147028117027,147,28,117,27,
628,156045143013,156,45,143,13,
629,75026121003,75,26,121,3,-16.0
630,122021157006,122,21,157,6,
631,126020097010,126,20,97,10,13.0
632,127031019017,127,31,19,17,-3.0
633,159020140017,159,20,140,17,
634,95039125038,95,39,125,38,-14.0
635,160020158018,160,20,158,18,
636,129039077019,129,39,77,19,-13.0
637,128024090015,128,24,90,15,5.0
638,1025130007,1,25,130,7,
639,78024001010,78,24,1,10,-31.0
640,125028004016,125,28,4,16,
641,5024085007,5,24,85,7,-14.0
642,131031136013,131,31,136,13,-19.0
643,17056116006,17,56,116,6,
644,120031133029,120,31,133,29,
645,163028134015,163,28,134,15,
646,90035135013,90,35,135,13,-15.5
647,47017024014,47,17,24,14,-10.0
648,152027138024,152,27,138,24,-1.0
649,147021139007,147,21,139,7,
650,75044027021,75,44,27,21,-19.0
651,69036029014,69,36,29,14,
652,68038028006,68,38,28,6,
653,150032132026,150,32,132,26,
654,40034107007,40,34,107,7,-6.0
655,45023082021,45,23,82,21,6.0
656,88024043023,88,24,43,23,-11.0
657,11028145021,11,28,145,21,
658,44041062000,44,41,62,0,7.0
659,66031046006,66,31,46,6,-11.0
660,103045049014,103,45,49,14,-4.0
661,53006098003,53,6,98,3,
662,52019050014,52,19,50,14,
663,140021055016,140,21,55,16,
664,56031121000,56,31,121,0,-7.0
665,21023060013,21,23,60,13,
666,61009080003,61,9,80,3,4.0
667,129025063007,129,25,63,7,3.0
668,65019064014,65,19,64,14,-6.0
669,91024073022,91,24,73,22,
670,59026076008,59,26,76,8,-8.5
671,79021015020,79,21,15,20,
672,81021071017,81,21,71,17,9.0
673,6042084037,6,42,84,37,-1.0
674,137031151009,137,31,151,9,-16.0
675,87014086009,87,14,86,9,-4.0
676,114020097017,114,20,97,17,1.0
677,22027095006,22,27,95,6,7.0
678,19028099023,19,28,99,23,14.0
679,148014051000,148,14,51,0,
680,100020128007,100,20,128,7,7.0
681,155044146027,155,44,146,27,
682,105013101010,105,13,101,10,-10.0
683,156023102007,156,23,102,7,
684,12016104000,12,16,104,0,-2.0
685,48034108014,48,34,108,14,
686,54024110007,54,24,110,7,-4.0
687,111021074020,111,21,74,20,
688,117044092038,117,44,92,38,
689,126030127023,126,30,127,23,-9.0
690,58006160000,58,6,160,0,
691,153026161014,153,26,161,14,
692,158023154020,158,23,154,20,
693,130052118007,130,52,118,7,
694,162014142000,162,14,142,0,-2.0
695,93031007007,93,31,7,7,-5.0
696,39020001012,39,20,1,12,
697,3034010018,3,34,10,18,-17.0
698,70033009006,70,33,9,6,-18.0
699,6044005007,6,44,5,7,-3.0
700,17054115014,17,54,115,14,
701,35038038020,35,38,38,20,-20.0
702,14027143026,14,27,143,26,-23.0
703,59031032007,59,31,32,7,4.0
704,81063082014,81,63,82,14,-20.0
705,89035040007,89,35,40,7,18.0
706,103051120013,103,51,120,13,-12.0
707,7022107016,7,22,107,16,-5.0
708,105024104014,105,24,104,14,12.0
709,91021116020,91,21,116,20,
710,114034085003,114,34,85,3,-28.0
711,33017032013,33,17,32,13,-14.0
712,97020078003,97,20,78,3,3.0
713,98016148014,98,16,148,14,
714,40035070000,40,35,70,0,-5.0
715,17046093045,17,46,93,45,0.0
716,32035056020,32,35,56,20,1.0
717,86031080019,86,31,80,19,-0.0
718,7034110015,7,34,110,15,-3.0
719,88028066025,88,28,66,25,-4.0
720,71031065017,71,31,65,17,-14.0
721,87037095009,87,37,95,9,-10.0
722,75016104007,75,16,104,7,-1.0
723,3030012002,3,30,12,2,-3.0
724,81018033017,81,18,33,17,-6.0
725,35017078010,35,17,78,10,2.0
726,61023126006,61,23,126,6,-9.0
727,59020122010,59,20,122,10,-8.0
