,Hash,W,W Pts,L,L Pts,Line
118,121049027028,121,49,27,28,-8.0
119,25035028035,25,35,28,35,
120,32038058013,32,38,58,13,-11.0
121,91041132041,91,41,132,41,
122,95021038010,95,21,38,10,-7.0
123,40036006007,40,36,6,7,-9.0
124,44031045021,44,31,45,21,-6.0
125,12046046003,12,46,46,3,-21.0
126,3015049003,3,15,49,3,-11.0
127,34052147000,34,52,147,0,
128,78021062013,78,21,62,13,-17.0
129,22031056007,22,31,56,7,-17.0
130,59038066007,59,38,66,7,-23.0
131,61024114023,61,24,114,23,-6.0
132,35023065006,35,23,65,6,-8.0
133,69040075006,69,40,75,6,-10.0
134,71048063000,71,48,63,0,-20.0
135,68037047020,68,37,47,20,
136,111035073033,111,35,73,33,-15.0
137,115026074014,115,26,74,14,
138,120054079010,120,54,79,10,
139,97042080003,97,42,80,3,-8.0
140,99018084017,99,18,84,17,6.0
141,92041150032,92,41,150,32,
142,90038077027,90,38,77,27,-5.0
143,101019098017,101,19,98,17,5.0
144,51018089003,51,18,89,3,3.0
145,87030100023,87,30,100,23,-2.0
146,122023102000,122,23,102,0,-16.0
147,104045093013,104,45,93,13,-34.0
148,107031082015,107,31,82,15,5.0
149,33059110009,33,59,110,9,-28.0
150,39067116020,39,67,116,20,-7.0
151,1043118026,1,43,118,26,-21.0
152,42041117002,42,41,117,2,
153,5020126017,5,20,126,17,1.0
154,127029130023,127,29,130,23,-5.0
155,9014125010,9,14,125,10,-8.0
156,19020129014,19,20,129,14,-17.0
157,124026048004,124,26,48,4,
158,128030053021,128,30,53,21,-10.0
159,1046025021,1,46,25,21,-8.0
160,2038015024,2,38,15,24,
161,3020120014,3,20,120,14,-16.0
162,84016005010,84,16,5,10,-5.0
163,103021010014,103,21,10,14,5.0
164,80034014029,80,34,14,29,-8.0
165,17037117010,17,37,117,10,-34.0
166,114024019006,114,24,19,6,-16.0
167,53037021017,53,37,21,17,-13.0
168,27021022017,27,21,22,17,17.0
169,18020060007,18,20,60,7,
170,24045126028,24,45,126,28,1.0
171,28021124020,28,21,124,20,
172,45025110024,45,25,110,24,2.0
173,69042048022,69,42,48,22,
174,150026147025,150,26,147,25,
175,29029050029,29,29,50,29,
176,61041056021,61,41,56,21,-21.0
177,59026062020,59,26,62,20,-12.0
178,6019066003,6,19,66,3,-4.0
179,32021065000,32,21,65,0,-11.0
180,70012075007,70,12,75,7,8.0
181,78040088007,78,40,88,7,-31.0
182,39060073014,39,60,73,14,-17.0
183,54057079006,54,57,79,6,
184,81045046006,81,45,46,6,-38.0
185,71035085007,71,35,85,7,-29.0
186,86016104012,86,16,104,12,-1.0
187,128031087031,128,31,87,31,-2.0
188,125017089017,125,17,89,17,-10.0
189,97018127017,97,18,127,17,-9.0
190,95024035020,95,24,35,20,9.0
191,91038116027,91,38,116,27,4.0
192,92040099033,92,40,99,33,
193,105031098014,105,31,98,14,-13.0
194,101028093010,101,28,93,10,-29.0
195,40065102007,40,65,102,7,-42.0
196,43032108012,43,32,108,12,
197,12029107015,12,29,107,15,-4.0
198,44030111022,44,30,111,22,-9.0
199,132034115020,132,34,115,20,
200,7039118007,7,39,118,7,-27.0
201,82027130007,82,27,130,7,-3.0
202,1035070007,1,35,70,7,-14.0
203,3062064027,3,62,64,27,-7.0
204,7041101019,7,41,101,19,-16.0
205,27035009029,27,35,9,29,-4.0
206,10024049012,10,24,49,12,-9.0
207,114033006014,114,33,6,14,-14.0
208,40066012010,40,66,12,10,-19.0
209,15031079028,15,31,79,28,
210,59056021000,59,56,21,0,-40.0
211,25034073020,25,34,73,20,-5.0
212,95047029014,95,47,29,14,-9.0
213,32016054013,32,16,54,13,3.0
214,33041100010,33,41,100,10,-5.0
215,117034132023,117,34,132,23,
216,103017035014,103,17,35,14,-6.0
217,45024046020,45,24,46,20,-9.0
218,18038048000,18,38,48,0,
219,71058047007,71,58,47,7,-45.0
220,2031050024,2,31,50,24,
221,62017044014,62,17,44,14,-5.0
222,38028056024,38,28,56,24,1.0
223,11037060009,11,37,60,9,
224,24049066003,24,49,66,3,-23.0
225,78027099017,78,27,99,17,-21.0
226,147055074048,147,55,74,48,
227,43043077011,43,43,77,11,-17.0
228,42034080014,42,34,80,14,-4.0
229,81037082015,81,37,82,15,-21.0
230,34035085018,34,35,85,18,-13.0
231,115030150007,115,30,150,7,
232,86017090000,86,17,90,0,-5.0
233,87027102003,87,27,102,3,-30.0
234,63035088015,63,35,88,15,-9.0
235,104031089030,104,31,89,30,-14.0
236,39031091024,39,31,91,24,-16.0
237,19026092021,19,26,92,21,
238,28031108014,28,31,108,14,
239,98030110021,98,30,110,21,-13.0
240,51021111013,51,21,111,13,-0.0
241,107027105024,107,27,105,24,7.0
242,116050118045,116,50,118,45,-1.0
243,58013120010,58,13,120,10,-1.0
244,22034121020,22,34,121,20,-12.0
245,122012128010,122,12,128,10,16.0
246,97024126016,97,24,126,16,-9.0
247,127051084038,127,51,84,38,5.0
248,125017075016,125,17,75,16,-1.0
249,61024129000,61,24,129,0,-34.0
250,17036130020,17,36,130,20,-12.0
251,7045107013,7,45,107,13,-8.0
252,85017006017,85,17,6,17,5.0
253,11023048021,11,23,48,21,
254,12049093003,12,49,93,3,-28.0
255,17045025016,17,45,25,16,-11.0
256,18034124006,18,34,124,6,
257,24052045017,24,52,45,17,-27.0
258,34034117007,34,34,117,7,
259,33041122007,33,41,122,7,-16.0
260,132035150026,132,35,150,26,
261,64017035013,64,17,35,13,7.0
262,38030022014,38,30,22,14,20.0
263,105017040013,105,17,40,13,11.0
264,42014088002,42,14,88,2,-17.0
265,80035043031,80,35,43,31,-2.0
266,44031129024,44,31,129,24,-10.0
267,82017047013,82,17,47,13,-23.0
268,91030147026,91,30,147,26,
269,10010054006,10,10,54,6,-9.0
270,56027125007,56,27,125,7,-2.0
271,58034021017,58,34,21,17,-5.0
272,61010062007,61,10,62,7,-4.0
273,63020077018,63,20,77,18,-4.0
274,87031070014,87,31,70,14,-29.0
275,121050075017,121,50,75,17,-17.0
276,78041001027,78,41,1,27,-13.0
277,71050066007,71,50,66,7,-26.0
278,50042068021,50,42,68,21,
279,118026073007,118,26,73,7,-6.0
280,111034074013,111,34,74,13,
281,60022079022,60,22,79,22,
282,104028081024,104,28,81,24,17.0
283,126020084014,126,20,84,14,-4.0
284,86034100012,86,34,100,12,4.0
285,49033090026,49,33,90,26,-8.0
286,97031019015,97,31,19,15,-16.0
287,59048092016,59,48,92,16,
288,98016053010,98,16,53,10,4.0
289,127031099013,127,31,99,13,-12.0
290,3024051017,3,24,51,17,-22.0
291,101030089016,101,30,89,16,2.0
292,14035102014,14,35,102,14,-20.0
293,15027108023,15,27,108,23,
294,5042114007,5,42,114,7,-0.0
295,130045116024,130,45,116,24,-11.0
296,32034120011,32,34,120,11,-19.0
297,101027001009,101,27,1,9,11.0
298,5023127021,5,23,127,21,5.0
299,33022010014,33,22,10,14,-7.0
300,28021015013,28,21,15,13,
301,128069021003,128,69,21,3,-33.0
302,27046056025,27,46,56,25,3.0
303,34033132019,34,33,132,19,
304,35035120016,35,35,120,16,-10.0
305,25031039016,25,31,39,16,9.0
306,42014062010,42,14,62,10,4.0
307,24049046017,24,49,46,17,-42.0
308,79037048014,79,37,48,14,
309,111031053024,111,31,53,24,-0.0
310,49027054021,49,27,54,21,4.0
311,65035058010,65,35,58,10,-8.0
312,108017060014,108,17,60,14,
313,61026044012,61,26,44,12,-11.0
314,43028063018,43,28,63,18,-15.0
315,64032110028,64,32,110,28,-5.0
316,66021047009,66,21,47,9,-9.0
317,70027014024,70,27,14,24,15.0
318,38017075014,38,17,75,14,-14.0
319,22030069010,22,30,69,10,-8.0
320,71048082023,71,48,82,23,-23.0
321,32027073021,32,27,73,21,-31.0
322,129035077031,129,35,77,31,-3.0
323,81043045040,81,43,45,40,-23.0
324,84027006007,84,27,6,7,-4.0
325,91035150007,91,35,150,7,
326,80021088003,80,21,88,3,-22.0
327,107041089025,107,41,89,25,-12.0
328,78028097024,78,28,97,24,-6.0
329,92021147010,92,21,147,10,
330,40095093021,40,95,93,21,-59.0
331,51024098021,51,24,98,21,7.0
332,100049090028,100,49,90,28,-5.0
333,3047103030,3,47,103,30,-4.0
334,104024007020,104,24,7,20,13.0
335,105014012011,105,14,12,11,-7.0
336,85018114017,85,18,114,17,11.0
337,68042115024,68,42,115,24,
338,116027099024,116,27,99,24,13.0
339,17049118024,17,49,118,24,-24.0
340,117028074013,117,28,74,13,
341,29014122010,29,14,122,10,2.0
342,126029019016,126,29,19,16,-10.0
343,121047125028,121,47,125,28,-17.0
344,11014124013,11,14,124,13,
345,3017086016,3,17,86,16,1.0
346,60017015013,60,17,15,13,
347,39056017014,39,56,17,14,4.0
348,2031021000,2,31,21,0,-9.0
349,24020081003,24,20,81,3,-6.0
350,25050116010,25,50,116,10,3.0
351,100018029016,100,18,29,16,-15.0
352,18024028009,18,24,28,9,
353,27030038019,27,30,38,19,-4.0
354,7045040039,7,45,40,39,5.0
355,71049045017,71,49,45,17,-32.0
356,61038043010,61,38,43,10,-13.0
357,44035077022,44,35,77,22,-11.0
358,46021047016,46,21,47,16,-1.0
359,35034049023,35,34,49,23,-7.0
360,84052147010,84,52,147,10,
361,121016053015,121,16,53,15,-12.0
362,62028088021,62,28,88,21,-19.0
363,33024059010,33,24,59,10,-1.0
364,10014065000,10,14,65,0,-17.0
365,56038075000,56,38,75,0,-12.0
366,69020095010,69,20,95,10,4.0
367,68020102017,68,20,102,17,
368,92034074006,92,34,74,6,
369,124028079013,124,28,79,13,
370,80041063037,80,41,63,37,-7.0
371,82031066030,82,31,66,30,-3.0
372,85025019014,85,25,19,14,4.0
373,5038150014,5,38,150,14,
374,78045087007,78,45,87,7,-10.0
375,9035090014,9,35,90,14,-7.0
376,91034118031,91,34,118,31,-2.0
377,98031058007,98,31,58,7,-6.0
378,97019099000,97,19,99,0,-21.0
379,12027101009,12,27,101,9,-9.0
380,103045054039,103,45,54,39,2.0
381,108047048042,108,47,48,42,
382,122030110013,122,30,110,13,-11.0
383,50034111031,50,34,111,31,-1.5
384,105045089007,105,45,89,7,-18.0
385,34031115017,34,31,115,17,
386,64024120016,64,24,120,16,-9.0
387,126028114027,126,28,114,27,1.0
388,6044127039,6,44,127,39,9.0
389,22044125010,22,44,125,10,-24.0
390,42032129009,42,32,129,9,-22.0
391,128044014030,128,44,14,30,-10.0
392,130024073023,130,24,73,23,-12.0
393,19029005028,19,29,5,28,12.0
394,7038089017,7,38,89,17,-21.0
395,1029009003,1,29,9,3,-8.0
396,6034126032,6,34,126,32,13.0
397,100023014011,100,23,14,11,-8.0
398,49031021000,49,31,21,0,-30.0
399,22035075003,22,35,75,3,-24.0
400,11013018013,11,13,18,13,
401,130056025035,130,56,25,35,-2.0
402,27052125035,27,52,125,35,-12.0
403,59040029010,59,40,29,10,-30.0
404,10010032007,10,10,32,7,-9.0
405,40055101010,40,55,101,10,-24.0
406,42031044007,42,31,44,7,-4.0
407,15051048028,15,51,48,28,
408,45036047011,45,36,47,11,-17.0
409,115043147021,115,43,147,21,
410,54035064030,54,35,64,30,-4.0
411,62051043020,62,51,43,20,-2.0
412,110038058034,110,38,58,34,-6.0
413,28020060007,28,20,60,7,
414,81052066014,81,52,66,14,-22.0
415,3023065010,3,23,65,10,-17.0
416,78041070000,78,41,70,0,-37.0
417,24027071021,24,27,71,21,-6.0
418,91045073028,91,45,73,28,-13.0
419,132045074010,132,45,74,10,
420,80052077027,80,52,77,27,-12.0
421,82037046024,82,37,46,24,-9.0
422,17045084041,17,45,84,41,1.0
423,97048085006,97,48,85,6,-22.0
424,61042088027,61,42,88,27,-35.0
425,33035095010,33,35,95,10,-22.0
426,34031092030,34,31,92,30,
427,105063093014,105,63,93,14,-45.0
428,68023051020,68,23,51,20,8.0
429,35037102010,35,37,102,10,-29.0
430,107024104017,107,24,104,17,7.0
431,99017114014,99,17,114,14,5.0
432,39026118007,39,26,118,7,-21.0
433,117038150010,117,38,150,10,
434,122018120000,122,18,120,0,-10.0
435,121020069009,121,20,69,9,2.0
436,63024129022,63,24,129,22,-7.0
437,108019124018,108,19,124,18,
438,86019128009,86,19,128,9,-3.0
439,17044001035,17,44,1,35,-3.0
440,103052002009,103,52,2,9,
441,3032054016,3,32,54,16,-4.0
442,7019012010,7,19,12,10,-13.0
443,14024009017,14,24,9,17,4.0
444,15031124030,15,31,124,30,
445,24041082017,24,41,82,17,-22.0
446,25052118000,25,52,118,0,-6.0
447,11023028017,11,23,28,17,
448,35017032010,35,17,32,10,1.0
449,34045074005,34,45,74,5,
450,45035066021,45,35,66,21,-1.0
451,43045129017,43,45,129,17,-9.0
452,80028044000,80,28,44,0,-7.0
453,71051046014,71,51,46,14,-43.0
454,81042047019,81,42,47,19,-41.0
455,49015120011,49,15,120,11,-7.0
456,132031147013,132,31,147,13,
457,53040058010,53,40,58,10,-8.0
458,10038050023,10,38,50,23,
459,59024087003,59,24,87,3,-9.0
460,60015048013,60,15,48,13,
461,61024042010,61,24,42,10,-2.0
462,62021063007,62,21,63,7,-22.0
463,27035069026,27,35,69,26,-3.0
464,116041073039,116,41,73,39,-7.0
465,88046077015,88,46,77,15,-7.0
466,18024079015,18,24,79,15,
467,84038114020,84,38,114,20,-1.0
468,39034150026,39,34,150,26,
469,56013086013,56,13,86,13,7.0
470,128021090020,128,21,90,20,-22.0
471,97024005003,97,24,5,3,-7.0
472,95027075020,95,27,75,20,-12.0
473,92033117007,92,33,117,7,
474,78059093006,78,59,93,6,-54.0
475,6030099022,6,30,99,22,-6.0
476,100038070017,100,38,70,17,-13.0
477,107037101007,107,37,101,7,-10.0
478,29031102024,29,31,102,24,-15.0
479,40047104009,40,47,104,9,-21.0
480,68039108027,68,39,108,27,
481,65027110007,65,27,110,7,-11.0
482,125029111017,125,29,111,17,3.0
483,121032122025,121,32,122,25,-8.0
484,126051085014,126,51,85,14,-8.0
485,19038127026,19,38,127,26,10.0
486,91027130017,91,27,130,17,1.0
487,10020035003,10,20,35,3,-2.0
488,11033079014,11,33,79,14,
489,111045015010,111,45,15,10,
490,99024019014,99,24,19,14,-3.0
491,22045095000,22,45,95,0,-14.0
492,108029018006,108,29,18,6,
493,24059047011,24,59,47,11,-43.0
494,27041075000,27,41,75,0,-15.0
495,87047029042,87,47,29,42,-15.0
496,73045034022,73,45,34,22,
497,132028092014,132,28,92,14,
498,45031082021,45,31,82,21,4.0
499,42041043028,42,41,43,28,-11.0
500,44024088000,44,24,88,0,-3.0
501,46046066044,46,46,66,44,9.0
502,32038049028,32,38,49,28,-8.0
503,53036014022,53,36,14,22,-1.0
504,33057058020,33,57,58,20,-43.0
505,61049063015,61,49,63,15,-21.0
506,103033064021,103,33,64,21,-14.0
507,54044065020,54,44,65,20,-6.0
508,78034086023,78,34,86,23,-10.0
509,68056021003,68,56,21,3,
510,62076077014,62,76,77,14,-31.0
511,71042081025,71,42,81,25,-10.0
512,84030085021,84,30,85,21,-18.0
513,150014074010,150,14,74,10,
514,89006012003,89,6,12,3,16.0
515,102036090033,102,36,90,33,7.0
516,59042091006,59,42,91,6,-30.0
517,3037098014,3,37,98,14,-15.0
518,104031101017,104,31,101,17,-13.0
519,107048093024,107,48,93,24,-33.0
520,110037120013,110,37,120,13,5.0
521,97010114010,97,10,114,10,-16.0
522,17070116031,17,70,116,31,-26.0
523,117027115022,117,27,115,22,
524,121048056021,121,48,56,21,-4.0
525,122025069023,122,25,69,23,5.0
526,126020127009,126,20,127,9,-5.0
527,38043125014,38,43,125,14,-13.0
528,80042129022,80,42,129,22,-20.0
529,124014060007,124,14,60,7,
530,130041118010,130,41,118,10,-21.0
531,128024100017,128,24,100,17,-1.0
532,7023105022,7,23,105,22,2.5
533,1042116038,1,42,116,38,-21.0
534,5028006010,5,28,6,10,-2.0
535,12050104007,12,50,104,7,4.0
536,38013014012,38,13,14,12,-7.0
537,17048091027,17,48,91,27,-10.0
538,98041029027,98,41,29,27,-7.0
539,42063077014,42,63,77,14,-28.0
540,54027110007,54,27,110,7,-10.0
541,62031129003,62,31,129,3,-23.0
542,63043044007,63,43,44,7,10.5
543,64021065011,64,21,65,11,0.0
544,59027078010,59,27,78,10,-1.5
545,61028080018,61,28,80,18,-13.5
546,39023085021,39,23,85,21,-14.0
547,86016087013,86,16,87,13,-1.0
548,88015043014,88,15,43,14,15.5
549,103031049010,103,31,49,10,-6.5
550,40040107024,40,40,107,24,-23.5
551,92038115028,92,38,115,28,
552,147031117018,147,31,117,18,
553,10030003020,10,30,3,20,-0.0
554,33024032017,33,24,32,17,-14.0
555,38033035022,38,33,35,22,3.5
556,40064089000,40,64,89,0,-35.0
557,87046090029,87,46,90,29,-11.0
558,7038093024,7,38,93,24,-43.5
559,105021104010,105,21,104,10,-14.5
560,103017120010,103,17,120,10,-25.5
561,100024053013,100,24,53,13,-0.0
562,39035001035,39,35,1,35,-2.5
563,70019009017,70,19,9,17,12.0
564,34027011006,34,27,11,6,
565,84027111024,84,27,111,24,-14.5
566,62033039013,62,33,39,13,-7.0
567,64042001029,64,42,1,29,3.0
568,107049027021,107,49,27,21,3.0
569,86050017039,86,50,17,39,-2.5
570,22027128007,22,27,128,7,-7.0
571,126034032007,126,34,32,7,-3.0
572,100019035018,100,19,35,18,2.0
573,87031105028,87,31,105,28,6.0
574,5017069010,5,17,69,10,-6.5
575,59033003025,59,33,3,25,-9.0
576,103031007027,103,31,7,27,2.0
577,10031080014,10,31,80,14,-8.0
578,78021024006,78,21,24,6,-2.0
579,33041071017,33,41,71,17,-3.5
580,42031121021,42,31,121,21,-3.0
581,97017061010,97,17,61,10,-1.5
