,Hash,W,W Pts,L,L Pts,Line
395,29024058017,29,24,58,17,5.5
396,60034028014,60,34,28,14,
397,34045115018,34,45,115,18,
398,33041095010,33,41,95,10,-15.0
399,38041121038,38,41,121,38,13.5
400,47028045014,47,28,45,14,6.5
401,62045043020,62,45,43,20,-13.5
402,44054042028,44,54,42,28,4.0
403,46031082030,46,31,82,30,6.0
404,53041021016,53,41,21,16,-30.0
405,61038088013,61,38,88,13,-27.0
406,63021129003,63,21,129,3,-4.0
407,64019054010,64,19,54,10,2.5
408,78052070031,78,52,70,31,-35.0
409,22020075003,22,20,75,3,-17.0
410,122020069016,122,20,69,16,2.5
411,68031002028,68,31,2,28,
412,39043073016,39,43,73,16,-10.0
413,117055074010,117,55,74,10,
414,80048077007,80,48,77,7,-29.0
415,81055066010,81,55,66,10,-14.5
416,6034085009,6,34,85,9,-14.0
417,86031128019,86,31,128,19,-10.5
418,59045087000,59,45,87,0,-24.0
419,89019007011,89,19,7,11,5.0
420,9035090031,9,35,90,31,-6.5
421,92044132006,92,44,132,6,
422,98014051013,98,14,51,13,-7.0
423,100035014006,100,35,14,6,-9.0
424,40056101035,40,56,101,35,-22.0
425,103041102020,103,41,102,20,-32.0
426,104041107022,104,41,107,22,-11.0
427,108037124009,108,37,124,9,
428,105038093017,105,38,93,17,-29.0
429,84028114024,84,28,114,24,-10.0
430,91066116014,91,66,116,14,-14.5
431,99031127013,99,31,127,13,-2.5
432,27057125020,27,57,125,20,-6.0
433,25017130008,25,17,130,8,-3.0
434,1015009003,1,15,9,3,4.5
435,50036002015,50,36,2,15,
436,12034007003,12,34,7,3,-10.0
437,6051127026,6,51,127,26,4.5
438,11020028013,11,20,28,13,
439,53017014010,53,17,14,10,-12.0
440,17045130014,17,45,130,14,-14.0
441,33070021021,33,70,21,21,-50.0
442,18052079007,18,52,79,7,
443,69016027000,69,16,27,0,-7.0
444,32038035007,32,38,35,7,-18.0
445,91044039038,91,44,39,38,-10.0
446,104045040024,104,45,40,24,-0.0
447,61022042017,61,22,42,17,-11.5
448,60031048010,60,31,48,10,
449,81034047007,81,34,47,7,-28.0
450,3024054003,3,24,54,3,-14.5
451,62028063016,62,28,63,16,-15.5
452,86024056010,86,24,56,10,-14.0
453,45027066025,45,27,66,25,-6.5
454,65027058023,65,27,58,23,0.0
455,70014108010,70,14,108,10,
456,78034103029,78,34,103,29,3.5
457,71041046009,71,41,46,9,-26.0
458,29024068020,29,24,68,20,
459,80027044026,80,27,44,26,5.5
460,24041082022,24,41,82,22,-26.0
461,19028084003,19,28,84,3,6.0
462,34048150017,34,48,150,17,
463,88033077013,88,33,77,13,-3.0
464,97056085007,97,56,85,7,-23.0
465,92056074020,92,56,74,20,
466,98013010012,98,13,10,12,12.0
467,89030093028,89,30,93,28,-18.0
468,99023005010,99,23,5,10,4.5
469,51017008016,51,17,8,16,
470,102028087018,102,28,87,18,10.0
471,107040101028,107,40,101,28,6.5
472,110026100024,110,26,100,24,19.0
473,25031111013,25,31,111,13,-15.0
474,114025126022,114,25,126,22,20.0
475,116029073027,116,29,73,27,6.5
476,117045132017,117,45,132,17,
477,49028120021,49,28,120,21,-10.0
478,121024075010,121,24,75,10,-19.0
479,38006122003,38,6,122,3,-13.5
480,43020129007,43,20,129,7,-19.0
481,124019015013,124,19,15,13,
482,128028090003,128,28,90,3,-6.5
483,1014118013,1,14,118,13,-8.5
484,108043008028,108,43,8,28,
485,9042120038,9,42,120,38,2.0
486,12017089016,12,17,89,16,-7.0
487,59042014012,59,42,14,12,-34.0
488,17045116022,17,45,116,22,-34.0
489,3045021007,3,45,21,7,-41.0
490,50031025030,50,31,25,30,
491,48025028024,48,25,28,24,
492,32047049015,32,47,49,15,-22.0
493,92042034007,92,42,34,7,
494,74043132009,74,43,132,9,
495,10033035010,10,33,35,10,-17.5
496,38042125007,38,42,125,7,-18.0
497,42024043010,42,24,43,10,-6.0
498,24064047003,24,64,47,3,-32.0
499,65034054022,65,34,54,22,-1.0
500,62029077022,62,29,77,22,-29.0
501,56035121030,56,35,121,30,23.0
502,33035058003,33,35,58,3,-29.0
503,124031060017,124,31,60,17,
504,61035063018,61,35,63,18,-25.5
505,103022064013,103,22,64,13,-12.0
506,66031046021,66,31,46,21,2.0
507,75024027022,75,24,27,22,1.0
508,51024068020,51,24,68,20,
509,11023079006,11,23,79,6,
510,80035129010,80,35,129,10,-23.0
511,82025045017,82,25,45,17,3.0
512,84006085003,84,6,85,3,-20.0
513,117051150045,117,51,150,45,
514,86024078021,86,24,78,21,6.5
515,44038088009,44,38,88,9,-26.0
516,102029090022,102,29,90,22,-9.5
517,97045114042,97,45,114,42,-5.0
518,22024095015,22,24,95,15,-16.5
519,91040073034,91,40,73,34,-14.0
520,107062093007,107,62,93,7,-18.0
521,99027019025,99,27,19,25,4.0
522,100031128007,100,31,128,7,-6.0
523,104038101010,104,38,101,10,-16.5
524,105020007016,105,20,7,16,-15.5
525,147029115020,147,29,115,20,
526,126055127010,126,55,127,10,-20.0
527,39038130017,39,38,130,17,-3.5
528,95029128010,95,29,128,10,-6.0
529,81045071010,81,45,71,10,1.0
530,7042093029,7,42,93,29,-13.5
531,5021006017,5,21,6,17,-3.0
532,25030039027,25,30,39,27,4.5
533,43028088014,43,28,88,14,-7.0
534,63031044024,63,31,44,24,13.0
535,103042049028,103,42,49,28,-27.0
536,61016080013,61,16,80,13,-2.0
537,64021065009,64,21,65,9,-5.0
538,78010097006,78,10,97,6,0.0
539,42028077023,42,28,77,23,-30.0
540,86022087017,86,22,87,17,-16.0
541,59033100007,59,33,100,7,-20.0
542,105056101010,105,56,101,10,-14.0
543,102029014010,102,29,14,10,2.0
544,104023012013,104,23,12,13,-8.5
545,54016110013,54,16,110,13,-5.5
546,91058118031,91,58,118,31,-21.0
547,17045117010,17,45,117,10,
548,122038121013,122,38,121,13,5.5
549,125056120028,125,56,120,28,3.5
550,62014129009,62,14,129,9,-29.0
551,3016010007,3,16,10,7,-2.5
552,39059017028,39,59,17,28,18.0
553,33045032030,33,45,32,30,-2.5
554,38040035023,38,40,35,23,-12.5
555,59030091028,59,30,91,28,-24.0
556,103049120020,103,49,120,20,-29.0
557,104028105027,104,28,105,27,-7.0
558,40062006045,40,62,6,45,-14.0
559,9030070020,9,30,70,20,-6.0
560,92048018024,92,48,18,24,
561,56034050034,56,34,50,34,
562,100028005000,100,28,5,0,-3.0
563,1023080011,1,23,80,11,17.0
564,33024086017,33,24,86,17,-6.5
565,69031098027,69,31,98,27,1.0
566,10027043023,10,27,43,23,-9.0
567,105065017014,105,65,17,14,4.0
568,25032084031,25,32,84,31,8.5
569,19017130015,19,17,130,15,-7.5
570,62017097016,62,17,97,16,1.0
571,53034003007,53,34,3,7,8.5
572,22030042000,22,30,42,0,-3.0
573,24010078009,24,10,78,9,1.0
574,38045071021,38,45,71,21,2.5
575,126046044034,126,46,44,34,-10.0
576,59046104003,59,46,104,3,-6.0
577,61035064003,61,35,64,3,-11.5
578,103023121022,103,23,121,22,-5.0
